time (ms), velocity (mm/s)
4895.100000,-0.532977
4895.101000,-0.500692
4895.102000,-0.430906
4895.103000,-0.449985
4895.104000,-0.362966
4895.105000,-0.437484
4895.106000,-0.442083
4895.107000,-0.342798
4895.108000,-0.346004
4895.109000,-0.299592
4895.110000,-0.282540
4895.111000,-0.267891
4895.112000,-0.257380
4895.113000,-0.330882
4895.114000,-0.243042
4895.115000,-0.351195
4895.116000,-0.336838
4895.117000,-0.311789
4895.118000,-0.225030
4895.119000,-0.202927
4895.120000,-0.113646
4895.121000,-0.099280
4895.122000,-0.069138
4895.123000,-0.041000
4895.124000,-0.049750
4895.125000,-0.123412
4895.126000,-0.161697
4895.127000,-0.209268
4895.128000,-0.131398
4895.129000,-0.127980
4895.130000,-0.200644
4895.131000,-0.165592
4895.132000,-0.171297
4895.133000,-0.185706
4895.134000,-0.219645
4895.135000,-0.193675
4895.136000,-0.045307
4895.137000,0.060226
4895.138000,0.031455
4895.139000,-0.048129
4895.140000,-0.061866
4895.141000,-0.098681
4895.142000,0.026373
4895.143000,0.161000
4895.144000,0.082987
4895.145000,0.094620
4895.146000,0.015820
4895.147000,0.015820
4895.148000,0.059313
4895.149000,0.099128
4895.150000,0.022441
4895.151000,0.082612
4895.152000,0.198164
4895.153000,0.216008
4895.154000,0.254541
4895.155000,0.344071
4895.156000,0.423598
4895.157000,0.366496
4895.158000,0.386327
4895.159000,0.508355
4895.160000,0.396926
4895.161000,0.361756
4895.162000,0.405509
4895.163000,0.490989
4895.164000,0.488302
4895.165000,0.550745
4895.166000,0.641452
4895.167000,0.633904
4895.168000,0.555158
4895.169000,0.583282
4895.170000,0.548479
4895.171000,0.581274
4895.172000,0.519951
4895.173000,0.512818
4895.174000,0.494745
4895.175000,0.479205
4895.176000,0.456559
4895.177000,0.364487
4895.178000,0.383043
4895.179000,0.490420
4895.180000,0.341330
4895.181000,0.400662
4895.182000,0.307990
4895.183000,0.449377
4895.184000,0.487543
4895.185000,0.527756
4895.186000,0.497274
4895.187000,0.475297
4895.188000,0.409788
4895.189000,0.337952
4895.190000,0.403553
4895.191000,0.319934
4895.192000,0.309310
4895.193000,0.270774
4895.194000,0.232229
4895.195000,0.181750
4895.196000,0.178430
4895.197000,0.118877
4895.198000,0.131493
4895.199000,0.259735
4895.200000,0.303626
4895.201000,0.333923
4895.202000,0.428675
4895.203000,0.417011
4895.204000,0.444112
4895.205000,0.369129
4895.206000,0.427830
4895.207000,0.509023
4895.208000,0.530444
4895.209000,0.478246
4895.210000,0.428538
4895.211000,0.382284
4895.212000,0.443807
4895.213000,0.559543
4895.214000,0.592139
4895.215000,0.687138
4895.216000,0.706281
4895.217000,0.640301
4895.218000,0.622788
4895.219000,0.703078
4895.220000,0.700544
