time (ms), velocity (mm/s)
1598.400000,0.425918
1598.401000,0.239894
1598.402000,0.190010
1598.403000,0.212615
1598.404000,0.140202
1598.405000,-0.021868
1598.406000,-0.065622
1598.407000,-0.206284
1598.408000,-0.118157
1598.409000,-0.152708
1598.410000,-0.151860
1598.411000,-0.199152
1598.412000,-0.158177
1598.413000,-0.284850
1598.414000,-0.458444
1598.415000,-0.304492
1598.416000,-0.309927
1598.417000,-0.396752
1598.418000,-0.579705
1598.419000,-0.474185
1598.420000,-0.420793
1598.421000,-0.523402
1598.422000,-0.493582
1598.423000,-0.622300
1598.424000,-0.506325
1598.425000,-0.338667
1598.426000,-0.343764
1598.427000,-0.418457
1598.428000,-0.449859
1598.429000,-0.462923
1598.430000,-0.470641
1598.431000,-0.397353
1598.432000,-0.387307
1598.433000,-0.429396
1598.434000,-0.347361
1598.435000,-0.424706
1598.436000,-0.436702
1598.437000,-0.411087
1598.438000,-0.386105
1598.439000,-0.305423
1598.440000,-0.393263
1598.441000,-0.335030
1598.442000,-0.407069
1598.443000,-0.435831
1598.444000,-0.506278
1598.445000,-0.565470
1598.446000,-0.628109
1598.447000,-0.427234
1598.448000,-0.312773
1598.449000,-0.174727
1598.450000,-0.179917
1598.451000,-0.114388
1598.452000,-0.039533
1598.453000,-0.001607
1598.454000,0.083363
1598.455000,0.084263
1598.456000,0.153528
1598.457000,0.209629
1598.458000,0.252418
1598.459000,0.132988
1598.460000,-0.037712
1598.461000,0.033878
1598.462000,0.004236
1598.463000,0.021129
1598.464000,-0.010823
1598.465000,-0.171426
1598.466000,-0.142454
1598.467000,-0.020023
1598.468000,0.093853
1598.469000,0.197484
1598.470000,-0.041657
1598.471000,-0.043363
1598.472000,0.073462
1598.473000,0.007761
1598.474000,-0.058497
1598.475000,0.091547
1598.476000,0.159566
1598.477000,0.156250
1598.478000,0.026583
1598.479000,-0.022329
1598.480000,0.025471
1598.481000,-0.018837
1598.482000,0.082072
1598.483000,0.089116
1598.484000,0.138268
1598.485000,0.148052
1598.486000,0.139768
1598.487000,0.225630
1598.488000,0.147013
1598.489000,-0.017247
1598.490000,0.063398
1598.491000,0.219927
1598.492000,0.321368
1598.493000,0.285667
1598.494000,0.105660
1598.495000,0.214962
1598.496000,0.266902
1598.497000,0.319432
1598.498000,0.439147
1598.499000,0.525792
1598.500000,0.738230
1598.501000,0.728737
1598.502000,0.599986
1598.503000,0.766036
1598.504000,0.940076
1598.505000,0.757753
1598.506000,0.778593
1598.507000,0.712862
1598.508000,0.650394
1598.509000,0.595416
1598.510000,0.607353
1598.511000,0.780164
1598.512000,0.878988
1598.513000,0.872107
1598.514000,0.721176
1598.515000,0.713266
1598.516000,0.418985
1598.517000,0.273049
1598.518000,0.089424
1598.519000,0.037971
1598.520000,0.059806
1598.521000,-0.063737
1598.522000,-0.140646
1598.523000,-0.292623
1598.524000,-0.240593
1598.525000,-0.152362
1598.526000,-0.303816
1598.527000,-0.351688
1598.528000,-0.454747
1598.529000,-0.521577
1598.530000,-0.537922
1598.531000,-0.530249
1598.532000,-0.564215
1598.533000,-0.485022
1598.534000,-0.465216
1598.535000,-0.571014
1598.536000,-0.576315
1598.537000,-0.622461
1598.538000,-0.728750
1598.539000,-0.758426
1598.540000,-0.867308
1598.541000,-1.037314
1598.542000,-0.990789
1598.543000,-0.919714
1598.544000,-0.838503
1598.545000,-0.759287
1598.546000,-0.894829
1598.547000,-0.883375
1598.548000,-0.703416
