time (ms), velocity (mm/s)
3796.200000,0.493490
3796.201000,0.339629
3796.202000,0.295559
3796.203000,0.376289
3796.204000,0.346424
3796.205000,0.375060
3796.206000,0.350766
3796.207000,0.292550
3796.208000,0.282193
3796.209000,0.350730
3796.210000,0.237559
3796.211000,0.148705
3796.212000,0.123050
3796.213000,0.053410
3796.214000,0.066636
3796.215000,0.109826
3796.216000,0.167979
3796.217000,0.175477
3796.218000,0.137999
3796.219000,0.190428
3796.220000,0.225740
3796.221000,0.239861
3796.222000,0.302906
3796.223000,0.402170
3796.224000,0.514857
3796.225000,0.486474
3796.226000,0.551024
3796.227000,0.511571
3796.228000,0.566423
3796.229000,0.648925
3796.230000,0.627236
3796.231000,0.519823
3796.232000,0.478442
3796.233000,0.429688
3796.234000,0.464072
3796.235000,0.486752
3796.236000,0.538896
3796.237000,0.401127
3796.238000,0.420881
3796.239000,0.439208
3796.240000,0.486990
3796.241000,0.439168
3796.242000,0.476616
3796.243000,0.393215
3796.244000,0.423212
3796.245000,0.389392
3796.246000,0.195740
3796.247000,0.149352
3796.248000,0.229521
3796.249000,0.212013
3796.250000,0.261034
3796.251000,0.263505
3796.252000,0.357080
3796.253000,0.255246
3796.254000,0.187143
3796.255000,0.246729
3796.256000,0.194571
3796.257000,0.112498
3796.258000,0.148484
3796.259000,0.157119
3796.260000,0.261004
3796.261000,0.207976
3796.262000,0.188223
3796.263000,0.218352
3796.264000,0.309809
3796.265000,0.307571
3796.266000,0.372830
3796.267000,0.289651
3796.268000,0.285411
3796.269000,0.194823
3796.270000,0.294610
3796.271000,0.239961
3796.272000,0.216852
3796.273000,0.150970
3796.274000,0.186006
3796.275000,0.167833
3796.276000,0.205032
3796.277000,0.121501
3796.278000,-0.029994
3796.279000,-0.071796
3796.280000,0.029534
3796.281000,0.154903
3796.282000,0.168228
3796.283000,0.199597
3796.284000,0.225445
3796.285000,0.190596
3796.286000,0.239076
3796.287000,0.284952
3796.288000,0.213965
3796.289000,0.145956
3796.290000,0.155377
3796.291000,0.121153
3796.292000,0.053617
3796.293000,0.082451
3796.294000,0.170084
3796.295000,0.122555
3796.296000,0.021025
3796.297000,0.052234
3796.298000,0.026148
3796.299000,-0.030312
3796.300000,-0.138737
3796.301000,-0.196879
3796.302000,-0.149034
3796.303000,-0.151322
3796.304000,-0.199583
3796.305000,-0.275479
3796.306000,-0.217305
3796.307000,-0.135644
3796.308000,-0.105463
3796.309000,-0.221986
3796.310000,-0.200542
3796.311000,-0.196550
3796.312000,-0.270387
3796.313000,-0.332918
3796.314000,-0.283310
3796.315000,-0.234836
3796.316000,-0.382725
3796.317000,-0.443384
3796.318000,-0.386890
3796.319000,-0.479141
3796.320000,-0.416296
3796.321000,-0.390627
3796.322000,-0.436843
3796.323000,-0.465899
3796.324000,-0.459033
3796.325000,-0.345751
3796.326000,-0.481825
3796.327000,-0.356615
3796.328000,-0.337203
3796.329000,-0.315497
3796.330000,-0.225081
3796.331000,-0.228613
3796.332000,-0.229868
3796.333000,-0.187132
3796.334000,-0.150886
3796.335000,-0.097907
3796.336000,-0.170710
3796.337000,-0.170393
3796.338000,-0.184912
3796.339000,-0.175324
3796.340000,-0.160619
3796.341000,-0.160355
3796.342000,-0.234075
3796.343000,-0.286342
3796.344000,-0.330938
3796.345000,-0.357003
3796.346000,-0.370437
3796.347000,-0.383437
3796.348000,-0.435783
3796.349000,-0.560820
3796.350000,-0.581883
3796.351000,-0.584184
3796.352000,-0.542831
3796.353000,-0.564436
3796.354000,-0.511953
3796.355000,-0.489311
3796.356000,-0.588132
3796.357000,-0.586464
3796.358000,-0.537952
3796.359000,-0.558835
3796.360000,-0.501985
3796.361000,-0.477700
3796.362000,-0.513544
3796.363000,-0.487979
3796.364000,-0.474631
3796.365000,-0.397584
3796.366000,-0.384536
3796.367000,-0.404302
3796.368000,-0.362077
3796.369000,-0.396136
3796.370000,-0.487770
3796.371000,-0.377852
3796.372000,-0.394458
3796.373000,-0.417269
3796.374000,-0.393044
3796.375000,-0.467522
3796.376000,-0.458351
3796.377000,-0.468115
3796.378000,-0.489402
3796.379000,-0.439275
3796.380000,-0.458279
3796.381000,-0.432510
3796.382000,-0.357277
3796.383000,-0.333506
3796.384000,-0.338562
3796.385000,-0.416779
3796.386000,-0.453967
3796.387000,-0.496286
3796.388000,-0.558920
3796.389000,-0.587824
3796.390000,-0.513866
3796.391000,-0.568079
3796.392000,-0.579873
3796.393000,-0.489934
3796.394000,-0.560080
3796.395000,-0.618920
3796.396000,-0.592007
3796.397000,-0.572710
