time (ms), velocity (mm/s)
9790.200000,0.186428
9790.201000,0.187463
9790.202000,0.120722
9790.203000,0.070752
9790.204000,0.036019
9790.205000,0.028903
9790.206000,0.019119
9790.207000,0.069693
9790.208000,0.114349
9790.209000,0.175388
9790.210000,0.171835
9790.211000,0.159107
9790.212000,0.050147
9790.213000,0.003535
9790.214000,0.047532
9790.215000,0.056843
9790.216000,0.040005
9790.217000,0.089674
9790.218000,0.189130
9790.219000,0.210249
9790.220000,0.220467
9790.221000,0.137675
9790.222000,0.130729
9790.223000,0.074620
9790.224000,-0.065829
9790.225000,-0.037775
9790.226000,-0.068844
9790.227000,-0.008665
9790.228000,-0.039947
9790.229000,-0.110041
9790.230000,-0.130225
9790.231000,-0.201848
9790.232000,-0.200785
9790.233000,-0.180501
9790.234000,-0.202456
9790.235000,-0.321302
9790.236000,-0.271852
9790.237000,-0.363306
9790.238000,-0.311677
9790.239000,-0.261709
9790.240000,-0.237555
9790.241000,-0.196138
9790.242000,-0.167923
9790.243000,-0.163768
9790.244000,-0.217183
9790.245000,-0.270455
9790.246000,-0.338892
9790.247000,-0.299025
9790.248000,-0.250827
9790.249000,-0.262825
9790.250000,-0.228705
9790.251000,-0.279115
9790.252000,-0.370922
9790.253000,-0.395567
9790.254000,-0.370532
9790.255000,-0.368382
9790.256000,-0.368016
9790.257000,-0.474516
9790.258000,-0.584018
9790.259000,-0.614316
9790.260000,-0.548846
9790.261000,-0.563314
9790.262000,-0.551601
9790.263000,-0.613581
9790.264000,-0.731735
9790.265000,-0.650999
9790.266000,-0.706252
9790.267000,-0.733115
9790.268000,-0.724813
9790.269000,-0.854685
9790.270000,-0.888840
9790.271000,-0.881838
9790.272000,-0.964788
9790.273000,-1.042104
9790.274000,-1.015839
9790.275000,-1.088415
9790.276000,-1.110270
9790.277000,-0.974745
9790.278000,-0.906046
9790.279000,-0.967660
9790.280000,-1.010993
9790.281000,-1.079101
9790.282000,-1.098903
9790.283000,-1.054625
9790.284000,-1.096591
9790.285000,-1.160868
9790.286000,-1.177435
9790.287000,-1.034511
9790.288000,-0.993191
9790.289000,-0.973639
9790.290000,-0.987140
9790.291000,-0.933228
9790.292000,-0.920043
9790.293000,-0.927582
9790.294000,-0.969925
