time (ms), velocity (mm/s)
1798.200000,0.062028
1798.201000,0.057023
1798.202000,0.018233
1798.203000,0.032774
1798.204000,0.056516
1798.205000,0.118120
1798.206000,0.170784
1798.207000,0.142376
1798.208000,0.144636
1798.209000,0.190711
1798.210000,0.231042
1798.211000,0.214666
1798.212000,0.295654
1798.213000,0.241833
1798.214000,0.192909
1798.215000,0.191393
1798.216000,0.127735
1798.217000,0.122199
1798.218000,0.166501
1798.219000,0.155304
1798.220000,0.096056
1798.221000,0.036168
1798.222000,0.079716
1798.223000,0.045518
1798.224000,-0.003436
1798.225000,-0.048324
1798.226000,-0.052114
1798.227000,-0.117084
1798.228000,-0.079915
1798.229000,-0.084296
1798.230000,-0.125421
1798.231000,-0.124749
1798.232000,-0.030816
1798.233000,-0.035138
1798.234000,0.052664
1798.235000,0.056834
1798.236000,-0.021812
1798.237000,0.062021
1798.238000,0.101179
1798.239000,0.014162
1798.240000,0.053326
1798.241000,0.006215
1798.242000,0.043138
1798.243000,0.034132
1798.244000,0.067242
1798.245000,0.093035
1798.246000,0.088924
1798.247000,0.112325
1798.248000,0.159611
1798.249000,0.130023
1798.250000,0.136596
1798.251000,0.277292
1798.252000,0.203762
1798.253000,0.096920
1798.254000,0.089819
1798.255000,0.135072
1798.256000,0.235349
1798.257000,0.352428
1798.258000,0.278972
1798.259000,0.288741
1798.260000,0.336714
1798.261000,0.313133
1798.262000,0.364386
1798.263000,0.351889
1798.264000,0.352608
1798.265000,0.323916
1798.266000,0.370558
1798.267000,0.339299
1798.268000,0.334699
1798.269000,0.389249
1798.270000,0.351399
1798.271000,0.457011
1798.272000,0.351712
1798.273000,0.408071
1798.274000,0.400716
1798.275000,0.386635
1798.276000,0.358117
1798.277000,0.382469
1798.278000,0.437033
1798.279000,0.507738
1798.280000,0.563969
1798.281000,0.396092
1798.282000,0.336531
1798.283000,0.336086
1798.284000,0.294328
1798.285000,0.282883
1798.286000,0.255456
1798.287000,0.186035
1798.288000,0.154099
1798.289000,0.100078
1798.290000,0.249992
1798.291000,0.355742
1798.292000,0.472055
1798.293000,0.408077
1798.294000,0.273429
1798.295000,0.222161
1798.296000,0.217542
1798.297000,0.179213
1798.298000,0.211248
1798.299000,0.200608
1798.300000,0.274386
1798.301000,0.237707
1798.302000,0.146563
1798.303000,0.086242
1798.304000,0.168513
1798.305000,0.322124
1798.306000,0.345868
1798.307000,0.427955
1798.308000,0.405216
1798.309000,0.408124
1798.310000,0.455372
1798.311000,0.339058
1798.312000,0.236067
