time (ms), velocity (mm/s)
5994.000000,-0.067691
5994.001000,-0.148163
5994.002000,-0.233584
5994.003000,-0.272122
5994.004000,-0.302960
5994.005000,-0.279602
5994.006000,-0.283296
5994.007000,-0.333566
5994.008000,-0.208592
5994.009000,-0.139312
5994.010000,0.007495
5994.011000,0.040800
5994.012000,0.093397
5994.013000,0.298384
5994.014000,0.289831
5994.015000,0.000325
5994.016000,0.128887
5994.017000,0.125763
5994.018000,0.138893
5994.019000,0.139950
5994.020000,0.284587
5994.021000,0.329654
5994.022000,0.437389
5994.023000,0.440425
5994.024000,0.369853
5994.025000,0.424197
5994.026000,0.495601
5994.027000,0.680494
5994.028000,0.850998
5994.029000,0.927659
5994.030000,0.981093
5994.031000,1.046442
5994.032000,1.259679
5994.033000,1.033638
5994.034000,1.008345
5994.035000,1.112377
5994.036000,1.025837
5994.037000,0.996712
5994.038000,0.801643
5994.039000,0.888193
5994.040000,0.768766
5994.041000,0.828125
5994.042000,0.785592
5994.043000,0.772690
5994.044000,0.726864
5994.045000,0.612100
5994.046000,0.794943
5994.047000,0.788259
5994.048000,0.579534
5994.049000,0.394714
5994.050000,0.307485
5994.051000,0.219668
5994.052000,0.248041
5994.053000,0.207938
5994.054000,0.248188
5994.055000,0.431339
5994.056000,0.339589
5994.057000,0.363389
5994.058000,0.344010
5994.059000,0.384392
5994.060000,0.290678
5994.061000,0.363937
5994.062000,0.354254
5994.063000,0.414966
5994.064000,0.329559
5994.065000,0.289421
5994.066000,0.348710
5994.067000,0.347161
5994.068000,0.322557
5994.069000,0.511520
5994.070000,0.314659
5994.071000,0.305998
5994.072000,0.259821
5994.073000,0.233107
5994.074000,0.169907
5994.075000,0.101288
5994.076000,0.421898
5994.077000,0.371839
5994.078000,0.345098
5994.079000,0.597922
5994.080000,0.493884
5994.081000,0.409130
5994.082000,0.573146
5994.083000,0.693403
5994.084000,0.838714
5994.085000,0.618543
5994.086000,0.752690
5994.087000,0.889704
5994.088000,0.861581
5994.089000,0.846025
5994.090000,0.792904
5994.091000,0.828817
5994.092000,0.893947
5994.093000,0.984322
5994.094000,0.966518
5994.095000,0.848046
5994.096000,0.851276
