time (ms), velocity (mm/s)
999.000000,-0.540960
999.001000,-0.541724
999.002000,-0.544039
999.003000,-0.589491
999.004000,-0.583516
999.005000,-0.577875
999.006000,-0.618614
999.007000,-0.580669
999.008000,-0.557936
999.009000,-0.570682
999.010000,-0.511925
999.011000,-0.479671
999.012000,-0.523916
999.013000,-0.536765
999.014000,-0.679673
999.015000,-0.591848
999.016000,-0.672160
999.017000,-0.647204
999.018000,-0.672207
999.019000,-0.559498
999.020000,-0.614121
999.021000,-0.656423
999.022000,-0.551722
999.023000,-0.550250
999.024000,-0.541207
999.025000,-0.443766
999.026000,-0.418683
999.027000,-0.406220
999.028000,-0.302329
999.029000,-0.379849
999.030000,-0.312511
999.031000,-0.321650
999.032000,-0.271951
999.033000,-0.261389
999.034000,-0.324041
999.035000,-0.376578
999.036000,-0.399315
999.037000,-0.355585
999.038000,-0.492586
999.039000,-0.532787
999.040000,-0.472803
999.041000,-0.497254
999.042000,-0.516624
999.043000,-0.484844
999.044000,-0.379864
999.045000,-0.390114
999.046000,-0.359594
999.047000,-0.290337
999.048000,-0.276338
999.049000,-0.316517
999.050000,-0.341002
999.051000,-0.353289
999.052000,-0.370907
999.053000,-0.374352
999.054000,-0.218053
999.055000,-0.151890
999.056000,-0.160232
999.057000,-0.130390
999.058000,-0.131577
999.059000,-0.125847
999.060000,-0.067766
999.061000,-0.044446
999.062000,0.081808
999.063000,0.079199
999.064000,0.141849
999.065000,0.120383
999.066000,0.180647
999.067000,0.158736
999.068000,0.117261
999.069000,0.224803
999.070000,0.276922
999.071000,0.216793
999.072000,0.226760
999.073000,0.208712
999.074000,0.183746
999.075000,0.288609
999.076000,0.295076
999.077000,0.362969
999.078000,0.355784
999.079000,0.284058
999.080000,0.282641
999.081000,0.295358
999.082000,0.326313
999.083000,0.412129
999.084000,0.471605
999.085000,0.538234
999.086000,0.494344
999.087000,0.447441
999.088000,0.500369
999.089000,0.515582
999.090000,0.507314
999.091000,0.464170
999.092000,0.437125
999.093000,0.391076
999.094000,0.467229
999.095000,0.523822
999.096000,0.557185
999.097000,0.554660
999.098000,0.624656
999.099000,0.824186
999.100000,0.762725
999.101000,0.753717
999.102000,0.853394
999.103000,0.870489
999.104000,0.749473
999.105000,0.803368
999.106000,0.713426
999.107000,0.783716
999.108000,0.717518
999.109000,0.728489
999.110000,0.746682
999.111000,0.784226
999.112000,0.643701
999.113000,0.599082
999.114000,0.690644
999.115000,0.676344
999.116000,0.753006
999.117000,0.710528
999.118000,0.645067
999.119000,0.529642
999.120000,0.592386
999.121000,0.575184
999.122000,0.626638
999.123000,0.679218
999.124000,0.664856
999.125000,0.658223
999.126000,0.644319
999.127000,0.692268
999.128000,0.660736
999.129000,0.607192
999.130000,0.547419
999.131000,0.485153
999.132000,0.472422
999.133000,0.416480
999.134000,0.520622
999.135000,0.513184
999.136000,0.550669
999.137000,0.549939
999.138000,0.508223
999.139000,0.443305
999.140000,0.424619
999.141000,0.423085
999.142000,0.438035
999.143000,0.501918
999.144000,0.585172
999.145000,0.563411
999.146000,0.542350
999.147000,0.558368
999.148000,0.568976
999.149000,0.606422
999.150000,0.524380
999.151000,0.562398
999.152000,0.527061
999.153000,0.437220
999.154000,0.349334
999.155000,0.374596
999.156000,0.443583
999.157000,0.360166
999.158000,0.336381
999.159000,0.260489
999.160000,0.242046
999.161000,0.264092
999.162000,0.268512
999.163000,0.135216
999.164000,0.101433
999.165000,0.125789
999.166000,0.155820
999.167000,0.179821
999.168000,0.191323
999.169000,0.296579
999.170000,0.147990
999.171000,0.173606
999.172000,0.260378
999.173000,0.272053
999.174000,0.211423
999.175000,0.292128
999.176000,0.275686
999.177000,0.283164
999.178000,0.151474
999.179000,0.098610
999.180000,0.039448
999.181000,-0.014359
999.182000,-0.097926
999.183000,-0.137393
999.184000,-0.260096
999.185000,-0.321496
999.186000,-0.337942
999.187000,-0.305422
999.188000,-0.198883
999.189000,-0.140361
999.190000,-0.144173
999.191000,-0.180070
999.192000,-0.135628
999.193000,-0.153158
999.194000,-0.190194
999.195000,-0.211338
999.196000,-0.169483
999.197000,-0.225649
999.198000,-0.311767
999.199000,-0.359344
999.200000,-0.385018
999.201000,-0.375284
999.202000,-0.461945
999.203000,-0.431175
999.204000,-0.497851
999.205000,-0.560310
999.206000,-0.667783
999.207000,-0.692783
999.208000,-0.749865
999.209000,-0.812959
999.210000,-0.809471
999.211000,-0.776307
999.212000,-0.737689
999.213000,-0.758582
999.214000,-0.747444
999.215000,-0.804191
999.216000,-0.859023
999.217000,-0.927181
999.218000,-0.991776
999.219000,-1.019359
999.220000,-0.990846
999.221000,-0.940351
999.222000,-0.956384
999.223000,-0.989774
999.224000,-0.987542
999.225000,-1.061838
999.226000,-1.075985
999.227000,-0.961292
999.228000,-1.030154
999.229000,-1.086533
999.230000,-0.967869
999.231000,-0.982854
999.232000,-0.962889
999.233000,-0.977077
999.234000,-1.078256
999.235000,-1.068074
999.236000,-1.063561
999.237000,-0.980721
999.238000,-1.059442
999.239000,-1.005541
999.240000,-1.025321
999.241000,-1.004184
999.242000,-0.919324
999.243000,-0.817918
999.244000,-0.851334
999.245000,-0.661927
999.246000,-0.700929
999.247000,-0.776634
999.248000,-0.825110
999.249000,-0.848724
999.250000,-0.819180
999.251000,-0.914453
999.252000,-0.972891
999.253000,-0.961171
999.254000,-0.952652
999.255000,-0.939131
999.256000,-0.996602
999.257000,-1.065077
999.258000,-1.122923
999.259000,-1.065802
999.260000,-1.079245
999.261000,-1.141609
999.262000,-1.213026
999.263000,-1.232902
999.264000,-1.333765
999.265000,-1.355161
999.266000,-1.190431
999.267000,-1.168690
999.268000,-1.257446
999.269000,-1.237533
999.270000,-1.277601
999.271000,-1.187137
999.272000,-1.195964
999.273000,-1.090934
999.274000,-1.100754
999.275000,-1.055988
999.276000,-0.936184
999.277000,-0.877195
999.278000,-0.794821
999.279000,-0.859726
999.280000,-0.772148
999.281000,-0.638182
999.282000,-0.652429
999.283000,-0.682064
999.284000,-0.686715
999.285000,-0.554115
999.286000,-0.416302
999.287000,-0.443868
999.288000,-0.474032
999.289000,-0.415786
999.290000,-0.438980
999.291000,-0.390314
999.292000,-0.373463
999.293000,-0.346073
999.294000,-0.264097
999.295000,-0.239960
999.296000,-0.159729
999.297000,-0.150352
999.298000,-0.174359
999.299000,-0.173057
999.300000,-0.124648
999.301000,-0.129607
999.302000,-0.059593
999.303000,-0.102992
999.304000,-0.144191
999.305000,-0.102778
999.306000,-0.154595
999.307000,-0.262343
999.308000,-0.132332
999.309000,-0.134993
999.310000,-0.060314
999.311000,0.036354
999.312000,0.113900
999.313000,0.165376
999.314000,0.137666
999.315000,0.291106
999.316000,0.302156
999.317000,0.253202
999.318000,0.195248
999.319000,0.285399
999.320000,0.233448
999.321000,0.304472
999.322000,0.320892
999.323000,0.292057
999.324000,0.308265
999.325000,0.311918
999.326000,0.358273
999.327000,0.440275
999.328000,0.478741
999.329000,0.512968
999.330000,0.506118
999.331000,0.558171
999.332000,0.566221
999.333000,0.658471
999.334000,0.649146
999.335000,0.671969
999.336000,0.729315
999.337000,0.731961
999.338000,0.734791
999.339000,0.746279
999.340000,0.816637
999.341000,0.741660
999.342000,0.708693
999.343000,0.755017
999.344000,0.813469
999.345000,0.763283
999.346000,0.767459
999.347000,0.770906
999.348000,0.751448
999.349000,0.743958
999.350000,0.684379
999.351000,0.779532
999.352000,0.812546
999.353000,0.882903
999.354000,0.818731
999.355000,0.815620
999.356000,0.722560
999.357000,0.798295
999.358000,0.794257
999.359000,0.847521
999.360000,0.871100
999.361000,0.843747
999.362000,0.783549
999.363000,0.651263
999.364000,0.623098
999.365000,0.685948
999.366000,0.672626
999.367000,0.724263
999.368000,0.764996
999.369000,0.733403
999.370000,0.777335
999.371000,0.734346
999.372000,0.714896
999.373000,0.723836
999.374000,0.663858
999.375000,0.619952
999.376000,0.609316
999.377000,0.622787
999.378000,0.614713
999.379000,0.557563
999.380000,0.560076
999.381000,0.573843
999.382000,0.552235
999.383000,0.573169
999.384000,0.618538
999.385000,0.631209
999.386000,0.624408
999.387000,0.504397
999.388000,0.517795
999.389000,0.529609
999.390000,0.483183
999.391000,0.378143
999.392000,0.382424
999.393000,0.441657
999.394000,0.485958
999.395000,0.487138
999.396000,0.617986
999.397000,0.586246
999.398000,0.554371
999.399000,0.546479
999.400000,0.528040
999.401000,0.521112
999.402000,0.459943
999.403000,0.495961
999.404000,0.495850
999.405000,0.434231
999.406000,0.363976
999.407000,0.296620
999.408000,0.318826
999.409000,0.293218
999.410000,0.281221
999.411000,0.351081
999.412000,0.362589
999.413000,0.357197
999.414000,0.411391
999.415000,0.502279
999.416000,0.472130
999.417000,0.442963
999.418000,0.413251
