time (ms), velocity (mm/s)
6193.800000,0.993710
6193.801000,0.762594
6193.802000,0.717264
6193.803000,0.934850
6193.804000,0.954765
6193.805000,0.788444
6193.806000,0.886710
6193.807000,0.645261
6193.808000,0.684886
6193.809000,0.691333
6193.810000,0.857496
6193.811000,0.755265
6193.812000,0.710302
6193.813000,0.540943
6193.814000,0.498479
6193.815000,0.496319
6193.816000,0.411039
6193.817000,0.411117
6193.818000,0.296745
6193.819000,0.202741
6193.820000,0.329290
6193.821000,0.365597
6193.822000,0.300707
6193.823000,0.059171
6193.824000,-0.014617
6193.825000,0.049338
6193.826000,0.052862
6193.827000,0.215276
6193.828000,0.131880
6193.829000,0.161268
6193.830000,0.137697
6193.831000,-0.118088
6193.832000,-0.122869
6193.833000,-0.240460
6193.834000,-0.282813
6193.835000,-0.405234
6193.836000,-0.510080
6193.837000,-0.524849
6193.838000,-0.427393
6193.839000,-0.417386
6193.840000,-0.383368
6193.841000,-0.469479
6193.842000,-0.436496
6193.843000,-0.414937
6193.844000,-0.308190
6193.845000,-0.286031
6193.846000,-0.247122
6193.847000,-0.291489
6193.848000,-0.417364
6193.849000,-0.385963
6193.850000,-0.424713
6193.851000,-0.142558
6193.852000,0.028923
6193.853000,0.250777
6193.854000,0.344230
6193.855000,0.214402
6193.856000,0.059177
6193.857000,0.217016
6193.858000,0.212884
6193.859000,0.294183
6193.860000,0.167259
6193.861000,0.229033
6193.862000,0.294152
6193.863000,0.450028
6193.864000,0.510787
6193.865000,0.434159
6193.866000,0.228633
6193.867000,0.129809
6193.868000,0.183391
6193.869000,0.305563
6193.870000,0.240232
6193.871000,0.256526
6193.872000,0.271899
6193.873000,0.385008
6193.874000,0.235712
6193.875000,0.234938
6193.876000,0.171195
6193.877000,0.192929
6193.878000,0.221709
6193.879000,0.220441
6193.880000,0.077377
6193.881000,-0.050776
6193.882000,-0.042408
6193.883000,-0.260738
6193.884000,-0.305972
6193.885000,-0.332360
6193.886000,-0.187045
