time (ms), velocity (mm/s)
4395.600000,0.648961
4395.601000,0.591875
4395.602000,0.667985
4395.603000,0.732377
4395.604000,0.783623
4395.605000,0.997348
4395.606000,1.128909
4395.607000,0.986337
4395.608000,1.157216
4395.609000,1.112735
4395.610000,1.112519
4395.611000,0.958045
4395.612000,0.857887
4395.613000,0.890392
4395.614000,0.956216
4395.615000,0.737027
4395.616000,0.616838
4395.617000,0.636506
4395.618000,0.821977
4395.619000,0.793128
4395.620000,0.903969
4395.621000,0.906735
4395.622000,1.054738
4395.623000,1.046801
4395.624000,0.862512
4395.625000,0.830876
4395.626000,0.771235
4395.627000,0.834442
4395.628000,0.867969
4395.629000,0.803516
4395.630000,0.639464
4395.631000,0.660913
4395.632000,0.431341
4395.633000,0.423868
4395.634000,0.397188
4395.635000,0.260786
4395.636000,0.227975
4395.637000,0.080585
4395.638000,-0.167857
4395.639000,-0.011872
4395.640000,0.155306
4395.641000,-0.029617
4395.642000,0.000402
4395.643000,0.093626
4395.644000,0.298979
4395.645000,0.334851
4395.646000,0.283447
4395.647000,0.298209
4395.648000,0.293922
4395.649000,0.313052
4395.650000,0.303237
4395.651000,0.399367
4395.652000,0.293951
4395.653000,0.202652
4395.654000,0.007531
4395.655000,0.027866
4395.656000,-0.010370
4395.657000,0.030376
4395.658000,-0.065323
4395.659000,-0.072712
4395.660000,-0.008304
4395.661000,-0.047680
4395.662000,0.007364
4395.663000,0.038494
4395.664000,0.068387
4395.665000,0.150126
4395.666000,0.273986
4395.667000,0.426900
4395.668000,0.385201
4395.669000,0.212220
4395.670000,-0.005521
4395.671000,-0.015622
4395.672000,0.160408
4395.673000,0.288459
4395.674000,0.179243
4395.675000,-0.006963
4395.676000,0.037395
4395.677000,-0.078118
4395.678000,0.040108
4395.679000,0.114023
4395.680000,0.205791
4395.681000,0.275686
4395.682000,0.163118
4395.683000,0.082329
4395.684000,0.024301
4395.685000,0.169291
4395.686000,0.000062
4395.687000,-0.006502
4395.688000,-0.130993
4395.689000,-0.124846
4395.690000,-0.104185
4395.691000,-0.214277
4395.692000,-0.199458
4395.693000,-0.270008
4395.694000,-0.396222
4395.695000,-0.381933
4395.696000,-0.288052
4395.697000,-0.406955
4395.698000,-0.333141
4395.699000,-0.300016
4395.700000,-0.229225
4395.701000,-0.246626
4395.702000,-0.278566
4395.703000,0.031186
4395.704000,0.107524
4395.705000,0.003795
4395.706000,-0.214044
4395.707000,0.027902
4395.708000,-0.028372
4395.709000,-0.042596
4395.710000,-0.044724
4395.711000,-0.103236
4395.712000,-0.124370
4395.713000,-0.210743
4395.714000,-0.345394
4395.715000,-0.312247
4395.716000,-0.380752
