time, autocorrelation 
404, 0.019503
405, 0.019362
406, 0.019245
407, 0.019128
408, 0.018999
409, 0.018819
410, 0.018632
411, 0.018446
412, 0.018262
413, 0.018046
414, 0.017796
415, 0.017474
416, 0.017161
417, 0.016866
418, 0.016558
419, 0.016202
420, 0.015867
421, 0.015540
422, 0.015222
423, 0.014885
424, 0.014582
425, 0.014276
426, 0.013965
427, 0.013644
428, 0.013347
429, 0.013062
430, 0.012811
431, 0.012549
432, 0.012332
433, 0.012071
434, 0.011825
435, 0.011555
436, 0.011291
437, 0.010997
438, 0.010656
439, 0.010346
440, 0.010055
441, 0.009799
442, 0.009504
443, 0.009186
444, 0.008842
445, 0.008544
446, 0.008273
447, 0.008037
448, 0.007799
449, 0.007567
450, 0.007362
451, 0.007167
452, 0.007001
453, 0.006813
454, 0.006679
455, 0.006539
456, 0.006353
457, 0.006167
458, 0.005972
459, 0.005819
460, 0.005696
461, 0.005548
462, 0.005407
463, 0.005290
464, 0.005169
465, 0.005056
466, 0.004968
467, 0.004897
468, 0.004825
469, 0.004791
470, 0.004760
471, 0.004735
472, 0.004704
473, 0.004632
474, 0.004525
475, 0.004413
476, 0.004331
477, 0.004256
478, 0.004218
479, 0.004142
480, 0.004060
481, 0.003930
482, 0.003815
483, 0.003719
484, 0.003636
485, 0.003545
486, 0.003425
487, 0.003304
488, 0.003178
489, 0.003003
490, 0.002840
491, 0.002710
492, 0.002522
493, 0.002372
494, 0.002236
495, 0.002117
496, 0.001997
497, 0.001880
498, 0.001781
499, 0.001690
500, 0.001578
501, 0.001451
502, 0.001327
503, 0.001237
504, 0.001117
505, 0.000962
506, 0.000755
507, 0.000499
508, 0.000280
509, 0.000114
510, -0.000029
511, -0.000143
512, -0.000255
513, -0.000336
514, -0.000449
515, -0.000517
516, -0.000613
517, -0.000732
518, -0.000864
519, -0.001029
520, -0.001207
521, -0.001384
522, -0.001544
523, -0.001689
524, -0.001809
525, -0.001914
526, -0.002045
527, -0.002221
528, -0.002434
529, -0.002663
530, -0.002876
531, -0.003089
532, -0.003276
533, -0.003422
534, -0.003552
535, -0.003712
536, -0.003851
537, -0.003987
538, -0.004081
539, -0.004143
540, -0.004248
541, -0.004352
542, -0.004477
543, -0.004605
544, -0.004744
545, -0.004905
546, -0.005024
547, -0.005172
548, -0.005329
549, -0.005505
550, -0.005636
551, -0.005801
552, -0.005971
553, -0.006146
554, -0.006235
555, -0.006302
556, -0.006366
557, -0.006420
558, -0.006492
559, -0.006542
560, -0.006599
561, -0.006649
562, -0.006705
563, -0.006739
564, -0.006758
565, -0.006770
566, -0.006786
567, -0.006791
568, -0.006751
569, -0.006653
570, -0.006526
571, -0.006441
572, -0.006320
573, -0.006166
574, -0.006034
575, -0.005921
576, -0.005806
577, -0.005643
578, -0.005482
579, -0.005344
580, -0.005189
581, -0.005082
582, -0.004967
583, -0.004859
584, -0.004741
585, -0.004667
586, -0.004617
587, -0.004546
588, -0.004499
589, -0.004469
590, -0.004394
591, -0.004341
592, -0.004258
593, -0.004141
594, -0.004009
595, -0.003899
596, -0.003814
597, -0.003750
598, -0.003715
599, -0.003684
600, -0.003677
601, -0.003651
602, -0.003597
603, -0.003569
604, -0.003502
605, -0.003418
606, -0.003309
607, -0.003133
608, -0.003020
609, -0.002948
610, -0.002892
611, -0.002863
612, -0.002859
613, -0.002910
614, -0.002988
615, -0.003012
616, -0.003098
617, -0.003205
618, -0.003314
619, -0.003433
620, -0.003570
621, -0.003663
622, -0.003746
623, -0.003825
624, -0.003911
625, -0.003987
626, -0.004095
627, -0.004170
628, -0.004228
629, -0.004272
630, -0.004285
631, -0.004304
632, -0.004332
633, -0.004313
634, -0.004255
635, -0.004241
636, -0.004207
637, -0.004178
638, -0.004134
639, -0.004068
640, -0.004004
641, -0.003950
642, -0.003943
643, -0.003928
644, -0.003893
645, -0.003833
646, -0.003745
647, -0.003602
648, -0.003468
649, -0.003327
650, -0.003178
651, -0.003010
652, -0.002885
653, -0.002805
654, -0.002683
655, -0.002617
656, -0.002584
657, -0.002535
658, -0.002517
659, -0.002484
660, -0.002412
661, -0.002331
662, -0.002241
663, -0.002122
664, -0.001977
665, -0.001855
666, -0.001735
667, -0.001620
668, -0.001542
669, -0.001465
670, -0.001382
671, -0.001295
672, -0.001224
673, -0.001163
674, -0.001096
675, -0.001046
676, -0.001009
677, -0.000975
678, -0.000890
679, -0.000791
680, -0.000732
681, -0.000662
682, -0.000612
683, -0.000590
684, -0.000616
685, -0.000668
686, -0.000688
687, -0.000754
688, -0.000805
689, -0.000839
690, -0.000870
691, -0.000862
692, -0.000868
693, -0.000834
694, -0.000787
695, -0.000745
696, -0.000713
697, -0.000729
698, -0.000770
699, -0.000865
700, -0.000963
701, -0.001044
702, -0.001114
703, -0.001162
704, -0.001241
705, -0.001332
706, -0.001420
707, -0.001524
708, -0.001604
709, -0.001670
710, -0.001760
711, -0.001835
712, -0.001873
713, -0.001897
714, -0.001888
715, -0.001847
716, -0.001795
717, -0.001760
718, -0.001665
719, -0.001551
720, -0.001421
721, -0.001334
722, -0.001245
723, -0.001103
724, -0.000976
725, -0.000860
726, -0.000761
727, -0.000654
728, -0.000561
729, -0.000501
730, -0.000487
731, -0.000449
732, -0.000424
733, -0.000391
734, -0.000347
735, -0.000335
736, -0.000312
737, -0.000261
738, -0.000179
739, -0.000153
740, -0.000128
741, -0.000093
742, -0.000086
743, -0.000095
744, -0.000109
745, -0.000076
746, -0.000044
747, -0.000015
748, 0.000053
749, 0.000086
750, 0.000147
751, 0.000225
752, 0.000258
753, 0.000306
754, 0.000358
755, 0.000411
756, 0.000444
757, 0.000538
758, 0.000629
759, 0.000711
760, 0.000791
761, 0.000902
762, 0.001018
763, 0.001177
764, 0.001323
765, 0.001456
766, 0.001557
767, 0.001605
768, 0.001651
769, 0.001707
770, 0.001748
771, 0.001809
772, 0.001825
773, 0.001775
774, 0.001714
775, 0.001664
776, 0.001588
777, 0.001455
778, 0.001335
779, 0.001206
780, 0.001115
781, 0.000979
782, 0.000858
783, 0.000647
784, 0.000517
785, 0.000395
786, 0.000259
787, 0.000179
788, 0.000079
789, -0.000048
790, -0.000169
791, -0.000312
792, -0.000439
793, -0.000575
794, -0.000725
795, -0.000882
796, -0.000992
797, -0.001146
798, -0.001318
799, -0.001455
800, -0.001660
801, -0.001845
802, -0.002038
803, -0.002236
804, -0.002403
805, -0.002570
806, -0.002727
807, -0.002847
808, -0.002949
809, -0.003041
810, -0.003142
811, -0.003219
812, -0.003301
813, -0.003343
814, -0.003387
815, -0.003415
816, -0.003430
817, -0.003496
818, -0.003544
819, -0.003596
820, -0.003610
821, -0.003599
822, -0.003590
823, -0.003588
824, -0.003608
825, -0.003589
826, -0.003590
827, -0.003611
828, -0.003654
829, -0.003697
830, -0.003722
831, -0.003778
832, -0.003823
833, -0.003896
834, -0.003974
835, -0.004043
836, -0.004164
837, -0.004331
838, -0.004487
839, -0.004608
840, -0.004690
841, -0.004749
842, -0.004816
843, -0.004886
844, -0.004957
845, -0.005067
846, -0.005182
847, -0.005277
848, -0.005358
849, -0.005449
850, -0.005557
851, -0.005671
852, -0.005776
853, -0.005869
854, -0.005971
855, -0.006070
856, -0.006147
857, -0.006198
858, -0.006214
859, -0.006276
860, -0.006384
861, -0.006475
862, -0.006567
863, -0.006645
864, -0.006639
865, -0.006627
866, -0.006594
867, -0.006482
868, -0.006371
869, -0.006310
870, -0.006254
871, -0.006197
872, -0.006174
873, -0.006161
874, -0.006114
875, -0.006070
876, -0.006000
877, -0.005934
878, -0.005883
879, -0.005865
880, -0.005853
881, -0.005865
882, -0.005912
883, -0.005951
884, -0.005942
885, -0.005949
886, -0.005965
887, -0.005955
888, -0.005951
889, -0.005960
890, -0.005963
891, -0.005914
892, -0.005890
893, -0.005873
894, -0.005824
895, -0.005811
896, -0.005781
897, -0.005744
898, -0.005755
899, -0.005762
900, -0.005766
901, -0.005741
902, -0.005725
903, -0.005691
904, -0.005641
905, -0.005597
906, -0.005523
907, -0.005476
908, -0.005388
909, -0.005305
910, -0.005199
911, -0.005134
912, -0.005039
913, -0.004969
914, -0.004891
915, -0.004786
916, -0.004703
917, -0.004596
918, -0.004464
919, -0.004336
920, -0.004245
921, -0.004158
922, -0.004023
923, -0.003897
924, -0.003807
925, -0.003707
926, -0.003585
927, -0.003458
928, -0.003279
929, -0.003160
930, -0.003091
931, -0.003062
932, -0.003055
933, -0.003003
934, -0.002953
935, -0.002838
936, -0.002694
937, -0.002565
938, -0.002375
939, -0.002228
940, -0.002088
941, -0.001974
942, -0.001865
943, -0.001790
944, -0.001676
945, -0.001578
946, -0.001417
947, -0.001184
948, -0.000956
949, -0.000739
950, -0.000533
951, -0.000328
952, -0.000137
953, 0.000084
954, 0.000270
955, 0.000426
956, 0.000586
957, 0.000749
958, 0.000919
959, 0.001042
960, 0.001140
961, 0.001230
962, 0.001319
963, 0.001451
964, 0.001576
965, 0.001685
966, 0.001819
967, 0.001961
968, 0.002117
969, 0.002271
970, 0.002456
971, 0.002642
972, 0.002797
973, 0.002960
974, 0.003138
975, 0.003285
976, 0.003424
977, 0.003581
978, 0.003713
979, 0.003869
980, 0.004028
981, 0.004153
982, 0.004262
983, 0.004340
984, 0.004443
985, 0.004528
986, 0.004634
987, 0.004756
988, 0.004922
989, 0.005076
990, 0.005261
991, 0.005360
992, 0.005424
993, 0.005478
994, 0.005555
995, 0.005655
996, 0.005765
997, 0.005874
998, 0.005971
999, 0.006070
1000, 0.006218
1001, 0.006357
1002, 0.006581
1003, 0.006770
1004, 0.006942
1005, 0.007113
1006, 0.007312
1007, 0.007514
1008, 0.007681
1009, 0.007813
1010, 0.007943
1011, 0.008076
1012, 0.008250
1013, 0.008388
1014, 0.008539
1015, 0.008682
1016, 0.008840
1017, 0.008967
1018, 0.009067
1019, 0.009200
1020, 0.009276
1021, 0.009405
1022, 0.009542
1023, 0.009615
1024, 0.009688
1025, 0.009813
1026, 0.009932
1027, 0.010058
1028, 0.010175
1029, 0.010313
1030, 0.010431
1031, 0.010548
1032, 0.010648
1033, 0.010757
1034, 0.010841
1035, 0.010947
1036, 0.011055
1037, 0.011158
1038, 0.011323
1039, 0.011518
1040, 0.011710
1041, 0.011901
1042, 0.012110
1043, 0.012294
1044, 0.012528
1045, 0.012764
1046, 0.013014
1047, 0.013266
1048, 0.013536
1049, 0.013805
1050, 0.014063
1051, 0.014278
1052, 0.014522
1053, 0.014726
1054, 0.014897
1055, 0.015039
1056, 0.015131
1057, 0.015248
1058, 0.015349
1059, 0.015529
1060, 0.015672
1061, 0.015834
1062, 0.015954
1063, 0.016074
1064, 0.016222
1065, 0.016335
1066, 0.016399
1067, 0.016426
1068, 0.016469
1069, 0.016525
1070, 0.016595
1071, 0.016689
1072, 0.016803
1073, 0.016921
1074, 0.016989
1075, 0.017043
1076, 0.017002
1077, 0.016942
1078, 0.016831
1079, 0.016703
1080, 0.016577
1081, 0.016431
1082, 0.016278
1083, 0.016098
1084, 0.015926
1085, 0.015777
1086, 0.015656
1087, 0.015544
1088, 0.015476
1089, 0.015380
1090, 0.015266
1091, 0.015129
1092, 0.014960
1093, 0.014821
1094, 0.014675
1095, 0.014537
1096, 0.014428
1097, 0.014307
1098, 0.014193
1099, 0.014047
1100, 0.013903
1101, 0.013718
1102, 0.013512
1103, 0.013257
1104, 0.012993
1105, 0.012745
1106, 0.012479
1107, 0.012173
1108, 0.011896
1109, 0.011636
1110, 0.011397
1111, 0.011152
1112, 0.010904
1113, 0.010686
1114, 0.010435
1115, 0.010229
1116, 0.010073
1117, 0.009885
1118, 0.009655
1119, 0.009465
1120, 0.009270
1121, 0.009061
1122, 0.008849
1123, 0.008602
1124, 0.008407
1125, 0.008235
1126, 0.008091
1127, 0.007988
1128, 0.007896
1129, 0.007849
1130, 0.007806
1131, 0.007744
1132, 0.007737
1133, 0.007735
1134, 0.007756
1135, 0.007803
1136, 0.007804
1137, 0.007816
1138, 0.007805
1139, 0.007762
1140, 0.007734
1141, 0.007752
1142, 0.007809
1143, 0.007866
1144, 0.007857
1145, 0.007823
1146, 0.007733
1147, 0.007587
1148, 0.007458
1149, 0.007286
1150, 0.007091
1151, 0.006944
1152, 0.006778
1153, 0.006608
1154, 0.006446
1155, 0.006261
1156, 0.006089
1157, 0.005948
1158, 0.005826
1159, 0.005693
1160, 0.005539
1161, 0.005301
1162, 0.005083
1163, 0.004868
1164, 0.004708
1165, 0.004577
1166, 0.004476
1167, 0.004332
1168, 0.004225
1169, 0.004123
1170, 0.004056
1171, 0.004038
1172, 0.004085
1173, 0.004088
1174, 0.004146
1175, 0.004215
1176, 0.004321
1177, 0.004432
1178, 0.004513
1179, 0.004554
1180, 0.004568
1181, 0.004500
1182, 0.004477
1183, 0.004469
1184, 0.004439
1185, 0.004405
1186, 0.004416
1187, 0.004417
1188, 0.004412
1189, 0.004423
1190, 0.004361
1191, 0.004302
1192, 0.004231
1193, 0.004167
1194, 0.004095
1195, 0.004017
1196, 0.003923
1197, 0.003754
1198, 0.003603
1199, 0.003391
1200, 0.003175
1201, 0.002986
1202, 0.002814
1203, 0.002647
1204, 0.002475
1205, 0.002267
1206, 0.002064
1207, 0.001894
1208, 0.001732
1209, 0.001580
1210, 0.001375
1211, 0.001188
1212, 0.000968
1213, 0.000793
1214, 0.000605
1215, 0.000444
1216, 0.000313
1217, 0.000180
1218, 0.000069
1219, -0.000039
1220, -0.000151
1221, -0.000286
1222, -0.000425
1223, -0.000598
1224, -0.000769
1225, -0.000873
1226, -0.000983
1227, -0.001033
1228, -0.001077
1229, -0.001174
1230, -0.001282
1231, -0.001405
1232, -0.001516
1233, -0.001627
1234, -0.001691
1235, -0.001766
1236, -0.001850
1237, -0.001879
1238, -0.001919
1239, -0.001977
1240, -0.002016
1241, -0.002029
1242, -0.002048
1243, -0.002028
1244, -0.002010
1245, -0.002040
1246, -0.002068
1247, -0.002065
1248, -0.002072
1249, -0.002061
1250, -0.002098
1251, -0.002169
1252, -0.002248
1253, -0.002345
1254, -0.002444
1255, -0.002553
1256, -0.002676
1257, -0.002789
1258, -0.002880
1259, -0.002970
1260, -0.003036
1261, -0.003099
1262, -0.003159
1263, -0.003203
1264, -0.003285
1265, -0.003390
1266, -0.003443
1267, -0.003553
1268, -0.003662
1269, -0.003795
1270, -0.003941
1271, -0.004050
1272, -0.004197
1273, -0.004305
1274, -0.004412
1275, -0.004497
1276, -0.004560
1277, -0.004666
1278, -0.004752
1279, -0.004822
1280, -0.004941
1281, -0.005008
1282, -0.005035
1283, -0.005078
1284, -0.005152
1285, -0.005204
1286, -0.005230
1287, -0.005276
1288, -0.005272
1289, -0.005313
1290, -0.005355
1291, -0.005350
1292, -0.005322
1293, -0.005291
1294, -0.005251
1295, -0.005179
1296, -0.005100
1297, -0.004990
1298, -0.004914
1299, -0.004801
1300, -0.004694
1301, -0.004559
1302, -0.004430
1303, -0.004268
1304, -0.004148
1305, -0.004064
1306, -0.003984
1307, -0.003893
1308, -0.003836
1309, -0.003808
1310, -0.003807
1311, -0.003764
1312, -0.003755
1313, -0.003725
1314, -0.003689
1315, -0.003615
1316, -0.003541
1317, -0.003543
1318, -0.003506
1319, -0.003484
1320, -0.003463
1321, -0.003416
1322, -0.003331
1323, -0.003276
1324, -0.003197
1325, -0.003106
1326, -0.003064
1327, -0.003014
1328, -0.002970
1329, -0.002941
1330, -0.002892
1331, -0.002859
1332, -0.002847
1333, -0.002793
1334, -0.002732
1335, -0.002686
1336, -0.002680
1337, -0.002732
1338, -0.002838
1339, -0.002974
1340, -0.003119
1341, -0.003286
1342, -0.003399
1343, -0.003465
1344, -0.003528
1345, -0.003647
1346, -0.003767
1347, -0.003880
1348, -0.003968
1349, -0.004015
1350, -0.004023
1351, -0.003969
1352, -0.003933
1353, -0.003935
1354, -0.003943
1355, -0.004027
1356, -0.004087
1357, -0.004140
1358, -0.004176
1359, -0.004184
1360, -0.004185
1361, -0.004213
1362, -0.004285
1363, -0.004365
1364, -0.004435
1365, -0.004478
1366, -0.004532
1367, -0.004569
1368, -0.004566
1369, -0.004560
1370, -0.004559
1371, -0.004535
1372, -0.004496
1373, -0.004437
1374, -0.004360
1375, -0.004295
1376, -0.004191
1377, -0.004099
1378, -0.004010
1379, -0.003896
1380, -0.003731
1381, -0.003578
1382, -0.003423
1383, -0.003264
1384, -0.003108
1385, -0.003002
1386, -0.002896
1387, -0.002820
1388, -0.002682
1389, -0.002567
1390, -0.002430
1391, -0.002307
1392, -0.002190
1393, -0.002072
1394, -0.001945
1395, -0.001811
1396, -0.001640
1397, -0.001434
1398, -0.001211
1399, -0.000983
1400, -0.000778
1401, -0.000551
1402, -0.000340
1403, -0.000165
1404, -0.000011
1405, 0.000192
1406, 0.000381
1407, 0.000535
1408, 0.000690
1409, 0.000874
1410, 0.001041
1411, 0.001228
1412, 0.001418
1413, 0.001621
1414, 0.001806
1415, 0.001975
1416, 0.002137
1417, 0.002286
1418, 0.002466
1419, 0.002690
1420, 0.002888
1421, 0.003105
1422, 0.003316
1423, 0.003513
1424, 0.003780
1425, 0.003981
1426, 0.004169
1427, 0.004292
1428, 0.004430
1429, 0.004539
1430, 0.004685
1431, 0.004879
1432, 0.005021
1433, 0.005130
1434, 0.005246
1435, 0.005350
1436, 0.005490
1437, 0.005686
1438, 0.005881
1439, 0.006051
1440, 0.006296
1441, 0.006538
1442, 0.006744
1443, 0.006960
1444, 0.007197
1445, 0.007430
1446, 0.007638
1447, 0.007869
1448, 0.008116
1449, 0.008320
1450, 0.008523
1451, 0.008735
1452, 0.008917
1453, 0.009100
1454, 0.009297
1455, 0.009483
1456, 0.009726
1457, 0.009924
1458, 0.010202
1459, 0.010454
1460, 0.010700
1461, 0.010949
1462, 0.011193
1463, 0.011468
1464, 0.011749
1465, 0.012013
1466, 0.012260
1467, 0.012513
1468, 0.012756
1469, 0.012971
1470, 0.013155
1471, 0.013301
1472, 0.013402
1473, 0.013533
1474, 0.013684
1475, 0.013831
1476, 0.013992
1477, 0.014206
1478, 0.014362
1479, 0.014501
1480, 0.014611
1481, 0.014759
1482, 0.014935
1483, 0.015143
1484, 0.015366
1485, 0.015631
1486, 0.015831
1487, 0.015973
1488, 0.016110
1489, 0.016229
1490, 0.016345
1491, 0.016471
1492, 0.016604
1493, 0.016764
1494, 0.016899
1495, 0.017047
1496, 0.017129
1497, 0.017251
1498, 0.017345
1499, 0.017444
1500, 0.017555
1501, 0.017692
1502, 0.017794
1503, 0.017902
1504, 0.018043
1505, 0.018200
1506, 0.018362
1507, 0.018547
1508, 0.018714
1509, 0.018874
1510, 0.019021
1511, 0.019144
1512, 0.019266
1513, 0.019353
1514, 0.019436
1515, 0.019531
1516, 0.019685
1517, 0.019818
1518, 0.019941
1519, 0.020066
1520, 0.020172
1521, 0.020289
1522, 0.020355
1523, 0.020456
1524, 0.020530
1525, 0.020624
1526, 0.020736
1527, 0.020832
1528, 0.020951
1529, 0.021104
1530, 0.021322
1531, 0.021535
1532, 0.021748
1533, 0.021923
1534, 0.022051
1535, 0.022195
1536, 0.022336
1537, 0.022504
1538, 0.022678
1539, 0.022855
1540, 0.023063
1541, 0.023194
1542, 0.023319
1543, 0.023417
1544, 0.023445
1545, 0.023491
1546, 0.023463
1547, 0.023433
1548, 0.023345
1549, 0.023195
1550, 0.023038
1551, 0.022832
1552, 0.022588
1553, 0.022369
1554, 0.022175
1555, 0.021974
1556, 0.021815
1557, 0.021687
1558, 0.021609
1559, 0.021564
1560, 0.021498
1561, 0.021426
1562, 0.021382
1563, 0.021320
1564, 0.021250
1565, 0.021177
1566, 0.021088
1567, 0.021022
1568, 0.020952
1569, 0.020866
1570, 0.020830
1571, 0.020793
1572, 0.020767
1573, 0.020710
1574, 0.020630
1575, 0.020546
1576, 0.020441
1577, 0.020381
1578, 0.020276
1579, 0.020129
1580, 0.020025
1581, 0.019916
1582, 0.019781
1583, 0.019637
1584, 0.019485
1585, 0.019347
1586, 0.019228
1587, 0.019108
1588, 0.018979
1589, 0.018852
1590, 0.018690
1591, 0.018504
1592, 0.018337
1593, 0.018200
1594, 0.018016
1595, 0.017882
1596, 0.017772
1597, 0.017635
1598, 0.017550
1599, 0.017472
1600, 0.017405
1601, 0.017384
1602, 0.017361
1603, 0.017345
1604, 0.017302
1605, 0.017259
1606, 0.017190
1607, 0.017114
1608, 0.017037
1609, 0.016966
1610, 0.016904
1611, 0.016840
1612, 0.016823
1613, 0.016759
1614, 0.016721
1615, 0.016635
1616, 0.016582
1617, 0.016497
1618, 0.016463
1619, 0.016420
1620, 0.016366
1621, 0.016341
1622, 0.016293
1623, 0.016245
1624, 0.016233
1625, 0.016224
1626, 0.016189
1627, 0.016146
1628, 0.016144
1629, 0.016162
1630, 0.016194
1631, 0.016306
1632, 0.016389
1633, 0.016460
1634, 0.016486
1635, 0.016524
1636, 0.016565
1637, 0.016573
1638, 0.016560
1639, 0.016508
1640, 0.016433
1641, 0.016372
1642, 0.016269
1643, 0.016124
1644, 0.015995
1645, 0.015885
1646, 0.015764
1647, 0.015655
1648, 0.015553
1649, 0.015476
1650, 0.015379
1651, 0.015257
1652, 0.015157
1653, 0.015057
1654, 0.014995
1655, 0.014937
1656, 0.014871
1657, 0.014786
1658, 0.014662
1659, 0.014560
1660, 0.014456
1661, 0.014306
1662, 0.014086
1663, 0.013839
