time, q_1, q_2, q_3
0.000000,0.010000,0.000000,0.000000
0.000050,0.009999,0.000001,0.000000
0.000100,0.009995,0.000003,0.000000
0.000150,0.009989,0.000006,0.000000
0.000200,0.009980,0.000010,0.000000
0.000250,0.009969,0.000016,0.000000
0.000300,0.009955,0.000023,0.000000
0.000350,0.009939,0.000031,0.000000
0.000400,0.009920,0.000040,0.000000
0.000450,0.009898,0.000051,0.000000
0.000500,0.009875,0.000063,0.000000
0.000550,0.009848,0.000076,0.000000
0.000600,0.009820,0.000090,0.000000
0.000650,0.009789,0.000105,0.000000
0.000700,0.009755,0.000122,0.000000
0.000750,0.009719,0.000140,0.000000
0.000800,0.009681,0.000159,0.000000
0.000850,0.009640,0.000179,0.000001
0.000900,0.009596,0.000201,0.000001
0.000950,0.009551,0.000223,0.000001
0.001000,0.009503,0.000247,0.000001
0.001050,0.009452,0.000272,0.000001
0.001100,0.009400,0.000298,0.000002
0.001150,0.009345,0.000325,0.000002
0.001200,0.009287,0.000353,0.000002
0.001250,0.009228,0.000382,0.000003
0.001300,0.009166,0.000413,0.000003
0.001350,0.009102,0.000444,0.000003
0.001400,0.009035,0.000476,0.000004
0.001450,0.008967,0.000510,0.000005
0.001500,0.008896,0.000544,0.000005
0.001550,0.008823,0.000580,0.000006
0.001600,0.008748,0.000616,0.000007
0.001650,0.008671,0.000653,0.000008
0.001700,0.008591,0.000691,0.000009
0.001750,0.008510,0.000731,0.000010
0.001800,0.008427,0.000771,0.000011
0.001850,0.008341,0.000811,0.000012
0.001900,0.008254,0.000853,0.000013
0.001950,0.008164,0.000896,0.000015
0.002000,0.008073,0.000939,0.000016
0.002050,0.007980,0.000983,0.000018
0.002100,0.007884,0.001028,0.000020
0.002150,0.007788,0.001074,0.000021
0.002200,0.007689,0.001120,0.000023
0.002250,0.007588,0.001167,0.000026
0.002300,0.007486,0.001215,0.000028
0.002350,0.007382,0.001263,0.000030
0.002400,0.007276,0.001312,0.000033
0.002450,0.007168,0.001362,0.000036
0.002500,0.007059,0.001412,0.000039
0.002550,0.006949,0.001462,0.000042
0.002600,0.006836,0.001513,0.000045
0.002650,0.006723,0.001565,0.000048
0.002700,0.006607,0.001617,0.000052
0.002750,0.006491,0.001670,0.000056
0.002800,0.006373,0.001723,0.000060
0.002850,0.006253,0.001776,0.000064
0.002900,0.006132,0.001829,0.000068
0.002950,0.006010,0.001883,0.000073
0.003000,0.005887,0.001938,0.000078
0.003050,0.005762,0.001992,0.000083
0.003100,0.005636,0.002047,0.000088
0.003150,0.005509,0.002102,0.000094
0.003200,0.005381,0.002157,0.000099
0.003250,0.005252,0.002212,0.000105
0.003300,0.005121,0.002268,0.000112
0.003350,0.004990,0.002323,0.000118
0.003400,0.004858,0.002379,0.000125
0.003450,0.004725,0.002434,0.000132
0.003500,0.004591,0.002490,0.000139
0.003550,0.004456,0.002545,0.000147
0.003600,0.004320,0.002601,0.000155
0.003650,0.004184,0.002656,0.000163
0.003700,0.004046,0.002711,0.000171
0.003750,0.003909,0.002766,0.000180
0.003800,0.003770,0.002821,0.000189
0.003850,0.003631,0.002876,0.000199
0.003900,0.003491,0.002931,0.000208
0.003950,0.003351,0.002985,0.000218
0.004000,0.003211,0.003039,0.000229
0.004050,0.003070,0.003092,0.000239
0.004100,0.002928,0.003145,0.000250
0.004150,0.002787,0.003198,0.000261
0.004200,0.002645,0.003251,0.000273
0.004250,0.002502,0.003302,0.000285
0.004300,0.002360,0.003354,0.000297
0.004350,0.002217,0.003405,0.000310
0.004400,0.002074,0.003455,0.000323
0.004450,0.001931,0.003505,0.000336
0.004500,0.001788,0.003554,0.000350
0.004550,0.001645,0.003603,0.000364
0.004600,0.001503,0.003651,0.000379
0.004650,0.001360,0.003698,0.000393
0.004700,0.001217,0.003745,0.000409
0.004750,0.001075,0.003791,0.000424
0.004800,0.000932,0.003836,0.000440
0.004850,0.000790,0.003880,0.000456
0.004900,0.000648,0.003924,0.000473
0.004950,0.000507,0.003966,0.000490
0.005000,0.000366,0.004008,0.000507
0.005050,0.000225,0.004049,0.000525
0.005100,0.000085,0.004089,0.000543
0.005150,-0.000055,0.004128,0.000562
0.005200,-0.000194,0.004166,0.000581
0.005250,-0.000333,0.004203,0.000600
0.005300,-0.000471,0.004239,0.000620
0.005350,-0.000608,0.004274,0.000640
0.005400,-0.000745,0.004308,0.000660
0.005450,-0.000881,0.004340,0.000681
0.005500,-0.001016,0.004372,0.000702
0.005550,-0.001150,0.004403,0.000724
0.005600,-0.001284,0.004432,0.000746
0.005650,-0.001417,0.004460,0.000768
0.005700,-0.001548,0.004487,0.000791
0.005750,-0.001679,0.004513,0.000814
0.005800,-0.001809,0.004537,0.000837
0.005850,-0.001938,0.004561,0.000861
0.005900,-0.002065,0.004583,0.000885
0.005950,-0.002192,0.004603,0.000909
0.006000,-0.002317,0.004623,0.000934
0.006050,-0.002442,0.004641,0.000959
0.006100,-0.002565,0.004657,0.000985
0.006150,-0.002687,0.004673,0.001010
0.006200,-0.002807,0.004687,0.001037
0.006250,-0.002927,0.004699,0.001063
0.006300,-0.003045,0.004710,0.001090
0.006350,-0.003162,0.004720,0.001117
0.006400,-0.003277,0.004728,0.001144
0.006450,-0.003391,0.004735,0.001172
0.006500,-0.003503,0.004740,0.001200
0.006550,-0.003614,0.004744,0.001228
0.006600,-0.003723,0.004747,0.001257
0.006650,-0.003831,0.004747,0.001286
0.006700,-0.003938,0.004747,0.001315
0.006750,-0.004043,0.004744,0.001345
0.006800,-0.004146,0.004741,0.001374
0.006850,-0.004247,0.004736,0.001404
0.006900,-0.004347,0.004729,0.001434
0.006950,-0.004445,0.004720,0.001465
0.007000,-0.004542,0.004710,0.001495
0.007050,-0.004636,0.004699,0.001526
0.007100,-0.004729,0.004686,0.001557
0.007150,-0.004821,0.004671,0.001589
0.007200,-0.004910,0.004655,0.001620
0.007250,-0.004998,0.004637,0.001652
0.007300,-0.005083,0.004618,0.001684
0.007350,-0.005167,0.004597,0.001716
0.007400,-0.005249,0.004574,0.001748
0.007450,-0.005329,0.004550,0.001780
0.007500,-0.005407,0.004524,0.001812
0.007550,-0.005484,0.004497,0.001845
0.007600,-0.005558,0.004468,0.001877
0.007650,-0.005630,0.004438,0.001910
0.007700,-0.005701,0.004406,0.001943
0.007750,-0.005769,0.004372,0.001976
0.007800,-0.005836,0.004337,0.002008
0.007850,-0.005900,0.004300,0.002041
0.007900,-0.005963,0.004262,0.002074
0.007950,-0.006023,0.004222,0.002107
0.008000,-0.006081,0.004180,0.002140
0.008050,-0.006137,0.004137,0.002173
0.008100,-0.006192,0.004093,0.002206
0.008150,-0.006244,0.004047,0.002239
0.008200,-0.006294,0.003999,0.002272
0.008250,-0.006342,0.003950,0.002304
0.008300,-0.006388,0.003899,0.002337
0.008350,-0.006431,0.003847,0.002370
0.008400,-0.006473,0.003794,0.002402
0.008450,-0.006513,0.003738,0.002434
0.008500,-0.006550,0.003682,0.002467
0.008550,-0.006586,0.003624,0.002499
0.008600,-0.006619,0.003565,0.002530
0.008650,-0.006650,0.003504,0.002562
0.008700,-0.006679,0.003442,0.002594
0.008750,-0.006706,0.003378,0.002625
0.008800,-0.006731,0.003313,0.002656
0.008850,-0.006754,0.003247,0.002687
0.008900,-0.006774,0.003180,0.002717
0.008950,-0.006793,0.003111,0.002747
0.009000,-0.006809,0.003040,0.002777
0.009050,-0.006823,0.002969,0.002807
0.009100,-0.006836,0.002896,0.002836
0.009150,-0.006846,0.002822,0.002865
0.009200,-0.006854,0.002747,0.002894
0.009250,-0.006860,0.002671,0.002922
0.009300,-0.006864,0.002594,0.002949
0.009350,-0.006866,0.002515,0.002977
0.009400,-0.006866,0.002435,0.003004
0.009450,-0.006863,0.002354,0.003030
0.009500,-0.006859,0.002272,0.003056
0.009550,-0.006853,0.002189,0.003082
0.009600,-0.006845,0.002105,0.003107
0.009650,-0.006835,0.002020,0.003131
0.009700,-0.006822,0.001935,0.003155
0.009750,-0.006808,0.001848,0.003179
0.009800,-0.006792,0.001760,0.003202
0.009850,-0.006774,0.001671,0.003224
0.009900,-0.006754,0.001582,0.003245
0.009950,-0.006733,0.001491,0.003267
0.010000,-0.006709,0.001400,0.003287
0.010050,-0.006684,0.001308,0.003307
0.010100,-0.006656,0.001215,0.003326
0.010150,-0.006627,0.001122,0.003344
0.010200,-0.006596,0.001027,0.003362
0.010250,-0.006563,0.000933,0.003379
0.010300,-0.006529,0.000837,0.003395
0.010350,-0.006492,0.000741,0.003411
0.010400,-0.006454,0.000644,0.003426
0.010450,-0.006415,0.000547,0.003440
0.010500,-0.006373,0.000449,0.003453
0.010550,-0.006330,0.000351,0.003465
0.010600,-0.006285,0.000253,0.003477
0.010650,-0.006239,0.000154,0.003487
0.010700,-0.006191,0.000054,0.003497
0.010750,-0.006142,-0.000046,0.003506
0.010800,-0.006091,-0.000146,0.003514
0.010850,-0.006038,-0.000246,0.003522
0.010900,-0.005984,-0.000347,0.003528
0.010950,-0.005929,-0.000448,0.003533
0.011000,-0.005872,-0.000549,0.003538
0.011050,-0.005814,-0.000650,0.003541
0.011100,-0.005754,-0.000751,0.003544
0.011150,-0.005693,-0.000853,0.003545
0.011200,-0.005631,-0.000954,0.003546
0.011250,-0.005567,-0.001056,0.003545
0.011300,-0.005502,-0.001157,0.003543
0.011350,-0.005436,-0.001259,0.003541
0.011400,-0.005369,-0.001360,0.003537
0.011450,-0.005300,-0.001461,0.003533
0.011500,-0.005231,-0.001562,0.003527
0.011550,-0.005160,-0.001663,0.003520
0.011600,-0.005088,-0.001764,0.003512
0.011650,-0.005015,-0.001865,0.003503
0.011700,-0.004941,-0.001965,0.003493
0.011750,-0.004866,-0.002065,0.003482
0.011800,-0.004790,-0.002164,0.003469
0.011850,-0.004713,-0.002263,0.003456
0.011900,-0.004636,-0.002362,0.003441
0.011950,-0.004557,-0.002460,0.003425
0.012000,-0.004478,-0.002558,0.003408
0.012050,-0.004397,-0.002656,0.003390
0.012100,-0.004316,-0.002752,0.003371
0.012150,-0.004234,-0.002849,0.003350
0.012200,-0.004152,-0.002944,0.003328
0.012250,-0.004069,-0.003039,0.003305
0.012300,-0.003985,-0.003133,0.003281
0.012350,-0.003901,-0.003227,0.003256
0.012400,-0.003816,-0.003320,0.003229
0.012450,-0.003730,-0.003412,0.003201
0.012500,-0.003644,-0.003503,0.003172
0.012550,-0.003558,-0.003594,0.003142
0.012600,-0.003471,-0.003684,0.003110
0.012650,-0.003383,-0.003772,0.003077
0.012700,-0.003296,-0.003860,0.003043
0.012750,-0.003208,-0.003947,0.003008
0.012800,-0.003119,-0.004033,0.002971
0.012850,-0.003031,-0.004118,0.002933
0.012900,-0.002942,-0.004202,0.002894
0.012950,-0.002853,-0.004285,0.002854
0.013000,-0.002763,-0.004367,0.002812
0.013050,-0.002674,-0.004447,0.002770
0.013100,-0.002584,-0.004527,0.002726
0.013150,-0.002495,-0.004605,0.002680
0.013200,-0.002405,-0.004683,0.002634
0.013250,-0.002316,-0.004759,0.002586
0.013300,-0.002226,-0.004834,0.002537
0.013350,-0.002136,-0.004907,0.002486
0.013400,-0.002047,-0.004979,0.002435
0.013450,-0.001957,-0.005050,0.002382
0.013500,-0.001868,-0.005120,0.002328
0.013550,-0.001779,-0.005188,0.002273
0.013600,-0.001690,-0.005255,0.002216
0.013650,-0.001601,-0.005321,0.002158
0.013700,-0.001513,-0.005385,0.002099
0.013750,-0.001425,-0.005448,0.002039
0.013800,-0.001337,-0.005509,0.001978
0.013850,-0.001250,-0.005569,0.001915
0.013900,-0.001163,-0.005627,0.001852
0.013950,-0.001076,-0.005684,0.001787
0.014000,-0.000990,-0.005739,0.001721
0.014050,-0.000904,-0.005793,0.001654
0.014100,-0.000819,-0.005846,0.001585
0.014150,-0.000734,-0.005896,0.001516
0.014200,-0.000650,-0.005945,0.001445
0.014250,-0.000566,-0.005993,0.001374
0.014300,-0.000484,-0.006039,0.001301
0.014350,-0.000401,-0.006083,0.001227
0.014400,-0.000320,-0.006126,0.001152
0.014450,-0.000239,-0.006167,0.001076
0.014500,-0.000158,-0.006206,0.000999
0.014550,-0.000079,-0.006244,0.000921
0.014600,-0.000000,-0.006280,0.000842
0.014650,0.000078,-0.006314,0.000762
0.014700,0.000155,-0.006347,0.000680
0.014750,0.000231,-0.006378,0.000598
0.014800,0.000306,-0.006407,0.000515
0.014850,0.000381,-0.006434,0.000432
0.014900,0.000455,-0.006460,0.000347
0.014950,0.000527,-0.006484,0.000261
0.015000,0.000599,-0.006507,0.000174
0.015050,0.000670,-0.006527,0.000087
0.015100,0.000740,-0.006546,-0.000002
0.015150,0.000809,-0.006563,-0.000091
0.015200,0.000876,-0.006579,-0.000181
0.015250,0.000943,-0.006592,-0.000271
0.015300,0.001009,-0.006604,-0.000363
0.015350,0.001073,-0.006614,-0.000455
0.015400,0.001137,-0.006623,-0.000548
0.015450,0.001199,-0.006630,-0.000642
0.015500,0.001260,-0.006635,-0.000736
0.015550,0.001320,-0.006638,-0.000831
0.015600,0.001379,-0.006639,-0.000927
0.015650,0.001437,-0.006639,-0.001023
0.015700,0.001494,-0.006637,-0.001120
0.015750,0.001549,-0.006634,-0.001217
0.015800,0.001603,-0.006628,-0.001315
0.015850,0.001656,-0.006621,-0.001413
0.015900,0.001708,-0.006612,-0.001512
0.015950,0.001758,-0.006602,-0.001611
0.016000,0.001807,-0.006590,-0.001711
0.016050,0.001855,-0.006576,-0.001811
0.016100,0.001901,-0.006561,-0.001912
0.016150,0.001947,-0.006544,-0.002012
0.016200,0.001991,-0.006525,-0.002113
0.016250,0.002033,-0.006504,-0.002215
0.016300,0.002074,-0.006482,-0.002317
0.016350,0.002114,-0.006459,-0.002419
0.016400,0.002153,-0.006434,-0.002521
0.016450,0.002190,-0.006407,-0.002623
0.016500,0.002226,-0.006379,-0.002725
0.016550,0.002261,-0.006349,-0.002828
0.016600,0.002294,-0.006318,-0.002931
0.016650,0.002325,-0.006285,-0.003033
0.016700,0.002356,-0.006251,-0.003136
0.016750,0.002385,-0.006215,-0.003239
0.016800,0.002413,-0.006178,-0.003341
0.016850,0.002439,-0.006139,-0.003444
0.016900,0.002464,-0.006099,-0.003547
0.016950,0.002487,-0.006057,-0.003649
0.017000,0.002509,-0.006014,-0.003751
0.017050,0.002530,-0.005970,-0.003853
0.017100,0.002549,-0.005925,-0.003955
0.017150,0.002567,-0.005878,-0.004057
0.017200,0.002584,-0.005830,-0.004158
0.017250,0.002599,-0.005780,-0.004259
0.017300,0.002613,-0.005729,-0.004360
0.017350,0.002625,-0.005678,-0.004460
0.017400,0.002636,-0.005624,-0.004560
0.017450,0.002646,-0.005570,-0.004659
0.017500,0.002655,-0.005515,-0.004758
0.017550,0.002661,-0.005458,-0.004857
0.017600,0.002667,-0.005401,-0.004955
0.017650,0.002671,-0.005342,-0.005052
0.017700,0.002674,-0.005282,-0.005149
0.017750,0.002676,-0.005222,-0.005245
0.017800,0.002676,-0.005160,-0.005341
0.017850,0.002675,-0.005097,-0.005435
0.017900,0.002673,-0.005033,-0.005529
0.017950,0.002669,-0.004969,-0.005623
0.018000,0.002664,-0.004904,-0.005715
0.018050,0.002658,-0.004837,-0.005807
0.018100,0.002650,-0.004770,-0.005898
0.018150,0.002642,-0.004702,-0.005988
0.018200,0.002632,-0.004634,-0.006077
0.018250,0.002620,-0.004564,-0.006165
0.018300,0.002608,-0.004494,-0.006252
0.018350,0.002594,-0.004423,-0.006338
0.018400,0.002579,-0.004352,-0.006423
0.018450,0.002563,-0.004280,-0.006507
0.018500,0.002546,-0.004208,-0.006590
0.018550,0.002527,-0.004134,-0.006672
0.018600,0.002507,-0.004061,-0.006753
0.018650,0.002487,-0.003987,-0.006832
0.018700,0.002465,-0.003912,-0.006910
0.018750,0.002442,-0.003837,-0.006987
0.018800,0.002418,-0.003762,-0.007063
0.018850,0.002392,-0.003686,-0.007137
0.018900,0.002366,-0.003610,-0.007210
0.018950,0.002339,-0.003533,-0.007282
0.019000,0.002311,-0.003457,-0.007352
0.019050,0.002281,-0.003380,-0.007421
0.019100,0.002251,-0.003303,-0.007489
0.019150,0.002220,-0.003226,-0.007555
0.019200,0.002187,-0.003148,-0.007619
0.019250,0.002154,-0.003071,-0.007682
0.019300,0.002120,-0.002993,-0.007744
0.019350,0.002085,-0.002915,-0.007804
0.019400,0.002049,-0.002838,-0.007862
0.019450,0.002012,-0.002760,-0.007919
0.019500,0.001974,-0.002683,-0.007974
0.019550,0.001936,-0.002605,-0.008027
0.019600,0.001896,-0.002528,-0.008079
0.019650,0.001856,-0.002450,-0.008129
0.019700,0.001815,-0.002373,-0.008177
0.019750,0.001774,-0.002296,-0.008224
0.019800,0.001731,-0.002220,-0.008268
0.019850,0.001688,-0.002143,-0.008311
0.019900,0.001645,-0.002067,-0.008352
0.019950,0.001600,-0.001992,-0.008392
0.020000,0.001555,-0.001916,-0.008429
0.020050,0.001509,-0.001841,-0.008465
0.020100,0.001463,-0.001767,-0.008498
0.020150,0.001416,-0.001692,-0.008530
0.020200,0.001368,-0.001619,-0.008560
0.020250,0.001320,-0.001545,-0.008587
0.020300,0.001272,-0.001473,-0.008613
0.020350,0.001223,-0.001401,-0.008637
0.020400,0.001173,-0.001329,-0.008659
0.020450,0.001123,-0.001258,-0.008679
0.020500,0.001073,-0.001188,-0.008697
0.020550,0.001022,-0.001118,-0.008713
0.020600,0.000970,-0.001049,-0.008726
0.020650,0.000919,-0.000981,-0.008738
0.020700,0.000867,-0.000913,-0.008748
0.020750,0.000814,-0.000847,-0.008755
0.020800,0.000762,-0.000781,-0.008761
0.020850,0.000709,-0.000715,-0.008764
0.020900,0.000655,-0.000651,-0.008766
0.020950,0.000602,-0.000588,-0.008765
0.021000,0.000548,-0.000525,-0.008762
0.021050,0.000494,-0.000463,-0.008757
0.021100,0.000440,-0.000403,-0.008749
0.021150,0.000386,-0.000343,-0.008740
0.021200,0.000332,-0.000284,-0.008728
0.021250,0.000277,-0.000226,-0.008715
0.021300,0.000223,-0.000169,-0.008699
0.021350,0.000168,-0.000113,-0.008681
0.021400,0.000113,-0.000058,-0.008660
0.021450,0.000058,-0.000005,-0.008638
0.021500,0.000004,0.000048,-0.008614
0.021550,-0.000051,0.000100,-0.008587
0.021600,-0.000106,0.000150,-0.008558
0.021650,-0.000161,0.000200,-0.008527
0.021700,-0.000215,0.000248,-0.008494
0.021750,-0.000270,0.000295,-0.008458
0.021800,-0.000324,0.000341,-0.008421
0.021850,-0.000379,0.000386,-0.008381
0.021900,-0.000433,0.000429,-0.008339
0.021950,-0.000487,0.000471,-0.008295
0.022000,-0.000541,0.000512,-0.008249
0.022050,-0.000594,0.000552,-0.008201
0.022100,-0.000648,0.000591,-0.008150
0.022150,-0.000701,0.000628,-0.008098
0.022200,-0.000754,0.000664,-0.008043
0.022250,-0.000807,0.000699,-0.007986
0.022300,-0.000859,0.000733,-0.007927
0.022350,-0.000911,0.000765,-0.007866
0.022400,-0.000963,0.000796,-0.007803
0.022450,-0.001014,0.000826,-0.007738
0.022500,-0.001065,0.000854,-0.007671
0.022550,-0.001116,0.000881,-0.007602
0.022600,-0.001166,0.000907,-0.007531
0.022650,-0.001216,0.000931,-0.007458
0.022700,-0.001265,0.000954,-0.007383
0.022750,-0.001314,0.000976,-0.007305
0.022800,-0.001363,0.000996,-0.007226
0.022850,-0.001411,0.001015,-0.007145
0.022900,-0.001459,0.001033,-0.007062
0.022950,-0.001506,0.001050,-0.006978
0.023000,-0.001552,0.001065,-0.006891
0.023050,-0.001598,0.001079,-0.006802
0.023100,-0.001644,0.001091,-0.006712
0.023150,-0.001689,0.001102,-0.006619
0.023200,-0.001733,0.001112,-0.006525
0.023250,-0.001777,0.001120,-0.006429
0.023300,-0.001820,0.001128,-0.006332
0.023350,-0.001863,0.001133,-0.006232
0.023400,-0.001905,0.001138,-0.006131
0.023450,-0.001947,0.001141,-0.006029
0.023500,-0.001987,0.001143,-0.005924
0.023550,-0.002027,0.001144,-0.005818
0.023600,-0.002067,0.001143,-0.005711
0.023650,-0.002106,0.001142,-0.005601
0.023700,-0.002144,0.001139,-0.005491
0.023750,-0.002181,0.001134,-0.005378
0.023800,-0.002218,0.001129,-0.005265
0.023850,-0.002254,0.001122,-0.005149
0.023900,-0.002290,0.001114,-0.005033
0.023950,-0.002324,0.001105,-0.004915
0.024000,-0.002358,0.001094,-0.004795
0.024050,-0.002392,0.001083,-0.004674
0.024100,-0.002424,0.001070,-0.004552
0.024150,-0.002456,0.001056,-0.004429
0.024200,-0.002487,0.001041,-0.004304
0.024250,-0.002517,0.001025,-0.004178
0.024300,-0.002546,0.001008,-0.004051
0.024350,-0.002575,0.000990,-0.003923
0.024400,-0.002603,0.000970,-0.003794
0.024450,-0.002630,0.000950,-0.003663
0.024500,-0.002657,0.000928,-0.003532
0.024550,-0.002682,0.000906,-0.003400
0.024600,-0.002707,0.000883,-0.003266
0.024650,-0.002731,0.000858,-0.003132
0.024700,-0.002754,0.000833,-0.002997
0.024750,-0.002777,0.000806,-0.002861
0.024800,-0.002798,0.000779,-0.002724
0.024850,-0.002819,0.000751,-0.002586
0.024900,-0.002839,0.000722,-0.002448
0.024950,-0.002858,0.000692,-0.002309
0.025000,-0.002877,0.000662,-0.002169
0.025050,-0.002894,0.000630,-0.002029
0.025100,-0.002911,0.000598,-0.001888
0.025150,-0.002927,0.000565,-0.001746
0.025200,-0.002942,0.000532,-0.001604
0.025250,-0.002957,0.000497,-0.001462
0.025300,-0.002970,0.000462,-0.001319
0.025350,-0.002983,0.000426,-0.001175
0.025400,-0.002995,0.000390,-0.001032
0.025450,-0.003006,0.000353,-0.000888
0.025500,-0.003017,0.000316,-0.000743
0.025550,-0.003026,0.000277,-0.000599
0.025600,-0.003035,0.000239,-0.000454
0.025650,-0.003043,0.000200,-0.000309
0.025700,-0.003050,0.000160,-0.000164
0.025750,-0.003057,0.000120,-0.000020
0.025800,-0.003062,0.000080,0.000125
0.025850,-0.003067,0.000039,0.000270
0.025900,-0.003071,-0.000002,0.000415
0.025950,-0.003074,-0.000044,0.000560
0.026000,-0.003077,-0.000086,0.000705
0.026050,-0.003079,-0.000128,0.000849
0.026100,-0.003080,-0.000170,0.000994
0.026150,-0.003080,-0.000213,0.001138
0.026200,-0.003080,-0.000255,0.001281
0.026250,-0.003078,-0.000298,0.001424
0.026300,-0.003076,-0.000341,0.001567
0.026350,-0.003074,-0.000385,0.001710
0.026400,-0.003070,-0.000428,0.001852
0.026450,-0.003066,-0.000471,0.001993
0.026500,-0.003061,-0.000514,0.002134
0.026550,-0.003056,-0.000558,0.002275
0.026600,-0.003049,-0.000601,0.002414
0.026650,-0.003043,-0.000644,0.002553
0.026700,-0.003035,-0.000687,0.002692
0.026750,-0.003027,-0.000730,0.002829
0.026800,-0.003018,-0.000773,0.002966
0.026850,-0.003008,-0.000815,0.003102
0.026900,-0.002998,-0.000858,0.003237
0.026950,-0.002987,-0.000900,0.003371
0.027000,-0.002975,-0.000942,0.003504
0.027050,-0.002963,-0.000983,0.003636
0.027100,-0.002950,-0.001025,0.003767
0.027150,-0.002937,-0.001065,0.003897
0.027200,-0.002923,-0.001106,0.004026
0.027250,-0.002908,-0.001146,0.004153
0.027300,-0.002893,-0.001186,0.004280
0.027350,-0.002877,-0.001225,0.004405
0.027400,-0.002861,-0.001263,0.004529
0.027450,-0.002844,-0.001301,0.004652
0.027500,-0.002826,-0.001339,0.004774
0.027550,-0.002808,-0.001376,0.004894
0.027600,-0.002790,-0.001412,0.005012
0.027650,-0.002771,-0.001448,0.005130
0.027700,-0.002751,-0.001483,0.005245
0.027750,-0.002731,-0.001518,0.005360
0.027800,-0.002711,-0.001551,0.005472
0.027850,-0.002690,-0.001584,0.005583
0.027900,-0.002668,-0.001616,0.005693
0.027950,-0.002646,-0.001648,0.005801
0.028000,-0.002624,-0.001678,0.005907
0.028050,-0.002601,-0.001708,0.006012
0.028100,-0.002577,-0.001737,0.006114
0.028150,-0.002553,-0.001765,0.006216
0.028200,-0.002529,-0.001792,0.006315
0.028250,-0.002505,-0.001818,0.006412
0.028300,-0.002480,-0.001844,0.006508
0.028350,-0.002454,-0.001868,0.006602
0.028400,-0.002428,-0.001891,0.006694
0.028450,-0.002402,-0.001913,0.006783
0.028500,-0.002376,-0.001935,0.006872
0.028550,-0.002349,-0.001955,0.006958
0.028600,-0.002322,-0.001974,0.007042
0.028650,-0.002294,-0.001992,0.007124
0.028700,-0.002266,-0.002009,0.007204
0.028750,-0.002238,-0.002025,0.007282
0.028800,-0.002209,-0.002039,0.007357
0.028850,-0.002181,-0.002053,0.007431
0.028900,-0.002152,-0.002065,0.007503
0.028950,-0.002122,-0.002076,0.007572
0.029000,-0.002093,-0.002086,0.007640
0.029050,-0.002063,-0.002095,0.007705
0.029100,-0.002032,-0.002102,0.007768
0.029150,-0.002002,-0.002109,0.007828
0.029200,-0.001971,-0.002114,0.007887
0.029250,-0.001941,-0.002117,0.007943
0.029300,-0.001909,-0.002120,0.007997
0.029350,-0.001878,-0.002121,0.008049
0.029400,-0.001847,-0.002121,0.008098
0.029450,-0.001815,-0.002119,0.008145
0.029500,-0.001783,-0.002116,0.008190
0.029550,-0.001751,-0.002112,0.008233
0.029600,-0.001719,-0.002106,0.008273
0.029650,-0.001686,-0.002100,0.008310
0.029700,-0.001654,-0.002091,0.008346
0.029750,-0.001621,-0.002082,0.008379
0.029800,-0.001588,-0.002071,0.008410
0.029850,-0.001555,-0.002058,0.008438
0.029900,-0.001522,-0.002045,0.008464
0.029950,-0.001488,-0.002029,0.008488
0.030000,-0.001455,-0.002013,0.008509
0.030050,-0.001422,-0.001995,0.008528
0.030100,-0.001388,-0.001976,0.008544
0.030150,-0.001354,-0.001955,0.008558
0.030200,-0.001320,-0.001933,0.008570
0.030250,-0.001286,-0.001909,0.008579
0.030300,-0.001252,-0.001885,0.008586
0.030350,-0.001218,-0.001858,0.008590
0.030400,-0.001184,-0.001831,0.008592
0.030450,-0.001150,-0.001802,0.008592
0.030500,-0.001116,-0.001771,0.008589
0.030550,-0.001081,-0.001739,0.008584
0.030600,-0.001047,-0.001706,0.008577
0.030650,-0.001013,-0.001671,0.008567
0.030700,-0.000978,-0.001636,0.008555
0.030750,-0.000944,-0.001598,0.008540
0.030800,-0.000909,-0.001560,0.008523
0.030850,-0.000874,-0.001519,0.008504
0.030900,-0.000840,-0.001478,0.008482
0.030950,-0.000805,-0.001435,0.008459
0.031000,-0.000770,-0.001391,0.008432
0.031050,-0.000736,-0.001346,0.008404
0.031100,-0.000701,-0.001299,0.008373
0.031150,-0.000666,-0.001252,0.008340
0.031200,-0.000632,-0.001202,0.008305
0.031250,-0.000597,-0.001152,0.008267
0.031300,-0.000562,-0.001100,0.008228
0.031350,-0.000527,-0.001047,0.008186
0.031400,-0.000493,-0.000993,0.008141
0.031450,-0.000458,-0.000938,0.008095
0.031500,-0.000423,-0.000881,0.008047
0.031550,-0.000389,-0.000823,0.007996
0.031600,-0.000354,-0.000764,0.007943
0.031650,-0.000319,-0.000704,0.007889
0.031700,-0.000284,-0.000643,0.007832
0.031750,-0.000250,-0.000581,0.007773
0.031800,-0.000215,-0.000517,0.007712
0.031850,-0.000180,-0.000453,0.007649
0.031900,-0.000146,-0.000387,0.007584
0.031950,-0.000111,-0.000321,0.007517
0.032000,-0.000076,-0.000253,0.007448
0.032050,-0.000042,-0.000185,0.007378
0.032100,-0.000007,-0.000115,0.007305
0.032150,0.000028,-0.000045,0.007231
0.032200,0.000062,0.000027,0.007154
0.032250,0.000097,0.000099,0.007076
0.032300,0.000131,0.000172,0.006997
0.032350,0.000166,0.000246,0.006915
0.032400,0.000200,0.000321,0.006832
0.032450,0.000235,0.000397,0.006747
0.032500,0.000269,0.000473,0.006660
