time, q_1, q_2, q_3
0.000000,0.010000,0.005000,-0.005000
0.000050,0.009999,0.005000,-0.004999
0.000100,0.009996,0.004999,-0.004996
0.000150,0.009992,0.004997,-0.004992
0.000200,0.009985,0.004995,-0.004985
0.000250,0.009976,0.004992,-0.004976
0.000300,0.009966,0.004989,-0.004966
0.000350,0.009954,0.004985,-0.004954
0.000400,0.009940,0.004980,-0.004940
0.000450,0.009924,0.004975,-0.004924
0.000500,0.009906,0.004969,-0.004906
0.000550,0.009886,0.004962,-0.004886
0.000600,0.009865,0.004955,-0.004865
0.000650,0.009841,0.004947,-0.004841
0.000700,0.009816,0.004939,-0.004816
0.000750,0.009789,0.004930,-0.004789
0.000800,0.009760,0.004920,-0.004760
0.000850,0.009729,0.004910,-0.004730
0.000900,0.009697,0.004899,-0.004697
0.000950,0.009662,0.004887,-0.004663
0.001000,0.009626,0.004875,-0.004627
0.001050,0.009588,0.004863,-0.004589
0.001100,0.009548,0.004850,-0.004549
0.001150,0.009506,0.004836,-0.004508
0.001200,0.009463,0.004821,-0.004465
0.001250,0.009418,0.004806,-0.004420
0.001300,0.009371,0.004791,-0.004374
0.001350,0.009322,0.004775,-0.004325
0.001400,0.009271,0.004758,-0.004275
0.001450,0.009219,0.004741,-0.004224
0.001500,0.009165,0.004723,-0.004171
0.001550,0.009110,0.004704,-0.004116
0.001600,0.009052,0.004685,-0.004059
0.001650,0.008993,0.004666,-0.004001
0.001700,0.008933,0.004646,-0.003941
0.001750,0.008870,0.004625,-0.003880
0.001800,0.008806,0.004604,-0.003817
0.001850,0.008741,0.004582,-0.003753
0.001900,0.008674,0.004560,-0.003687
0.001950,0.008605,0.004537,-0.003620
0.002000,0.008534,0.004514,-0.003551
0.002050,0.008462,0.004490,-0.003480
0.002100,0.008389,0.004466,-0.003409
0.002150,0.008314,0.004441,-0.003335
0.002200,0.008237,0.004416,-0.003261
0.002250,0.008159,0.004390,-0.003185
0.002300,0.008079,0.004364,-0.003108
0.002350,0.007998,0.004338,-0.003029
0.002400,0.007915,0.004310,-0.002949
0.002450,0.007831,0.004283,-0.002868
0.002500,0.007746,0.004255,-0.002785
0.002550,0.007659,0.004226,-0.002702
0.002600,0.007571,0.004197,-0.002617
0.002650,0.007481,0.004168,-0.002531
0.002700,0.007390,0.004138,-0.002443
0.002750,0.007298,0.004108,-0.002355
0.002800,0.007204,0.004077,-0.002265
0.002850,0.007109,0.004046,-0.002175
0.002900,0.007013,0.004015,-0.002083
0.002950,0.006915,0.003983,-0.001990
0.003000,0.006817,0.003951,-0.001897
0.003050,0.006717,0.003918,-0.001802
0.003100,0.006615,0.003886,-0.001706
0.003150,0.006513,0.003852,-0.001610
0.003200,0.006410,0.003819,-0.001513
0.003250,0.006305,0.003785,-0.001414
0.003300,0.006199,0.003750,-0.001315
0.003350,0.006093,0.003716,-0.001215
0.003400,0.005985,0.003681,-0.001115
0.003450,0.005876,0.003645,-0.001013
0.003500,0.005766,0.003610,-0.000911
0.003550,0.005655,0.003574,-0.000808
0.003600,0.005543,0.003538,-0.000705
0.003650,0.005430,0.003501,-0.000601
0.003700,0.005316,0.003465,-0.000496
0.003750,0.005202,0.003428,-0.000391
0.003800,0.005086,0.003390,-0.000285
0.003850,0.004970,0.003353,-0.000179
0.003900,0.004853,0.003315,-0.000072
0.003950,0.004735,0.003277,0.000035
0.004000,0.004616,0.003239,0.000142
0.004050,0.004496,0.003201,0.000250
0.004100,0.004376,0.003162,0.000359
0.004150,0.004255,0.003123,0.000467
0.004200,0.004133,0.003084,0.000576
0.004250,0.004011,0.003045,0.000685
0.004300,0.003888,0.003006,0.000794
0.004350,0.003764,0.002966,0.000904
0.004400,0.003640,0.002926,0.001014
0.004450,0.003516,0.002886,0.001123
0.004500,0.003391,0.002846,0.001233
0.004550,0.003265,0.002806,0.001343
0.004600,0.003139,0.002766,0.001453
0.004650,0.003012,0.002726,0.001563
0.004700,0.002885,0.002685,0.001673
0.004750,0.002758,0.002645,0.001782
0.004800,0.002630,0.002604,0.001892
0.004850,0.002502,0.002563,0.002001
0.004900,0.002374,0.002522,0.002111
0.004950,0.002245,0.002482,0.002220
0.005000,0.002116,0.002441,0.002329
0.005050,0.001987,0.002400,0.002437
0.005100,0.001858,0.002358,0.002545
0.005150,0.001728,0.002317,0.002653
0.005200,0.001598,0.002276,0.002761
0.005250,0.001469,0.002235,0.002868
0.005300,0.001339,0.002194,0.002974
0.005350,0.001209,0.002153,0.003081
0.005400,0.001079,0.002111,0.003186
0.005450,0.000949,0.002070,0.003292
0.005500,0.000819,0.002029,0.003396
0.005550,0.000689,0.001988,0.003500
0.005600,0.000559,0.001947,0.003603
0.005650,0.000430,0.001906,0.003706
0.005700,0.000300,0.001865,0.003808
0.005750,0.000171,0.001824,0.003909
0.005800,0.000041,0.001783,0.004010
0.005850,-0.000088,0.001742,0.004110
0.005900,-0.000216,0.001701,0.004209
0.005950,-0.000345,0.001660,0.004307
0.006000,-0.000473,0.001620,0.004404
0.006050,-0.000601,0.001579,0.004500
0.006100,-0.000728,0.001539,0.004596
0.006150,-0.000856,0.001498,0.004690
0.006200,-0.000982,0.001458,0.004784
0.006250,-0.001109,0.001418,0.004876
0.006300,-0.001235,0.001378,0.004967
0.006350,-0.001360,0.001338,0.005058
0.006400,-0.001485,0.001298,0.005147
0.006450,-0.001609,0.001258,0.005235
0.006500,-0.001733,0.001219,0.005322
0.006550,-0.001856,0.001179,0.005408
0.006600,-0.001979,0.001140,0.005492
0.006650,-0.002101,0.001101,0.005575
0.006700,-0.002222,0.001062,0.005657
0.006750,-0.002343,0.001023,0.005738
0.006800,-0.002462,0.000985,0.005818
0.006850,-0.002582,0.000946,0.005896
0.006900,-0.002700,0.000908,0.005972
0.006950,-0.002817,0.000870,0.006048
0.007000,-0.002934,0.000832,0.006122
0.007050,-0.003050,0.000794,0.006194
0.007100,-0.003165,0.000757,0.006265
0.007150,-0.003279,0.000720,0.006335
0.007200,-0.003393,0.000683,0.006403
0.007250,-0.003505,0.000646,0.006469
0.007300,-0.003616,0.000609,0.006534
0.007350,-0.003726,0.000573,0.006598
0.007400,-0.003836,0.000536,0.006659
0.007450,-0.003944,0.000500,0.006720
0.007500,-0.004051,0.000465,0.006778
0.007550,-0.004158,0.000429,0.006835
0.007600,-0.004263,0.000394,0.006890
0.007650,-0.004367,0.000359,0.006944
0.007700,-0.004469,0.000324,0.006996
0.007750,-0.004571,0.000289,0.007046
0.007800,-0.004672,0.000255,0.007095
0.007850,-0.004771,0.000221,0.007141
0.007900,-0.004869,0.000187,0.007186
0.007950,-0.004966,0.000153,0.007229
0.008000,-0.005061,0.000120,0.007271
0.008050,-0.005155,0.000086,0.007310
0.008100,-0.005248,0.000053,0.007348
0.008150,-0.005340,0.000021,0.007384
0.008200,-0.005430,-0.000012,0.007418
0.008250,-0.005519,-0.000044,0.007450
0.008300,-0.005607,-0.000076,0.007481
0.008350,-0.005693,-0.000107,0.007509
0.008400,-0.005777,-0.000139,0.007535
0.008450,-0.005861,-0.000170,0.007560
0.008500,-0.005943,-0.000201,0.007583
0.008550,-0.006023,-0.000231,0.007603
0.008600,-0.006102,-0.000262,0.007622
0.008650,-0.006179,-0.000292,0.007639
0.008700,-0.006255,-0.000322,0.007654
0.008750,-0.006329,-0.000351,0.007667
0.008800,-0.006402,-0.000381,0.007678
0.008850,-0.006473,-0.000410,0.007687
0.008900,-0.006543,-0.000439,0.007694
0.008950,-0.006611,-0.000467,0.007699
0.009000,-0.006677,-0.000496,0.007702
0.009050,-0.006742,-0.000524,0.007703
0.009100,-0.006805,-0.000552,0.007702
0.009150,-0.006867,-0.000579,0.007699
0.009200,-0.006927,-0.000606,0.007694
0.009250,-0.006985,-0.000634,0.007687
0.009300,-0.007042,-0.000660,0.007678
0.009350,-0.007097,-0.000687,0.007667
0.009400,-0.007150,-0.000713,0.007654
0.009450,-0.007201,-0.000739,0.007639
0.009500,-0.007251,-0.000765,0.007622
0.009550,-0.007299,-0.000791,0.007603
0.009600,-0.007345,-0.000816,0.007582
0.009650,-0.007390,-0.000841,0.007559
0.009700,-0.007433,-0.000866,0.007534
0.009750,-0.007474,-0.000891,0.007507
0.009800,-0.007513,-0.000916,0.007478
0.009850,-0.007551,-0.000940,0.007447
0.009900,-0.007586,-0.000964,0.007413
0.009950,-0.007620,-0.000988,0.007378
0.010000,-0.007653,-0.001011,0.007341
0.010050,-0.007683,-0.001034,0.007302
0.010100,-0.007712,-0.001058,0.007261
0.010150,-0.007738,-0.001081,0.007219
0.010200,-0.007763,-0.001103,0.007174
0.010250,-0.007786,-0.001126,0.007127
0.010300,-0.007808,-0.001148,0.007078
0.010350,-0.007827,-0.001170,0.007027
0.010400,-0.007845,-0.001192,0.006975
0.010450,-0.007861,-0.001214,0.006920
0.010500,-0.007875,-0.001236,0.006864
0.010550,-0.007887,-0.001257,0.006806
0.010600,-0.007898,-0.001278,0.006746
0.010650,-0.007906,-0.001299,0.006684
0.010700,-0.007913,-0.001320,0.006620
0.010750,-0.007918,-0.001341,0.006554
0.010800,-0.007921,-0.001361,0.006487
0.010850,-0.007922,-0.001381,0.006418
0.010900,-0.007922,-0.001402,0.006347
0.010950,-0.007919,-0.001422,0.006274
0.011000,-0.007915,-0.001442,0.006199
0.011050,-0.007909,-0.001461,0.006123
0.011100,-0.007902,-0.001481,0.006045
0.011150,-0.007892,-0.001500,0.005965
0.011200,-0.007881,-0.001520,0.005884
0.011250,-0.007867,-0.001539,0.005801
0.011300,-0.007853,-0.001558,0.005716
0.011350,-0.007836,-0.001577,0.005630
0.011400,-0.007817,-0.001596,0.005542
0.011450,-0.007797,-0.001614,0.005452
0.011500,-0.007775,-0.001633,0.005361
0.011550,-0.007751,-0.001652,0.005268
0.011600,-0.007726,-0.001670,0.005174
0.011650,-0.007699,-0.001688,0.005078
0.011700,-0.007670,-0.001706,0.004981
0.011750,-0.007639,-0.001725,0.004882
0.011800,-0.007607,-0.001743,0.004782
0.011850,-0.007573,-0.001760,0.004681
0.011900,-0.007537,-0.001778,0.004578
0.011950,-0.007500,-0.001796,0.004473
0.012000,-0.007461,-0.001814,0.004368
0.012050,-0.007420,-0.001831,0.004261
0.012100,-0.007378,-0.001849,0.004152
0.012150,-0.007334,-0.001867,0.004043
0.012200,-0.007288,-0.001884,0.003932
0.012250,-0.007241,-0.001901,0.003820
0.012300,-0.007192,-0.001919,0.003707
0.012350,-0.007142,-0.001936,0.003592
0.012400,-0.007090,-0.001953,0.003477
0.012450,-0.007037,-0.001971,0.003360
0.012500,-0.006982,-0.001988,0.003242
0.012550,-0.006926,-0.002005,0.003124
0.012600,-0.006868,-0.002022,0.003004
0.012650,-0.006808,-0.002039,0.002883
0.012700,-0.006747,-0.002056,0.002761
0.012750,-0.006685,-0.002074,0.002638
0.012800,-0.006622,-0.002091,0.002514
0.012850,-0.006556,-0.002108,0.002390
0.012900,-0.006490,-0.002125,0.002264
0.012950,-0.006422,-0.002142,0.002138
0.013000,-0.006353,-0.002159,0.002011
0.013050,-0.006283,-0.002176,0.001883
0.013100,-0.006211,-0.002193,0.001754
0.013150,-0.006138,-0.002210,0.001625
0.013200,-0.006063,-0.002227,0.001495
0.013250,-0.005988,-0.002244,0.001364
0.013300,-0.005911,-0.002261,0.001233
0.013350,-0.005833,-0.002279,0.001101
0.013400,-0.005754,-0.002296,0.000968
0.013450,-0.005673,-0.002313,0.000835
0.013500,-0.005592,-0.002330,0.000702
0.013550,-0.005509,-0.002347,0.000568
0.013600,-0.005426,-0.002365,0.000433
0.013650,-0.005341,-0.002382,0.000299
0.013700,-0.005255,-0.002399,0.000163
0.013750,-0.005168,-0.002417,0.000028
0.013800,-0.005081,-0.002434,-0.000108
0.013850,-0.004992,-0.002452,-0.000244
0.013900,-0.004902,-0.002469,-0.000381
0.013950,-0.004811,-0.002487,-0.000517
0.014000,-0.004720,-0.002504,-0.000654
0.014050,-0.004627,-0.002522,-0.000791
0.014100,-0.004534,-0.002540,-0.000928
0.014150,-0.004440,-0.002557,-0.001065
0.014200,-0.004345,-0.002575,-0.001202
0.014250,-0.004250,-0.002593,-0.001340
0.014300,-0.004153,-0.002611,-0.001477
0.014350,-0.004056,-0.002629,-0.001614
0.014400,-0.003958,-0.002647,-0.001751
0.014450,-0.003860,-0.002665,-0.001888
0.014500,-0.003761,-0.002683,-0.002025
0.014550,-0.003661,-0.002701,-0.002162
0.014600,-0.003561,-0.002719,-0.002298
0.014650,-0.003460,-0.002737,-0.002434
0.014700,-0.003359,-0.002756,-0.002570
0.014750,-0.003257,-0.002774,-0.002706
0.014800,-0.003155,-0.002792,-0.002841
0.014850,-0.003052,-0.002811,-0.002976
0.014900,-0.002949,-0.002829,-0.003111
0.014950,-0.002845,-0.002848,-0.003245
0.015000,-0.002741,-0.002867,-0.003379
0.015050,-0.002637,-0.002885,-0.003512
0.015100,-0.002532,-0.002904,-0.003644
0.015150,-0.002428,-0.002923,-0.003777
0.015200,-0.002323,-0.002941,-0.003908
0.015250,-0.002217,-0.002960,-0.004039
0.015300,-0.002112,-0.002979,-0.004169
0.015350,-0.002006,-0.002998,-0.004299
0.015400,-0.001901,-0.003017,-0.004428
0.015450,-0.001795,-0.003036,-0.004556
0.015500,-0.001689,-0.003055,-0.004684
0.015550,-0.001583,-0.003074,-0.004810
0.015600,-0.001477,-0.003093,-0.004936
0.015650,-0.001371,-0.003112,-0.005061
0.015700,-0.001265,-0.003132,-0.005185
0.015750,-0.001159,-0.003151,-0.005308
0.015800,-0.001054,-0.003170,-0.005430
0.015850,-0.000948,-0.003189,-0.005552
0.015900,-0.000843,-0.003208,-0.005672
0.015950,-0.000737,-0.003228,-0.005791
0.016000,-0.000632,-0.003247,-0.005909
0.016050,-0.000528,-0.003266,-0.006027
0.016100,-0.000423,-0.003285,-0.006143
0.016150,-0.000319,-0.003305,-0.006257
0.016200,-0.000215,-0.003324,-0.006371
0.016250,-0.000112,-0.003343,-0.006484
0.016300,-0.000009,-0.003362,-0.006595
0.016350,0.000094,-0.003382,-0.006705
0.016400,0.000196,-0.003401,-0.006814
0.016450,0.000298,-0.003420,-0.006922
0.016500,0.000399,-0.003439,-0.007028
0.016550,0.000500,-0.003458,-0.007133
0.016600,0.000600,-0.003477,-0.007236
0.016650,0.000700,-0.003496,-0.007338
0.016700,0.000799,-0.003515,-0.007439
0.016750,0.000897,-0.003534,-0.007539
0.016800,0.000994,-0.003553,-0.007636
0.016850,0.001091,-0.003572,-0.007733
0.016900,0.001188,-0.003591,-0.007828
0.016950,0.001283,-0.003610,-0.007921
0.017000,0.001378,-0.003628,-0.008013
0.017050,0.001472,-0.003647,-0.008103
0.017100,0.001565,-0.003665,-0.008192
0.017150,0.001657,-0.003684,-0.008279
0.017200,0.001748,-0.003702,-0.008365
0.017250,0.001839,-0.003720,-0.008449
0.017300,0.001928,-0.003738,-0.008531
0.017350,0.002017,-0.003756,-0.008612
0.017400,0.002104,-0.003774,-0.008690
0.017450,0.002191,-0.003792,-0.008768
0.017500,0.002276,-0.003809,-0.008843
0.017550,0.002361,-0.003827,-0.008917
0.017600,0.002444,-0.003844,-0.008989
0.017650,0.002526,-0.003861,-0.009059
0.017700,0.002608,-0.003878,-0.009127
0.017750,0.002688,-0.003895,-0.009194
0.017800,0.002767,-0.003912,-0.009258
0.017850,0.002844,-0.003929,-0.009321
0.017900,0.002921,-0.003945,-0.009382
0.017950,0.002996,-0.003961,-0.009442
0.018000,0.003070,-0.003977,-0.009499
0.018050,0.003143,-0.003993,-0.009554
0.018100,0.003214,-0.004009,-0.009608
0.018150,0.003284,-0.004024,-0.009660
0.018200,0.003353,-0.004039,-0.009709
0.018250,0.003421,-0.004054,-0.009757
0.018300,0.003487,-0.004069,-0.009803
0.018350,0.003551,-0.004084,-0.009847
0.018400,0.003615,-0.004098,-0.009889
0.018450,0.003676,-0.004112,-0.009929
0.018500,0.003737,-0.004126,-0.009967
0.018550,0.003796,-0.004140,-0.010003
0.018600,0.003853,-0.004153,-0.010037
0.018650,0.003909,-0.004166,-0.010069
0.018700,0.003964,-0.004179,-0.010099
0.018750,0.004017,-0.004191,-0.010127
0.018800,0.004068,-0.004203,-0.010153
0.018850,0.004118,-0.004215,-0.010177
0.018900,0.004167,-0.004227,-0.010198
0.018950,0.004213,-0.004238,-0.010218
0.019000,0.004258,-0.004249,-0.010236
0.019050,0.004302,-0.004260,-0.010252
0.019100,0.004344,-0.004270,-0.010266
0.019150,0.004384,-0.004280,-0.010277
0.019200,0.004423,-0.004290,-0.010287
0.019250,0.004460,-0.004300,-0.010295
0.019300,0.004495,-0.004309,-0.010300
0.019350,0.004529,-0.004317,-0.010304
0.019400,0.004561,-0.004326,-0.010305
0.019450,0.004591,-0.004333,-0.010305
0.019500,0.004620,-0.004341,-0.010302
0.019550,0.004647,-0.004348,-0.010298
0.019600,0.004672,-0.004355,-0.010291
0.019650,0.004696,-0.004361,-0.010282
0.019700,0.004717,-0.004368,-0.010272
0.019750,0.004737,-0.004373,-0.010259
0.019800,0.004756,-0.004378,-0.010244
0.019850,0.004772,-0.004383,-0.010227
0.019900,0.004787,-0.004388,-0.010208
0.019950,0.004800,-0.004392,-0.010187
0.020000,0.004811,-0.004395,-0.010165
0.020050,0.004821,-0.004398,-0.010140
0.020100,0.004829,-0.004401,-0.010113
0.020150,0.004835,-0.004403,-0.010084
0.020200,0.004839,-0.004405,-0.010053
0.020250,0.004841,-0.004406,-0.010020
0.020300,0.004842,-0.004407,-0.009986
0.020350,0.004841,-0.004408,-0.009949
0.020400,0.004838,-0.004408,-0.009910
0.020450,0.004833,-0.004407,-0.009870
0.020500,0.004827,-0.004406,-0.009827
0.020550,0.004819,-0.004405,-0.009783
0.020600,0.004809,-0.004403,-0.009736
0.020650,0.004797,-0.004400,-0.009688
0.020700,0.004784,-0.004397,-0.009638
0.020750,0.004769,-0.004394,-0.009586
0.020800,0.004752,-0.004390,-0.009532
0.020850,0.004733,-0.004386,-0.009476
0.020900,0.004713,-0.004381,-0.009419
0.020950,0.004690,-0.004375,-0.009359
0.021000,0.004667,-0.004369,-0.009298
0.021050,0.004641,-0.004363,-0.009235
0.021100,0.004614,-0.004356,-0.009171
0.021150,0.004585,-0.004348,-0.009104
0.021200,0.004554,-0.004340,-0.009036
0.021250,0.004522,-0.004332,-0.008966
0.021300,0.004487,-0.004323,-0.008895
0.021350,0.004452,-0.004313,-0.008821
0.021400,0.004414,-0.004303,-0.008746
0.021450,0.004375,-0.004292,-0.008670
0.021500,0.004334,-0.004281,-0.008591
0.021550,0.004292,-0.004269,-0.008511
0.021600,0.004248,-0.004257,-0.008430
0.021650,0.004203,-0.004244,-0.008347
0.021700,0.004155,-0.004231,-0.008262
0.021750,0.004107,-0.004217,-0.008176
0.021800,0.004056,-0.004202,-0.008088
0.021850,0.004005,-0.004187,-0.007999
0.021900,0.003951,-0.004171,-0.007908
0.021950,0.003896,-0.004155,-0.007816
0.022000,0.003840,-0.004139,-0.007722
0.022050,0.003782,-0.004121,-0.007627
0.022100,0.003723,-0.004104,-0.007531
0.022150,0.003662,-0.004085,-0.007433
0.022200,0.003600,-0.004066,-0.007334
0.022250,0.003536,-0.004047,-0.007233
0.022300,0.003471,-0.004027,-0.007132
0.022350,0.003405,-0.004006,-0.007029
0.022400,0.003337,-0.003985,-0.006924
0.022450,0.003268,-0.003963,-0.006819
0.022500,0.003198,-0.003941,-0.006712
0.022550,0.003126,-0.003918,-0.006604
0.022600,0.003053,-0.003895,-0.006495
0.022650,0.002979,-0.003871,-0.006384
0.022700,0.002903,-0.003847,-0.006273
0.022750,0.002826,-0.003822,-0.006160
0.022800,0.002748,-0.003796,-0.006047
0.022850,0.002669,-0.003770,-0.005932
0.022900,0.002589,-0.003744,-0.005817
0.022950,0.002508,-0.003717,-0.005700
0.023000,0.002425,-0.003689,-0.005582
0.023050,0.002342,-0.003661,-0.005464
0.023100,0.002257,-0.003632,-0.005344
0.023150,0.002172,-0.003603,-0.005224
0.023200,0.002085,-0.003573,-0.005103
0.023250,0.001998,-0.003543,-0.004981
0.023300,0.001909,-0.003512,-0.004858
0.023350,0.001820,-0.003481,-0.004734
0.023400,0.001730,-0.003449,-0.004610
0.023450,0.001638,-0.003417,-0.004485
0.023500,0.001546,-0.003384,-0.004359
0.023550,0.001454,-0.003351,-0.004233
0.023600,0.001360,-0.003317,-0.004105
0.023650,0.001266,-0.003283,-0.003978
0.023700,0.001171,-0.003248,-0.003849
0.023750,0.001075,-0.003213,-0.003721
0.023800,0.000978,-0.003177,-0.003591
0.023850,0.000881,-0.003141,-0.003461
0.023900,0.000784,-0.003104,-0.003331
0.023950,0.000685,-0.003067,-0.003200
0.024000,0.000586,-0.003030,-0.003069
0.024050,0.000487,-0.002992,-0.002937
0.024100,0.000387,-0.002953,-0.002805
0.024150,0.000287,-0.002914,-0.002673
0.024200,0.000186,-0.002875,-0.002540
0.024250,0.000085,-0.002835,-0.002407
0.024300,-0.000017,-0.002795,-0.002274
0.024350,-0.000119,-0.002754,-0.002141
0.024400,-0.000221,-0.002713,-0.002007
0.024450,-0.000324,-0.002672,-0.001873
0.024500,-0.000426,-0.002630,-0.001740
0.024550,-0.000529,-0.002588,-0.001606
0.024600,-0.000633,-0.002545,-0.001472
0.024650,-0.000736,-0.002502,-0.001337
0.024700,-0.000839,-0.002459,-0.001203
0.024750,-0.000943,-0.002416,-0.001069
0.024800,-0.001047,-0.002371,-0.000935
0.024850,-0.001150,-0.002327,-0.000801
0.024900,-0.001254,-0.002282,-0.000667
0.024950,-0.001358,-0.002237,-0.000533
0.025000,-0.001461,-0.002192,-0.000400
0.025050,-0.001565,-0.002146,-0.000266
0.025100,-0.001668,-0.002100,-0.000133
0.025150,-0.001772,-0.002054,0.000000
0.025200,-0.001875,-0.002007,0.000133
0.025250,-0.001977,-0.001961,0.000265
0.025300,-0.002080,-0.001913,0.000398
0.025350,-0.002182,-0.001866,0.000529
0.025400,-0.002284,-0.001818,0.000661
0.025450,-0.002386,-0.001770,0.000792
0.025500,-0.002487,-0.001722,0.000923
0.025550,-0.002588,-0.001674,0.001053
0.025600,-0.002688,-0.001625,0.001183
0.025650,-0.002788,-0.001576,0.001312
0.025700,-0.002888,-0.001527,0.001441
0.025750,-0.002987,-0.001478,0.001569
0.025800,-0.003085,-0.001429,0.001696
0.025850,-0.003183,-0.001379,0.001823
0.025900,-0.003280,-0.001329,0.001950
0.025950,-0.003376,-0.001279,0.002075
0.026000,-0.003472,-0.001229,0.002200
0.026050,-0.003567,-0.001179,0.002325
0.026100,-0.003662,-0.001128,0.002448
0.026150,-0.003755,-0.001078,0.002571
0.026200,-0.003848,-0.001027,0.002693
0.026250,-0.003940,-0.000976,0.002814
0.026300,-0.004031,-0.000925,0.002935
0.026350,-0.004121,-0.000874,0.003054
0.026400,-0.004210,-0.000823,0.003173
0.026450,-0.004298,-0.000772,0.003291
0.026500,-0.004386,-0.000721,0.003408
0.026550,-0.004472,-0.000669,0.003524
0.026600,-0.004557,-0.000618,0.003639
0.026650,-0.004641,-0.000567,0.003752
0.026700,-0.004724,-0.000515,0.003865
0.026750,-0.004806,-0.000464,0.003977
0.026800,-0.004887,-0.000412,0.004088
0.026850,-0.004967,-0.000361,0.004198
0.026900,-0.005045,-0.000310,0.004307
0.026950,-0.005122,-0.000258,0.004414
0.027000,-0.005198,-0.000207,0.004520
0.027050,-0.005273,-0.000155,0.004626
0.027100,-0.005346,-0.000104,0.004730
0.027150,-0.005418,-0.000053,0.004833
0.027200,-0.005489,-0.000001,0.004934
0.027250,-0.005558,0.000050,0.005035
0.027300,-0.005626,0.000101,0.005134
0.027350,-0.005692,0.000152,0.005232
0.027400,-0.005757,0.000203,0.005328
0.027450,-0.005821,0.000253,0.005423
0.027500,-0.005883,0.000304,0.005517
0.027550,-0.005943,0.000355,0.005610
0.027600,-0.006002,0.000405,0.005701
0.027650,-0.006060,0.000455,0.005791
0.027700,-0.006115,0.000505,0.005879
0.027750,-0.006170,0.000555,0.005966
0.027800,-0.006222,0.000605,0.006052
0.027850,-0.006273,0.000655,0.006136
0.027900,-0.006323,0.000704,0.006219
0.027950,-0.006370,0.000754,0.006300
0.028000,-0.006416,0.000803,0.006380
0.028050,-0.006460,0.000851,0.006458
0.028100,-0.006503,0.000900,0.006535
0.028150,-0.006544,0.000949,0.006610
0.028200,-0.006583,0.000997,0.006683
0.028250,-0.006620,0.001045,0.006755
0.028300,-0.006655,0.001092,0.006826
0.028350,-0.006689,0.001140,0.006895
0.028400,-0.006721,0.001187,0.006962
0.028450,-0.006751,0.001234,0.007028
0.028500,-0.006779,0.001281,0.007092
0.028550,-0.006805,0.001327,0.007155
0.028600,-0.006829,0.001373,0.007215
0.028650,-0.006852,0.001419,0.007275
0.028700,-0.006872,0.001464,0.007332
0.028750,-0.006891,0.001509,0.007388
0.028800,-0.006908,0.001554,0.007442
0.028850,-0.006923,0.001599,0.007495
0.028900,-0.006936,0.001643,0.007546
0.028950,-0.006946,0.001687,0.007595
0.029000,-0.006955,0.001730,0.007643
0.029050,-0.006962,0.001774,0.007689
0.029100,-0.006967,0.001816,0.007733
0.029150,-0.006971,0.001859,0.007775
0.029200,-0.006972,0.001901,0.007816
0.029250,-0.006971,0.001943,0.007855
0.029300,-0.006968,0.001984,0.007892
0.029350,-0.006963,0.002025,0.007927
0.029400,-0.006956,0.002066,0.007961
0.029450,-0.006947,0.002106,0.007993
0.029500,-0.006936,0.002145,0.008023
0.029550,-0.006923,0.002185,0.008052
0.029600,-0.006908,0.002224,0.008079
0.029650,-0.006891,0.002262,0.008104
0.029700,-0.006872,0.002301,0.008127
0.029750,-0.006851,0.002338,0.008149
0.029800,-0.006828,0.002376,0.008168
0.029850,-0.006803,0.002412,0.008186
0.029900,-0.006776,0.002449,0.008203
0.029950,-0.006747,0.002485,0.008217
0.030000,-0.006716,0.002520,0.008230
0.030050,-0.006683,0.002556,0.008241
0.030100,-0.006648,0.002590,0.008250
0.030150,-0.006611,0.002624,0.008258
0.030200,-0.006572,0.002658,0.008263
0.030250,-0.006531,0.002692,0.008267
0.030300,-0.006488,0.002724,0.008270
0.030350,-0.006443,0.002757,0.008270
0.030400,-0.006396,0.002789,0.008269
0.030450,-0.006347,0.002820,0.008266
0.030500,-0.006296,0.002851,0.008262
0.030550,-0.006243,0.002882,0.008255
0.030600,-0.006188,0.002912,0.008247
0.030650,-0.006132,0.002941,0.008237
0.030700,-0.006073,0.002971,0.008226
0.030750,-0.006013,0.002999,0.008213
0.030800,-0.005950,0.003027,0.008198
0.030850,-0.005886,0.003055,0.008181
0.030900,-0.005820,0.003082,0.008163
0.030950,-0.005752,0.003109,0.008143
0.031000,-0.005682,0.003135,0.008122
0.031050,-0.005611,0.003161,0.008099
0.031100,-0.005537,0.003186,0.008074
0.031150,-0.005462,0.003211,0.008047
0.031200,-0.005385,0.003235,0.008019
0.031250,-0.005307,0.003259,0.007990
0.031300,-0.005226,0.003283,0.007959
0.031350,-0.005144,0.003305,0.007926
0.031400,-0.005060,0.003328,0.007891
0.031450,-0.004974,0.003350,0.007855
0.031500,-0.004887,0.003371,0.007818
0.031550,-0.004798,0.003392,0.007779
0.031600,-0.004708,0.003413,0.007738
0.031650,-0.004616,0.003433,0.007696
0.031700,-0.004522,0.003452,0.007652
0.031750,-0.004426,0.003471,0.007607
0.031800,-0.004330,0.003490,0.007561
0.031850,-0.004231,0.003508,0.007513
0.031900,-0.004131,0.003526,0.007463
0.031950,-0.004030,0.003543,0.007412
0.032000,-0.003927,0.003559,0.007360
0.032050,-0.003823,0.003576,0.007306
0.032100,-0.003717,0.003591,0.007251
0.032150,-0.003610,0.003607,0.007195
0.032200,-0.003502,0.003622,0.007137
0.032250,-0.003392,0.003636,0.007078
