time, temperature, 
0.000000, 0.000000
0.001000, 7.509688
0.002000, 79.382558
0.003000, 169.299675
0.004000, 271.373373
0.005000, 381.228261
0.006000, 495.227955
0.007000, 610.290430
0.008000, 723.842878
0.009000, 833.790800
0.010000, 938.464607
0.011000, 1036.544047
0.012000, 1127.015735
0.013000, 1209.159144
0.014000, 1282.525540
0.015000, 1346.895225
0.016000, 1402.216489
0.017000, 1448.542924
0.018000, 1485.999617
0.019000, 1514.791881
0.020000, 1535.218213
0.021000, 1547.656488
0.022000, 1552.522514
0.023000, 1550.235680
0.024000, 1541.218043
0.025000, 1525.915246
0.026000, 1504.803930
0.027000, 1478.394809
0.028000, 1447.242397
0.029000, 1411.949680
0.030000, 1373.172122
0.031000, 1331.622996
0.032000, 1288.076658
0.033000, 1243.361309
0.034000, 1198.339784
0.035000, 1153.883880
0.036000, 1110.841807
0.037000, 1070.016597
0.038000, 1032.147679
0.039000, 997.888722
0.040000, 967.791166
0.041000, 942.289073
0.042000, 921.686177
0.043000, 906.150984
0.044000, 895.717990
0.045000, 890.295116
0.046000, 889.674635
0.047000, 893.547421
0.048000, 901.521802
0.049000, 913.140866
0.050000, 927.900897
0.051000, 945.271177
0.052000, 964.714338
0.053000, 985.699915
0.054000, 1007.718455
0.055000, 1030.295631
0.056000, 1052.991106
0.057000, 1075.402979
0.058000, 1097.176586
0.059000, 1117.993880
0.060000, 1137.571997
0.061000, 1155.672029
0.062000, 1172.094573
0.063000, 1186.678181
0.064000, 1199.294112
0.065000, 1209.845279
0.066000, 1218.265419
0.067000, 1224.509237
0.068000, 1228.550862
0.069000, 1230.392237
0.070000, 1230.072120
0.071000, 1227.668036
0.072000, 1223.287523
0.073000, 1217.058755
0.074000, 1209.129251
0.075000, 1199.664377
0.076000, 1188.848303
0.077000, 1176.877393
0.078000, 1163.958930
0.079000, 1150.314183
0.080000, 1136.175989
0.081000, 1121.787926
0.082000, 1107.396231
0.083000, 1093.244527
0.084000, 1079.564549
0.085000, 1066.562321
0.086000, 1054.414765
0.087000, 1043.272585
0.088000, 1033.262841
0.089000, 1024.488552
0.090000, 1017.031551
0.091000, 1010.957350
0.092000, 1006.318762
0.093000, 1003.160095
0.094000, 1001.517161
0.095000, 1001.415659
0.096000, 1002.873557
0.097000, 1005.903323
0.098000, 1010.506937
0.099000, 1016.668393
0.100000, 1024.352702
0.101000, 1033.506069
0.102000, 1044.053140
0.103000, 1055.900088
0.104000, 1068.942807
0.105000, 1083.068400
0.106000, 1098.147357
0.107000, 1114.024341
0.108000, 1130.521295
0.109000, 1147.446632
0.110000, 1164.600642
0.111000, 1181.781305
0.112000, 1198.785979
0.113000, 1215.412075
0.114000, 1231.463347
0.115000, 1246.751286
0.116000, 1261.100011
0.117000, 1274.356516
0.118000, 1286.391471
0.119000, 1297.093851
0.120000, 1306.370074
0.121000, 1314.148077
0.122000, 1320.373678
0.123000, 1325.013549
0.124000, 1328.058874
0.125000, 1329.519460
0.126000, 1329.417990
0.127000, 1327.784565
0.128000, 1324.656827
0.129000, 1320.088860
0.130000, 1314.161254
0.131000, 1306.979032
0.132000, 1298.666132
0.133000, 1289.375313
0.134000, 1279.299408
0.135000, 1268.665221
0.136000, 1257.717912
0.137000, 1246.710380
0.138000, 1235.903090
0.139000, 1225.560091
0.140000, 1215.935980
0.141000, 1207.261349
0.142000, 1199.725135
0.143000, 1193.468006
0.144000, 1188.584236
