time, temperature_700up, 
0.000000, 0.000000
0.001000, 989.676809
0.002000, 998.668886
0.003000, 1007.247223
0.004000, 1015.425200
0.005000, 1023.222193
0.006000, 1030.659012
0.007000, 1037.755236
0.008000, 1044.529102
0.009000, 1051.001815
0.010000, 1057.200157
0.011000, 1063.155775
0.012000, 1068.906948
0.013000, 1074.500199
0.014000, 1079.991147
0.015000, 1085.438146
0.016000, 1090.899614
0.017000, 1096.439038
0.018000, 1102.124613
0.019000, 1108.021277
0.020000, 1114.185237
0.021000, 1120.658098
0.022000, 1127.462155
0.023000, 1134.594459
0.024000, 1142.021637
0.025000, 1149.685043
0.026000, 1157.507484
0.027000, 1165.395418
0.028000, 1173.234061
0.029000, 1180.893860
0.030000, 1188.242796
0.031000, 1195.152718
0.032000, 1201.504946
0.033000, 1207.195041
0.034000, 1212.139977
0.035000, 1216.278961
0.036000, 1219.566714
0.037000, 1221.976061
0.038000, 1223.505980
0.039000, 1224.191823
0.040000, 1224.111214
0.041000, 1223.374650
0.042000, 1222.114306
0.043000, 1220.481444
0.044000, 1218.637932
0.045000, 1216.750091
0.046000, 1214.987911
0.047000, 1213.521554
0.048000, 1212.516507
0.049000, 1212.124448
0.050000, 1212.474222
0.051000, 1213.661110
0.052000, 1215.745631
0.053000, 1218.756712
0.054000, 1222.693582
0.055000, 1227.529464
0.056000, 1233.210248
0.057000, 1239.655626
0.058000, 1246.768286
0.059000, 1254.438990
0.060000, 1262.542491
0.061000, 1270.935929
0.062000, 1279.463678
0.063000, 1287.962090
0.064000, 1296.266262
0.065000, 1304.221310
0.066000, 1311.684131
0.067000, 1318.527311
0.068000, 1324.650635
0.069000, 1329.980584
0.070000, 1334.466285
0.071000, 1338.080137
0.072000, 1340.819575
0.073000, 1342.708218
0.074000, 1343.797362
0.075000, 1344.162378
0.076000, 1343.893606
0.077000, 1343.088007
0.078000, 1341.847877
0.079000, 1340.275665
0.080000, 1338.469250
0.081000, 1336.522040
0.082000, 1334.519617
0.083000, 1332.531536
0.084000, 1330.600893
0.085000, 1328.747416
0.086000, 1326.975970
0.087000, 1325.284374
0.088000, 1323.670321
0.089000, 1322.132072
0.090000, 1320.668706
0.091000, 1319.279091
0.092000, 1317.964589
0.093000, 1316.736169
0.094000, 1315.614751
0.095000, 1314.629895
0.096000, 1313.812696
0.097000, 1313.190079
0.098000, 1312.788575
0.099000, 1312.638309
0.100000, 1312.772374
0.101000, 1313.229425
0.102000, 1314.058288
0.103000, 1315.312431
0.104000, 1317.031250
0.105000, 1319.232459
0.106000, 1321.920736
0.107000, 1325.087802
0.108000, 1328.709689
0.109000, 1332.744809
0.110000, 1337.130614
0.111000, 1341.787673
0.112000, 1346.625080
0.113000, 1351.547053
0.114000, 1356.461937
0.115000, 1361.278963
0.116000, 1365.903615
0.117000, 1370.235689
0.118000, 1374.176290
0.119000, 1377.638014
0.120000, 1380.546875
0.121000, 1382.848826
0.122000, 1384.515822
0.123000, 1385.545242
0.124000, 1385.958299
0.125000, 1385.802088
0.126000, 1385.153449
0.127000, 1384.119921
0.128000, 1382.834560
0.129000, 1381.441440
0.130000, 1380.090751
0.131000, 1378.939129
0.132000, 1378.136642
0.133000, 1377.819351
0.134000, 1378.107840
0.135000, 1379.101989
0.136000, 1380.875145
0.137000, 1383.464732
0.138000, 1386.867164
0.139000, 1391.037726
0.140000, 1395.894079
0.141000, 1401.326592
0.142000, 1407.203948
0.143000, 1413.376324
0.144000, 1419.687430
0.145000, 1425.988950
0.146000, 1432.151842
0.147000, 1438.074984
0.148000, 1443.683559
0.149000, 1448.917815
0.150000, 1453.733023
0.151000, 1458.111554
0.152000, 1462.072462
0.153000, 1465.667592
0.154000, 1468.968106
0.155000, 1472.053027
0.156000, 1474.994164
0.157000, 1477.846344
0.158000, 1480.645296
0.159000, 1483.407880
0.160000, 1486.137976
0.161000, 1488.829482
0.162000, 1491.459568
0.163000, 1493.982161
0.164000, 1496.330212
0.165000, 1498.425955
0.166000, 1500.198763
0.167000, 1501.593105
0.168000, 1502.560748
0.169000, 1503.057801
0.170000, 1503.040762
0.171000, 1502.463318
0.172000, 1501.282109
0.173000, 1499.466461
0.174000, 1497.006239
0.175000, 1493.910098
0.176000, 1490.210527
0.177000, 1485.975334
0.178000, 1481.306631
0.179000, 1476.328340
0.180000, 1471.170917
0.181000, 1465.966279
0.182000, 1460.859666
0.183000, 1456.012735
0.184000, 1451.591492
0.185000, 1447.754886
0.186000, 1444.643374
0.187000, 1442.376634
0.188000, 1441.056993
0.189000, 1440.762170
0.190000, 1441.542710
0.191000, 1443.425818
0.192000, 1446.417622
0.193000, 1450.496287
0.194000, 1455.604221
0.195000, 1461.656095
0.196000, 1468.547562
0.197000, 1476.164861
0.198000, 1484.384438
0.199000, 1493.066491
0.200000, 1502.054273
0.201000, 1511.171048
0.202000, 1520.229335
0.203000, 1529.045037
0.204000, 1537.441291
0.205000, 1545.252189
0.206000, 1552.330809
0.207000, 1558.560412
0.208000, 1563.859831
0.209000, 1568.182537
0.210000, 1571.512128
0.211000, 1573.852677
0.212000, 1575.224379
0.213000, 1575.672013
0.214000, 1575.258013
0.215000, 1574.048073
0.216000, 1572.105939
0.217000, 1569.487989
0.218000, 1566.238627
0.219000, 1562.389496
0.220000, 1557.968822
0.221000, 1553.007753
0.222000, 1547.545763
0.223000, 1541.637422
0.224000, 1535.356162
0.225000, 1528.794343
0.226000, 1522.064390
0.227000, 1515.297388
0.228000, 1508.629176
0.229000, 1502.189841
0.230000, 1496.104962
0.231000, 1490.500039
