frequencies, power
-10.000000,0.000194
-9.996552,0.007987
-9.993103,0.021099
-9.989655,0.032899
-9.986207,0.045266
-9.982759,0.006303
-9.979310,0.009772
-9.975862,0.265387
-9.972414,0.055113
-9.968966,0.009820
-9.965517,0.179444
-9.962069,0.153273
-9.958621,0.018215
-9.955172,0.009438
-9.951724,0.058808
-9.948276,0.181790
-9.944828,0.028195
-9.941379,0.096427
-9.937931,0.134681
-9.934483,0.137128
-9.931034,0.003064
-9.927586,0.002494
-9.924138,0.010140
-9.920690,0.058745
-9.917241,0.010069
-9.913793,0.146138
-9.910345,0.022753
-9.906897,0.096562
-9.903448,0.079712
-9.900000,0.004698
-9.896552,0.006402
-9.893103,0.038384
-9.889655,0.188690
-9.886207,0.076908
-9.882759,0.192775
-9.879310,0.230083
-9.875862,0.072533
-9.872414,0.006106
-9.868966,0.067465
-9.865517,0.224319
-9.862069,0.051505
-9.858621,0.018907
-9.855172,0.130303
-9.851724,0.144089
-9.848276,0.007274
-9.844828,0.289384
-9.841379,0.005813
-9.837931,0.067585
-9.834483,0.062780
-9.831034,0.011967
-9.827586,0.025718
-9.824138,0.026851
-9.820690,0.156429
-9.817241,0.003865
-9.813793,0.069214
-9.810345,0.103349
-9.806897,0.071291
-9.803448,0.068149
-9.800000,0.030583
-9.796552,0.072450
-9.793103,0.022333
-9.789655,0.009184
-9.786207,0.038161
-9.782759,0.028579
-9.779310,0.017135
-9.775862,0.060697
-9.772414,0.099940
-9.768966,0.036835
-9.765517,0.100783
-9.762069,0.030863
-9.758621,0.027658
-9.755172,0.142428
-9.751724,0.026746
-9.748276,0.049987
-9.744828,0.098670
-9.741379,0.055403
-9.737931,0.122987
-9.734483,0.006748
-9.731034,0.020336
-9.727586,0.012219
-9.724138,0.031058
-9.720690,0.013873
-9.717241,0.011912
-9.713793,0.076386
-9.710345,0.029480
-9.706897,0.014978
-9.703448,0.068051
-9.700000,0.105196
-9.696552,0.007607
-9.693103,0.049595
-9.689655,0.065893
-9.686207,0.007556
-9.682759,0.137065
-9.679310,0.026444
-9.675862,0.070857
-9.672414,0.141507
-9.668966,0.008858
-9.665517,0.030048
-9.662069,0.066924
-9.658621,0.011779
-9.655172,0.089599
-9.651724,0.116782
-9.648276,0.028102
-9.644828,0.039262
-9.641379,0.003838
-9.637931,0.010898
-9.634483,0.033225
-9.631034,0.022019
-9.627586,0.060879
-9.624138,0.091780
-9.620690,0.032106
-9.617241,0.058288
-9.613793,0.049324
-9.610345,0.021308
-9.606897,0.049891
-9.603448,0.007140
-9.600000,0.091582
-9.596552,0.018066
-9.593103,0.004108
-9.589655,0.232092
-9.586207,0.032579
-9.582759,0.107281
-9.579310,0.053355
-9.575862,0.032469
-9.572414,0.170811
-9.568966,0.036358
-9.565517,0.129923
-9.562069,0.151954
-9.558621,0.033943
-9.555172,0.037077
-9.551724,0.058453
-9.548276,0.023382
-9.544828,0.011705
-9.541379,0.044954
-9.537931,0.003090
-9.534483,0.083988
-9.531034,0.054300
-9.527586,0.083313
-9.524138,0.019207
-9.520690,0.030997
-9.517241,0.100068
-9.513793,0.023543
-9.510345,0.080128
-9.506897,0.030267
-9.503448,0.049730
-9.500000,0.149345
-9.496552,0.058239
-9.493103,0.021372
-9.489655,0.013715
-9.486207,0.019420
-9.482759,0.030993
-9.479310,0.002713
-9.475862,0.006222
-9.472414,0.033294
-9.468966,0.010884
-9.465517,0.072016
-9.462069,0.122569
-9.458621,0.014639
-9.455172,0.004289
-9.451724,0.025900
-9.448276,0.009245
-9.444828,0.004801
-9.441379,0.048455
-9.437931,0.011529
-9.434483,0.044409
-9.431034,0.036703
-9.427586,0.024709
-9.424138,0.060639
-9.420690,0.094113
-9.417241,0.008757
-9.413793,0.072948
-9.410345,0.137561
-9.406897,0.113968
-9.403448,0.004089
-9.400000,0.057529
-9.396552,0.043245
-9.393103,0.017227
-9.389655,0.033350
-9.386207,0.056153
-9.382759,0.086937
-9.379310,0.098550
-9.375862,0.004553
-9.372414,0.022064
-9.368966,0.019894
-9.365517,0.205258
-9.362069,0.081214
-9.358621,0.002665
-9.355172,0.006874
-9.351724,0.063056
-9.348276,0.012864
-9.344828,0.059041
-9.341379,0.012056
-9.337931,0.067351
-9.334483,0.093197
-9.331034,0.089559
-9.327586,0.056189
-9.324138,0.084459
-9.320690,0.002259
-9.317241,0.023616
-9.313793,0.099844
-9.310345,0.012219
-9.306897,0.067480
-9.303448,0.075597
-9.300000,0.048012
