frequencies, power
-10.000000,0.001462
-9.996552,0.031508
-9.993103,0.064447
-9.989655,0.088199
-9.986207,0.114700
-9.982759,0.005338
-9.979310,0.053417
-9.975862,0.739568
-9.972414,0.139517
-9.968966,0.031281
-9.965517,0.577196
-9.962069,0.614688
-9.958621,0.024207
-9.955172,0.002689
-9.951724,0.137908
-9.948276,0.553724
-9.944828,0.065077
-9.941379,0.233343
-9.937931,0.382460
-9.934483,0.372284
-9.931034,0.021812
-9.927586,0.007690
-9.924138,0.035616
-9.920690,0.168462
-9.917241,0.061513
-9.913793,0.562190
-9.910345,0.031208
-9.906897,0.304549
-9.903448,0.215636
-9.900000,0.009623
-9.896552,0.022478
-9.893103,0.071889
-9.889655,0.640776
-9.886207,0.175289
-9.882759,0.676074
-9.879310,0.706198
-9.875862,0.238913
-9.872414,0.073492
-9.868966,0.177624
-9.865517,0.730189
-9.862069,0.119579
-9.858621,0.053883
-9.855172,0.331195
-9.851724,0.388163
-9.848276,0.029461
-9.844828,0.569530
-9.841379,0.001402
-9.837931,0.257656
-9.834483,0.162831
-9.831034,0.047993
-9.827586,0.048890
-9.824138,0.053478
-9.820690,0.460571
-9.817241,0.013997
-9.813793,0.070354
-9.810345,0.308801
-9.806897,0.241466
-9.803448,0.094661
-9.800000,0.078033
-9.796552,0.155961
-9.793103,0.096882
-9.789655,0.069315
-9.786207,0.112480
-9.782759,0.094418
-9.779310,0.115568
-9.775862,0.195391
-9.772414,0.209285
-9.768966,0.144529
-9.765517,0.262919
-9.762069,0.078291
-9.758621,0.105660
-9.755172,0.461330
-9.751724,0.143163
-9.748276,0.075625
-9.744828,0.306282
-9.741379,0.142335
-9.737931,0.367290
-9.734483,0.021958
-9.731034,0.067455
-9.727586,0.027176
-9.724138,0.123040
-9.720690,0.060461
-9.717241,0.088993
-9.713793,0.127375
-9.710345,0.135066
-9.706897,0.059366
-9.703448,0.125767
-9.700000,0.244333
-9.696552,0.028351
-9.693103,0.155812
-9.689655,0.075779
-9.686207,0.021685
-9.682759,0.263802
-9.679310,0.044167
-9.675862,0.275709
-9.672414,0.482866
-9.668966,0.009295
-9.665517,0.073674
-9.662069,0.190928
-9.658621,0.054155
-9.655172,0.149415
-9.651724,0.251789
-9.648276,0.096213
-9.644828,0.110774
-9.641379,0.014875
-9.637931,0.054849
-9.634483,0.077211
-9.631034,0.069508
-9.627586,0.202307
-9.624138,0.243765
-9.620690,0.043901
-9.617241,0.102894
-9.613793,0.128600
-9.610345,0.047909
-9.606897,0.081382
-9.603448,0.024041
-9.600000,0.286511
-9.596552,0.026552
-9.593103,0.015771
-9.589655,0.670674
-9.586207,0.090608
-9.582759,0.313903
-9.579310,0.179214
-9.575862,0.129260
-9.572414,0.498778
-9.568966,0.043820
-9.565517,0.318634
-9.562069,0.326180
-9.558621,0.089329
-9.555172,0.129721
-9.551724,0.112568
-9.548276,0.053406
-9.544828,0.074289
-9.541379,0.091546
-9.537931,0.007891
-9.534483,0.226554
-9.531034,0.147632
-9.527586,0.188020
-9.524138,0.054706
-9.520690,0.104666
-9.517241,0.196451
-9.513793,0.072835
-9.510345,0.286142
-9.506897,0.066581
-9.503448,0.097779
-9.500000,0.429116
-9.496552,0.122881
-9.493103,0.066010
-9.489655,0.071500
-9.486207,0.077896
-9.482759,0.133505
-9.479310,0.005077
-9.475862,0.011135
-9.472414,0.107002
-9.468966,0.036672
-9.465517,0.199165
-9.462069,0.256779
-9.458621,0.084079
-9.455172,0.000237
-9.451724,0.076209
-9.448276,0.017464
-9.444828,0.031970
-9.441379,0.140981
-9.437931,0.026062
-9.434483,0.093784
-9.431034,0.081993
-9.427586,0.047596
-9.424138,0.169522
-9.420690,0.235830
-9.417241,0.046742
-9.413793,0.205822
-9.410345,0.300975
-9.406897,0.242172
-9.403448,0.030610
-9.400000,0.165584
-9.396552,0.126341
-9.393103,0.009429
-9.389655,0.120178
-9.386207,0.097473
-9.382759,0.299457
-9.379310,0.338438
-9.375862,0.001136
-9.372414,0.099006
-9.368966,0.061002
-9.365517,0.504681
-9.362069,0.213147
-9.358621,0.012091
-9.355172,0.003639
-9.351724,0.091804
-9.348276,0.033455
-9.344828,0.200089
-9.341379,0.081281
-9.337931,0.230759
-9.334483,0.373973
-9.331034,0.299426
-9.327586,0.188062
-9.324138,0.300598
-9.320690,0.014190
-9.317241,0.071627
-9.313793,0.252280
-9.310345,0.069100
-9.306897,0.157226
-9.303448,0.303117
-9.300000,0.147096
-9.296552,0.077885
-9.293103,0.182250
-9.289655,0.110546
-9.286207,0.311215
-9.282759,0.123014
-9.279310,0.248765
-9.275862,0.182933
-9.272414,0.459009
-9.268966,0.091031
-9.265517,0.270906
-9.262069,0.221923
-9.258621,0.126346
-9.255172,0.126877
-9.251724,0.393030
-9.248276,0.347078
-9.244828,0.090776
-9.241379,0.357523
-9.237931,0.053545
-9.234483,0.793600
-9.231034,0.508739
-9.227586,0.180431
-9.224138,0.033800
-9.220690,0.046327
-9.217241,0.075163
-9.213793,0.004103
-9.210345,0.193797
-9.206897,0.035138
-9.203448,0.094057
-9.200000,0.428955
-9.196552,0.375115
-9.193103,0.156461
-9.189655,0.242869
-9.186207,0.101403
-9.182759,0.029095
-9.179310,0.002305
-9.175862,0.137177
-9.172414,0.080465
-9.168966,0.170739
-9.165517,0.043986
-9.162069,0.139321
-9.158621,0.086323
-9.155172,0.012799
-9.151724,0.071369
-9.148276,0.111227
-9.144828,0.258876
-9.141379,0.162607
-9.137931,0.061836
-9.134483,0.042913
-9.131034,0.036338
-9.127586,0.060924
-9.124138,0.246285
-9.120690,0.159668
-9.117241,0.037534
-9.113793,0.373744
-9.110345,0.005064
-9.106897,0.045264
-9.103448,0.436872
-9.100000,0.071823
-9.096552,0.025785
-9.093103,0.166268
-9.089655,0.501621
-9.086207,0.224783
-9.082759,0.012659
-9.079310,0.014735
-9.075862,0.032374
-9.072414,0.026106
-9.068966,0.149562
-9.065517,0.101425
-9.062069,0.108935
-9.058621,0.424320
-9.055172,0.549121
-9.051724,0.009905
-9.048276,0.067242
-9.044828,0.098500
-9.041379,0.284978
-9.037931,0.110767
-9.034483,0.031960
-9.031034,0.100887
-9.027586,0.055332
-9.024138,0.135285
-9.020690,0.378948
-9.017241,0.007103
-9.013793,0.079243
-9.010345,0.292736
-9.006897,0.319935
-9.003448,0.074736
-9.000000,0.154969
-8.996552,0.069603
-8.993103,0.151552
-8.989655,0.009938
-8.986207,0.084555
-8.982759,0.112769
-8.979310,0.367838
-8.975862,0.140183
-8.972414,0.001637
-8.968966,0.180836
-8.965517,0.086107
-8.962069,0.073988
-8.958621,0.099904
-8.955172,0.027215
-8.951724,0.197555
-8.948276,0.071942
-8.944828,0.015463
-8.941379,0.187445
-8.937931,0.190034
-8.934483,0.008146
-8.931034,0.414128
-8.927586,0.143033
-8.924138,0.116003
-8.920690,0.006066
-8.917241,0.006073
-8.913793,0.261821
-8.910345,0.266547
-8.906897,0.033789
-8.903448,0.001917
-8.900000,0.043947
-8.896552,0.096068
-8.893103,0.232150
-8.889655,0.236967
-8.886207,0.044601
-8.882759,0.069753
-8.879310,0.019673
-8.875862,0.274294
-8.872414,0.177472
-8.868966,0.198976
-8.865517,0.132135
-8.862069,0.106950
-8.858621,0.018108
-8.855172,0.019699
-8.851724,0.540254
-8.848276,0.139227
-8.844828,0.046108
-8.841379,0.082296
-8.837931,0.374882
-8.834483,0.466721
-8.831034,0.124083
-8.827586,0.200664
-8.824138,0.042370
-8.820690,0.483198
-8.817241,0.129943
-8.813793,0.039831
-8.810345,1.069595
-8.806897,0.097135
-8.803448,0.176641
-8.800000,0.703617
-8.796552,0.098789
-8.793103,0.178733
-8.789655,0.003889
-8.786207,0.113054
-8.782759,0.264170
-8.779310,0.094236
-8.775862,0.011346
-8.772414,0.028379
-8.768966,0.023330
-8.765517,0.284844
-8.762069,0.028320
-8.758621,0.144544
-8.755172,0.225635
-8.751724,0.018671
-8.748276,0.075776
-8.744828,0.041787
-8.741379,0.142265
-8.737931,0.220171
-8.734483,0.035818
-8.731034,0.046712
-8.727586,0.094502
-8.724138,0.542247
-8.720690,0.129469
-8.717241,0.085735
-8.713793,0.050233
-8.710345,0.251995
-8.706897,0.280650
-8.703448,0.070160
-8.700000,0.033748
-8.696552,0.205818
-8.693103,0.354797
-8.689655,0.221156
-8.686207,0.080853
-8.682759,0.117927
-8.679310,0.042172
-8.675862,0.069947
-8.672414,0.196488
-8.668966,0.065240
-8.665517,0.163878
-8.662069,0.014374
-8.658621,0.472696
-8.655172,0.042402
-8.651724,0.065738
-8.648276,0.014278
-8.644828,0.051326
-8.641379,0.207258
-8.637931,0.118690
-8.634483,0.397486
-8.631034,0.005160
-8.627586,0.483564
-8.624138,0.007109
-8.620690,0.053396
-8.617241,0.162355
-8.613793,0.148791
-8.610345,0.013078
-8.606897,0.113990
-8.603448,0.270780
-8.600000,0.052581
-8.596552,0.160566
-8.593103,0.001921
-8.589655,0.004309
-8.586207,0.284577
-8.582759,0.058082
-8.579310,0.101642
-8.575862,0.274301
-8.572414,0.034698
-8.568966,0.018958
-8.565517,0.464835
-8.562069,0.216652
-8.558621,0.044519
-8.555172,0.650552
-8.551724,0.510095
-8.548276,0.114317
-8.544828,0.277153
-8.541379,0.165576
-8.537931,0.329485
-8.534483,0.238876
-8.531034,0.015996
-8.527586,0.134874
-8.524138,0.046779
-8.520690,0.076151
-8.517241,0.111512
-8.513793,0.418266
-8.510345,0.080182
-8.506897,0.271149
-8.503448,0.008093
-8.500000,0.304784
-8.496552,0.093783
-8.493103,0.114216
-8.489655,0.005104
-8.486207,0.208884
-8.482759,0.120156
-8.479310,0.066547
-8.475862,0.122725
-8.472414,0.167424
-8.468966,0.193828
-8.465517,0.257100
-8.462069,0.026995
-8.458621,0.046970
-8.455172,0.033421
-8.451724,0.008157
-8.448276,0.130597
-8.444828,0.181265
-8.441379,0.077603
-8.437931,0.196643
-8.434483,0.029657
-8.431034,0.256154
-8.427586,0.147607
-8.424138,0.441891
-8.420690,0.074242
-8.417241,0.205328
-8.413793,0.117122
-8.410345,0.373695
-8.406897,0.163876
-8.403448,0.164093
