time, autocorrelation 
3922, -0.007817
3923, -0.007606
3924, -0.007409
3925, -0.007307
3926, -0.007203
3927, -0.007021
3928, -0.006844
3929, -0.006744
3930, -0.006642
3931, -0.006461
3932, -0.006275
3933, -0.006110
3934, -0.005849
3935, -0.005589
3936, -0.005471
3937, -0.005509
3938, -0.005501
3939, -0.005409
3940, -0.005318
3941, -0.005226
3942, -0.005117
3943, -0.005002
3944, -0.004904
3945, -0.004868
3946, -0.004781
3947, -0.004718
3948, -0.004593
3949, -0.004461
3950, -0.004399
3951, -0.004351
3952, -0.004220
3953, -0.004221
3954, -0.004275
3955, -0.004260
3956, -0.004323
3957, -0.004361
3958, -0.004301
3959, -0.004290
3960, -0.004156
3961, -0.004230
3962, -0.004222
3963, -0.004254
3964, -0.004348
3965, -0.004344
3966, -0.004485
3967, -0.004721
3968, -0.005010
3969, -0.005194
3970, -0.005349
3971, -0.005582
3972, -0.005813
3973, -0.005953
3974, -0.005949
3975, -0.005927
3976, -0.005747
3977, -0.005664
3978, -0.005504
3979, -0.005391
3980, -0.005338
3981, -0.005265
3982, -0.005230
3983, -0.005184
3984, -0.005121
3985, -0.005106
3986, -0.004976
3987, -0.004785
3988, -0.004614
3989, -0.004473
3990, -0.004268
3991, -0.004032
3992, -0.003880
3993, -0.003737
3994, -0.003572
3995, -0.003482
3996, -0.003338
3997, -0.003004
3998, -0.002752
3999, -0.002479
4000, -0.002132
4001, -0.001638
4002, -0.001262
4003, -0.001023
4004, -0.000762
4005, -0.000403
4006, -0.000116
4007, 0.000183
4008, 0.000625
4009, 0.001038
4010, 0.001425
4011, 0.001930
4012, 0.002385
4013, 0.002742
4014, 0.003145
4015, 0.003556
4016, 0.003892
4017, 0.004283
4018, 0.004815
4019, 0.005364
4020, 0.005800
4021, 0.006140
4022, 0.006406
4023, 0.006655
4024, 0.006970
4025, 0.007350
4026, 0.007713
4027, 0.007932
4028, 0.008164
4029, 0.008306
4030, 0.008352
4031, 0.008323
4032, 0.008332
4033, 0.008363
4034, 0.008398
4035, 0.008388
4036, 0.008362
4037, 0.008231
4038, 0.008066
4039, 0.007906
4040, 0.007757
4041, 0.007520
4042, 0.007184
4043, 0.006886
4044, 0.006503
4045, 0.006012
4046, 0.005469
4047, 0.005023
4048, 0.004586
4049, 0.004296
4050, 0.004012
4051, 0.003823
4052, 0.003740
4053, 0.003513
4054, 0.003321
4055, 0.003166
4056, 0.002928
4057, 0.002646
4058, 0.002357
4059, 0.002072
4060, 0.001785
4061, 0.001547
4062, 0.001332
4063, 0.001133
4064, 0.000937
4065, 0.000602
4066, 0.000248
4067, -0.000172
4068, -0.000443
4069, -0.000656
4070, -0.000920
4071, -0.001188
4072, -0.001444
4073, -0.001699
4074, -0.002129
4075, -0.002519
4076, -0.003018
4077, -0.003477
4078, -0.003958
4079, -0.004392
4080, -0.004946
4081, -0.005444
4082, -0.005950
4083, -0.006429
4084, -0.006894
4085, -0.007290
4086, -0.007618
4087, -0.007970
4088, -0.008173
4089, -0.008260
4090, -0.008411
4091, -0.008432
4092, -0.008323
4093, -0.008126
4094, -0.007967
4095, -0.007644
4096, -0.007204
4097, -0.006718
4098, -0.006261
4099, -0.005902
4100, -0.005553
4101, -0.005377
4102, -0.005182
4103, -0.004956
4104, -0.004823
4105, -0.004650
4106, -0.004485
4107, -0.004242
4108, -0.004031
4109, -0.003862
4110, -0.003682
4111, -0.003476
4112, -0.003280
4113, -0.002950
4114, -0.002583
4115, -0.002265
4116, -0.001926
4117, -0.001556
4118, -0.001123
4119, -0.000653
4120, -0.000171
4121, 0.000156
4122, 0.000345
4123, 0.000507
4124, 0.000560
4125, 0.000535
4126, 0.000572
4127, 0.000570
4128, 0.000577
4129, 0.000684
4130, 0.000773
4131, 0.000902
4132, 0.000935
4133, 0.000920
4134, 0.000915
4135, 0.000930
4136, 0.000891
4137, 0.000826
4138, 0.000767
4139, 0.000846
4140, 0.000989
4141, 0.001178
4142, 0.001297
4143, 0.001479
4144, 0.001732
4145, 0.002064
4146, 0.002234
4147, 0.002322
4148, 0.002460
4149, 0.002644
4150, 0.002761
4151, 0.002942
4152, 0.003194
4153, 0.003408
4154, 0.003733
4155, 0.004182
4156, 0.004553
4157, 0.005004
4158, 0.005326
4159, 0.005388
4160, 0.005391
4161, 0.005524
4162, 0.005693
4163, 0.005809
4164, 0.005899
4165, 0.005963
4166, 0.006015
4167, 0.006221
4168, 0.006369
4169, 0.006445
4170, 0.006515
4171, 0.006558
4172, 0.006532
4173, 0.006533
4174, 0.006565
4175, 0.006629
4176, 0.006662
4177, 0.006672
4178, 0.006814
4179, 0.007092
4180, 0.007309
4181, 0.007500
4182, 0.007709
4183, 0.007946
4184, 0.008108
4185, 0.008327
4186, 0.008574
4187, 0.008801
4188, 0.009014
4189, 0.009245
4190, 0.009461
4191, 0.009523
4192, 0.009700
4193, 0.009912
4194, 0.010190
4195, 0.010541
4196, 0.010970
4197, 0.011419
4198, 0.011862
4199, 0.012267
4200, 0.012694
4201, 0.013097
4202, 0.013531
4203, 0.013834
4204, 0.014130
4205, 0.014472
4206, 0.014868
4207, 0.015205
4208, 0.015480
4209, 0.015765
4210, 0.015982
4211, 0.015992
4212, 0.016100
4213, 0.016066
4214, 0.016016
4215, 0.015948
4216, 0.015764
4217, 0.015508
4218, 0.015225
4219, 0.015084
4220, 0.014992
4221, 0.014925
4222, 0.014775
4223, 0.014671
4224, 0.014607
4225, 0.014489
4226, 0.014327
4227, 0.014178
4228, 0.013961
4229, 0.013766
4230, 0.013538
4231, 0.013362
4232, 0.013101
4233, 0.012894
4234, 0.012556
4235, 0.012243
4236, 0.011940
4237, 0.011741
4238, 0.011527
4239, 0.011319
4240, 0.011032
4241, 0.010653
4242, 0.010212
4243, 0.009765
4244, 0.009371
4245, 0.009032
4246, 0.008764
4247, 0.008361
4248, 0.007932
4249, 0.007594
4250, 0.007295
4251, 0.006984
4252, 0.006684
4253, 0.006381
4254, 0.005923
4255, 0.005431
4256, 0.004908
4257, 0.004290
4258, 0.003605
4259, 0.002997
4260, 0.002430
4261, 0.001898
4262, 0.001416
4263, 0.000938
4264, 0.000451
4265, -0.000009
4266, -0.000395
4267, -0.000777
4268, -0.001231
4269, -0.001498
4270, -0.001778
4271, -0.002144
4272, -0.002480
4273, -0.002656
4274, -0.002785
4275, -0.002905
4276, -0.003049
4277, -0.003089
4278, -0.003106
4279, -0.003020
4280, -0.002964
4281, -0.002990
4282, -0.003068
4283, -0.003198
4284, -0.003357
4285, -0.003470
4286, -0.003615
4287, -0.003721
4288, -0.003748
4289, -0.003808
4290, -0.003870
4291, -0.004015
4292, -0.004160
4293, -0.004262
4294, -0.004381
4295, -0.004357
4296, -0.004190
4297, -0.004142
4298, -0.004085
4299, -0.004045
4300, -0.003997
4301, -0.003916
4302, -0.003832
4303, -0.003886
4304, -0.003971
4305, -0.003973
4306, -0.004085
4307, -0.004220
4308, -0.004445
4309, -0.004837
4310, -0.005289
4311, -0.005727
4312, -0.006184
4313, -0.006626
4314, -0.007099
4315, -0.007589
4316, -0.008041
4317, -0.008575
4318, -0.009254
4319, -0.009907
4320, -0.010497
4321, -0.011115
4322, -0.011713
4323, -0.012284
4324, -0.012883
4325, -0.013523
4326, -0.014171
4327, -0.014741
4328, -0.015386
4329, -0.016045
4330, -0.016739
4331, -0.017383
4332, -0.017940
4333, -0.018506
4334, -0.019090
4335, -0.019636
4336, -0.020099
4337, -0.020526
4338, -0.021013
4339, -0.021407
4340, -0.021704
4341, -0.022072
4342, -0.022437
4343, -0.022592
4344, -0.022757
4345, -0.023013
4346, -0.023358
4347, -0.023670
4348, -0.023836
4349, -0.023929
4350, -0.024091
4351, -0.024229
4352, -0.024456
4353, -0.024385
4354, -0.024286
4355, -0.024124
4356, -0.024006
4357, -0.023802
4358, -0.023596
4359, -0.023401
4360, -0.023165
4361, -0.023020
4362, -0.022863
4363, -0.022644
4364, -0.022217
4365, -0.021792
4366, -0.021408
4367, -0.021058
4368, -0.020672
4369, -0.020284
4370, -0.019831
4371, -0.019402
4372, -0.018943
4373, -0.018483
4374, -0.017972
4375, -0.017530
4376, -0.017032
4377, -0.016471
4378, -0.015895
4379, -0.015302
4380, -0.014627
4381, -0.013975
4382, -0.013542
4383, -0.013015
4384, -0.012501
4385, -0.011952
4386, -0.011341
4387, -0.010766
4388, -0.010143
4389, -0.009572
4390, -0.009056
4391, -0.008566
4392, -0.008052
4393, -0.007515
4394, -0.007097
4395, -0.006505
4396, -0.005877
4397, -0.005263
4398, -0.004556
4399, -0.003741
4400, -0.002898
4401, -0.001991
4402, -0.001164
4403, -0.000506
4404, 0.000182
4405, 0.001004
4406, 0.001643
4407, 0.002221
4408, 0.002752
4409, 0.003217
4410, 0.003751
4411, 0.004243
4412, 0.004752
4413, 0.005245
4414, 0.005730
4415, 0.006272
4416, 0.006842
4417, 0.007432
4418, 0.008189
4419, 0.008791
4420, 0.009367
4421, 0.009889
4422, 0.010387
4423, 0.010810
4424, 0.011268
4425, 0.011753
4426, 0.012264
4427, 0.012833
4428, 0.013279
4429, 0.013608
4430, 0.013918
4431, 0.014234
4432, 0.014579
4433, 0.014816
4434, 0.015092
4435, 0.015319
4436, 0.015603
4437, 0.015761
4438, 0.015828
4439, 0.015842
4440, 0.015802
4441, 0.015743
4442, 0.015697
4443, 0.015664
4444, 0.015609
4445, 0.015493
4446, 0.015494
4447, 0.015447
4448, 0.015379
4449, 0.015223
4450, 0.014984
4451, 0.014803
4452, 0.014777
4453, 0.014830
4454, 0.014874
4455, 0.014822
4456, 0.014802
4457, 0.014890
4458, 0.015024
4459, 0.015185
4460, 0.015348
4461, 0.015493
4462, 0.015548
4463, 0.015504
4464, 0.015415
4465, 0.015234
4466, 0.014992
4467, 0.014769
4468, 0.014508
4469, 0.014107
4470, 0.013800
4471, 0.013583
4472, 0.013423
4473, 0.013300
4474, 0.013149
4475, 0.013037
4476, 0.012877
4477, 0.012779
4478, 0.012805
4479, 0.012749
4480, 0.012514
4481, 0.012243
4482, 0.011972
4483, 0.011746
4484, 0.011538
4485, 0.011279
4486, 0.011134
4487, 0.010929
4488, 0.010713
4489, 0.010542
4490, 0.010408
4491, 0.010333
4492, 0.010110
4493, 0.009960
4494, 0.009887
4495, 0.009870
4496, 0.010006
4497, 0.010047
4498, 0.010004
4499, 0.009933
4500, 0.009971
4501, 0.010064
4502, 0.010140
4503, 0.010273
4504, 0.010489
4505, 0.010630
4506, 0.010821
4507, 0.010942
4508, 0.011203
4509, 0.011637
4510, 0.011959
4511, 0.012201
4512, 0.012355
4513, 0.012260
4514, 0.012187
4515, 0.012199
4516, 0.012168
4517, 0.012226
4518, 0.012417
4519, 0.012683
4520, 0.012909
4521, 0.013033
4522, 0.013171
4523, 0.013220
4524, 0.013262
4525, 0.013149
4526, 0.012950
4527, 0.012546
4528, 0.012235
4529, 0.011953
4530, 0.011675
4531, 0.011469
4532, 0.011247
4533, 0.010860
4534, 0.010531
4535, 0.010159
4536, 0.009846
4537, 0.009570
4538, 0.009246
4539, 0.008945
4540, 0.008524
4541, 0.008120
4542, 0.007676
4543, 0.007272
4544, 0.006880
4545, 0.006460
4546, 0.006033
4547, 0.005627
4548, 0.005284
4549, 0.004913
4550, 0.004660
4551, 0.004413
4552, 0.004149
4553, 0.003956
4554, 0.003774
4555, 0.003593
4556, 0.003348
4557, 0.003153
4558, 0.002897
4559, 0.002701
4560, 0.002592
4561, 0.002402
4562, 0.002285
4563, 0.002010
4564, 0.001721
4565, 0.001403
4566, 0.001084
4567, 0.000718
4568, 0.000344
4569, 0.000026
4570, -0.000343
4571, -0.000779
4572, -0.001224
4573, -0.001788
4574, -0.002265
4575, -0.002737
4576, -0.003077
4577, -0.003379
4578, -0.003704
4579, -0.003994
4580, -0.004197
4581, -0.004313
4582, -0.004490
4583, -0.004712
4584, -0.004856
4585, -0.005032
4586, -0.005156
4587, -0.005256
4588, -0.005320
4589, -0.005294
4590, -0.005395
4591, -0.005604
4592, -0.005814
4593, -0.005989
4594, -0.006113
4595, -0.006309
4596, -0.006493
4597, -0.006777
4598, -0.006927
4599, -0.007036
4600, -0.007079
4601, -0.006976
4602, -0.006767
4603, -0.006644
4604, -0.006508
4605, -0.006490
4606, -0.006378
4607, -0.006355
4608, -0.006290
4609, -0.006229
4610, -0.006144
4611, -0.005920
4612, -0.005802
4613, -0.005734
4614, -0.005574
4615, -0.005454
4616, -0.005413
4617, -0.005363
4618, -0.005230
4619, -0.005150
4620, -0.005131
4621, -0.005199
4622, -0.005174
4623, -0.005088
4624, -0.004791
4625, -0.004486
4626, -0.004110
4627, -0.003690
4628, -0.003277
4629, -0.002864
4630, -0.002351
4631, -0.001820
4632, -0.001339
4633, -0.000753
4634, -0.000216
4635, 0.000236
4636, 0.000584
4637, 0.000950
4638, 0.001291
4639, 0.001647
4640, 0.001991
4641, 0.002191
4642, 0.002333
4643, 0.002491
4644, 0.002708
4645, 0.002888
4646, 0.002999
4647, 0.003188
4648, 0.003368
4649, 0.003540
4650, 0.003834
4651, 0.004193
4652, 0.004521
4653, 0.004925
4654, 0.005243
4655, 0.005596
4656, 0.005943
4657, 0.006243
4658, 0.006374
4659, 0.006476
4660, 0.006551
4661, 0.006473
4662, 0.006443
4663, 0.006292
4664, 0.005904
4665, 0.005568
4666, 0.005292
4667, 0.004938
4668, 0.004665
4669, 0.004472
4670, 0.004268
4671, 0.003979
4672, 0.003750
4673, 0.003653
4674, 0.003554
4675, 0.003346
4676, 0.003156
4677, 0.002959
4678, 0.002676
4679, 0.002382
4680, 0.002024
4681, 0.001700
4682, 0.001382
4683, 0.001028
4684, 0.000727
4685, 0.000429
4686, 0.000092
4687, -0.000194
4688, -0.000512
4689, -0.000924
4690, -0.001326
4691, -0.001607
4692, -0.001855
4693, -0.002136
4694, -0.002438
4695, -0.002834
4696, -0.003142
4697, -0.003534
4698, -0.003950
4699, -0.004272
4700, -0.004441
4701, -0.004596
4702, -0.004829
4703, -0.004927
4704, -0.005209
4705, -0.005516
4706, -0.005784
4707, -0.006061
4708, -0.006232
4709, -0.006419
4710, -0.006574
4711, -0.006669
4712, -0.006757
4713, -0.006866
4714, -0.006967
4715, -0.007156
4716, -0.007241
4717, -0.007261
4718, -0.007166
4719, -0.007068
4720, -0.007023
4721, -0.007077
4722, -0.007225
4723, -0.007498
4724, -0.007811
4725, -0.008145
4726, -0.008444
4727, -0.008832
4728, -0.009207
4729, -0.009524
4730, -0.009832
4731, -0.010184
4732, -0.010689
4733, -0.011125
4734, -0.011370
4735, -0.011509
4736, -0.011616
4737, -0.011647
4738, -0.011724
4739, -0.011883
4740, -0.012067
4741, -0.012119
4742, -0.012108
4743, -0.012030
4744, -0.012026
4745, -0.012004
4746, -0.011861
4747, -0.011669
4748, -0.011515
4749, -0.011317
4750, -0.011191
4751, -0.011086
4752, -0.010932
4753, -0.010758
4754, -0.010543
4755, -0.010374
4756, -0.010230
4757, -0.010195
4758, -0.010159
4759, -0.010216
4760, -0.010261
4761, -0.010229
4762, -0.010228
4763, -0.010217
4764, -0.010111
4765, -0.009960
4766, -0.009816
4767, -0.009554
4768, -0.009309
4769, -0.009002
4770, -0.008699
4771, -0.008397
4772, -0.008259
4773, -0.008159
4774, -0.008124
4775, -0.007997
4776, -0.007862
4777, -0.007829
4778, -0.007714
4779, -0.007679
4780, -0.007700
4781, -0.007697
4782, -0.007571
4783, -0.007506
4784, -0.007374
4785, -0.007263
4786, -0.007226
4787, -0.007027
4788, -0.006809
4789, -0.006612
4790, -0.006341
4791, -0.006084
4792, -0.005679
4793, -0.005284
4794, -0.005008
4795, -0.004804
4796, -0.004591
4797, -0.004374
4798, -0.004233
4799, -0.004128
4800, -0.004032
4801, -0.003868
4802, -0.003668
4803, -0.003434
4804, -0.003367
4805, -0.003366
4806, -0.003262
4807, -0.003153
4808, -0.003057
4809, -0.002940
4810, -0.002708
4811, -0.002551
4812, -0.002357
4813, -0.002091
4814, -0.001696
4815, -0.001387
4816, -0.001102
4817, -0.000904
4818, -0.000666
4819, -0.000380
4820, -0.000116
4821, 0.000157
4822, 0.000433
4823, 0.000773
4824, 0.001059
4825, 0.001266
4826, 0.001439
4827, 0.001641
4828, 0.001811
4829, 0.001984
4830, 0.002136
4831, 0.002352
4832, 0.002502
4833, 0.002592
4834, 0.002739
4835, 0.002995
4836, 0.003159
4837, 0.003391
4838, 0.003568
4839, 0.003731
4840, 0.003712
4841, 0.003713
4842, 0.003913
4843, 0.004123
4844, 0.004377
4845, 0.004547
4846, 0.004773
4847, 0.004979
4848, 0.005276
4849, 0.005453
4850, 0.005542
4851, 0.005669
4852, 0.005505
4853, 0.005224
4854, 0.004872
4855, 0.004370
4856, 0.003914
4857, 0.003562
4858, 0.003248
4859, 0.002951
4860, 0.002710
4861, 0.002481
4862, 0.002300
4863, 0.002013
4864, 0.001756
4865, 0.001522
4866, 0.001343
4867, 0.001092
4868, 0.000740
4869, 0.000507
4870, 0.000355
4871, 0.000220
4872, 0.000010
4873, -0.000081
4874, -0.000063
4875, -0.000024
4876, 0.000037
4877, 0.000192
4878, 0.000348
4879, 0.000536
4880, 0.000542
4881, 0.000617
4882, 0.000749
4883, 0.000967
4884, 0.001167
4885, 0.001512
4886, 0.001946
4887, 0.002345
4888, 0.002654
4889, 0.003029
4890, 0.003338
4891, 0.003717
4892, 0.004145
4893, 0.004586
4894, 0.005054
4895, 0.005560
4896, 0.006107
4897, 0.006697
4898, 0.007186
4899, 0.007606
4900, 0.008006
4901, 0.008269
4902, 0.008416
4903, 0.008706
4904, 0.009078
4905, 0.009481
4906, 0.009928
4907, 0.010291
4908, 0.010581
4909, 0.010739
4910, 0.010970
4911, 0.011199
4912, 0.011341
4913, 0.011443
4914, 0.011591
4915, 0.011595
4916, 0.011600
4917, 0.011671
4918, 0.011759
4919, 0.011781
4920, 0.011650
4921, 0.011611
4922, 0.011509
4923, 0.011498
4924, 0.011561
4925, 0.011490
4926, 0.011379
4927, 0.011290
4928, 0.011111
4929, 0.010984
4930, 0.010755
4931, 0.010537
4932, 0.010220
4933, 0.010071
4934, 0.009954
4935, 0.009706
4936, 0.009463
4937, 0.009150
4938, 0.008889
4939, 0.008581
4940, 0.008438
4941, 0.008262
4942, 0.008122
4943, 0.007969
4944, 0.007782
4945, 0.007593
4946, 0.007424
4947, 0.007165
4948, 0.006906
4949, 0.006723
4950, 0.006540
4951, 0.006431
4952, 0.006252
4953, 0.005986
4954, 0.005707
4955, 0.005570
4956, 0.005480
4957, 0.005333
4958, 0.005077
4959, 0.004792
4960, 0.004535
4961, 0.004290
4962, 0.004068
4963, 0.003831
4964, 0.003667
4965, 0.003434
4966, 0.003435
4967, 0.003458
4968, 0.003407
4969, 0.003468
4970, 0.003474
4971, 0.003450
4972, 0.003423
4973, 0.003441
4974, 0.003536
4975, 0.003547
4976, 0.003434
4977, 0.003261
4978, 0.003054
4979, 0.002916
4980, 0.002914
4981, 0.002937
4982, 0.002920
4983, 0.002964
4984, 0.002981
4985, 0.002994
4986, 0.002981
4987, 0.002965
4988, 0.002721
4989, 0.002595
4990, 0.002502
4991, 0.002385
4992, 0.002259
4993, 0.002182
4994, 0.002194
4995, 0.002173
4996, 0.002299
4997, 0.002389
4998, 0.002356
4999, 0.002322
5000, 0.002292
5001, 0.002143
5002, 0.001980
5003, 0.001737
5004, 0.001636
5005, 0.001522
5006, 0.001327
5007, 0.001305
5008, 0.001402
5009, 0.001507
5010, 0.001510
5011, 0.001518
5012, 0.001481
5013, 0.001394
5014, 0.001237
5015, 0.000997
5016, 0.000710
5017, 0.000343
5018, 0.000034
