frequencies, power
-10.000000,0.177861
-9.989990,0.064862
-9.979980,0.015963
-9.969970,0.029623
-9.959960,0.036231
-9.949950,0.046021
-9.939940,0.011883
-9.929930,0.064780
-9.919920,0.046512
-9.909910,0.007801
-9.899900,0.009139
-9.889890,0.007614
-9.879880,0.045397
-9.869870,0.050797
-9.859860,0.029418
-9.849850,0.021060
-9.839840,0.032333
-9.829830,0.059601
-9.819820,0.004424
-9.809810,0.029384
-9.799800,0.055905
-9.789790,0.031380
-9.779780,0.072672
-9.769770,0.045641
-9.759760,0.072189
-9.749750,0.123249
-9.739740,0.025560
-9.729730,0.006311
-9.719720,0.042652
-9.709710,0.080626
-9.699700,0.004387
-9.689690,0.045153
-9.679680,0.030438
-9.669670,0.046933
-9.659660,0.005119
-9.649650,0.010010
-9.639640,0.019724
-9.629630,0.186214
-9.619620,0.023500
-9.609610,0.013053
-9.599600,0.034559
-9.589590,0.087154
-9.579580,0.004314
-9.569570,0.011671
-9.559560,0.038346
-9.549550,0.092405
-9.539540,0.003700
-9.529530,0.439504
-9.519520,0.047564
-9.509510,0.059999
-9.499499,0.033093
-9.489489,0.118089
-9.479479,0.097926
-9.469469,0.015469
-9.459459,0.157229
-9.449449,0.029093
-9.439439,0.056460
-9.429429,0.006523
-9.419419,0.025174
-9.409409,0.156401
-9.399399,0.303344
-9.389389,0.042957
-9.379379,0.035222
-9.369369,0.002034
-9.359359,0.059488
-9.349349,0.053636
-9.339339,0.002671
-9.329329,0.125037
-9.319319,0.060282
-9.309309,0.102166
-9.299299,0.013067
-9.289289,0.033956
-9.279279,0.024969
-9.269269,0.022972
-9.259259,0.165703
-9.249249,0.085635
-9.239239,0.220354
-9.229229,0.029885
-9.219219,0.001016
-9.209209,0.008918
-9.199199,0.088579
-9.189189,0.012856
-9.179179,0.139995
-9.169169,0.001505
-9.159159,0.007225
-9.149149,0.168372
-9.139139,0.019805
-9.129129,0.067769
-9.119119,0.022630
-9.109109,0.033206
-9.099099,0.009172
-9.089089,0.143261
-9.079079,0.103186
-9.069069,0.020863
-9.059059,0.017156
-9.049049,0.045529
-9.039039,0.119540
-9.029029,0.041129
-9.019019,0.082004
-9.009009,0.084720
-8.998999,0.023583
-8.988989,0.053894
-8.978979,0.046417
-8.968969,0.011851
-8.958959,0.023634
-8.948949,0.036486
-8.938939,0.065104
-8.928929,0.017628
-8.918919,0.011955
-8.908909,0.270981
-8.898899,0.116443
-8.888889,0.017864
-8.878879,0.076817
-8.868869,0.058081
-8.858859,0.067582
-8.848849,0.036932
-8.838839,0.012604
-8.828829,0.006737
-8.818819,0.000104
-8.808809,0.033983
-8.798799,0.102720
-8.788789,0.011695
-8.778779,0.065059
-8.768769,0.076119
-8.758759,0.106592
-8.748749,0.011688
-8.738739,0.192532
-8.728729,0.018390
-8.718719,0.030194
-8.708709,0.039299
-8.698699,0.050951
-8.688689,0.007172
-8.678679,0.028533
-8.668669,0.197803
-8.658659,0.032180
-8.648649,0.023759
-8.638639,0.056597
-8.628629,0.012176
-8.618619,0.000337
-8.608609,0.070946
-8.598599,0.120651
-8.588589,0.009246
-8.578579,0.068918
-8.568569,0.031148
-8.558559,0.141703
-8.548549,0.013794
-8.538539,0.045280
-8.528529,0.004166
-8.518519,0.061497
-8.508509,0.019176
-8.498498,0.006630
-8.488488,0.000657
-8.478478,0.034876
-8.468468,0.137454
-8.458458,0.062792
-8.448448,0.011721
-8.438438,0.042592
-8.428428,0.047331
-8.418418,0.091483
