time (ms), velocity (mm/s)
7892.100000,-0.333006
7892.101000,-0.366476
7892.102000,-0.311471
7892.103000,-0.200876
7892.104000,-0.154615
7892.105000,-0.189024
7892.106000,-0.385535
7892.107000,-0.288903
7892.108000,-0.139411
7892.109000,-0.146970
7892.110000,-0.180691
7892.111000,-0.108474
7892.112000,-0.154358
7892.113000,-0.184359
7892.114000,-0.139630
7892.115000,-0.190427
7892.116000,-0.144747
7892.117000,-0.146012
7892.118000,-0.315042
7892.119000,-0.251424
7892.120000,-0.234882
7892.121000,-0.264180
7892.122000,-0.214656
7892.123000,-0.231958
7892.124000,-0.398240
7892.125000,-0.532192
7892.126000,-0.642885
7892.127000,-0.724846
7892.128000,-0.748126
7892.129000,-0.735721
7892.130000,-0.995543
7892.131000,-1.188749
7892.132000,-1.088235
7892.133000,-1.126568
7892.134000,-0.965724
7892.135000,-1.034820
7892.136000,-1.095752
7892.137000,-1.079321
7892.138000,-1.030366
7892.139000,-0.919166
7892.140000,-0.959973
7892.141000,-0.990723
7892.142000,-1.098075
7892.143000,-1.188628
7892.144000,-1.211832
7892.145000,-1.104973
7892.146000,-1.107098
7892.147000,-1.103868
7892.148000,-1.133797
7892.149000,-1.091293
7892.150000,-1.084606
7892.151000,-0.974315
7892.152000,-1.070406
7892.153000,-1.241093
7892.154000,-1.063277
7892.155000,-1.071353
7892.156000,-0.967448
7892.157000,-0.834189
7892.158000,-0.620761
7892.159000,-0.550703
7892.160000,-0.594646
7892.161000,-0.563531
7892.162000,-0.363374
7892.163000,-0.159249
7892.164000,-0.101789
7892.165000,-0.062799
7892.166000,-0.056877
7892.167000,0.061412
7892.168000,0.019557
7892.169000,0.072368
7892.170000,0.219748
7892.171000,0.238627
7892.172000,0.236362
7892.173000,0.196079
7892.174000,0.088129
7892.175000,-0.037331
7892.176000,-0.019208
7892.177000,0.090334
7892.178000,0.037156
7892.179000,-0.031308
7892.180000,-0.167368
7892.181000,-0.003369
7892.182000,-0.003664
7892.183000,-0.074521
7892.184000,-0.170962
7892.185000,-0.044659
7892.186000,-0.084182
7892.187000,-0.057991
7892.188000,-0.081356
7892.189000,-0.070237
7892.190000,0.084992
7892.191000,0.297349
7892.192000,0.210342
7892.193000,0.176258
7892.194000,0.127981
7892.195000,0.242470
7892.196000,0.216743
7892.197000,0.178766
7892.198000,0.061601
7892.199000,0.067641
7892.200000,0.183531
7892.201000,0.124376
7892.202000,0.177684
7892.203000,0.119212
7892.204000,-0.069135
7892.205000,-0.141976
7892.206000,-0.264264
7892.207000,-0.262866
7892.208000,-0.251160
7892.209000,-0.364713
7892.210000,-0.316802
7892.211000,-0.359726
7892.212000,-0.504305
7892.213000,-0.539491
7892.214000,-0.657006
7892.215000,-0.815865
7892.216000,-0.862070
7892.217000,-0.762777
7892.218000,-0.610430
7892.219000,-0.568127
7892.220000,-0.491146
7892.221000,-0.462365
7892.222000,-0.378185
7892.223000,-0.397666
7892.224000,-0.493719
7892.225000,-0.616899
7892.226000,-0.644936
7892.227000,-0.692618
7892.228000,-0.769174
7892.229000,-0.611275
7892.230000,-0.624181
7892.231000,-0.579736
7892.232000,-0.461575
7892.233000,-0.617545
7892.234000,-0.542791
7892.235000,-0.647265
7892.236000,-0.663603
7892.237000,-0.665846
7892.238000,-0.758408
7892.239000,-0.877152
7892.240000,-0.884947
7892.241000,-0.918910
7892.242000,-0.922454
7892.243000,-1.016343
7892.244000,-0.862906
7892.245000,-0.801780
7892.246000,-0.825463
7892.247000,-0.831316
7892.248000,-0.699238
7892.249000,-0.549675
7892.250000,-0.425987
7892.251000,-0.321179
7892.252000,-0.410375
7892.253000,-0.291051
7892.254000,-0.348561
7892.255000,-0.429348
7892.256000,-0.025450
7892.257000,-0.059198
7892.258000,-0.218934
7892.259000,-0.211133
7892.260000,-0.199293
7892.261000,-0.159600
7892.262000,-0.203969
7892.263000,-0.309179
7892.264000,-0.245984
7892.265000,-0.067612
7892.266000,-0.094975
7892.267000,-0.062927
7892.268000,-0.034942
7892.269000,0.058873
7892.270000,0.152346
7892.271000,0.150442
7892.272000,0.183678
7892.273000,0.147030
7892.274000,0.276219
7892.275000,0.259765
7892.276000,0.117146
7892.277000,0.232603
7892.278000,0.337505
7892.279000,0.316430
7892.280000,0.322368
7892.281000,0.359952
7892.282000,0.293118
7892.283000,0.318176
7892.284000,0.411157
7892.285000,0.411203
7892.286000,0.457906
7892.287000,0.356410
7892.288000,0.198452
7892.289000,0.197504
7892.290000,0.057996
7892.291000,0.138786
7892.292000,0.075930
7892.293000,0.042655
7892.294000,0.125648
7892.295000,0.089472
7892.296000,0.077277
7892.297000,0.078295
7892.298000,-0.088612
7892.299000,-0.261762
7892.300000,-0.379372
7892.301000,-0.471762
7892.302000,-0.624546
7892.303000,-0.559004
7892.304000,-0.474666
7892.305000,-0.512819
7892.306000,-0.490263
7892.307000,-0.255318
7892.308000,-0.334265
7892.309000,-0.422387
7892.310000,-0.425338
7892.311000,-0.532361
7892.312000,-0.486116
7892.313000,-0.403366
7892.314000,-0.350674
7892.315000,-0.533570
7892.316000,-0.454818
7892.317000,-0.418441
7892.318000,-0.540309
7892.319000,-0.288473
7892.320000,-0.313364
7892.321000,-0.280824
7892.322000,-0.278738
7892.323000,-0.390417
7892.324000,-0.436166
7892.325000,-0.346575
7892.326000,-0.317459
7892.327000,-0.196659
7892.328000,-0.282699
7892.329000,-0.494142
7892.330000,-0.512649
7892.331000,-0.472963
7892.332000,-0.457742
7892.333000,-0.409310
7892.334000,-0.206199
7892.335000,-0.114193
7892.336000,-0.158317
7892.337000,-0.166341
7892.338000,-0.101687
7892.339000,-0.209402
7892.340000,-0.241889
