frequencies, power
-10.000000,0.246755
-9.989990,0.038749
-9.979980,0.278468
-9.969970,0.168255
-9.959960,0.190334
-9.949950,0.131651
-9.939940,0.095019
-9.929930,0.094765
-9.919920,0.075847
-9.909910,0.229172
-9.899900,0.017712
-9.889890,0.386676
-9.879880,0.035357
-9.869870,0.069756
-9.859860,0.059107
-9.849850,0.218591
-9.839840,0.057629
-9.829830,0.393341
-9.819820,0.068689
-9.809810,0.020898
-9.799800,0.079966
-9.789790,0.005107
-9.779780,0.045205
-9.769770,0.046077
-9.759760,0.022081
-9.749750,0.123947
-9.739740,0.001065
-9.729730,0.008022
-9.719720,0.674609
-9.709710,0.350863
-9.699700,0.036138
-9.689690,0.261223
-9.679680,0.154248
-9.669670,0.224161
-9.659660,0.084072
-9.649650,0.016044
-9.639640,0.182403
-9.629630,0.029210
-9.619620,0.136833
-9.609610,0.296481
-9.599600,0.122276
-9.589590,0.608028
-9.579580,0.190832
-9.569570,0.189403
-9.559560,0.021733
-9.549550,0.538451
-9.539540,0.072698
-9.529530,0.009378
-9.519520,0.252087
-9.509510,0.076513
-9.499499,0.438282
-9.489489,0.116564
-9.479479,0.589502
-9.469469,0.059592
-9.459459,0.160989
-9.449449,0.246220
-9.439439,0.060764
-9.429429,0.045534
-9.419419,0.343896
-9.409409,0.017414
-9.399399,0.164859
-9.389389,0.345882
-9.379379,0.037198
-9.369369,0.296428
-9.359359,0.050343
-9.349349,0.024995
-9.339339,0.604760
-9.329329,0.049972
-9.319319,0.131405
-9.309309,0.005583
-9.299299,0.125976
-9.289289,0.231631
-9.279279,0.067644
-9.269269,0.039649
-9.259259,0.087203
-9.249249,0.014925
-9.239239,0.021111
-9.229229,0.122442
-9.219219,0.101814
-9.209209,0.179825
-9.199199,0.315226
-9.189189,0.225463
-9.179179,0.008438
-9.169169,0.137864
-9.159159,0.015109
-9.149149,0.262379
-9.139139,0.110936
-9.129129,0.042712
-9.119119,0.018326
-9.109109,0.017050
-9.099099,0.192551
-9.089089,0.190691
-9.079079,0.030741
-9.069069,0.031090
-9.059059,0.048111
-9.049049,0.046526
-9.039039,0.009271
-9.029029,0.245161
-9.019019,0.035577
-9.009009,0.148439
-8.998999,0.364526
-8.988989,0.099106
-8.978979,0.271476
-8.968969,0.113951
-8.958959,0.066130
-8.948949,0.125129
-8.938939,0.299570
-8.928929,0.006141
-8.918919,0.403576
-8.908909,0.143350
-8.898899,0.290602
-8.888889,0.240357
-8.878879,0.006751
-8.868869,0.340864
-8.858859,0.111078
-8.848849,0.128950
-8.838839,0.200141
-8.828829,0.205164
-8.818819,0.148456
-8.808809,0.039147
-8.798799,0.127413
-8.788789,0.040614
-8.778779,0.007949
-8.768769,0.006655
-8.758759,0.216947
-8.748749,0.690334
-8.738739,0.661213
-8.728729,0.156811
-8.718719,0.049610
-8.708709,0.205764
-8.698699,0.262807
-8.688689,0.029320
-8.678679,0.293913
-8.668669,0.113503
-8.658659,0.215806
-8.648649,0.563226
-8.638639,0.002616
-8.628629,0.119522
-8.618619,0.054867
-8.608609,0.167567
-8.598599,0.069255
-8.588589,0.179999
