time (ms), velocity (mm/s)
3996.000000,0.207580
3996.001000,0.244298
3996.002000,0.196748
3996.003000,0.212126
3996.004000,0.180498
3996.005000,0.145217
3996.006000,0.099258
3996.007000,0.019836
3996.008000,-0.030053
3996.009000,-0.036438
3996.010000,0.004011
3996.011000,-0.017242
3996.012000,0.066806
3996.013000,0.071331
3996.014000,0.099966
3996.015000,0.195799
3996.016000,0.209190
3996.017000,0.186840
3996.018000,0.304159
3996.019000,0.216969
3996.020000,0.238452
3996.021000,0.191861
3996.022000,0.206648
3996.023000,0.256857
3996.024000,0.180260
3996.025000,0.162697
3996.026000,0.175992
3996.027000,0.182026
3996.028000,0.061672
3996.029000,0.158302
3996.030000,0.019718
3996.031000,-0.031256
3996.032000,0.050799
3996.033000,-0.020487
3996.034000,-0.018528
3996.035000,0.114177
3996.036000,0.176587
3996.037000,0.235909
3996.038000,0.271027
3996.039000,0.127092
3996.040000,0.142678
3996.041000,0.080402
3996.042000,0.114174
3996.043000,0.221567
3996.044000,0.326217
3996.045000,0.276546
3996.046000,0.288069
3996.047000,0.360365
3996.048000,0.322822
3996.049000,0.283136
3996.050000,0.280930
3996.051000,0.303010
3996.052000,0.210402
3996.053000,0.112498
3996.054000,-0.001441
3996.055000,-0.018636
3996.056000,0.018472
3996.057000,-0.054007
3996.058000,-0.037721
3996.059000,-0.172042
3996.060000,-0.176866
3996.061000,-0.178866
3996.062000,-0.167011
3996.063000,-0.129283
3996.064000,-0.178868
3996.065000,-0.108074
3996.066000,-0.224892
3996.067000,-0.239809
3996.068000,-0.174357
3996.069000,-0.098924
3996.070000,-0.134517
3996.071000,-0.159313
3996.072000,-0.227805
3996.073000,-0.237794
3996.074000,-0.299481
3996.075000,-0.324291
3996.076000,-0.407600
3996.077000,-0.371739
3996.078000,-0.377941
3996.079000,-0.359352
3996.080000,-0.362756
3996.081000,-0.388254
3996.082000,-0.359989
3996.083000,-0.330011
3996.084000,-0.232651
3996.085000,-0.208706
3996.086000,-0.110328
3996.087000,-0.101403
3996.088000,-0.206454
3996.089000,-0.202874
3996.090000,-0.227026
3996.091000,-0.180621
3996.092000,-0.136459
3996.093000,-0.183534
3996.094000,-0.133347
3996.095000,-0.116016
3996.096000,-0.084273
3996.097000,-0.096495
3996.098000,-0.105326
3996.099000,-0.098492
3996.100000,-0.051636
3996.101000,-0.032785
3996.102000,-0.073738
3996.103000,0.016547
3996.104000,0.040386
3996.105000,0.042278
3996.106000,0.054241
3996.107000,0.023361
3996.108000,0.001873
3996.109000,0.056368
3996.110000,0.046561
3996.111000,0.027034
3996.112000,0.053993
3996.113000,0.023212
3996.114000,0.025408
3996.115000,-0.041972
3996.116000,-0.045823
3996.117000,-0.018129
3996.118000,0.015254
3996.119000,-0.017874
3996.120000,-0.006481
3996.121000,-0.037032
3996.122000,-0.005870
3996.123000,-0.000398
3996.124000,-0.005482
3996.125000,-0.090619
3996.126000,-0.069894
3996.127000,-0.123683
3996.128000,-0.152249
3996.129000,-0.353303
3996.130000,-0.318808
3996.131000,-0.307010
3996.132000,-0.371565
3996.133000,-0.368158
3996.134000,-0.404843
3996.135000,-0.478248
3996.136000,-0.371033
3996.137000,-0.412841
3996.138000,-0.408062
3996.139000,-0.401614
3996.140000,-0.334367
3996.141000,-0.296371
3996.142000,-0.161177
3996.143000,-0.239263
3996.144000,-0.132300
3996.145000,-0.154235
3996.146000,-0.112981
3996.147000,-0.137344
3996.148000,-0.128927
3996.149000,-0.153182
3996.150000,-0.303458
3996.151000,-0.189803
3996.152000,-0.272623
3996.153000,-0.245430
3996.154000,-0.304309
3996.155000,-0.272407
3996.156000,-0.181790
3996.157000,-0.230577
3996.158000,-0.149602
3996.159000,-0.082305
3996.160000,-0.036519
3996.161000,0.023257
3996.162000,-0.023871
3996.163000,-0.038582
3996.164000,-0.047211
3996.165000,-0.102630
3996.166000,-0.157334
3996.167000,-0.160953
3996.168000,-0.131541
3996.169000,-0.066503
3996.170000,-0.047572
3996.171000,-0.100310
3996.172000,-0.177893
3996.173000,-0.127140
3996.174000,-0.159945
3996.175000,-0.160207
3996.176000,-0.208893
3996.177000,-0.206155
3996.178000,-0.234357
3996.179000,-0.272757
3996.180000,-0.237317
3996.181000,-0.226227
3996.182000,-0.128430
3996.183000,-0.123583
3996.184000,-0.089742
3996.185000,-0.063498
3996.186000,-0.005110
3996.187000,0.013167
3996.188000,0.050655
3996.189000,-0.076388
3996.190000,-0.097849
3996.191000,-0.040759
3996.192000,0.019291
3996.193000,-0.093774
3996.194000,-0.089988
3996.195000,-0.033649
3996.196000,0.021836
3996.197000,-0.007192
3996.198000,-0.000172
3996.199000,0.091707
3996.200000,0.029334
3996.201000,0.018625
3996.202000,0.013299
3996.203000,-0.077982
3996.204000,-0.172520
3996.205000,-0.223104
3996.206000,-0.248518
3996.207000,-0.147995
3996.208000,-0.141267
3996.209000,-0.214541
3996.210000,-0.228423
3996.211000,-0.288658
3996.212000,-0.215617
3996.213000,-0.203062
3996.214000,-0.175500
3996.215000,-0.128715
3996.216000,-0.196007
3996.217000,-0.269314
3996.218000,-0.238237
3996.219000,-0.257284
3996.220000,-0.185365
3996.221000,-0.109476
3996.222000,-0.114640
3996.223000,-0.077848
3996.224000,-0.115918
3996.225000,-0.146646
3996.226000,-0.163190
3996.227000,-0.215399
3996.228000,-0.158712
3996.229000,-0.164784
3996.230000,-0.121767
3996.231000,-0.188045
3996.232000,-0.214803
3996.233000,-0.133159
3996.234000,-0.254992
3996.235000,-0.332698
3996.236000,-0.292932
3996.237000,-0.296354
3996.238000,-0.171590
3996.239000,-0.136168
3996.240000,-0.027169
3996.241000,-0.023648
3996.242000,0.013043
3996.243000,0.056507
3996.244000,0.047699
3996.245000,0.099898
3996.246000,0.096570
3996.247000,0.121608
3996.248000,0.122389
3996.249000,0.205505
3996.250000,0.228399
3996.251000,0.217646
3996.252000,0.260876
3996.253000,0.307001
3996.254000,0.334475
3996.255000,0.379662
3996.256000,0.327541
3996.257000,0.361581
3996.258000,0.304470
3996.259000,0.224016
3996.260000,0.210612
3996.261000,0.199851
3996.262000,0.279745
3996.263000,0.262467
