frequencies, power
-10.000000,0.000058
-9.989990,0.085960
-9.979980,0.036984
-9.969970,0.029103
-9.959960,0.024437
-9.949950,0.036383
-9.939940,0.132627
-9.929930,0.039177
-9.919920,0.160373
-9.909910,0.047051
-9.899900,0.092391
-9.889890,0.121830
-9.879880,0.035039
-9.869870,0.066880
-9.859860,0.049977
-9.849850,0.116571
-9.839840,0.067374
-9.829830,0.100053
-9.819820,0.070827
-9.809810,0.041923
-9.799800,0.030384
-9.789790,0.005878
-9.779780,0.030814
-9.769770,0.040041
-9.759760,0.066370
-9.749750,0.156547
-9.739740,0.034621
-9.729730,0.237380
-9.719720,0.022208
-9.709710,0.065046
-9.699700,0.038279
-9.689690,0.117997
-9.679680,0.111806
-9.669670,0.050174
-9.659660,0.063720
-9.649650,0.014395
-9.639640,0.018253
-9.629630,0.092850
-9.619620,0.004892
-9.609610,0.005163
-9.599600,0.003610
-9.589590,0.016132
-9.579580,0.085041
-9.569570,0.030792
-9.559560,0.150378
-9.549550,0.018508
-9.539540,0.022244
-9.529530,0.023740
-9.519520,0.007129
-9.509510,0.068546
-9.499499,0.028994
-9.489489,0.000841
-9.479479,0.144209
-9.469469,0.009867
-9.459459,0.029023
-9.449449,0.012127
-9.439439,0.023243
-9.429429,0.128650
-9.419419,0.014253
-9.409409,0.009290
-9.399399,0.165050
-9.389389,0.016603
-9.379379,0.042859
-9.369369,0.011822
-9.359359,0.015412
-9.349349,0.062298
-9.339339,0.016241
-9.329329,0.010440
-9.319319,0.079894
-9.309309,0.002426
-9.299299,0.014542
-9.289289,0.000578
-9.279279,0.028307
-9.269269,0.010574
-9.259259,0.013188
-9.249249,0.042210
-9.239239,0.001105
-9.229229,0.015614
-9.219219,0.051526
-9.209209,0.018392
-9.199199,0.012811
-9.189189,0.067224
-9.179179,0.004907
-9.169169,0.083265
-9.159159,0.004766
-9.149149,0.044029
-9.139139,0.088241
-9.129129,0.021808
-9.119119,0.002713
-9.109109,0.030837
-9.099099,0.084496
-9.089089,0.030399
-9.079079,0.069815
-9.069069,0.040259
-9.059059,0.060344
-9.049049,0.055279
-9.039039,0.008613
-9.029029,0.032354
-9.019019,0.037722
-9.009009,0.017826
-8.998999,0.061577
-8.988989,0.254548
-8.978979,0.041493
-8.968969,0.046194
-8.958959,0.006444
-8.948949,0.027761
-8.938939,0.028162
-8.928929,0.012309
-8.918919,0.266502
-8.908909,0.017837
-8.898899,0.045987
-8.888889,0.009938
-8.878879,0.011355
-8.868869,0.110479
-8.858859,0.001563
-8.848849,0.007738
-8.838839,0.059103
-8.828829,0.060261
-8.818819,0.036307
-8.808809,0.004982
-8.798799,0.000339
-8.788789,0.057287
-8.778779,0.018598
-8.768769,0.000436
-8.758759,0.104916
-8.748749,0.005343
-8.738739,0.000222
-8.728729,0.120357
-8.718719,0.089446
-8.708709,0.079165
-8.698699,0.133999
-8.688689,0.028582
-8.678679,0.038199
-8.668669,0.073389
-8.658659,0.002545
-8.648649,0.032023
-8.638639,0.004071
-8.628629,0.093737
-8.618619,0.035101
-8.608609,0.084286
-8.598599,0.052403
-8.588589,0.048466
-8.578579,0.015450
-8.568569,0.091764
-8.558559,0.024379
-8.548549,0.012184
-8.538539,0.155639
-8.528529,0.039844
-8.518519,0.095328
-8.508509,0.071022
-8.498498,0.001814
-8.488488,0.093421
-8.478478,0.011311
-8.468468,0.004138
-8.458458,0.002018
-8.448448,0.061674
-8.438438,0.033026
-8.428428,0.119096
-8.418418,0.020358
-8.408408,0.003967
-8.398398,0.103007
-8.388388,0.018851
-8.378378,0.153538
-8.368368,0.015148
-8.358358,0.005244
-8.348348,0.055628
-8.338338,0.071081
-8.328328,0.004004
-8.318318,0.008039
-8.308308,0.054227
-8.298298,0.087049
-8.288288,0.325736
-8.278278,0.000858
-8.268268,0.044487
-8.258258,0.030909
-8.248248,0.053775
-8.238238,0.066392
-8.228228,0.049363
-8.218218,0.177601
-8.208208,0.055048
-8.198198,0.109119
-8.188188,0.005808
-8.178178,0.059333
-8.168168,0.053110
-8.158158,0.007574
-8.148148,0.198184
-8.138138,0.023108
-8.128128,0.113357
-8.118118,0.001588
-8.108108,0.020535
-8.098098,0.051205
-8.088088,0.032128
-8.078078,0.088743
-8.068068,0.010293
-8.058058,0.173800
-8.048048,0.013363
-8.038038,0.154409
-8.028028,0.021439
-8.018018,0.010575
-8.008008,0.045098
-7.997998,0.011036
-7.987988,0.029393
-7.977978,0.008465
-7.967968,0.169163
-7.957958,0.062987
-7.947948,0.008514
-7.937938,0.007841
-7.927928,0.026464
-7.917918,0.134369
-7.907908,0.065493
-7.897898,0.008717
