frequencies, power
-10.000000,0.001685
-9.989990,0.031093
-9.979980,0.004818
-9.969970,0.138754
-9.959960,0.263281
-9.949950,0.010526
-9.939940,0.178168
-9.929930,0.265921
-9.919920,0.001432
-9.909910,0.232110
-9.899900,0.061288
-9.889890,0.072882
-9.879880,0.346801
-9.869870,0.060664
-9.859860,0.294119
-9.849850,0.183841
-9.839840,0.084205
-9.829830,0.092090
-9.819820,0.024308
-9.809810,0.496839
-9.799800,0.127720
-9.789790,0.055433
-9.779780,0.003618
-9.769770,0.347778
-9.759760,0.029152
-9.749750,0.135763
-9.739740,0.038604
-9.729730,0.249413
-9.719720,0.325234
-9.709710,0.005723
-9.699700,0.271634
-9.689690,0.197508
-9.679680,0.045669
-9.669670,0.171202
-9.659660,0.148358
-9.649650,0.022971
-9.639640,0.059348
-9.629630,0.112017
-9.619620,0.086710
-9.609610,0.065831
-9.599600,0.122296
-9.589590,0.215066
-9.579580,0.058465
-9.569570,0.032072
-9.559560,0.174527
-9.549550,0.087990
-9.539540,0.452095
-9.529530,0.122006
-9.519520,0.016645
-9.509510,0.125774
-9.499499,0.062996
-9.489489,0.082424
-9.479479,0.088656
-9.469469,0.011923
-9.459459,0.119784
-9.449449,0.330622
-9.439439,0.189539
-9.429429,0.137287
-9.419419,0.427978
-9.409409,0.087651
-9.399399,0.207162
-9.389389,0.121323
-9.379379,0.084584
-9.369369,0.025812
-9.359359,0.171347
-9.349349,0.345671
-9.339339,0.008429
-9.329329,0.576148
-9.319319,0.031842
-9.309309,0.076118
-9.299299,0.061932
-9.289289,0.119449
-9.279279,0.043511
-9.269269,0.235041
-9.259259,0.039346
-9.249249,0.178297
-9.239239,0.144639
-9.229229,0.109752
-9.219219,0.237701
-9.209209,0.016003
-9.199199,0.045896
-9.189189,0.057436
-9.179179,0.054341
-9.169169,0.022973
-9.159159,0.022022
-9.149149,0.011116
-9.139139,0.101363
-9.129129,0.249218
-9.119119,0.096179
-9.109109,0.208982
-9.099099,0.027094
-9.089089,0.065788
-9.079079,0.162948
-9.069069,0.445504
-9.059059,0.054356
-9.049049,0.094557
-9.039039,0.301572
-9.029029,0.377694
-9.019019,0.045913
-9.009009,0.072322
-8.998999,0.077347
-8.988989,0.096000
-8.978979,0.030786
-8.968969,0.074628
-8.958959,0.055382
-8.948949,0.050633
-8.938939,0.144816
-8.928929,0.000347
-8.918919,0.095421
-8.908909,0.002460
-8.898899,0.013560
-8.888889,0.337371
-8.878879,0.207811
-8.868869,0.036526
-8.858859,0.115702
-8.848849,0.074832
-8.838839,0.137645
-8.828829,0.018523
-8.818819,0.238437
-8.808809,0.045745
-8.798799,0.063988
-8.788789,0.086219
-8.778779,0.335535
-8.768769,0.061433
-8.758759,0.014038
-8.748749,0.058117
-8.738739,0.309830
-8.728729,0.050040
-8.718719,0.362645
-8.708709,0.121631
-8.698699,0.074339
-8.688689,0.202593
-8.678679,0.035608
-8.668669,0.531171
-8.658659,0.580140
-8.648649,0.060630
-8.638639,0.408054
-8.628629,0.314279
-8.618619,0.098509
-8.608609,0.185122
-8.598599,0.170838
-8.588589,0.016161
-8.578579,0.142734
-8.568569,0.074708
-8.558559,0.142163
-8.548549,0.023866
-8.538539,0.016334
-8.528529,0.116330
-8.518519,0.044988
-8.508509,0.258005
-8.498498,0.632856
-8.488488,0.134741
-8.478478,0.417968
-8.468468,0.043924
-8.458458,0.084089
-8.448448,0.030266
-8.438438,0.167228
-8.428428,0.349127
-8.418418,0.107556
-8.408408,0.014127
-8.398398,0.076285
-8.388388,0.342505
-8.378378,0.462073
-8.368368,0.005158
-8.358358,0.144106
-8.348348,0.013370
-8.338338,0.249558
-8.328328,0.080819
-8.318318,0.018920
-8.308308,0.008271
-8.298298,0.043899
-8.288288,0.019375
-8.278278,0.006335
-8.268268,0.146446
-8.258258,0.182978
-8.248248,0.432627
-8.238238,0.034733
-8.228228,0.003607
-8.218218,0.098019
-8.208208,0.187170
-8.198198,0.018922
-8.188188,0.341094
-8.178178,0.149955
-8.168168,0.080060
-8.158158,0.498844
-8.148148,0.241984
-8.138138,0.065046
-8.128128,0.177344
-8.118118,0.052822
-8.108108,0.531681
-8.098098,0.232873
-8.088088,0.111921
-8.078078,0.033814
-8.068068,0.020014
-8.058058,0.237596
-8.048048,0.203117
-8.038038,0.922521
-8.028028,0.313750
-8.018018,0.326255
-8.008008,0.405652
-7.997998,0.120031
-7.987988,0.316855
-7.977978,0.307402
-7.967968,0.078510
-7.957958,0.077357
-7.947948,0.227509
-7.937938,0.587934
-7.927928,0.068398
-7.917918,0.206749
-7.907908,0.111861
-7.897898,0.088061
-7.887888,0.103094
-7.877878,0.122459
-7.867868,0.307976
-7.857858,0.122630
-7.847848,0.469304
-7.837838,0.052832
-7.827828,0.269657
-7.817818,0.230619
-7.807808,0.172600
-7.797798,0.051360
-7.787788,0.171054
-7.777778,0.083889
-7.767768,0.461021
-7.757758,0.152023
-7.747748,0.018213
-7.737738,0.001220
-7.727728,0.148391
-7.717718,0.332272
-7.707708,0.021003
-7.697698,0.025117
-7.687688,0.111184
-7.677678,0.420321
-7.667668,0.039269
-7.657658,0.060089
-7.647648,0.084362
-7.637638,0.116171
-7.627628,0.018298
-7.617618,0.234766
-7.607608,0.002050
-7.597598,0.010886
-7.587588,0.186291
-7.577578,0.314200
-7.567568,0.225377
-7.557558,0.305301
-7.547548,0.280117
-7.537538,0.235187
-7.527528,0.328505
-7.517518,0.110044
-7.507508,0.009590
-7.497497,0.183768
-7.487487,0.293494
-7.477477,0.387354
-7.467467,0.110931
-7.457457,0.010801
-7.447447,0.215712
-7.437437,0.117495
-7.427427,0.131875
-7.417417,0.252261
-7.407407,0.025759
-7.397397,0.010086
-7.387387,0.005263
-7.377377,0.370364
