frequencies, power
-10.000000,0.000271
-9.989990,0.186709
-9.979980,0.022560
-9.969970,0.022040
-9.959960,0.029720
-9.949950,0.167204
-9.939940,0.183837
-9.929930,0.044969
-9.919920,0.155167
-9.909910,0.053051
-9.899900,0.123612
-9.889890,0.140971
-9.879880,0.081573
-9.869870,0.129301
-9.859860,0.081030
-9.849850,0.101326
-9.839840,0.179173
-9.829830,0.000748
-9.819820,0.009218
-9.809810,0.399965
-9.799800,0.014902
-9.789790,0.047318
-9.779780,0.009489
-9.769770,0.024009
-9.759760,0.092211
-9.749750,0.281023
-9.739740,0.191746
-9.729730,0.444629
-9.719720,0.004992
-9.709710,0.080859
-9.699700,0.150980
-9.689690,0.128350
-9.679680,0.030442
-9.669670,0.077119
-9.659660,0.083989
-9.649650,0.136077
-9.639640,0.184071
-9.629630,0.113699
-9.619620,0.263507
-9.609610,0.081000
-9.599600,0.273548
-9.589590,0.054718
-9.579580,0.236198
-9.569570,0.018769
-9.559560,0.341335
-9.549550,0.271082
-9.539540,0.179140
-9.529530,0.067969
-9.519520,0.065521
-9.509510,0.134490
-9.499499,0.301885
-9.489489,0.123782
-9.479479,0.020761
-9.469469,0.008344
-9.459459,0.033044
-9.449449,0.020379
-9.439439,0.099873
-9.429429,0.342579
-9.419419,0.495432
-9.409409,0.716749
-9.399399,0.190420
-9.389389,0.073519
-9.379379,0.567773
-9.369369,0.067931
-9.359359,0.043694
-9.349349,0.442482
-9.339339,0.174272
-9.329329,0.016962
-9.319319,0.105898
-9.309309,0.334147
-9.299299,0.728277
-9.289289,0.297768
-9.279279,0.006949
-9.269269,0.015598
-9.259259,0.102866
-9.249249,0.017885
-9.239239,0.067074
-9.229229,0.144744
-9.219219,0.084849
-9.209209,0.268916
-9.199199,0.023026
-9.189189,0.010504
-9.179179,0.097086
-9.169169,0.031416
-9.159159,0.114958
-9.149149,0.233037
-9.139139,0.354442
-9.129129,0.319879
-9.119119,0.115824
-9.109109,0.095735
-9.099099,0.040476
-9.089089,0.006126
-9.079079,0.243211
-9.069069,0.222714
-9.059059,0.000552
-9.049049,0.038683
-9.039039,0.291090
-9.029029,0.317537
-9.019019,0.088453
-9.009009,0.094067
-8.998999,0.170404
-8.988989,0.028056
-8.978979,0.346021
-8.968969,0.086930
-8.958959,0.264717
-8.948949,0.256264
-8.938939,0.015738
-8.928929,0.023443
-8.918919,0.099250
-8.908909,0.066220
-8.898899,0.200341
-8.888889,0.432960
-8.878879,0.110528
-8.868869,0.193312
-8.858859,0.050593
-8.848849,0.311527
-8.838839,0.427535
-8.828829,0.059711
-8.818819,0.034985
-8.808809,0.320562
-8.798799,0.021117
-8.788789,0.131340
-8.778779,0.696972
-8.768769,0.052577
-8.758759,0.285456
-8.748749,0.066169
-8.738739,0.091338
-8.728729,0.208192
-8.718719,0.062312
-8.708709,0.153858
-8.698699,0.013028
-8.688689,0.086740
-8.678679,0.019664
-8.668669,0.162538
-8.658659,0.199909
-8.648649,0.351469
-8.638639,0.052009
-8.628629,0.291861
-8.618619,0.149538
-8.608609,0.118590
-8.598599,0.118229
-8.588589,0.080074
-8.578579,0.131803
-8.568569,0.124919
-8.558559,0.085767
-8.548549,0.201920
-8.538539,0.201693
-8.528529,0.170177
-8.518519,0.011261
-8.508509,0.633716
-8.498498,0.022135
-8.488488,0.101926
-8.478478,0.136034
-8.468468,0.136408
-8.458458,0.070613
-8.448448,0.012165
-8.438438,0.215120
-8.428428,0.254674
-8.418418,0.095037
-8.408408,0.173298
-8.398398,0.767917
-8.388388,0.126518
-8.378378,0.003515
-8.368368,0.152518
-8.358358,0.206463
-8.348348,0.299485
-8.338338,0.035889
-8.328328,0.106080
-8.318318,0.205800
-8.308308,0.066931
-8.298298,0.165822
-8.288288,0.057691
-8.278278,0.126685
-8.268268,0.060444
