time (ms), velocity (mm/s)
8691.300000,0.000519
8691.301000,-0.065416
8691.302000,-0.082417
8691.303000,0.071276
8691.304000,0.093599
8691.305000,0.033747
8691.306000,0.047648
8691.307000,0.010933
8691.308000,-0.118473
8691.309000,-0.097360
8691.310000,-0.044022
8691.311000,-0.001364
8691.312000,0.063756
8691.313000,0.079529
8691.314000,0.037646
8691.315000,0.114568
8691.316000,0.095325
8691.317000,0.120569
8691.318000,0.213326
8691.319000,0.118184
8691.320000,0.117841
8691.321000,0.174623
8691.322000,0.269060
8691.323000,0.212512
8691.324000,0.189889
8691.325000,0.255417
8691.326000,0.266413
8691.327000,0.227520
8691.328000,0.191654
8691.329000,0.099875
8691.330000,0.085571
8691.331000,0.090033
8691.332000,0.035525
8691.333000,0.013837
8691.334000,0.053463
8691.335000,-0.065158
8691.336000,-0.079175
8691.337000,-0.179670
8691.338000,-0.198111
8691.339000,-0.187888
8691.340000,-0.223592
8691.341000,-0.279922
8691.342000,-0.410565
8691.343000,-0.492633
8691.344000,-0.569437
8691.345000,-0.611653
8691.346000,-0.695929
8691.347000,-0.761245
8691.348000,-0.809704
8691.349000,-0.833281
8691.350000,-0.885190
8691.351000,-0.832740
8691.352000,-0.835182
8691.353000,-0.878544
8691.354000,-0.845451
8691.355000,-0.777794
8691.356000,-0.807546
8691.357000,-0.805274
8691.358000,-0.769881
8691.359000,-0.763661
8691.360000,-0.713439
8691.361000,-0.647910
8691.362000,-0.721143
8691.363000,-0.728136
8691.364000,-0.860458
8691.365000,-0.891405
8691.366000,-0.995768
8691.367000,-1.008587
8691.368000,-1.036697
8691.369000,-1.092594
8691.370000,-1.057952
8691.371000,-1.160819
8691.372000,-1.219608
8691.373000,-1.238363
8691.374000,-1.212654
8691.375000,-1.185795
8691.376000,-1.107119
8691.377000,-1.073241
8691.378000,-1.037300
8691.379000,-1.068507
8691.380000,-1.149786
8691.381000,-1.084062
8691.382000,-1.180608
8691.383000,-1.278587
8691.384000,-1.344067
8691.385000,-1.290308
8691.386000,-1.261255
8691.387000,-1.184365
8691.388000,-1.230776
8691.389000,-1.205671
8691.390000,-1.142658
8691.391000,-1.039508
8691.392000,-1.019841
8691.393000,-1.083085
8691.394000,-1.093260
8691.395000,-1.126549
8691.396000,-1.121844
8691.397000,-1.168289
8691.398000,-1.064163
8691.399000,-1.034309
8691.400000,-1.030321
8691.401000,-1.030560
8691.402000,-0.990819
8691.403000,-0.922109
8691.404000,-0.927180
8691.405000,-0.871546
8691.406000,-0.756315
8691.407000,-0.699651
8691.408000,-0.715325
8691.409000,-0.667581
8691.410000,-0.717461
8691.411000,-0.659211
8691.412000,-0.674145
8691.413000,-0.740545
8691.414000,-0.624805
8691.415000,-0.577082
8691.416000,-0.595433
8691.417000,-0.549572
8691.418000,-0.541123
8691.419000,-0.573573
8691.420000,-0.671680
8691.421000,-0.679598
8691.422000,-0.640132
8691.423000,-0.702156
8691.424000,-0.508934
8691.425000,-0.480416
8691.426000,-0.412997
8691.427000,-0.339885
8691.428000,-0.247289
8691.429000,-0.182654
8691.430000,-0.133642
8691.431000,-0.158685
8691.432000,-0.149969
8691.433000,-0.078159
8691.434000,0.012978
8691.435000,0.076952
8691.436000,0.192413
8691.437000,0.152528
8691.438000,0.137051
8691.439000,0.137727
8691.440000,0.196547
8691.441000,0.271861
8691.442000,0.234747
8691.443000,0.210100
8691.444000,0.265967
8691.445000,0.327445
8691.446000,0.321274
8691.447000,0.457777
8691.448000,0.416703
8691.449000,0.393093
8691.450000,0.348562
8691.451000,0.260997
8691.452000,0.309414
8691.453000,0.199735
8691.454000,0.165485
8691.455000,0.162537
8691.456000,0.152857
8691.457000,0.179752
8691.458000,0.236121
8691.459000,0.278868
8691.460000,0.310350
8691.461000,0.326381
8691.462000,0.357350
8691.463000,0.389219
8691.464000,0.529540
8691.465000,0.550290
8691.466000,0.595103
8691.467000,0.594870
8691.468000,0.556178
8691.469000,0.517334
8691.470000,0.441112
8691.471000,0.460977
8691.472000,0.469959
8691.473000,0.519301
8691.474000,0.538799
8691.475000,0.521395
8691.476000,0.618416
8691.477000,0.691964
8691.478000,0.719885
8691.479000,0.701437
8691.480000,0.661849
8691.481000,0.735989
8691.482000,0.826753
8691.483000,0.818670
8691.484000,0.857594
8691.485000,0.979458
8691.486000,1.040145
8691.487000,1.054720
8691.488000,1.068459
8691.489000,1.068804
8691.490000,1.119843
8691.491000,0.972381
8691.492000,0.869228
8691.493000,0.791283
8691.494000,0.772464
8691.495000,0.739519
8691.496000,0.793901
8691.497000,0.811144
8691.498000,0.693805
8691.499000,0.674140
8691.500000,0.663962
8691.501000,0.612465
8691.502000,0.676790
8691.503000,0.530691
8691.504000,0.573316
8691.505000,0.428254
8691.506000,0.382160
8691.507000,0.420723
8691.508000,0.351275
8691.509000,0.295477
8691.510000,0.290037
8691.511000,0.269760
8691.512000,0.301422
8691.513000,0.290587
8691.514000,0.374641
8691.515000,0.455804
8691.516000,0.422293
8691.517000,0.420881
8691.518000,0.400741
8691.519000,0.493905
8691.520000,0.497497
8691.521000,0.553903
8691.522000,0.616883
8691.523000,0.529140
8691.524000,0.586606
8691.525000,0.602159
8691.526000,0.589838
8691.527000,0.588173
8691.528000,0.572007
8691.529000,0.638586
8691.530000,0.608840
8691.531000,0.602886
8691.532000,0.565469
8691.533000,0.557480
8691.534000,0.602154
8691.535000,0.655592
8691.536000,0.560317
8691.537000,0.527603
8691.538000,0.515209
8691.539000,0.533405
8691.540000,0.589051
8691.541000,0.563208
8691.542000,0.570364
8691.543000,0.600797
8691.544000,0.584843
8691.545000,0.587982
8691.546000,0.534019
8691.547000,0.445655
8691.548000,0.406419
8691.549000,0.459878
8691.550000,0.413586
8691.551000,0.325806
8691.552000,0.417536
8691.553000,0.411965
8691.554000,0.439946
