time (ms), velocity (mm/s)
1298.700000,-0.325152
1298.701000,-0.426849
1298.702000,-0.418935
1298.703000,-0.354171
1298.704000,-0.466308
1298.705000,-0.540888
1298.706000,-0.668600
1298.707000,-0.925826
1298.708000,-0.889891
1298.709000,-0.945319
1298.710000,-0.891045
1298.711000,-0.739462
1298.712000,-0.630308
1298.713000,-0.528895
1298.714000,-0.504123
1298.715000,-0.410225
1298.716000,-0.390224
1298.717000,-0.588967
1298.718000,-0.548103
1298.719000,-0.399613
1298.720000,-0.440401
1298.721000,-0.380426
1298.722000,-0.382246
1298.723000,-0.224616
1298.724000,-0.184658
1298.725000,-0.083084
1298.726000,-0.169454
1298.727000,-0.196221
1298.728000,-0.173189
1298.729000,-0.145807
1298.730000,-0.120024
1298.731000,-0.179156
1298.732000,-0.223293
1298.733000,-0.290246
1298.734000,-0.195321
1298.735000,-0.160008
1298.736000,-0.179376
1298.737000,-0.253267
1298.738000,-0.239403
1298.739000,-0.254947
1298.740000,-0.112936
1298.741000,-0.099605
1298.742000,0.062122
1298.743000,-0.026751
1298.744000,-0.026984
1298.745000,-0.017108
1298.746000,0.033259
1298.747000,-0.002286
1298.748000,-0.029842
1298.749000,-0.118582
1298.750000,0.002984
1298.751000,-0.029199
1298.752000,-0.134876
1298.753000,-0.203004
1298.754000,-0.101600
1298.755000,-0.216692
1298.756000,-0.216538
1298.757000,-0.226348
1298.758000,-0.033087
1298.759000,0.170702
1298.760000,0.176392
1298.761000,0.094759
1298.762000,0.108654
1298.763000,0.174743
1298.764000,0.129358
1298.765000,0.208665
1298.766000,0.357995
1298.767000,0.393645
1298.768000,0.496108
1298.769000,0.510876
1298.770000,0.595134
1298.771000,0.711185
1298.772000,0.607784
1298.773000,0.706902
1298.774000,0.807506
1298.775000,0.934907
1298.776000,0.997556
1298.777000,1.071065
1298.778000,1.220091
1298.779000,1.049974
1298.780000,0.686815
1298.781000,0.839822
1298.782000,0.874493
1298.783000,0.825124
1298.784000,0.929080
1298.785000,0.858731
1298.786000,0.655186
1298.787000,0.749799
1298.788000,0.650378
1298.789000,0.566550
1298.790000,0.653699
1298.791000,0.488085
1298.792000,0.330549
1298.793000,0.237825
1298.794000,0.489205
1298.795000,0.640360
1298.796000,0.640922
1298.797000,0.538569
1298.798000,0.540107
1298.799000,0.525183
1298.800000,0.645564
1298.801000,0.623807
1298.802000,0.627507
1298.803000,0.633896
1298.804000,0.920301
1298.805000,0.912675
1298.806000,0.793893
1298.807000,0.660325
1298.808000,0.511879
1298.809000,0.335163
1298.810000,0.222084
1298.811000,0.251248
1298.812000,0.074848
1298.813000,0.027659
1298.814000,-0.142433
1298.815000,-0.154338
1298.816000,-0.359786
1298.817000,-0.372669
1298.818000,-0.470764
1298.819000,-0.354027
1298.820000,-0.480524
1298.821000,-0.342984
1298.822000,-0.351099
1298.823000,-0.143593
1298.824000,-0.232351
1298.825000,-0.157418
1298.826000,-0.309074
1298.827000,-0.477199
1298.828000,-0.505224
1298.829000,-0.384389
1298.830000,-0.388137
1298.831000,-0.282653
1298.832000,-0.309695
1298.833000,-0.188955
1298.834000,-0.214581
1298.835000,-0.073086
1298.836000,0.019338
1298.837000,0.076652
1298.838000,-0.071428
1298.839000,0.020127
1298.840000,-0.084202
1298.841000,-0.114491
1298.842000,-0.196187
1298.843000,-0.183136
1298.844000,-0.260890
1298.845000,-0.231878
1298.846000,-0.355924
1298.847000,-0.350571
1298.848000,-0.311017
1298.849000,-0.109105
1298.850000,0.088742
1298.851000,0.296377
1298.852000,0.157368
1298.853000,0.251290
1298.854000,0.290469
1298.855000,0.381840
1298.856000,0.428917
1298.857000,0.441624
1298.858000,0.260780
1298.859000,0.251738
1298.860000,0.072320
1298.861000,0.019956
1298.862000,-0.135439
1298.863000,-0.128491
1298.864000,-0.254820
1298.865000,-0.249105
1298.866000,-0.032320
1298.867000,0.015494
1298.868000,0.003337
1298.869000,-0.206382
1298.870000,-0.112420
1298.871000,-0.003847
1298.872000,0.081141
1298.873000,0.229044
1298.874000,0.140829
1298.875000,-0.034380
1298.876000,0.138239
1298.877000,0.033123
1298.878000,0.219537
1298.879000,0.159368
1298.880000,0.132958
1298.881000,0.143983
1298.882000,0.135299
1298.883000,0.099600
1298.884000,0.195247
1298.885000,0.153184
1298.886000,0.203573
1298.887000,0.156469
1298.888000,0.232216
1298.889000,0.333356
1298.890000,0.284960
1298.891000,0.159633
1298.892000,-0.098895
1298.893000,-0.263714
1298.894000,-0.136516
1298.895000,-0.131645
1298.896000,-0.166365
1298.897000,0.031412
1298.898000,0.036234
1298.899000,-0.157664
1298.900000,-0.009743
1298.901000,0.059606
1298.902000,0.073549
1298.903000,0.143545
1298.904000,0.055014
1298.905000,-0.129241
1298.906000,-0.088501
1298.907000,0.053543
1298.908000,0.190492
1298.909000,0.305329
1298.910000,0.269000
1298.911000,0.110105
1298.912000,-0.022264
1298.913000,-0.171708
1298.914000,-0.173809
1298.915000,-0.387440
1298.916000,-0.408615
1298.917000,-0.429548
1298.918000,-0.485245
1298.919000,-0.499610
1298.920000,-0.436878
1298.921000,-0.467853
1298.922000,-0.550897
1298.923000,-0.537632
1298.924000,-0.612945
1298.925000,-0.486430
1298.926000,-0.343719
1298.927000,-0.366052
1298.928000,-0.432840
1298.929000,-0.554097
1298.930000,-0.678169
1298.931000,-0.657024
1298.932000,-0.513215
1298.933000,-0.390175
1298.934000,-0.234254
1298.935000,-0.077457
1298.936000,-0.065921
1298.937000,-0.262373
1298.938000,-0.124593
1298.939000,-0.173007
1298.940000,-0.174108
1298.941000,-0.212001
1298.942000,-0.167151
1298.943000,-0.002514
1298.944000,-0.017657
1298.945000,0.154442
1298.946000,0.204286
1298.947000,0.130584
1298.948000,0.155635
1298.949000,0.129899
1298.950000,0.098700
1298.951000,0.162373
1298.952000,0.186214
1298.953000,0.004221
1298.954000,-0.081124
1298.955000,0.098708
1298.956000,0.030043
1298.957000,0.063309
1298.958000,0.119503
1298.959000,0.108398
1298.960000,0.095989
1298.961000,0.086783
1298.962000,0.143284
1298.963000,0.158449
1298.964000,0.003351
1298.965000,-0.033940
1298.966000,-0.090762
1298.967000,-0.108378
1298.968000,-0.247154
1298.969000,-0.189346
1298.970000,-0.242717
1298.971000,-0.410087
1298.972000,-0.399630
1298.973000,-0.440068
1298.974000,-0.566878
1298.975000,-0.576023
1298.976000,-0.492769
1298.977000,-0.296784
1298.978000,-0.382310
1298.979000,-0.287213
1298.980000,-0.313752
1298.981000,-0.207676
1298.982000,-0.121363
1298.983000,-0.021947
1298.984000,0.071323
1298.985000,0.115917
1298.986000,0.077544
1298.987000,0.090782
1298.988000,-0.062080
1298.989000,-0.062743
1298.990000,-0.047410
1298.991000,-0.138536
1298.992000,-0.106205
1298.993000,-0.222810
1298.994000,-0.289588
1298.995000,-0.369610
1298.996000,-0.377109
1298.997000,-0.345500
1298.998000,-0.211286
1298.999000,-0.209523
1299.000000,-0.155696
1299.001000,-0.005299
1299.002000,0.105855
1299.003000,0.127772
1299.004000,0.010459
1299.005000,0.141027
1299.006000,0.244048
1299.007000,0.165311
1299.008000,0.366485
1299.009000,0.431455
1299.010000,0.374641
1299.011000,0.244716
1299.012000,0.291471
1299.013000,0.432521
1299.014000,0.627328
1299.015000,0.687705
1299.016000,0.792383
1299.017000,0.668379
1299.018000,0.522694
1299.019000,0.494778
1299.020000,0.484953
1299.021000,0.413673
1299.022000,0.511678
1299.023000,0.394981
1299.024000,0.248183
1299.025000,0.212678
1299.026000,0.105477
1299.027000,0.093061
1299.028000,-0.046983
1299.029000,-0.332385
1299.030000,-0.443978
1299.031000,-0.384535
1299.032000,-0.329266
1299.033000,-0.321128
1299.034000,-0.329483
1299.035000,-0.139116
1299.036000,0.053752
1299.037000,-0.047492
1299.038000,0.125626
1299.039000,0.122495
1299.040000,0.098990
1299.041000,0.282551
1299.042000,0.399686
1299.043000,0.633211
1299.044000,0.572716
1299.045000,0.835250
1299.046000,0.848795
1299.047000,0.783510
1299.048000,0.699115
1299.049000,0.886743
1299.050000,0.921685
1299.051000,0.974295
1299.052000,1.066263
1299.053000,1.056422
1299.054000,1.028671
1299.055000,0.930541
1299.056000,1.049497
1299.057000,1.121025
1299.058000,1.177984
1299.059000,1.181174
1299.060000,1.148054
1299.061000,0.938549
1299.062000,0.940140
1299.063000,0.781468
1299.064000,0.889762
1299.065000,0.847192
1299.066000,0.836255
1299.067000,0.904004
1299.068000,0.885066
1299.069000,0.774169
1299.070000,0.681597
1299.071000,0.678003
1299.072000,0.588816
1299.073000,0.471360
1299.074000,0.482852
1299.075000,0.499045
1299.076000,0.627848
1299.077000,0.381297
1299.078000,0.332961
1299.079000,0.356346
1299.080000,0.392565
1299.081000,0.529593
1299.082000,0.457545
1299.083000,0.492987
1299.084000,0.508736
1299.085000,0.310996
1299.086000,0.536002
1299.087000,0.299258
1299.088000,0.414724
1299.089000,0.495311
1299.090000,0.524781
1299.091000,0.515620
1299.092000,0.506334
1299.093000,0.592957
1299.094000,0.461033
1299.095000,0.587741
1299.096000,0.540867
1299.097000,0.716654
1299.098000,0.782880
1299.099000,0.630884
1299.100000,0.582640
1299.101000,0.343757
1299.102000,0.330139
1299.103000,0.280998
1299.104000,0.162301
1299.105000,0.081879
1299.106000,-0.038720
1299.107000,-0.049165
1299.108000,-0.105826
1299.109000,-0.086979
1299.110000,-0.073633
1299.111000,-0.128014
1299.112000,-0.140594
1299.113000,-0.386105
1299.114000,-0.422071
1299.115000,-0.433482
1299.116000,-0.383051
1299.117000,-0.273796
1299.118000,-0.253655
1299.119000,-0.287707
1299.120000,-0.294632
1299.121000,-0.393955
1299.122000,-0.267068
1299.123000,-0.411603
1299.124000,-0.540661
1299.125000,-0.668661
1299.126000,-0.371149
1299.127000,-0.323951
1299.128000,-0.296233
