time (ms), velocity (mm/s)
7392.600000,-0.466264
7392.601000,-0.449650
7392.602000,-0.454684
7392.603000,-0.532799
7392.604000,-0.667713
7392.605000,-0.687914
7392.606000,-0.650467
7392.607000,-0.636297
7392.608000,-0.714620
7392.609000,-0.629000
7392.610000,-0.632581
7392.611000,-0.803648
7392.612000,-0.871328
7392.613000,-0.767672
7392.614000,-0.768453
7392.615000,-0.735895
7392.616000,-0.794145
7392.617000,-0.714567
7392.618000,-0.805099
7392.619000,-0.879517
7392.620000,-0.940847
7392.621000,-0.858472
7392.622000,-0.841109
7392.623000,-0.847853
7392.624000,-0.900340
7392.625000,-0.969220
7392.626000,-0.903547
7392.627000,-0.813925
7392.628000,-0.810556
7392.629000,-0.798962
7392.630000,-0.789444
7392.631000,-0.702687
7392.632000,-0.727060
7392.633000,-0.597393
7392.634000,-0.519553
7392.635000,-0.374840
7392.636000,-0.382084
7392.637000,-0.225121
7392.638000,-0.071206
7392.639000,-0.035462
7392.640000,-0.018063
7392.641000,0.048325
7392.642000,0.096465
7392.643000,0.133518
7392.644000,0.144806
7392.645000,0.277163
7392.646000,0.190121
7392.647000,0.187029
7392.648000,0.163475
7392.649000,0.101782
7392.650000,0.170700
7392.651000,0.076421
7392.652000,0.177848
7392.653000,0.125025
7392.654000,0.177461
7392.655000,0.092570
7392.656000,0.216534
7392.657000,0.215016
7392.658000,0.243277
7392.659000,0.211671
7392.660000,0.196250
7392.661000,0.237317
7392.662000,0.246391
7392.663000,0.234766
7392.664000,0.360341
7392.665000,0.512553
7392.666000,0.585062
7392.667000,0.599210
7392.668000,0.667928
7392.669000,0.669862
7392.670000,0.605179
7392.671000,0.542266
7392.672000,0.710579
7392.673000,0.712422
7392.674000,0.673061
7392.675000,0.601695
7392.676000,0.718319
7392.677000,0.658748
7392.678000,0.716504
7392.679000,0.809513
7392.680000,0.784570
7392.681000,0.816181
7392.682000,0.854487
7392.683000,0.984551
7392.684000,0.972136
7392.685000,1.055972
7392.686000,1.084466
7392.687000,1.053460
7392.688000,1.034084
7392.689000,0.995829
7392.690000,1.000383
7392.691000,1.013676
7392.692000,1.022151
7392.693000,0.945913
7392.694000,0.916573
7392.695000,0.909595
7392.696000,0.998962
7392.697000,0.904155
7392.698000,0.891583
7392.699000,0.965623
7392.700000,0.961041
7392.701000,1.052157
7392.702000,1.092628
7392.703000,1.144823
7392.704000,1.161064
7392.705000,1.150324
7392.706000,1.155295
7392.707000,1.150839
7392.708000,1.050779
7392.709000,1.041994
7392.710000,1.114729
7392.711000,1.089423
7392.712000,1.033570
7392.713000,1.138595
7392.714000,1.116825
7392.715000,1.094883
7392.716000,0.983590
7392.717000,0.992624
7392.718000,0.978141
7392.719000,1.040896
7392.720000,0.979767
7392.721000,0.990254
7392.722000,1.054812
7392.723000,1.107937
7392.724000,1.093557
7392.725000,1.064246
7392.726000,1.004653
7392.727000,1.011519
7392.728000,1.067043
7392.729000,1.033484
7392.730000,1.034414
7392.731000,1.015083
7392.732000,0.931123
7392.733000,0.910039
7392.734000,0.918309
7392.735000,0.870083
7392.736000,0.884756
7392.737000,0.847069
7392.738000,0.827191
7392.739000,0.811094
7392.740000,0.928985
7392.741000,0.833876
7392.742000,0.907059
7392.743000,0.930263
7392.744000,0.950624
7392.745000,0.866722
7392.746000,0.766528
7392.747000,0.691509
7392.748000,0.607463
7392.749000,0.540177
7392.750000,0.507159
7392.751000,0.487891
7392.752000,0.516133
7392.753000,0.453361
7392.754000,0.260369
7392.755000,0.261498
7392.756000,0.181310
7392.757000,0.094548
7392.758000,-0.034137
7392.759000,-0.026717
7392.760000,-0.045387
7392.761000,0.051597
7392.762000,0.016154
7392.763000,-0.018633
7392.764000,-0.085003
7392.765000,-0.036032
7392.766000,-0.074534
7392.767000,0.003504
7392.768000,0.001630
7392.769000,0.012439
7392.770000,0.072100
7392.771000,-0.029184
7392.772000,-0.001568
