frequencies, power
-10.000000,0.000463
-9.989990,0.067607
-9.979980,0.195088
-9.969970,0.110826
-9.959960,0.013134
-9.949950,0.059620
-9.939940,0.008239
-9.929930,0.357901
-9.919920,0.158898
-9.909910,0.049513
-9.899900,0.114992
-9.889890,0.178604
-9.879880,0.558364
-9.869870,0.322578
-9.859860,0.227077
-9.849850,0.222881
-9.839840,0.000918
-9.829830,0.057221
-9.819820,0.151630
-9.809810,0.144766
-9.799800,0.002215
-9.789790,0.110419
-9.779780,0.309684
-9.769770,0.010523
-9.759760,0.014402
-9.749750,0.336490
-9.739740,0.133290
-9.729730,0.007583
-9.719720,0.396497
-9.709710,0.175638
-9.699700,0.163031
-9.689690,0.007680
-9.679680,0.066695
-9.669670,0.084039
-9.659660,0.391937
-9.649650,0.416523
-9.639640,0.420419
-9.629630,0.664884
-9.619620,0.068760
-9.609610,0.029502
-9.599600,0.065333
-9.589590,0.018862
-9.579580,0.286051
-9.569570,0.374389
-9.559560,0.099252
-9.549550,0.060682
-9.539540,0.083507
-9.529530,0.034759
-9.519520,0.058308
-9.509510,0.219707
-9.499499,0.115288
-9.489489,0.023621
-9.479479,0.170770
-9.469469,0.063161
-9.459459,0.181739
-9.449449,0.160775
-9.439439,0.134222
-9.429429,0.026247
-9.419419,0.287387
-9.409409,0.253487
-9.399399,0.045012
-9.389389,0.128839
-9.379379,0.007244
-9.369369,0.305849
-9.359359,0.126043
-9.349349,0.138343
-9.339339,0.025079
-9.329329,0.067023
-9.319319,0.455997
-9.309309,0.256207
-9.299299,0.082413
-9.289289,0.138972
-9.279279,0.076604
-9.269269,0.153790
-9.259259,0.132790
-9.249249,0.041220
-9.239239,0.409167
-9.229229,0.205732
-9.219219,0.704372
-9.209209,0.003245
-9.199199,0.124623
-9.189189,0.001467
-9.179179,0.318545
-9.169169,0.049030
-9.159159,0.155805
-9.149149,0.059095
-9.139139,0.195518
-9.129129,0.352054
-9.119119,0.438051
-9.109109,0.045620
-9.099099,0.117746
-9.089089,0.051375
-9.079079,0.061238
-9.069069,0.499156
-9.059059,0.000735
-9.049049,0.277872
-9.039039,0.382108
-9.029029,0.231119
-9.019019,0.310725
-9.009009,0.343249
-8.998999,0.021008
-8.988989,0.124055
-8.978979,0.193518
-8.968969,0.509467
-8.958959,0.056305
-8.948949,0.048621
-8.938939,0.061572
-8.928929,0.091343
-8.918919,0.383015
-8.908909,0.013630
-8.898899,0.019022
-8.888889,0.064963
-8.878879,0.021048
-8.868869,0.240564
-8.858859,0.138033
-8.848849,0.166970
-8.838839,0.135937
-8.828829,0.081354
-8.818819,0.422169
-8.808809,0.008059
-8.798799,0.072558
-8.788789,0.236709
-8.778779,0.159595
-8.768769,0.135549
-8.758759,0.008326
-8.748749,0.015361
-8.738739,0.085899
-8.728729,0.062571
-8.718719,0.123903
-8.708709,0.140616
-8.698699,0.009462
-8.688689,0.530732
-8.678679,0.160503
-8.668669,0.172056
-8.658659,0.130846
-8.648649,0.192663
-8.638639,0.042015
-8.628629,0.248456
-8.618619,0.143139
-8.608609,0.299386
-8.598599,0.251076
-8.588589,0.098952
-8.578579,0.096465
-8.568569,0.094100
-8.558559,0.047320
-8.548549,0.025667
-8.538539,0.006146
-8.528529,0.083704
-8.518519,0.094008
-8.508509,0.225443
-8.498498,0.043215
-8.488488,0.033622
-8.478478,0.220863
-8.468468,0.109793
-8.458458,0.205328
-8.448448,0.068786
-8.438438,0.072219
-8.428428,0.306174
-8.418418,0.071207
-8.408408,0.399687
-8.398398,0.121640
-8.388388,0.202625
-8.378378,0.249756
-8.368368,0.009508
-8.358358,0.059788
-8.348348,0.030794
-8.338338,0.031395
-8.328328,0.039877
-8.318318,0.008750
-8.308308,0.027676
-8.298298,0.133055
-8.288288,0.269738
-8.278278,0.868229
-8.268268,0.003521
-8.258258,0.134926
-8.248248,0.118720
-8.238238,0.162801
-8.228228,0.118088
-8.218218,0.067985
-8.208208,0.054689
-8.198198,0.051786
-8.188188,0.083045
-8.178178,0.117440
-8.168168,0.057126
-8.158158,0.303779
-8.148148,0.242250
-8.138138,0.088933
-8.128128,0.061004
-8.118118,0.078504
-8.108108,0.025343
-8.098098,0.183477
-8.088088,0.078650
-8.078078,0.266427
-8.068068,0.012741
-8.058058,0.506299
-8.048048,0.118503
-8.038038,0.075749
-8.028028,0.039014
-8.018018,0.296046
-8.008008,0.175711
-7.997998,0.517038
-7.987988,0.212624
-7.977978,0.003287
-7.967968,0.029264
-7.957958,0.037798
-7.947948,0.161312
-7.937938,0.033941
-7.927928,0.059660
-7.917918,0.259196
-7.907908,0.098465
-7.897898,0.112531
-7.887888,0.076304
-7.877878,0.200687
-7.867868,0.038605
-7.857858,0.444910
-7.847848,0.019926
-7.837838,0.722969
-7.827828,0.155215
-7.817818,0.034753
-7.807808,0.316653
-7.797798,0.091346
-7.787788,0.036383
-7.777778,0.375491
-7.767768,0.276742
-7.757758,0.236195
-7.747748,0.149354
-7.737738,0.228107
-7.727728,0.019622
-7.717718,0.100451
-7.707708,0.060332
-7.697698,0.594420
-7.687688,0.036050
-7.677678,0.036823
-7.667668,0.123654
-7.657658,0.090013
-7.647648,0.054752
-7.637638,0.106578
-7.627628,0.319882
-7.617618,0.055641
-7.607608,0.042084
-7.597598,0.053371
-7.587588,0.242443
-7.577578,0.170560
-7.567568,0.121776
-7.557558,0.026647
-7.547548,0.073058
-7.537538,0.115669
-7.527528,0.011913
-7.517518,0.277813
-7.507508,0.336733
-7.497497,0.118348
-7.487487,0.158018
-7.477477,0.040419
-7.467467,0.130261
-7.457457,0.018111
-7.447447,0.275482
-7.437437,0.066110
-7.427427,0.599603
-7.417417,0.231006
-7.407407,0.139312
-7.397397,0.091357
-7.387387,0.098747
-7.377377,0.138656
-7.367367,0.003432
-7.357357,0.798803
-7.347347,0.104200
-7.337337,0.337597
-7.327327,0.088908
-7.317317,0.001697
-7.307307,0.223848
-7.297297,0.591157
-7.287287,0.118969
-7.277277,0.122161
-7.267267,0.142338
-7.257257,0.026819
-7.247247,0.077730
-7.237237,0.229556
-7.227227,0.047221
-7.217217,0.234492
-7.207207,0.114302
-7.197197,0.097876
-7.187187,0.006013
-7.177177,0.090765
-7.167167,0.366721
-7.157157,0.071724
-7.147147,0.273794
-7.137137,0.166423
-7.127127,0.133871
-7.117117,0.448550
-7.107107,0.077518
-7.097097,0.317141
