frequencies, power
-10.000000,0.002672
-9.989990,0.352123
-9.979980,0.290892
-9.969970,0.021263
-9.959960,0.166161
-9.949950,0.163990
-9.939940,0.473569
-9.929930,0.533064
-9.919920,0.005791
-9.909910,0.064655
-9.899900,0.091391
-9.889890,0.538943
-9.879880,0.098311
-9.869870,0.179408
-9.859860,0.059809
-9.849850,0.095156
-9.839840,0.072568
-9.829830,0.227157
-9.819820,0.369508
-9.809810,0.205214
-9.799800,0.014302
-9.789790,0.045616
-9.779780,0.282468
-9.769770,0.164605
-9.759760,0.233544
-9.749750,0.016395
-9.739740,0.196905
-9.729730,0.054976
-9.719720,0.024426
-9.709710,0.041636
-9.699700,0.134950
-9.689690,0.257504
-9.679680,0.145062
-9.669670,0.107265
-9.659660,0.367126
-9.649650,0.262310
-9.639640,0.357911
-9.629630,0.911370
-9.619620,0.379866
-9.609610,0.003448
-9.599600,0.003420
-9.589590,0.079720
-9.579580,0.021374
-9.569570,0.070332
-9.559560,0.220503
-9.549550,0.783666
-9.539540,0.233065
-9.529530,0.361196
-9.519520,0.064467
-9.509510,0.003563
-9.499499,0.221008
-9.489489,0.011328
-9.479479,0.041485
-9.469469,0.101790
-9.459459,0.017781
-9.449449,0.305132
-9.439439,0.075488
-9.429429,0.539025
-9.419419,0.054233
-9.409409,0.047617
-9.399399,0.088884
-9.389389,0.089474
-9.379379,0.016724
-9.369369,0.287934
-9.359359,0.332163
-9.349349,0.047621
-9.339339,0.249040
-9.329329,0.019673
-9.319319,0.094117
-9.309309,0.132862
-9.299299,0.016834
-9.289289,0.055439
-9.279279,0.119148
-9.269269,0.004059
-9.259259,0.382504
-9.249249,0.228958
-9.239239,0.143075
-9.229229,0.008265
-9.219219,0.073917
-9.209209,0.000850
-9.199199,0.039726
-9.189189,0.102077
-9.179179,0.139710
-9.169169,0.000679
-9.159159,0.291549
-9.149149,0.029976
-9.139139,0.068837
-9.129129,0.136147
-9.119119,0.696382
-9.109109,0.317697
-9.099099,0.026722
-9.089089,0.047318
-9.079079,0.077892
-9.069069,0.597035
-9.059059,0.010276
-9.049049,0.327457
-9.039039,0.208917
-9.029029,0.671122
-9.019019,0.080687
-9.009009,0.040217
-8.998999,0.134572
-8.988989,0.017038
-8.978979,0.017880
-8.968969,0.434451
-8.958959,0.081663
-8.948949,0.521702
-8.938939,0.074768
-8.928929,0.071713
-8.918919,0.003048
-8.908909,0.182585
-8.898899,0.097816
-8.888889,0.409038
-8.878879,0.022985
-8.868869,0.573968
-8.858859,0.185048
-8.848849,0.108704
-8.838839,0.213739
-8.828829,0.309035
-8.818819,0.214220
-8.808809,0.006239
-8.798799,0.130309
-8.788789,0.086585
-8.778779,0.130130
-8.768769,0.148631
-8.758759,0.383741
-8.748749,0.190655
-8.738739,0.264998
-8.728729,0.245686
-8.718719,0.258535
-8.708709,0.020298
-8.698699,0.477399
-8.688689,0.053851
-8.678679,0.148920
-8.668669,0.028428
-8.658659,0.113095
-8.648649,0.019030
-8.638639,0.259143
-8.628629,0.027504
-8.618619,0.026837
-8.608609,0.303635
-8.598599,0.120873
-8.588589,0.067628
-8.578579,0.640452
-8.568569,0.206620
-8.558559,0.011317
-8.548549,0.013362
-8.538539,0.209518
-8.528529,0.220723
-8.518519,0.094750
-8.508509,0.267675
-8.498498,0.015345
-8.488488,0.077414
-8.478478,0.071902
-8.468468,0.193468
-8.458458,0.341878
-8.448448,0.120259
-8.438438,0.178243
-8.428428,0.137930
-8.418418,0.073068
-8.408408,0.083412
-8.398398,0.181166
-8.388388,0.159575
-8.378378,0.007336
-8.368368,0.084117
-8.358358,0.625264
-8.348348,0.263272
-8.338338,0.010396
-8.328328,0.036577
-8.318318,0.068937
-8.308308,0.155927
-8.298298,0.022164
-8.288288,0.040860
-8.278278,0.043263
-8.268268,0.643373
-8.258258,0.020807
-8.248248,0.016259
-8.238238,0.329750
-8.228228,0.224666
-8.218218,0.103315
-8.208208,0.283027
-8.198198,0.306882
-8.188188,0.011515
-8.178178,0.247873
-8.168168,0.042840
-8.158158,0.257071
-8.148148,0.414321
-8.138138,0.007633
-8.128128,0.073091
-8.118118,0.007154
-8.108108,0.076673
-8.098098,0.096399
-8.088088,0.176717
-8.078078,0.113414
-8.068068,0.671686
-8.058058,0.122938
-8.048048,0.017127
-8.038038,0.304433
-8.028028,0.033930
-8.018018,0.111704
-8.008008,0.011341
-7.997998,0.496185
-7.987988,0.031574
-7.977978,0.240117
-7.967968,0.015482
-7.957958,0.036257
-7.947948,0.110087
-7.937938,0.050696
-7.927928,0.161465
-7.917918,0.023423
-7.907908,0.122358
-7.897898,0.040973
-7.887888,0.116467
-7.877878,0.057328
-7.867868,0.100951
-7.857858,0.030738
-7.847848,0.079265
-7.837838,0.325102
-7.827828,0.273892
-7.817818,0.111027
-7.807808,0.042978
-7.797798,0.305414
-7.787788,0.196347
-7.777778,0.166446
-7.767768,0.320637
-7.757758,0.027536
-7.747748,0.296053
-7.737738,0.043561
-7.727728,0.017532
-7.717718,0.075156
-7.707708,0.191218
-7.697698,0.150292
-7.687688,0.365402
-7.677678,0.216905
-7.667668,0.169968
-7.657658,0.493272
-7.647648,0.035003
-7.637638,0.103133
-7.627628,0.079536
-7.617618,0.105281
-7.607608,0.102138
-7.597598,0.309102
-7.587588,0.243911
-7.577578,0.233610
-7.567568,0.244518
-7.557558,0.065009
-7.547548,0.153093
-7.537538,0.181342
-7.527528,0.072206
-7.517518,0.492178
-7.507508,0.037308
-7.497497,0.008298
-7.487487,0.100493
-7.477477,0.306576
-7.467467,0.318422
-7.457457,0.055704
-7.447447,0.707669
-7.437437,0.594656
-7.427427,0.215360
-7.417417,0.517100
-7.407407,0.042864
-7.397397,0.090233
-7.387387,0.426460
-7.377377,0.070974
-7.367367,0.065501
-7.357357,0.174404
-7.347347,0.024209
-7.337337,0.034668
-7.327327,0.480124
-7.317317,0.077944
-7.307307,0.063731
-7.297297,0.162799
-7.287287,0.103579
-7.277277,0.213697
-7.267267,0.161751
-7.257257,0.228243
-7.247247,0.234891
-7.237237,0.466671
-7.227227,0.157781
-7.217217,0.402490
-7.207207,0.031612
-7.197197,0.148651
-7.187187,0.205186
-7.177177,0.078670
-7.167167,0.016807
-7.157157,0.258694
-7.147147,0.609244
-7.137137,0.058807
-7.127127,0.078062
-7.117117,0.191294
-7.107107,0.452848
-7.097097,0.078914
-7.087087,0.005778
-7.077077,0.019423
-7.067067,0.325800
-7.057057,0.005175
-7.047047,0.035592
-7.037037,0.031213
-7.027027,1.470812
-7.017017,0.005680
-7.007007,0.072212
-6.996997,0.083124
-6.986987,0.395609
-6.976977,0.064848
-6.966967,0.025536
-6.956957,0.015899
-6.946947,0.202852
-6.936937,0.177026
-6.926927,0.330371
-6.916917,0.695977
-6.906907,0.543018
-6.896897,0.540467
-6.886887,0.606123
-6.876877,0.056206
-6.866867,0.005058
-6.856857,0.195517
-6.846847,0.031655
-6.836837,0.141589
-6.826827,0.405471
-6.816817,0.020406
-6.806807,0.234133
-6.796797,0.334926
-6.786787,0.584288
-6.776777,0.352331
-6.766767,0.173034
-6.756757,0.027455
-6.746747,0.175494
-6.736737,0.089264
-6.726727,0.001397
-6.716717,0.201435
-6.706707,0.112652
-6.696697,0.796995
-6.686687,0.223875
-6.676677,0.672684
-6.666667,0.635142
-6.656657,0.144669
-6.646647,0.027891
-6.636637,0.017754
-6.626627,0.205715
-6.616617,0.062739
-6.606607,0.259756
-6.596597,0.110653
-6.586587,0.337094
-6.576577,0.092635
-6.566567,0.041225
-6.556557,0.314949
-6.546547,0.163670
-6.536537,0.013349
-6.526527,0.048299
-6.516517,0.035326
-6.506507,0.276829
-6.496496,0.021218
-6.486486,0.507508
-6.476476,0.350830
-6.466466,0.184603
-6.456456,0.102758
-6.446446,0.173756
-6.436436,0.264235
-6.426426,0.104302
-6.416416,0.694109
-6.406406,0.099116
-6.396396,0.028651
-6.386386,0.217761
-6.376376,0.018803
-6.366366,0.023256
-6.356356,0.016269
-6.346346,0.051861
-6.336336,0.107498
-6.326326,0.119880
-6.316316,0.188326
-6.306306,0.138793
-6.296296,0.297258
-6.286286,0.071559
-6.276276,0.211096
-6.266266,0.036301
-6.256256,0.607509
-6.246246,0.237628
-6.236236,0.384875
-6.226226,0.057878
-6.216216,1.166108
-6.206206,0.035789
-6.196196,0.010487
-6.186186,0.109853
-6.176176,0.201821
-6.166166,0.252181
-6.156156,0.213324
-6.146146,0.020701
-6.136136,0.454489
-6.126126,0.005663
-6.116116,0.285462
-6.106106,0.129481
-6.096096,0.270292
-6.086086,0.065689
-6.076076,0.225283
-6.066066,0.090926
-6.056056,0.053065
-6.046046,0.903242
-6.036036,0.103239
-6.026026,0.121722
-6.016016,0.173806
-6.006006,0.275202
-5.995996,0.001712
-5.985986,0.073769
-5.975976,0.783606
-5.965966,0.080442
