frequencies, power
-10.000000,0.007724
-9.989990,0.040872
-9.979980,0.013835
-9.969970,0.011278
-9.959960,0.058540
-9.949950,0.040807
-9.939940,0.013706
-9.929930,0.014441
-9.919920,0.001393
-9.909910,0.165546
-9.899900,0.011553
-9.889890,0.015423
-9.879880,0.014375
-9.869870,0.000041
-9.859860,0.092260
-9.849850,0.097266
-9.839840,0.059484
-9.829830,0.024681
-9.819820,0.046290
-9.809810,0.069895
-9.799800,0.060263
-9.789790,0.041193
-9.779780,0.008333
-9.769770,0.189127
-9.759760,0.059526
-9.749750,0.061815
-9.739740,0.004091
-9.729730,0.066546
-9.719720,0.004858
-9.709710,0.018370
-9.699700,0.054161
-9.689690,0.058808
-9.679680,0.002228
-9.669670,0.038384
-9.659660,0.303023
-9.649650,0.044696
-9.639640,0.009901
-9.629630,0.061666
-9.619620,0.075263
-9.609610,0.038560
-9.599600,0.032900
-9.589590,0.000125
-9.579580,0.088592
-9.569570,0.026169
-9.559560,0.025486
-9.549550,0.044394
-9.539540,0.005780
-9.529530,0.125584
-9.519520,0.015303
-9.509510,0.135286
-9.499499,0.033130
-9.489489,0.000287
-9.479479,0.003898
-9.469469,0.105466
-9.459459,0.020173
-9.449449,0.056590
-9.439439,0.105025
-9.429429,0.000964
-9.419419,0.048445
-9.409409,0.041546
-9.399399,0.030126
-9.389389,0.010676
-9.379379,0.021713
-9.369369,0.006494
-9.359359,0.010794
-9.349349,0.018083
-9.339339,0.037550
-9.329329,0.041706
-9.319319,0.086311
-9.309309,0.170037
-9.299299,0.040765
-9.289289,0.002303
-9.279279,0.087605
-9.269269,0.037062
-9.259259,0.073364
-9.249249,0.035499
-9.239239,0.003518
-9.229229,0.004063
-9.219219,0.028048
-9.209209,0.032680
-9.199199,0.032548
-9.189189,0.025360
-9.179179,0.064870
-9.169169,0.106459
-9.159159,0.091902
-9.149149,0.310150
-9.139139,0.027142
-9.129129,0.025039
-9.119119,0.006740
-9.109109,0.000076
-9.099099,0.094433
-9.089089,0.092147
-9.079079,0.025320
-9.069069,0.004307
-9.059059,0.029679
-9.049049,0.013938
-9.039039,0.012213
-9.029029,0.166125
-9.019019,0.101347
-9.009009,0.005361
-8.998999,0.069873
-8.988989,0.063572
-8.978979,0.034227
-8.968969,0.038972
-8.958959,0.070693
-8.948949,0.134418
-8.938939,0.001721
-8.928929,0.037440
-8.918919,0.025570
-8.908909,0.004872
-8.898899,0.078187
-8.888889,0.046182
-8.878879,0.057547
