time (ms), velocity (mm/s)
2697.300000,-0.145085
2697.301000,-0.245983
2697.302000,-0.286904
2697.303000,-0.257407
2697.304000,-0.271971
2697.305000,-0.287997
2697.306000,-0.226870
2697.307000,-0.235359
2697.308000,-0.320514
2697.309000,-0.302039
2697.310000,-0.206800
2697.311000,-0.304519
2697.312000,-0.272784
2697.313000,-0.331069
2697.314000,-0.214676
2697.315000,-0.394562
2697.316000,-0.449875
2697.317000,-0.515079
2697.318000,-0.512354
2697.319000,-0.446092
2697.320000,-0.554012
2697.321000,-0.516527
2697.322000,-0.474263
2697.323000,-0.575246
2697.324000,-0.503519
2697.325000,-0.434876
2697.326000,-0.533602
2697.327000,-0.589430
2697.328000,-0.568457
2697.329000,-0.642090
2697.330000,-0.691146
2697.331000,-0.810962
2697.332000,-0.827764
2697.333000,-0.811375
2697.334000,-0.852428
2697.335000,-0.992536
2697.336000,-1.080472
2697.337000,-1.065961
2697.338000,-1.132977
2697.339000,-1.131734
2697.340000,-1.094567
2697.341000,-1.119788
2697.342000,-1.120488
2697.343000,-1.141475
2697.344000,-1.210822
2697.345000,-1.247868
2697.346000,-1.325606
2697.347000,-1.320080
2697.348000,-1.299792
2697.349000,-1.293072
2697.350000,-1.285621
2697.351000,-1.373715
2697.352000,-1.428275
2697.353000,-1.419796
2697.354000,-1.341274
2697.355000,-1.420533
2697.356000,-1.383150
2697.357000,-1.256148
2697.358000,-1.241413
2697.359000,-1.256824
2697.360000,-1.253716
2697.361000,-1.277470
2697.362000,-1.314293
2697.363000,-1.338467
2697.364000,-1.287211
2697.365000,-1.299402
2697.366000,-1.359618
2697.367000,-1.455583
2697.368000,-1.459267
2697.369000,-1.550652
2697.370000,-1.587787
2697.371000,-1.488579
2697.372000,-1.535821
2697.373000,-1.560393
2697.374000,-1.491294
2697.375000,-1.501609
2697.376000,-1.572106
2697.377000,-1.633376
2697.378000,-1.532858
2697.379000,-1.438546
2697.380000,-1.456820
2697.381000,-1.433717
2697.382000,-1.477551
2697.383000,-1.540608
2697.384000,-1.647111
2697.385000,-1.531298
2697.386000,-1.565999
2697.387000,-1.569210
2697.388000,-1.565779
2697.389000,-1.537799
2697.390000,-1.581259
2697.391000,-1.440544
2697.392000,-1.370485
2697.393000,-1.428543
2697.394000,-1.387624
2697.395000,-1.350396
2697.396000,-1.329516
2697.397000,-1.336911
2697.398000,-1.290054
2697.399000,-1.272526
2697.400000,-1.250185
2697.401000,-1.222489
2697.402000,-1.167466
2697.403000,-1.124178
2697.404000,-1.060480
2697.405000,-1.010897
2697.406000,-0.953426
2697.407000,-0.974527
2697.408000,-0.905427
2697.409000,-0.901634
2697.410000,-0.895535
2697.411000,-0.837791
2697.412000,-0.789998
2697.413000,-0.843039
2697.414000,-0.807848
2697.415000,-0.846923
2697.416000,-0.735572
2697.417000,-0.828212
2697.418000,-0.867484
2697.419000,-0.881989
2697.420000,-0.830317
2697.421000,-0.808135
2697.422000,-0.866141
2697.423000,-0.924928
2697.424000,-0.924127
2697.425000,-0.814487
2697.426000,-0.815198
