time (ms), velocity (mm/s)
1198.800000,0.251353
1198.801000,0.305273
1198.802000,0.305107
1198.803000,0.381572
1198.804000,0.391993
1198.805000,0.316575
1198.806000,0.403927
1198.807000,0.323044
1198.808000,0.260461
1198.809000,0.257367
1198.810000,0.101706
1198.811000,0.016652
1198.812000,-0.150375
1198.813000,-0.032829
1198.814000,0.001189
1198.815000,0.073829
1198.816000,0.003469
1198.817000,0.183443
1198.818000,0.232130
1198.819000,0.270345
1198.820000,0.268519
1198.821000,0.237138
1198.822000,0.151437
1198.823000,0.152348
1198.824000,0.158921
1198.825000,0.141446
1198.826000,0.189101
1198.827000,0.099879
1198.828000,0.236688
1198.829000,0.281498
1198.830000,0.246954
1198.831000,0.299887
1198.832000,0.257740
1198.833000,0.262519
1198.834000,0.110786
1198.835000,0.128898
1198.836000,0.077593
1198.837000,-0.019847
1198.838000,-0.298338
1198.839000,-0.464110
1198.840000,-0.520797
1198.841000,-0.480930
1198.842000,-0.389158
1198.843000,-0.466681
1198.844000,-0.292203
1198.845000,-0.319962
1198.846000,-0.329336
1198.847000,-0.283585
1198.848000,-0.344126
1198.849000,-0.351534
1198.850000,-0.341322
1198.851000,-0.279193
1198.852000,-0.114434
1198.853000,-0.199971
1198.854000,-0.289402
1198.855000,-0.372181
1198.856000,-0.370650
1198.857000,-0.352247
1198.858000,-0.396192
1198.859000,-0.434662
1198.860000,-0.419964
1198.861000,-0.247957
1198.862000,-0.181802
1198.863000,-0.107440
1198.864000,-0.157387
1198.865000,-0.126504
1198.866000,-0.181866
1198.867000,-0.277713
1198.868000,-0.301299
1198.869000,-0.436565
1198.870000,-0.351175
1198.871000,-0.426055
1198.872000,-0.324309
1198.873000,0.029234
1198.874000,-0.025163
1198.875000,-0.097383
1198.876000,-0.098660
1198.877000,0.006861
1198.878000,0.057198
1198.879000,0.046875
1198.880000,0.104312
1198.881000,0.102721
1198.882000,-0.124268
1198.883000,-0.101008
1198.884000,-0.070382
1198.885000,0.077006
1198.886000,-0.173953
1198.887000,-0.063056
1198.888000,0.027857
1198.889000,-0.155216
1198.890000,-0.120076
1198.891000,-0.229630
1198.892000,-0.180677
1198.893000,-0.177631
1198.894000,-0.210620
1198.895000,-0.220023
1198.896000,-0.110940
1198.897000,0.151027
1198.898000,0.187681
1198.899000,0.180162
1198.900000,0.008381
1198.901000,-0.056456
1198.902000,-0.073733
1198.903000,-0.079682
1198.904000,-0.030343
1198.905000,-0.141419
1198.906000,-0.137133
1198.907000,-0.077903
1198.908000,-0.154959
1198.909000,-0.133733
1198.910000,-0.069470
1198.911000,-0.069395
1198.912000,-0.080007
1198.913000,-0.089611
1198.914000,-0.050609
1198.915000,-0.006309
1198.916000,0.081416
1198.917000,-0.010862
1198.918000,-0.113860
1198.919000,-0.039681
1198.920000,0.031893
1198.921000,-0.100628
1198.922000,-0.143404
1198.923000,-0.091948
1198.924000,-0.053641
1198.925000,-0.142231
1198.926000,-0.195623
1198.927000,-0.087474
1198.928000,-0.232833
1198.929000,-0.403704
1198.930000,-0.289077
1198.931000,-0.230387
1198.932000,-0.147432
1198.933000,-0.270780
1198.934000,-0.231433
1198.935000,-0.298028
1198.936000,-0.156664
1198.937000,-0.239458
1198.938000,-0.161817
1198.939000,-0.184818
1198.940000,-0.197413
1198.941000,0.012014
1198.942000,0.096222
1198.943000,0.134147
1198.944000,-0.044910
1198.945000,-0.099616
1198.946000,-0.109343
1198.947000,-0.227366
1198.948000,-0.032997
1198.949000,0.033555
1198.950000,-0.022949
1198.951000,0.009609
1198.952000,0.131344
1198.953000,0.129267
1198.954000,0.164347
1198.955000,0.182861
1198.956000,0.068507
1198.957000,0.106672
1198.958000,0.195223
1198.959000,0.207151
1198.960000,0.165118
1198.961000,0.271908
1198.962000,0.324842
1198.963000,0.456448
1198.964000,0.390680
1198.965000,0.356733
1198.966000,0.353449
1198.967000,0.370863
1198.968000,0.235836
1198.969000,0.223711
1198.970000,0.313301
1198.971000,0.388168
1198.972000,0.332067
1198.973000,0.411650
1198.974000,0.374886
1198.975000,0.402167
1198.976000,0.446283
1198.977000,0.420195
1198.978000,0.756258
1198.979000,0.895037
1198.980000,0.827865
1198.981000,0.768132
1198.982000,1.072943
1198.983000,0.859609
1198.984000,0.950097
1198.985000,0.656128
1198.986000,0.744201
1198.987000,0.763047
1198.988000,0.724228
1198.989000,0.685247
1198.990000,0.892938
1198.991000,0.790378
1198.992000,0.708373
1198.993000,0.583818
1198.994000,0.674285
1198.995000,0.637965
1198.996000,0.607386
1198.997000,0.528297
1198.998000,0.268009
1198.999000,0.434026
1199.000000,0.312794
1199.001000,0.168525
1199.002000,0.041574
1199.003000,-0.096493
1199.004000,-0.235635
1199.005000,-0.168171
1199.006000,0.012907
1199.007000,0.008456
1199.008000,-0.185558
1199.009000,-0.326641
1199.010000,-0.413285
1199.011000,-0.539149
1199.012000,-0.409972
1199.013000,-0.429044
1199.014000,-0.387928
1199.015000,-0.321072
1199.016000,-0.409056
1199.017000,-0.591871
1199.018000,-0.655790
1199.019000,-0.572806
1199.020000,-0.553590
1199.021000,-0.668917
1199.022000,-0.616069
1199.023000,-0.646812
1199.024000,-0.588070
1199.025000,-0.525199
1199.026000,-0.502583
1199.027000,-0.462542
1199.028000,-0.539670
1199.029000,-0.671126
1199.030000,-0.578834
1199.031000,-0.565638
1199.032000,-0.477374
1199.033000,-0.405309
1199.034000,-0.353635
1199.035000,-0.276794
1199.036000,-0.283474
1199.037000,-0.202935
1199.038000,-0.234493
1199.039000,-0.276036
1199.040000,-0.279866
1199.041000,-0.248855
1199.042000,-0.199592
1199.043000,-0.014832
1199.044000,-0.111091
1199.045000,-0.136550
1199.046000,-0.027589
1199.047000,-0.138388
1199.048000,-0.119166
1199.049000,-0.187757
1199.050000,-0.349954
1199.051000,-0.267493
1199.052000,-0.214071
1199.053000,-0.165542
1199.054000,-0.131104
1199.055000,-0.112465
1199.056000,-0.158750
1199.057000,-0.200610
1199.058000,-0.217824
1199.059000,-0.278075
1199.060000,-0.084021
1199.061000,0.090125
1199.062000,0.084856
1199.063000,0.115632
1199.064000,0.198198
1199.065000,0.290333
1199.066000,0.336813
1199.067000,0.307878
1199.068000,0.313733
1199.069000,0.400243
1199.070000,0.325838
1199.071000,0.243055
1199.072000,0.313071
1199.073000,0.500713
1199.074000,0.252428
1199.075000,0.267190
1199.076000,0.087908
1199.077000,0.060591
1199.078000,-0.052847
1199.079000,0.030079
1199.080000,-0.053574
1199.081000,-0.008080
1199.082000,0.164900
1199.083000,0.163160
1199.084000,0.191417
1199.085000,0.345306
1199.086000,0.470037
1199.087000,0.348188
1199.088000,0.201654
1199.089000,0.094970
1199.090000,0.184196
1199.091000,-0.028225
1199.092000,-0.107553
1199.093000,-0.055507
1199.094000,-0.086579
1199.095000,-0.232775
1199.096000,-0.013395
1199.097000,-0.097187
1199.098000,-0.248355
1199.099000,-0.350393
1199.100000,-0.334908
1199.101000,-0.326131
1199.102000,-0.229358
1199.103000,-0.341725
1199.104000,-0.258193
1199.105000,-0.086776
1199.106000,-0.216716
1199.107000,-0.220505
1199.108000,-0.176915
1199.109000,-0.103468
1199.110000,-0.342251
1199.111000,-0.315521
1199.112000,-0.327081
1199.113000,-0.297123
1199.114000,-0.302153
1199.115000,0.001801
1199.116000,0.098322
1199.117000,0.134281
1199.118000,0.237896
1199.119000,0.230160
1199.120000,0.207658
1199.121000,0.174698
1199.122000,0.164503
1199.123000,0.230844
1199.124000,0.331322
1199.125000,0.249124
1199.126000,0.226282
1199.127000,0.225902
1199.128000,0.164326
1199.129000,0.379757
1199.130000,0.413042
1199.131000,0.456837
1199.132000,0.370821
1199.133000,0.243262
1199.134000,0.409365
1199.135000,0.183977
1199.136000,0.232513
1199.137000,0.347456
1199.138000,0.313420
1199.139000,0.289122
1199.140000,0.249400
1199.141000,0.314202
1199.142000,0.270175
1199.143000,0.273889
1199.144000,0.052952
1199.145000,0.254504
1199.146000,0.093887
1199.147000,0.053491
1199.148000,0.181246
1199.149000,0.340167
1199.150000,0.324033
1199.151000,0.395202
1199.152000,0.478941
1199.153000,0.398468
1199.154000,0.377977
1199.155000,0.397840
1199.156000,0.452896
1199.157000,0.426243
1199.158000,0.588615
1199.159000,0.641684
1199.160000,0.682023
1199.161000,0.728361
1199.162000,0.675117
1199.163000,0.572895
1199.164000,0.623386
1199.165000,0.563604
1199.166000,0.498729
1199.167000,0.332684
1199.168000,0.380219
1199.169000,0.566296
1199.170000,0.441200
1199.171000,0.494142
1199.172000,0.521703
1199.173000,0.574804
1199.174000,0.441164
1199.175000,0.230602
1199.176000,0.297267
1199.177000,0.564140
1199.178000,0.660758
1199.179000,0.516573
1199.180000,0.498069
1199.181000,0.462873
1199.182000,0.250431
1199.183000,0.118050
1199.184000,0.134509
1199.185000,0.206700
1199.186000,0.131767
1199.187000,0.231374
1199.188000,0.205402
1199.189000,0.302608
1199.190000,0.137560
1199.191000,0.016854
1199.192000,-0.059517
1199.193000,0.180505
1199.194000,-0.015087
1199.195000,-0.155847
1199.196000,-0.222533
1199.197000,-0.241515
1199.198000,-0.211430
1199.199000,-0.039966
1199.200000,0.073925
1199.201000,0.031159
1199.202000,0.059872
1199.203000,-0.176051
1199.204000,-0.126278
1199.205000,-0.022223
1199.206000,0.031750
1199.207000,0.043354
1199.208000,0.100440
1199.209000,0.091775
1199.210000,0.062313
1199.211000,0.147026
1199.212000,0.120066
1199.213000,0.025186
1199.214000,-0.010563
1199.215000,-0.119007
1199.216000,-0.157222
1199.217000,-0.236798
1199.218000,-0.194559
1199.219000,-0.116708
1199.220000,-0.200223
1199.221000,-0.021629
1199.222000,-0.077906
1199.223000,0.020820
1199.224000,0.131085
1199.225000,0.327916
1199.226000,0.267627
1199.227000,0.345161
1199.228000,0.301794
1199.229000,0.168477
1199.230000,0.054463
1199.231000,-0.116138
1199.232000,-0.240844
1199.233000,-0.372305
1199.234000,-0.483072
1199.235000,-0.531799
1199.236000,-0.439174
1199.237000,-0.439544
1199.238000,-0.422361
1199.239000,-0.495136
1199.240000,-0.440162
1199.241000,-0.465222
1199.242000,-0.385835
1199.243000,-0.499516
1199.244000,-0.562487
1199.245000,-0.485206
1199.246000,-0.392373
1199.247000,-0.512755
1199.248000,-0.536126
1199.249000,-0.673502
1199.250000,-0.879591
1199.251000,-0.882736
1199.252000,-0.720705
1199.253000,-0.747467
1199.254000,-0.951366
1199.255000,-0.838784
1199.256000,-0.961875
1199.257000,-1.082148
1199.258000,-1.068038
1199.259000,-1.053812
1199.260000,-1.035498
1199.261000,-1.190200
1199.262000,-1.386362
1199.263000,-1.467371
1199.264000,-1.451577
1199.265000,-1.330754
1199.266000,-1.277753
1199.267000,-1.453914
1199.268000,-1.380692
1199.269000,-1.240083
1199.270000,-1.273206
1199.271000,-1.363061
1199.272000,-1.507535
1199.273000,-1.530275
1199.274000,-1.323851
1199.275000,-1.171364
1199.276000,-1.124312
1199.277000,-1.080696
1199.278000,-0.843848
1199.279000,-0.719831
1199.280000,-0.609260
1199.281000,-0.616028
1199.282000,-0.660194
1199.283000,-0.726922
1199.284000,-0.918844
1199.285000,-0.881519
1199.286000,-0.903843
1199.287000,-1.039779
1199.288000,-1.174545
1199.289000,-1.285982
1199.290000,-1.223304
1199.291000,-0.993543
1199.292000,-1.006220
1199.293000,-0.946867
1199.294000,-0.834513
1199.295000,-0.660845
1199.296000,-0.479000
1199.297000,-0.445181
1199.298000,-0.361968
1199.299000,-0.487220
1199.300000,-0.500380
1199.301000,-0.621214
1199.302000,-0.464804
1199.303000,-0.315522
1199.304000,-0.112254
1199.305000,-0.044865
1199.306000,-0.090116
1199.307000,-0.079751
1199.308000,-0.060668
1199.309000,-0.086792
1199.310000,-0.206453
1199.311000,-0.155104
1199.312000,-0.071900
1199.313000,-0.098972
1199.314000,-0.098499
1199.315000,-0.139026
1199.316000,0.069801
1199.317000,0.046960
1199.318000,-0.104211
1199.319000,0.043254
1199.320000,-0.045582
1199.321000,0.035753
1199.322000,0.094518
1199.323000,0.323721
1199.324000,0.289385
1199.325000,0.143085
1199.326000,0.174013
1199.327000,0.043205
1199.328000,-0.004237
1199.329000,-0.073438
1199.330000,-0.090051
1199.331000,-0.070722
1199.332000,-0.013523
1199.333000,-0.031232
1199.334000,-0.210025
1199.335000,-0.216269
1199.336000,-0.038478
1199.337000,-0.047738
1199.338000,-0.036675
1199.339000,-0.039668
1199.340000,0.010900
1199.341000,-0.013681
1199.342000,-0.224624
1199.343000,-0.177177
1199.344000,-0.116460
1199.345000,0.021254
1199.346000,0.188889
1199.347000,0.307781
1199.348000,0.344818
1199.349000,0.576194
1199.350000,0.560766
1199.351000,0.557213
1199.352000,0.614470
1199.353000,0.748716
1199.354000,0.777709
1199.355000,0.647359
1199.356000,0.530682
1199.357000,0.722462
1199.358000,0.730574
1199.359000,0.857601
1199.360000,0.853044
1199.361000,0.870506
1199.362000,0.788752
1199.363000,0.809410
1199.364000,0.629485
1199.365000,0.685952
1199.366000,0.520292
1199.367000,0.620642
1199.368000,0.549954
1199.369000,0.659609
1199.370000,0.724838
1199.371000,0.750003
1199.372000,0.776268
1199.373000,0.690338
1199.374000,0.625313
1199.375000,0.708164
1199.376000,0.738138
1199.377000,0.533084
1199.378000,0.623738
1199.379000,0.439254
1199.380000,0.479267
1199.381000,0.278905
1199.382000,0.090761
1199.383000,0.086447
1199.384000,-0.035978
1199.385000,-0.095207
1199.386000,0.044308
1199.387000,-0.113843
1199.388000,-0.272369
1199.389000,-0.247510
1199.390000,-0.236551
1199.391000,-0.228567
1199.392000,-0.178919
1199.393000,-0.441780
1199.394000,-0.276985
1199.395000,-0.254626
1199.396000,-0.235853
1199.397000,-0.260803
1199.398000,-0.292216
1199.399000,-0.341633
1199.400000,-0.257289
1199.401000,-0.426813
1199.402000,-0.434444
1199.403000,-0.455966
1199.404000,-0.288823
1199.405000,-0.213831
1199.406000,-0.223451
1199.407000,-0.216109
1199.408000,-0.005572
1199.409000,0.052823
1199.410000,0.021798
1199.411000,0.107721
1199.412000,0.029787
1199.413000,0.250042
1199.414000,0.301154
1199.415000,0.351050
1199.416000,0.443120
1199.417000,0.300611
1199.418000,0.233065
1199.419000,0.271134
1199.420000,0.241838
1199.421000,0.433259
1199.422000,0.463997
1199.423000,0.183590
1199.424000,0.049864
1199.425000,0.062736
1199.426000,0.063161
1199.427000,-0.077539
1199.428000,-0.101503
1199.429000,-0.043272
1199.430000,-0.009975
1199.431000,-0.032507
1199.432000,-0.060804
1199.433000,0.146946
1199.434000,0.110057
1199.435000,0.267170
1199.436000,0.170294
1199.437000,0.119189
1199.438000,0.091329
1199.439000,0.002038
1199.440000,0.190209
1199.441000,0.400949
1199.442000,0.516076
1199.443000,0.411841
1199.444000,0.236739
1199.445000,0.289557
1199.446000,0.264283
1199.447000,0.367935
1199.448000,0.416454
1199.449000,0.459464
1199.450000,0.356579
1199.451000,0.467976
1199.452000,0.592742
1199.453000,0.608517
1199.454000,0.623906
1199.455000,0.511223
1199.456000,0.557109
1199.457000,0.558208
1199.458000,0.505287
1199.459000,0.544158
1199.460000,0.590355
1199.461000,0.448782
1199.462000,0.531946
1199.463000,0.539187
1199.464000,0.497486
1199.465000,0.597500
1199.466000,0.807062
1199.467000,0.885417
1199.468000,1.031590
1199.469000,1.017849
1199.470000,0.976761
1199.471000,0.933420
1199.472000,0.827141
1199.473000,0.934908
1199.474000,1.000004
1199.475000,0.943905
1199.476000,1.081311
1199.477000,1.084895
1199.478000,1.050478
1199.479000,1.145369
1199.480000,1.232727
1199.481000,1.189038
1199.482000,1.129324
1199.483000,0.694760
1199.484000,0.662678
1199.485000,0.815111
1199.486000,0.605814
1199.487000,0.606532
1199.488000,0.488999
1199.489000,0.242285
1199.490000,0.349581
1199.491000,0.265200
1199.492000,0.025616
1199.493000,0.083597
1199.494000,0.049423
1199.495000,0.205844
