frequencies, power
-10.000000,0.159415
-9.989990,0.059999
-9.979980,0.118684
-9.969970,0.283549
-9.959960,0.127257
-9.949950,0.167257
-9.939940,0.079978
-9.929930,0.067422
-9.919920,0.217874
-9.909910,0.537678
-9.899900,0.074373
-9.889890,0.202050
-9.879880,0.279042
-9.869870,0.250444
-9.859860,0.471062
-9.849850,0.003277
-9.839840,0.012971
-9.829830,0.391169
-9.819820,0.008127
-9.809810,0.066867
-9.799800,0.027323
-9.789790,0.048153
-9.779780,0.060380
-9.769770,0.027757
-9.759760,0.096530
-9.749750,0.373129
-9.739740,0.033008
-9.729730,0.018106
-9.719720,0.088970
-9.709710,0.378616
-9.699700,0.096659
-9.689690,0.009170
-9.679680,0.066304
-9.669670,0.119920
-9.659660,0.156449
-9.649650,0.126093
-9.639640,0.196463
-9.629630,0.153350
-9.619620,0.254095
-9.609610,0.052090
-9.599600,0.008567
-9.589590,0.198526
-9.579580,0.132113
-9.569570,0.210093
-9.559560,0.021274
-9.549550,0.014572
-9.539540,0.008818
-9.529530,0.370746
-9.519520,0.041379
-9.509510,0.014353
-9.499499,0.062759
-9.489489,0.248603
-9.479479,0.244407
-9.469469,0.201405
-9.459459,0.449468
-9.449449,0.024617
-9.439439,0.267093
-9.429429,0.014093
-9.419419,0.242988
-9.409409,0.015984
-9.399399,0.028488
-9.389389,0.276411
-9.379379,0.482445
-9.369369,0.117103
-9.359359,0.192760
-9.349349,0.188006
-9.339339,0.195207
-9.329329,0.059174
-9.319319,0.172696
-9.309309,0.236108
-9.299299,0.445479
-9.289289,0.047642
-9.279279,0.043768
-9.269269,0.029533
-9.259259,0.112493
-9.249249,0.023458
-9.239239,0.000293
-9.229229,0.233237
-9.219219,0.097765
-9.209209,0.734712
-9.199199,0.305230
-9.189189,0.017812
-9.179179,0.080484
-9.169169,0.309479
-9.159159,0.054144
-9.149149,0.236446
-9.139139,0.005124
-9.129129,0.122773
-9.119119,0.520944
-9.109109,0.077242
-9.099099,0.373850
-9.089089,0.024645
-9.079079,0.083011
-9.069069,0.030620
-9.059059,0.159785
-9.049049,0.013512
-9.039039,0.147101
-9.029029,0.212482
-9.019019,0.011718
-9.009009,0.022501
-8.998999,0.030852
-8.988989,0.092375
-8.978979,0.377046
-8.968969,0.347463
-8.958959,0.017587
-8.948949,0.122965
-8.938939,0.021765
-8.928929,0.031844
-8.918919,0.087821
-8.908909,0.161374
-8.898899,0.204234
-8.888889,0.134243
-8.878879,0.070379
-8.868869,0.205403
-8.858859,1.073984
-8.848849,0.203800
-8.838839,0.174854
-8.828829,0.014847
-8.818819,0.028239
-8.808809,0.017247
-8.798799,0.637999
-8.788789,0.292979
-8.778779,0.567410
-8.768769,0.008526
-8.758759,0.050817
-8.748749,0.076552
-8.738739,0.112265
-8.728729,0.198617
-8.718719,0.512176
-8.708709,0.225394
-8.698699,0.104164
-8.688689,0.074945
-8.678679,0.058881
-8.668669,0.084252
-8.658659,0.107303
-8.648649,0.012240
-8.638639,0.398870
-8.628629,0.118566
-8.618619,0.186967
-8.608609,0.124873
-8.598599,0.337517
-8.588589,0.093056
-8.578579,0.003775
-8.568569,0.017498
-8.558559,0.115995
-8.548549,1.550915
-8.538539,0.102967
-8.528529,0.023171
-8.518519,0.042327
-8.508509,0.195628
-8.498498,0.144482
-8.488488,0.110757
-8.478478,0.194805
