frequencies, power
-10.000000,0.041337
-9.989990,0.039332
-9.979980,0.083508
-9.969970,0.004617
-9.959960,0.178453
-9.949950,0.046447
-9.939940,0.050534
-9.929930,0.059496
-9.919920,0.003787
-9.909910,0.009770
-9.899900,0.054497
-9.889890,0.015329
-9.879880,0.098821
-9.869870,0.042350
-9.859860,0.080981
-9.849850,0.017052
-9.839840,0.007282
-9.829830,0.046592
-9.819820,0.011545
-9.809810,0.036623
-9.799800,0.008359
-9.789790,0.059071
-9.779780,0.144626
-9.769770,0.039699
-9.759760,0.094031
-9.749750,0.038319
-9.739740,0.047717
-9.729730,0.112670
-9.719720,0.004393
-9.709710,0.103050
-9.699700,0.025504
-9.689690,0.049100
-9.679680,0.047537
-9.669670,0.014466
-9.659660,0.040405
-9.649650,0.012979
-9.639640,0.003820
-9.629630,0.025401
-9.619620,0.022957
-9.609610,0.021143
-9.599600,0.012758
-9.589590,0.143328
-9.579580,0.000570
-9.569570,0.005615
-9.559560,0.178246
-9.549550,0.033627
-9.539540,0.094158
-9.529530,0.044345
-9.519520,0.077301
-9.509510,0.020270
-9.499499,0.010844
-9.489489,0.086908
-9.479479,0.033294
-9.469469,0.089292
-9.459459,0.002291
-9.449449,0.019580
-9.439439,0.051787
-9.429429,0.061112
-9.419419,0.041563
-9.409409,0.106860
-9.399399,0.055760
-9.389389,0.091558
-9.379379,0.016694
-9.369369,0.000313
-9.359359,0.018589
-9.349349,0.057596
-9.339339,0.003255
-9.329329,0.004489
-9.319319,0.058519
-9.309309,0.046176
-9.299299,0.013255
-9.289289,0.107511
-9.279279,0.084863
-9.269269,0.058764
-9.259259,0.016924
-9.249249,0.011986
-9.239239,0.181545
-9.229229,0.006360
-9.219219,0.021192
-9.209209,0.025234
-9.199199,0.060116
-9.189189,0.031970
-9.179179,0.022234
-9.169169,0.035290
-9.159159,0.157549
-9.149149,0.117362
-9.139139,0.053223
-9.129129,0.062952
-9.119119,0.194183
-9.109109,0.006385
-9.099099,0.000495
-9.089089,0.019740
-9.079079,0.060121
-9.069069,0.057512
-9.059059,0.091959
-9.049049,0.102567
-9.039039,0.213928
-9.029029,0.009533
-9.019019,0.158446
-9.009009,0.023591
-8.998999,0.002888
-8.988989,0.012660
-8.978979,0.067730
-8.968969,0.078723
-8.958959,0.088520
-8.948949,0.007856
-8.938939,0.071526
-8.928929,0.015110
-8.918919,0.064436
-8.908909,0.053626
-8.898899,0.222141
-8.888889,0.070339
-8.878879,0.001973
-8.868869,0.081656
-8.858859,0.059947
-8.848849,0.014452
-8.838839,0.009703
-8.828829,0.101628
-8.818819,0.127693
-8.808809,0.058917
-8.798799,0.072540
-8.788789,0.008743
-8.778779,0.078673
-8.768769,0.107740
-8.758759,0.015310
-8.748749,0.114322
-8.738739,0.030522
-8.728729,0.029825
-8.718719,0.005232
-8.708709,0.064347
-8.698699,0.035156
-8.688689,0.017269
-8.678679,0.076931
-8.668669,0.117711
-8.658659,0.011498
-8.648649,0.174710
-8.638639,0.028880
-8.628629,0.022972
-8.618619,0.043022
-8.608609,0.073323
-8.598599,0.054626
-8.588589,0.185069
-8.578579,0.062277
-8.568569,0.094029
-8.558559,0.019358
-8.548549,0.005343
-8.538539,0.145574
-8.528529,0.015206
-8.518519,0.003413
-8.508509,0.081694
-8.498498,0.103290
-8.488488,0.022353
-8.478478,0.108582
-8.468468,0.060306
-8.458458,0.011737
-8.448448,0.013498
-8.438438,0.043147
-8.428428,0.034509
-8.418418,0.025679
-8.408408,0.001184
-8.398398,0.035732
-8.388388,0.135556
-8.378378,0.094618
-8.368368,0.159188
-8.358358,0.001571
-8.348348,0.089028
-8.338338,0.075622
-8.328328,0.128093
-8.318318,0.069063
-8.308308,0.015805
-8.298298,0.015981
-8.288288,0.048393
-8.278278,0.211752
-8.268268,0.072714
-8.258258,0.003970
-8.248248,0.189224
-8.238238,0.098773
-8.228228,0.084475
-8.218218,0.062725
-8.208208,0.033380
-8.198198,0.003275
-8.188188,0.034073
-8.178178,0.000003
-8.168168,0.013281
-8.158158,0.004509
-8.148148,0.022162
-8.138138,0.108223
-8.128128,0.046753
-8.118118,0.209000
-8.108108,0.105097
-8.098098,0.062238
-8.088088,0.062921
-8.078078,0.148438
-8.068068,0.040549
-8.058058,0.024762
-8.048048,0.030463
-8.038038,0.103635
-8.028028,0.046889
-8.018018,0.086093
-8.008008,0.108889
-7.997998,0.168556
-7.987988,0.095975
-7.977978,0.004858
-7.967968,0.069483
-7.957958,0.001382
-7.947948,0.049280
-7.937938,0.109050
-7.927928,0.025896
-7.917918,0.074970
-7.907908,0.079393
-7.897898,0.074091
-7.887888,0.097629
-7.877878,0.009227
-7.867868,0.012388
-7.857858,0.037799
-7.847848,0.032228
-7.837838,0.003922
-7.827828,0.144699
-7.817818,0.057102
-7.807808,0.201762
-7.797798,0.013336
-7.787788,0.124812
-7.777778,0.118196
-7.767768,0.027494
-7.757758,0.013198
-7.747748,0.015958
-7.737738,0.064215
-7.727728,0.050107
-7.717718,0.033625
-7.707708,0.035453
-7.697698,0.156248
-7.687688,0.065830
-7.677678,0.043512
-7.667668,0.109811
-7.657658,0.099150
-7.647648,0.039591
-7.637638,0.005611
-7.627628,0.215464
-7.617618,0.033866
-7.607608,0.074975
-7.597598,0.131042
-7.587588,0.195250
-7.577578,0.069683
-7.567568,0.018169
-7.557558,0.085986
-7.547548,0.017914
-7.537538,0.176515
-7.527528,0.076971
-7.517518,0.021778
-7.507508,0.006583
-7.497497,0.003137
-7.487487,0.051092
-7.477477,0.055768
-7.467467,0.078363
-7.457457,0.031917
-7.447447,0.053589
-7.437437,0.046968
-7.427427,0.050819
-7.417417,0.039937
-7.407407,0.087369
-7.397397,0.032300
-7.387387,0.008180
-7.377377,0.106149
-7.367367,0.134182
-7.357357,0.098342
-7.347347,0.078379
-7.337337,0.013068
-7.327327,0.037417
-7.317317,0.005817
-7.307307,0.079711
-7.297297,0.011001
-7.287287,0.131293
-7.277277,0.172495
-7.267267,0.088054
-7.257257,0.054240
-7.247247,0.013200
-7.237237,0.050273
-7.227227,0.186793
-7.217217,0.038595
-7.207207,0.121644
-7.197197,0.300468
-7.187187,0.022394
-7.177177,0.121240
-7.167167,0.002134
-7.157157,0.071522
-7.147147,0.038836
-7.137137,0.010290
-7.127127,0.111275
-7.117117,0.172185
-7.107107,0.015651
-7.097097,0.301277
-7.087087,0.038180
-7.077077,0.047254
-7.067067,0.179146
-7.057057,0.047528
-7.047047,0.127708
-7.037037,0.058466
-7.027027,0.003212
-7.017017,0.096385
-7.007007,0.065346
-6.996997,0.001799
-6.986987,0.041064
-6.976977,0.319883
-6.966967,0.067040
-6.956957,0.137562
-6.946947,0.082237
-6.936937,0.009544
-6.926927,0.263518
-6.916917,0.003286
-6.906907,0.236649
-6.896897,0.069922
-6.886887,0.006649
-6.876877,0.016743
-6.866867,0.041133
-6.856857,0.207794
-6.846847,0.315591
-6.836837,0.184032
-6.826827,0.014086
-6.816817,0.387626
-6.806807,0.079885
-6.796797,0.034911
-6.786787,0.040073
-6.776777,0.017215
-6.766767,0.243661
-6.756757,0.073975
-6.746747,0.021072
-6.736737,0.041532
-6.726727,0.034964
-6.716717,0.030206
-6.706707,0.022076
-6.696697,0.045879
-6.686687,0.020297
-6.676677,0.030092
-6.666667,0.018634
-6.656657,0.026661
-6.646647,0.188511
-6.636637,0.097424
-6.626627,0.062132
-6.616617,0.088385
-6.606607,0.043195
-6.596597,0.142944
-6.586587,0.042380
-6.576577,0.210481
-6.566567,0.008693
-6.556557,0.178866
-6.546547,0.182127
-6.536537,0.099303
-6.526527,0.073529
-6.516517,0.027716
-6.506507,0.022407
-6.496496,0.083479
-6.486486,0.233420
-6.476476,0.243517
-6.466466,0.119002
-6.456456,0.081559
-6.446446,0.169174
-6.436436,0.087227
-6.426426,0.035605
-6.416416,0.010133
-6.406406,0.036172
-6.396396,0.078112
-6.386386,0.132424
-6.376376,0.054128
-6.366366,0.084240
-6.356356,0.216085
-6.346346,0.048808
-6.336336,0.021027
-6.326326,0.130468
-6.316316,0.097501
-6.306306,0.010446
-6.296296,0.225130
-6.286286,0.166318
-6.276276,0.229956
-6.266266,0.015732
-6.256256,0.048911
-6.246246,0.199978
-6.236236,0.212990
-6.226226,0.033785
-6.216216,0.000958
-6.206206,0.365885
-6.196196,0.185935
-6.186186,0.006156
-6.176176,0.005961
-6.166166,0.218722
-6.156156,0.020441
-6.146146,0.089904
-6.136136,0.007046
-6.126126,0.045269
-6.116116,0.043523
-6.106106,0.033656
-6.096096,0.309411
-6.086086,0.088054
-6.076076,0.126154
-6.066066,0.017442
-6.056056,0.411472
-6.046046,0.027859
-6.036036,0.058287
-6.026026,0.018145
-6.016016,0.107664
-6.006006,0.209694
-5.995996,0.089535
-5.985986,0.050328
-5.975976,0.060217
-5.965966,0.042858
-5.955956,0.113290
-5.945946,0.001032
-5.935936,0.045747
-5.925926,0.086574
-5.915916,0.168061
-5.905906,0.092218
-5.895896,0.052509
-5.885886,0.141716
-5.875876,0.062650
-5.865866,0.072692
-5.855856,0.020125
-5.845846,0.192132
-5.835836,0.009027
-5.825826,0.024780
-5.815816,0.034210
-5.805806,0.408828
-5.795796,0.076399
-5.785786,0.292767
-5.775776,0.076647
-5.765766,0.028079
-5.755756,0.089153
-5.745746,0.231566
-5.735736,0.152016
-5.725726,0.080087
-5.715716,0.099690
