time (ms), velocity (mm/s)
1498.500000,0.768483
1498.501000,0.745766
1498.502000,0.771726
1498.503000,0.764061
1498.504000,0.833509
1498.505000,0.782741
1498.506000,0.720544
1498.507000,0.669286
1498.508000,0.602372
1498.509000,0.537612
1498.510000,0.561765
1498.511000,0.683893
1498.512000,0.720642
1498.513000,0.596308
1498.514000,0.774949
1498.515000,0.695638
1498.516000,0.686505
1498.517000,0.632912
1498.518000,0.579858
1498.519000,0.614857
1498.520000,0.570654
1498.521000,0.663000
1498.522000,0.641664
1498.523000,0.661527
1498.524000,0.787079
1498.525000,0.766629
1498.526000,0.765658
1498.527000,0.746546
1498.528000,0.702224
1498.529000,0.757251
1498.530000,0.724238
1498.531000,0.733886
1498.532000,0.652509
1498.533000,0.685122
1498.534000,0.791183
1498.535000,0.727035
1498.536000,0.722227
1498.537000,0.723301
1498.538000,0.747084
1498.539000,0.732716
1498.540000,0.711727
1498.541000,0.700681
1498.542000,0.702606
1498.543000,0.823137
1498.544000,0.709741
1498.545000,0.728362
1498.546000,0.675325
1498.547000,0.540729
1498.548000,0.531884
1498.549000,0.488168
1498.550000,0.527699
1498.551000,0.508434
1498.552000,0.512871
1498.553000,0.559951
1498.554000,0.543663
1498.555000,0.582038
1498.556000,0.609300
1498.557000,0.605680
1498.558000,0.543352
1498.559000,0.646996
1498.560000,0.586250
1498.561000,0.589336
1498.562000,0.539954
1498.563000,0.464232
1498.564000,0.583542
1498.565000,0.571793
1498.566000,0.628159
1498.567000,0.570000
1498.568000,0.527482
1498.569000,0.526688
1498.570000,0.522435
1498.571000,0.427358
1498.572000,0.412801
1498.573000,0.338293
1498.574000,0.312440
1498.575000,0.355825
1498.576000,0.382741
1498.577000,0.418462
1498.578000,0.397616
1498.579000,0.330436
1498.580000,0.281234
1498.581000,0.270950
1498.582000,0.331519
1498.583000,0.180106
1498.584000,0.155937
1498.585000,0.149362
1498.586000,0.037583
1498.587000,0.010260
1498.588000,0.037627
1498.589000,0.081386
1498.590000,0.085121
1498.591000,0.134994
1498.592000,0.192334
1498.593000,0.274781
1498.594000,0.199675
