time, Temp
0.000000, 568.538043
0.001000, 566.766115
0.002000, 538.434949
0.003000, 506.968255
0.004000, 473.398264
0.005000, 438.507428
0.006000, 402.958832
0.007000, 367.345736
0.008000, 332.222526
0.009000, 298.021504
0.010000, 265.041086
0.011000, 233.535816
0.012000, 203.844045
0.013000, 176.237924
0.014000, 151.010096
0.015000, 128.466520
0.016000, 108.720203
0.017000, 91.706595
0.018000, 77.350108
0.019000, 65.593689
0.020000, 56.423999
0.021000, 49.820924
0.022000, 45.666813
0.023000, 43.896028
0.024000, 44.260807
0.025000, 46.552514
0.026000, 50.545960
0.027000, 55.943171
0.028000, 62.532029
0.029000, 70.057258
0.030000, 78.222272
0.031000, 86.862793
0.032000, 95.848279
0.033000, 104.948664
0.034000, 114.094559
0.035000, 123.165254
0.036000, 132.067289
0.037000, 140.702861
0.038000, 148.967957
0.039000, 156.636747
0.040000, 163.599456
0.041000, 169.752659
0.042000, 174.973344
0.043000, 179.183529
0.044000, 182.304054
0.045000, 184.321951
0.046000, 185.201167
0.047000, 184.930072
0.048000, 183.461881
0.049000, 180.905530
0.050000, 177.299668
0.051000, 172.736611
0.052000, 167.309967
0.053000, 161.133571
0.054000, 154.277716
0.055000, 146.895279
0.056000, 139.147871
0.057000, 131.102828
0.058000, 122.884269
0.059000, 114.623218
0.060000, 106.416700
0.061000, 98.423829
0.062000, 90.728049
0.063000, 83.439435
0.064000, 76.656242
0.065000, 70.449898
0.066000, 64.890469
0.067000, 60.026416
0.068000, 55.968196
0.069000, 52.702986
0.070000, 50.289981
0.071000, 48.640758
0.072000, 47.735846
0.073000, 47.531852
0.074000, 47.983659
0.075000, 48.982696
0.076000, 50.474876
0.077000, 52.374945
0.078000, 54.629825
0.079000, 57.185677
0.080000, 60.009421
0.081000, 62.981253
0.082000, 66.099408
0.083000, 69.254278
0.084000, 72.395065
0.085000, 75.429192
0.086000, 78.306689
0.087000, 80.973578
0.088000, 83.356794
0.089000, 85.476124
0.090000, 87.242474
0.091000, 88.600996
0.092000, 89.550490
0.093000, 90.090100
0.094000, 90.226910
0.095000, 89.889746
0.096000, 89.095202
0.097000, 87.841502
0.098000, 86.113448
0.099000, 83.961644
0.100000, 81.413775
0.101000, 78.442063
0.102000, 75.077779
0.103000, 71.341147
0.104000, 67.330571
0.105000, 63.043269
0.106000, 58.517010
0.107000, 53.836367
0.108000, 49.084100
0.109000, 44.302822
0.110000, 39.549890
0.111000, 34.878408
0.112000, 30.377454
0.113000, 26.146815
0.114000, 22.216572
0.115000, 18.642711
0.116000, 15.414819
0.117000, 12.524531
0.118000, 10.037783
0.119000, 7.968672
0.120000, 6.353170
0.121000, 5.140075
0.122000, 4.347549
0.123000, 3.972458
0.124000, 4.059957
0.125000, 4.616807
0.126000, 5.676439
0.127000, 7.176425
0.128000, 9.078993
0.129000, 11.316872
0.130000, 13.894525
0.131000, 16.784166
0.132000, 19.958060
0.133000, 23.365781
0.134000, 27.001844
0.135000, 30.783642
0.136000, 34.634773
0.137000, 38.491787
0.138000, 42.355975
0.139000, 46.160600
0.140000, 49.906288
0.141000, 53.518571
0.142000, 56.925663
0.143000, 60.039852
0.144000, 62.816144
0.145000, 65.270219
0.146000, 67.333585
0.147000, 69.019181
0.148000, 70.298928
0.149000, 71.169689
0.150000, 71.597562
0.151000, 71.565177
0.152000, 71.074419
0.153000, 70.173674
0.154000, 68.863174
0.155000, 67.179166
0.156000, 65.131559
0.157000, 62.774606
0.158000, 60.166773
0.159000, 57.427620
0.160000, 54.605194
0.161000, 51.694504
0.162000, 48.790155
0.163000, 45.866616
0.164000, 42.965606
0.165000, 40.120900
0.166000, 37.403488
