time, x1, y1, x1, x2, y2, z2, x3, y3, z3
0.053000, -0.242788, -0.209749, -0.079004, 12.287683, 14.366658, 6.075129, 12.145224, 14.186285, 14.129194
0.054000, -0.249153, -0.215259, -0.075613, 12.292891, 14.373536, 6.073217, 12.142625, 14.186306, 14.133534
0.055000, -0.255121, -0.220482, -0.072172, 12.297840, 14.380109, 6.071052, 12.139906, 14.186148, 14.138073
0.056000, -0.260672, -0.225393, -0.068680, 12.302538, 14.386372, 6.068648, 12.137077, 14.185817, 14.142801
0.057000, -0.265784, -0.229969, -0.065138, 12.306994, 14.392321, 6.066019, 12.134148, 14.185317, 14.147705
0.058000, -0.270438, -0.234185, -0.061546, 12.311217, 14.397952, 6.063179, 12.131128, 14.184655, 14.152771
0.059000, -0.274616, -0.238019, -0.057905, 12.315218, 14.403265, 6.060145, 12.128028, 14.183835, 14.157986
0.060000, -0.278301, -0.241449, -0.054216, 12.319009, 14.408256, 6.056933, 12.124859, 14.182867, 14.163335
0.061000, -0.281475, -0.244455, -0.050480, 12.322599, 14.412927, 6.053562, 12.121632, 14.181756, 14.168801
0.062000, -0.284126, -0.247019, -0.046700, 12.326002, 14.417276, 6.050050, 12.118358, 14.180513, 14.174369
0.063000, -0.286240, -0.249123, -0.042879, 12.329229, 14.421306, 6.046415, 12.115050, 14.179145, 14.180021
0.064000, -0.287808, -0.250754, -0.039020, 12.332293, 14.425016, 6.042678, 12.111719, 14.177661, 14.185738
0.065000, -0.288821, -0.251901, -0.035128, 12.335205, 14.428410, 6.038856, 12.108380, 14.176073, 14.191502
0.066000, -0.289274, -0.252554, -0.031207, 12.337979, 14.431490, 6.034969, 12.105045, 14.174389, 14.197292
0.067000, -0.289162, -0.252707, -0.027265, 12.340626, 14.434260, 6.031035, 12.101729, 14.172620, 14.203087
0.068000, -0.288485, -0.252358, -0.023309, 12.343159, 14.436722, 6.027074, 12.098446, 14.170775, 14.208866
0.069000, -0.287245, -0.251505, -0.019348, 12.345590, 14.438882, 6.023102, 12.095210, 14.168866, 14.214608
0.070000, -0.285446, -0.250152, -0.015390, 12.347930, 14.440744, 6.019137, 12.092036, 14.166903, 14.220289
0.071000, -0.283095, -0.248306, -0.011449, 12.350192, 14.442313, 6.015196, 12.088939, 14.164896, 14.225887
0.072000, -0.280202, -0.245976, -0.007535, 12.352387, 14.443595, 6.011294, 12.085931, 14.162857, 14.231380
0.073000, -0.276779, -0.243177, -0.003665, 12.354526, 14.444594, 6.007447, 12.083027, 14.160794, 14.236745
0.074000, -0.272843, -0.239924, 0.000148, 12.356619, 14.445318, 6.003668, 12.080240, 14.158721, 14.241959
0.075000, -0.268410, -0.236239, 0.003887, 12.358678, 14.445772, 5.999973, 12.077582, 14.156646, 14.246997
0.076000, -0.263503, -0.232143, 0.007532, 12.360713, 14.445962, 5.996373, 12.075064, 14.154583, 14.251838
0.077000, -0.258145, -0.227663, 0.011066, 12.362733, 14.445896, 5.992882, 12.072697, 14.152541, 14.256458
0.078000, -0.252362, -0.222828, 0.014468, 12.364749, 14.445580, 5.989511, 12.070492, 14.150534, 14.260833
0.079000, -0.246184, -0.217667, 0.017715, 12.366771, 14.445022, 5.986269, 12.068457, 14.148572, 14.264943
0.080000, -0.239642, -0.212213, 0.020786, 12.368808, 14.444231, 5.983167, 12.066600, 14.146668, 14.268766
0.081000, -0.232768, -0.206499, 0.023655, 12.370869, 14.443213, 5.980213, 12.064927, 14.144832, 14.272282
0.082000, -0.225599, -0.200561, 0.026300, 12.372966, 14.441977, 5.977415, 12.063446, 14.143076, 14.275473
0.083000, -0.218170, -0.194432, 0.028694, 12.375105, 14.440533, 5.974781, 12.062161, 14.141411, 14.278323
0.084000, -0.210520, -0.188150, 0.030812, 12.377298, 14.438889, 5.972317, 12.061075, 14.139847, 14.280816
0.085000, -0.202688, -0.181748, 0.032631, 12.379551, 14.437053, 5.970028, 12.060192, 14.138394, 14.282939
0.086000, -0.194712, -0.175260, 0.034127, 12.381873, 14.435036, 5.967921, 12.059514, 14.137061, 14.284682
0.087000, -0.186635, -0.168720, 0.035275, 12.384273, 14.432847, 5.965999, 12.059042, 14.135856, 14.286036
0.088000, -0.178497, -0.162160, 0.036056, 12.386758, 14.430496, 5.964267, 12.058777, 14.134788, 14.286994
0.089000, -0.170340, -0.155612, 0.036448, 12.389335, 14.427992, 5.962727, 12.058717, 14.133864, 14.287553
0.090000, -0.162209, -0.149106, 0.036433, 12.392011, 14.425346, 5.961384, 12.058863, 14.133090, 14.287712
0.091000, -0.154148, -0.142673, 0.035995, 12.394792, 14.422568, 5.960240, 12.059210, 14.132472, 14.287470
