time, Temp
0.000000, 0.000000
0.001000, 283.821953
0.002000, 368.390299
0.003000, 402.400910
0.004000, 415.802556
0.005000, 418.708944
0.006000, 415.561605
0.007000, 408.665911
0.008000, 399.351297
0.009000, 388.466220
0.010000, 376.585064
0.011000, 364.098732
0.012000, 351.289175
0.013000, 338.377598
0.014000, 325.543592
0.015000, 312.933073
0.016000, 300.667678
0.017000, 288.840902
0.018000, 277.519350
0.019000, 266.753341
0.020000, 256.584442
0.021000, 247.048678
0.022000, 238.167732
0.023000, 229.955026
0.024000, 222.414900
0.025000, 215.542349
0.026000, 209.327153
0.027000, 203.752786
0.028000, 198.798712
0.029000, 194.439524
0.030000, 190.647488
0.031000, 187.391872
0.032000, 184.639461
0.033000, 182.355498
0.034000, 180.503713
0.035000, 179.045970
0.036000, 177.944168
0.037000, 177.159980
0.038000, 176.653554
0.039000, 176.385227
0.040000, 176.316838
0.041000, 176.410939
0.042000, 176.629914
0.043000, 176.938857
0.044000, 177.304357
0.045000, 177.695139
0.046000, 178.083012
0.047000, 178.442508
0.048000, 178.750976
0.049000, 178.987343
0.050000, 179.133693
0.051000, 179.175553
0.052000, 179.101738
0.053000, 178.904315
0.054000, 178.578133
0.055000, 178.120876
0.056000, 177.533906
0.057000, 176.821885
0.058000, 175.991870
0.059000, 175.052882
0.060000, 174.015171
0.061000, 172.890522
0.062000, 171.690972
0.063000, 170.429009
0.064000, 169.117018
0.065000, 167.767293
0.066000, 166.392184
0.067000, 165.003803
0.068000, 163.612798
0.069000, 162.229064
0.070000, 160.861479
0.071000, 159.517417
0.072000, 158.203824
0.073000, 156.927176
0.074000, 155.692462
0.075000, 154.504757
0.076000, 153.368026
0.077000, 152.284601
0.078000, 151.256284
0.079000, 150.283814
0.080000, 149.367169
0.081000, 148.505745
0.082000, 147.698588
0.083000, 146.943635
0.084000, 146.238050
0.085000, 145.578482
0.086000, 144.960653
0.087000, 144.380568
0.088000, 143.833971
0.089000, 143.316976
0.090000, 142.825370
0.091000, 142.354715
0.092000, 141.900494
0.093000, 141.457601
0.094000, 141.020630
0.095000, 140.584716
0.096000, 140.145410
0.097000, 139.697670
0.098000, 139.237453
0.099000, 138.760676
0.100000, 138.263810
0.101000, 137.743536
0.102000, 137.196468
0.103000, 136.619431
0.104000, 136.009668
0.105000, 135.365170
0.106000, 134.684862
0.107000, 133.968345
0.108000, 133.215759
0.109000, 132.428068
0.110000, 131.606263
0.111000, 130.751984
0.112000, 129.866829
0.113000, 128.952645
0.114000, 128.011487
0.115000, 127.046020
0.116000, 126.058532
0.117000, 125.051062
0.118000, 124.025870
0.119000, 122.985550
0.120000, 121.932600
0.121000, 120.870197
0.122000, 119.801922
0.123000, 118.731371
0.124000, 117.662321
0.125000, 116.598220
0.126000, 115.542274
0.127000, 114.497051
0.128000, 113.465394
0.129000, 112.450871
0.130000, 111.457231
0.131000, 110.487813
0.132000, 109.545587
0.133000, 108.633659
0.134000, 107.754794
0.135000, 106.911047
0.136000, 106.103815
0.137000, 105.333978
0.138000, 104.602137
0.139000, 103.908007
0.140000, 103.251374
0.141000, 102.631354
0.142000, 102.046475
0.143000, 101.495162
0.144000, 100.975316
0.145000, 100.484966
0.146000, 100.021654
0.147000, 99.583057
0.148000, 99.166883
0.149000, 98.770678
0.150000, 98.391844
0.151000, 98.027478
0.152000, 97.674829
0.153000, 97.331015
0.154000, 96.993144
0.155000, 96.658705
0.156000, 96.325422
0.157000, 95.991768
0.158000, 95.656382
0.159000, 95.318145
0.160000, 94.975868
0.161000, 94.628590
0.162000, 94.275679
0.163000, 93.916371
0.164000, 93.550219
0.165000, 93.177323
0.166000, 92.797724
0.167000, 92.411764
0.168000, 92.020153
0.169000, 91.623860
0.170000, 91.224345
0.171000, 90.822969
0.172000, 90.420946
0.173000, 90.019574
0.174000, 89.620067
0.175000, 89.223925
0.176000, 88.832695
0.177000, 88.447883
0.178000, 88.070712
0.179000, 87.702051
0.180000, 87.342587
0.181000, 86.992978
0.182000, 86.653047
0.183000, 86.322488
0.184000, 86.000667
0.185000, 85.687051
0.186000, 85.381317
0.187000, 85.083002
0.188000, 84.791490
0.189000, 84.506257
0.190000, 84.226788
0.191000, 83.952769
0.192000, 83.684225
0.193000, 83.421112
0.194000, 83.163292
0.195000, 82.910635
0.196000, 82.662970
0.197000, 82.420208
0.198000, 82.182331
0.199000, 81.949238
0.200000, 81.720609
0.201000, 81.496290
0.202000, 81.275893
0.203000, 81.059030
0.204000, 80.845372
0.205000, 80.634924
0.206000, 80.427825
0.207000, 80.224209
0.208000, 80.024105
0.209000, 79.827492
0.210000, 79.634299
0.211000, 79.444232
0.212000, 79.257254
0.213000, 79.073299
0.214000, 78.892116
0.215000, 78.713307
0.216000, 78.536422
0.217000, 78.361033
0.218000, 78.186455
0.219000, 78.012193
0.220000, 77.837644
0.221000, 77.662471
0.222000, 77.486391
0.223000, 77.309193
0.224000, 77.130574
0.225000, 76.950514
0.226000, 76.769255
0.227000, 76.587185
0.228000, 76.404772
0.229000, 76.222509
0.230000, 76.040955
0.231000, 75.860165
0.232000, 75.680135
0.233000, 75.500872
0.234000, 75.322397
0.235000, 75.144757
0.236000, 74.968153
0.237000, 74.792784
0.238000, 74.618829
0.239000, 74.446507
0.240000, 74.275820
0.241000, 74.106673
0.242000, 73.939195
0.243000, 73.773689
0.244000, 73.610397
0.245000, 73.449586
0.246000, 73.291546
0.247000, 73.136405
0.248000, 72.984193
0.249000, 72.834735
0.250000, 72.688010
0.251000, 72.543892
0.252000, 72.402117
0.253000, 72.262370
0.254000, 72.124355
0.255000, 71.987891
0.256000, 71.852578
0.257000, 71.718041
0.258000, 71.583833
0.259000, 71.449824
0.260000, 71.315822
0.261000, 71.181706
0.262000, 71.047381
0.263000, 70.912854
0.264000, 70.778070
0.265000, 70.643032
0.266000, 70.507602
0.267000, 70.371807
0.268000, 70.235506
0.269000, 70.098740
0.270000, 69.961420
0.271000, 69.823494
0.272000, 69.684869
0.273000, 69.545377
0.274000, 69.404646
0.275000, 69.262325
0.276000, 69.118218
0.277000, 68.972029
0.278000, 68.823475
0.279000, 68.672317
0.280000, 68.518480
0.281000, 68.361923
0.282000, 68.202559
0.283000, 68.040275
0.284000, 67.875061
0.285000, 67.707206
0.286000, 67.536959
0.287000, 67.364432
0.288000, 67.189784
0.289000, 67.013003
0.290000, 66.834119
0.291000, 66.653305
0.292000, 66.470714
0.293000, 66.286435
0.294000, 66.100625
0.295000, 65.913361
0.296000, 65.724610
0.297000, 65.534468
0.298000, 65.342999
0.299000, 65.150301
0.300000, 64.956551
0.301000, 64.761953
0.302000, 64.566609
0.303000, 64.370658
0.304000, 64.174223
0.305000, 63.977070
0.306000, 63.778934
0.307000, 63.579774
0.308000, 63.379469
0.309000, 63.177868
0.310000, 62.974997
0.311000, 62.770925
0.312000, 62.565707
0.313000, 62.359430
0.314000, 62.152171
0.315000, 61.944001
0.316000, 61.734858
0.317000, 61.524558
0.318000, 61.313324
0.319000, 61.101471
0.320000, 60.889231
0.321000, 60.676745
0.322000, 60.463975
0.323000, 60.251184
0.324000, 60.038720
0.325000, 59.827060
0.326000, 59.616689
0.327000, 59.408064
0.328000, 59.201603
0.329000, 58.997521
0.330000, 58.796275
0.331000, 58.598243
0.332000, 58.403761
0.333000, 58.213073
0.334000, 58.026461
0.335000, 57.844058
