frequencies, power
-10.000000,0.007141
-9.988889,0.091664
-9.977778,0.044663
-9.966667,0.834572
-9.955556,0.021354
-9.944444,0.072967
-9.933333,0.467656
-9.922222,0.054100
-9.911111,0.326001
-9.900000,0.040288
-9.888889,0.117553
-9.877778,0.907724
-9.866667,0.806612
-9.855556,0.175131
-9.844444,0.180569
-9.833333,0.034548
-9.822222,0.199902
-9.811111,0.366668
-9.800000,0.029263
-9.788889,0.011883
-9.777778,0.291807
-9.766667,0.250249
-9.755556,0.125500
-9.744444,0.155680
-9.733333,0.150319
-9.722222,0.003108
-9.711111,0.029699
-9.700000,0.375380
-9.688889,0.108690
-9.677778,0.468130
-9.666667,0.125980
-9.655556,0.052897
-9.644444,0.145152
-9.633333,0.215445
-9.622222,0.111294
-9.611111,0.015483
-9.600000,0.081857
-9.588889,0.641055
-9.577778,0.081604
-9.566667,0.340165
-9.555556,0.260869
-9.544444,0.150236
-9.533333,0.094418
-9.522222,0.068749
-9.511111,0.158260
-9.500000,0.183953
-9.488889,0.036967
-9.477778,0.019114
-9.466667,0.307022
-9.455556,0.009429
-9.444444,0.013515
-9.433333,0.020985
-9.422222,0.130265
-9.411111,0.093580
-9.400000,0.004106
-9.388889,0.176268
-9.377778,0.055433
-9.366667,0.041648
-9.355556,0.065432
-9.344444,0.051766
-9.333333,0.100861
-9.322222,0.087540
-9.311111,0.141991
-9.300000,0.188453
-9.288889,0.023627
-9.277778,0.525613
-9.266667,0.129639
-9.255556,0.101771
-9.244444,0.471912
-9.233333,0.987932
-9.222222,0.118296
-9.211111,0.218342
-9.200000,0.459682
-9.188889,0.036204
-9.177778,0.153368
-9.166667,0.120341
-9.155556,0.008745
-9.144444,0.054386
-9.133333,0.072330
-9.122222,0.036832
-9.111111,0.093989
-9.100000,0.303601
-9.088889,0.053524
-9.077778,0.081811
-9.066667,0.017318
-9.055556,0.299671
-9.044444,0.239574
-9.033333,0.061111
-9.022222,0.184233
-9.011111,0.251218
-9.000000,0.241304
-8.988889,0.026017
-8.977778,0.144768
-8.966667,0.069082
-8.955556,0.024963
-8.944444,0.160342
-8.933333,0.024751
-8.922222,0.047832
-8.911111,0.127103
-8.900000,0.012576
-8.888889,0.064132
-8.877778,0.228074
-8.866667,0.055329
-8.855556,0.085950
-8.844444,0.011224
-8.833333,0.462599
-8.822222,0.130179
-8.811111,0.112900
-8.800000,0.452134
-8.788889,0.291991
-8.777778,0.166476
-8.766667,0.075895
-8.755556,0.010897
-8.744444,0.016205
-8.733333,0.076255
-8.722222,0.245801
-8.711111,0.106021
-8.700000,0.262600
-8.688889,0.026089
-8.677778,0.094726
-8.666667,0.028107
-8.655556,0.106140
-8.644444,0.085208
-8.633333,0.390453
-8.622222,0.010335
-8.611111,0.034727
-8.600000,0.355813
-8.588889,0.087295
-8.577778,0.296214
-8.566667,0.061460
-8.555556,0.133645
-8.544444,0.059005
-8.533333,0.002132
-8.522222,0.052938
-8.511111,0.006763
-8.500000,0.048907
-8.488889,0.087841
-8.477778,0.238749
-8.466667,0.198714
-8.455556,0.003083
-8.444444,0.103195
-8.433333,0.024075
-8.422222,0.072476
-8.411111,0.388787
-8.400000,0.486077
-8.388889,0.289888
-8.377778,0.063302
-8.366667,0.051711
-8.355556,0.052984
-8.344444,0.001016
-8.333333,0.108119
-8.322222,0.161726
-8.311111,0.029911
-8.300000,0.355720
-8.288889,0.215783
-8.277778,0.091889
-8.266667,0.097302
-8.255556,0.185789
-8.244444,0.366368
-8.233333,0.307212
-8.222222,0.297184
-8.211111,0.181748
-8.200000,0.214170
-8.188889,0.103201
-8.177778,0.030709
-8.166667,0.033773
-8.155556,0.052959
-8.144444,0.346400
-8.133333,0.192546
-8.122222,0.008431
-8.111111,0.129695
-8.100000,0.096179
-8.088889,0.059562
-8.077778,0.003115
-8.066667,0.116483
-8.055556,0.001975
-8.044444,0.297328
-8.033333,0.131548
-8.022222,0.135915
-8.011111,0.179846
-8.000000,0.458681
-7.988889,0.078335
-7.977778,0.034734
-7.966667,0.016124
-7.955556,0.064764
-7.944444,0.052397
-7.933333,0.271304
-7.922222,0.024036
-7.911111,0.256768
-7.900000,0.174634
-7.888889,0.061633
-7.877778,0.408927
-7.866667,0.179276
-7.855556,0.357832
-7.844444,0.050955
-7.833333,0.013849
-7.822222,0.516093
-7.811111,0.072328
-7.800000,0.052433
-7.788889,0.080497
-7.777778,0.023409
-7.766667,0.093772
-7.755556,0.041842
-7.744444,0.579447
-7.733333,0.199290
-7.722222,0.231597
-7.711111,0.450899
-7.700000,0.174935
-7.688889,0.243039
-7.677778,0.265858
-7.666667,0.070191
-7.655556,0.200370
-7.644444,0.251444
-7.633333,0.113426
-7.622222,0.104763
-7.611111,0.125882
-7.600000,0.038262
-7.588889,0.075665
-7.577778,0.237722
-7.566667,0.003619
-7.555556,0.629942
-7.544444,0.038117
-7.533333,0.003189
-7.522222,0.005627
-7.511111,0.463112
-7.500000,0.175481
-7.488889,0.331231
-7.477778,0.284135
-7.466667,0.250446
-7.455556,0.400581
-7.444444,0.218911
-7.433333,0.119003
-7.422222,0.121253
-7.411111,0.045496
-7.400000,0.146576
-7.388889,0.365854
-7.377778,0.608914
-7.366667,0.413191
-7.355556,0.108903
-7.344444,0.220774
-7.333333,0.143000
-7.322222,0.177726
-7.311111,0.465111
-7.300000,0.167002
-7.288889,0.021633
-7.277778,0.020494
-7.266667,0.261875
-7.255556,0.204698
-7.244444,0.100711
-7.233333,0.517995
-7.222222,0.003746
-7.211111,0.027266
-7.200000,0.045547
-7.188889,0.461897
-7.177778,0.147852
-7.166667,0.031451
-7.155556,0.422543
-7.144444,0.011647
-7.133333,0.055863
-7.122222,0.225578
-7.111111,0.508206
-7.100000,0.015840
-7.088889,0.131991
-7.077778,0.147938
-7.066667,0.005112
-7.055556,0.000495
-7.044444,0.289499
-7.033333,0.140766
-7.022222,0.485261
-7.011111,0.179356
-7.000000,0.629569
-6.988889,0.180477
-6.977778,0.092269
-6.966667,0.312295
-6.955556,0.917814
-6.944444,0.031821
-6.933333,0.029941
-6.922222,0.157842
-6.911111,0.556566
-6.900000,0.145722
-6.888889,0.525756
-6.877778,0.077812
-6.866667,0.208579
-6.855556,0.087012
-6.844444,0.056414
-6.833333,0.049114
-6.822222,0.412536
-6.811111,0.120150
-6.800000,0.075548
-6.788889,0.036544
-6.777778,0.662406
-6.766667,0.225234
-6.755556,0.104813
-6.744444,0.140944
-6.733333,0.024646
-6.722222,0.078945
-6.711111,0.224420
-6.700000,0.335142
-6.688889,0.130073
-6.677778,0.279267
-6.666667,0.018443
-6.655556,0.048346
-6.644444,0.136416
-6.633333,0.211698
-6.622222,0.478746
-6.611111,0.069000
-6.600000,0.435889
-6.588889,0.337877
-6.577778,0.146950
-6.566667,0.088072
-6.555556,0.077884
-6.544444,0.138203
-6.533333,0.218556
-6.522222,0.059190
-6.511111,0.061106
-6.500000,0.250596
-6.488889,0.069713
-6.477778,0.193481
-6.466667,0.075404
-6.455556,0.389780
-6.444444,0.012116
-6.433333,0.073833
-6.422222,0.197624
-6.411111,0.011398
-6.400000,0.056340
-6.388889,0.114755
-6.377778,0.052299
-6.366667,0.165820
-6.355556,0.295225
-6.344444,0.317549
-6.333333,0.006958
-6.322222,0.035307
-6.311111,0.329622
-6.300000,0.085759
-6.288889,0.116221
-6.277778,0.156278
-6.266667,0.005215
-6.255556,0.009414
-6.244444,0.499589
-6.233333,0.082815
-6.222222,0.009581
-6.211111,0.019030
-6.200000,0.081359
-6.188889,0.207460
-6.177778,0.137778
-6.166667,0.024226
-6.155556,0.246630
-6.144444,0.118068
-6.133333,0.032024
-6.122222,0.201743
-6.111111,0.237683
-6.100000,0.032367
