time, signal
0.033350,0.007271
0.033400,0.007273
0.033450,0.007272
0.033500,0.007269
0.033550,0.007265
0.033600,0.007258
0.033650,0.007249
0.033700,0.007239
0.033750,0.007226
0.033800,0.007211
0.033850,0.007195
0.033900,0.007176
0.033950,0.007155
0.034000,0.007133
0.034050,0.007108
0.034100,0.007082
0.034150,0.007054
0.034200,0.007024
0.034250,0.006992
0.034300,0.006958
0.034350,0.006922
0.034400,0.006884
0.034450,0.006845
0.034500,0.006804
0.034550,0.006761
0.034600,0.006717
0.034650,0.006670
0.034700,0.006622
0.034750,0.006573
0.034800,0.006522
0.034850,0.006469
0.034900,0.006414
0.034950,0.006358
0.035000,0.006301
0.035050,0.006242
0.035100,0.006182
0.035150,0.006120
0.035200,0.006057
0.035250,0.005992
0.035300,0.005927
0.035350,0.005860
0.035400,0.005791
0.035450,0.005722
0.035500,0.005651
0.035550,0.005580
0.035600,0.005507
0.035650,0.005433
0.035700,0.005358
0.035750,0.005282
0.035800,0.005206
0.035850,0.005128
0.035900,0.005050
0.035950,0.004971
0.036000,0.004891
0.036050,0.004810
0.036100,0.004729
0.036150,0.004647
0.036200,0.004565
0.036250,0.004482
0.036300,0.004398
0.036350,0.004315
0.036400,0.004231
0.036450,0.004146
0.036500,0.004061
0.036550,0.003976
0.036600,0.003891
0.036650,0.003806
0.036700,0.003720
0.036750,0.003635
0.036800,0.003549
0.036850,0.003464
0.036900,0.003379
0.036950,0.003293
0.037000,0.003208
0.037050,0.003124
0.037100,0.003039
0.037150,0.002955
0.037200,0.002871
0.037250,0.002788
0.037300,0.002705
0.037350,0.002623
0.037400,0.002541
0.037450,0.002460
0.037500,0.002379
0.037550,0.002299
0.037600,0.002220
0.037650,0.002142
0.037700,0.002064
0.037750,0.001988
0.037800,0.001912
0.037850,0.001837
0.037900,0.001763
0.037950,0.001690
0.038000,0.001619
0.038050,0.001548
0.038100,0.001479
0.038150,0.001411
0.038200,0.001344
0.038250,0.001278
0.038300,0.001214
0.038350,0.001150
0.038400,0.001089
0.038450,0.001028
0.038500,0.000970
0.038550,0.000912
0.038600,0.000856
0.038650,0.000802
0.038700,0.000749
0.038750,0.000698
0.038800,0.000649
0.038850,0.000601
0.038900,0.000554
0.038950,0.000510
0.039000,0.000467
0.039050,0.000426
0.039100,0.000387
0.039150,0.000349
0.039200,0.000314
0.039250,0.000280
0.039300,0.000248
0.039350,0.000218
0.039400,0.000190
0.039450,0.000163
0.039500,0.000139
0.039550,0.000117
0.039600,0.000096
0.039650,0.000078
0.039700,0.000061
0.039750,0.000046
0.039800,0.000034
0.039850,0.000023
0.039900,0.000014
0.039950,0.000008
0.040000,0.000003
0.040050,0.000001
0.040100,0.000000
0.040150,0.000001
0.040200,0.000005
0.040250,0.000010
0.040300,0.000018
0.040350,0.000027
0.040400,0.000039
0.040450,0.000052
0.040500,0.000067
0.040550,0.000085
0.040600,0.000104
0.040650,0.000125
0.040700,0.000149
0.040750,0.000174
0.040800,0.000201
0.040850,0.000230
0.040900,0.000261
0.040950,0.000293
0.041000,0.000328
0.041050,0.000364
0.041100,0.000402
0.041150,0.000442
0.041200,0.000484
0.041250,0.000528
0.041300,0.000573
0.041350,0.000620
0.041400,0.000668
0.041450,0.000719
0.041500,0.000770
0.041550,0.000824
0.041600,0.000879
0.041650,0.000935
0.041700,0.000993
0.041750,0.001053
0.041800,0.001113
0.041850,0.001176
0.041900,0.001239
0.041950,0.001304
0.042000,0.001371
0.042050,0.001438
0.042100,0.001507
0.042150,0.001577
0.042200,0.001648
0.042250,0.001720
0.042300,0.001793
0.042350,0.001867
0.042400,0.001942
0.042450,0.002018
0.042500,0.002095
0.042550,0.002173
0.042600,0.002252
0.042650,0.002331
0.042700,0.002411
0.042750,0.002492
0.042800,0.002574
0.042850,0.002656
0.042900,0.002738
0.042950,0.002821
0.043000,0.002905
0.043050,0.002989
0.043100,0.003073
0.043150,0.003158
0.043200,0.003243
0.043250,0.003328
0.043300,0.003413
0.043350,0.003498
0.043400,0.003584
0.043450,0.003669
0.043500,0.003755
0.043550,0.003840
0.043600,0.003925
0.043650,0.004011
0.043700,0.004096
0.043750,0.004180
0.043800,0.004265
0.043850,0.004349
0.043900,0.004432
0.043950,0.004515
0.044000,0.004598
0.044050,0.004680
0.044100,0.004762
0.044150,0.004843
0.044200,0.004923
0.044250,0.005003
0.044300,0.005082
0.044350,0.005160
0.044400,0.005237
0.044450,0.005313
0.044500,0.005389
0.044550,0.005463
0.044600,0.005536
0.044650,0.005609
0.044700,0.005680
0.044750,0.005750
0.044800,0.005819
0.044850,0.005887
0.044900,0.005953
0.044950,0.006019
0.045000,0.006083
0.045050,0.006145
0.045100,0.006206
0.045150,0.006266
0.045200,0.006324
0.045250,0.006381
0.045300,0.006437
0.045350,0.006490
0.045400,0.006542
0.045450,0.006593
0.045500,0.006642
0.045550,0.006689
0.045600,0.006735
0.045650,0.006779
0.045700,0.006821
0.045750,0.006861
0.045800,0.006900
0.045850,0.006937
0.045900,0.006972
0.045950,0.007005
0.046000,0.007036
0.046050,0.007065
0.046100,0.007093
0.046150,0.007119
0.046200,0.007142
0.046250,0.007164
0.046300,0.007184
0.046350,0.007202
0.046400,0.007217
0.046450,0.007231
0.046500,0.007243
0.046550,0.007253
0.046600,0.007261
0.046650,0.007267
0.046700,0.007271
0.046750,0.007273
0.046800,0.007272
0.046850,0.007270
0.046900,0.007266
0.046950,0.007260
0.047000,0.007252
0.047050,0.007242
0.047100,0.007229
0.047150,0.007215
0.047200,0.007199
0.047250,0.007181
0.047300,0.007161
0.047350,0.007139
0.047400,0.007115
0.047450,0.007089
0.047500,0.007062
0.047550,0.007032
0.047600,0.007000
0.047650,0.006967
0.047700,0.006932
0.047750,0.006895
0.047800,0.006856
0.047850,0.006815
0.047900,0.006773
0.047950,0.006729
0.048000,0.006683
0.048050,0.006635
0.048100,0.006586
0.048150,0.006535
0.048200,0.006483
0.048250,0.006429
0.048300,0.006373
0.048350,0.006316
0.048400,0.006258
0.048450,0.006198
0.048500,0.006137
0.048550,0.006074
0.048600,0.006010
0.048650,0.005944
0.048700,0.005878
0.048750,0.005810
0.048800,0.005740
0.048850,0.005670
0.048900,0.005599
0.048950,0.005526
0.049000,0.005453
0.049050,0.005378
0.049100,0.005303
0.049150,0.005226
0.049200,0.005149
0.049250,0.005071
0.049300,0.004992
0.049350,0.004912
0.049400,0.004832
0.049450,0.004751
0.049500,0.004669
0.049550,0.004587
0.049600,0.004504
0.049650,0.004421
0.049700,0.004337
0.049750,0.004253
0.049800,0.004169
0.049850,0.004084
0.049900,0.003999
0.049950,0.003914
0.050000,0.003828
0.050050,0.003743
0.050100,0.003658
0.050150,0.003572
0.050200,0.003487
0.050250,0.003401
0.050300,0.003316
0.050350,0.003231
0.050400,0.003146
0.050450,0.003062
0.050500,0.002977
0.050550,0.002893
0.050600,0.002810
0.050650,0.002727
0.050700,0.002644
0.050750,0.002562
0.050800,0.002481
0.050850,0.002400
0.050900,0.002320
0.050950,0.002241
0.051000,0.002162
0.051050,0.002085
0.051100,0.002008
0.051150,0.001932
0.051200,0.001857
0.051250,0.001783
0.051300,0.001710
0.051350,0.001638
0.051400,0.001567
0.051450,0.001497
0.051500,0.001429
0.051550,0.001361
0.051600,0.001295
0.051650,0.001231
0.051700,0.001167
0.051750,0.001105
0.051800,0.001044
0.051850,0.000985
0.051900,0.000927
0.051950,0.000871
0.052000,0.000816
0.052050,0.000763
0.052100,0.000712
0.052150,0.000662
0.052200,0.000613
0.052250,0.000567
0.052300,0.000522
0.052350,0.000478
0.052400,0.000437
0.052450,0.000397
0.052500,0.000359
0.052550,0.000323
0.052600,0.000289
0.052650,0.000256
0.052700,0.000226
0.052750,0.000197
0.052800,0.000170
0.052850,0.000145
0.052900,0.000122
0.052950,0.000101
0.053000,0.000082
0.053050,0.000065
0.053100,0.000050
0.053150,0.000037
0.053200,0.000026
0.053250,0.000017
0.053300,0.000009
0.053350,0.000004
0.053400,0.000001
0.053450,0.000000
0.053500,0.000001
0.053550,0.000004
0.053600,0.000009
0.053650,0.000016
0.053700,0.000024
0.053750,0.000035
0.053800,0.000048
0.053850,0.000063
0.053900,0.000080
0.053950,0.000099
0.054000,0.000120
0.054050,0.000142
0.054100,0.000167
0.054150,0.000193
0.054200,0.000222
0.054250,0.000252
0.054300,0.000284
0.054350,0.000319
0.054400,0.000354
0.054450,0.000392
0.054500,0.000432
0.054550,0.000473
0.054600,0.000516
0.054650,0.000561
0.054700,0.000607
0.054750,0.000655
0.054800,0.000705
0.054850,0.000756
0.054900,0.000809
0.054950,0.000864
0.055000,0.000920
0.055050,0.000978
0.055100,0.001037
0.055150,0.001097
0.055200,0.001159
0.055250,0.001222
0.055300,0.001287
0.055350,0.001353
0.055400,0.001420
0.055450,0.001488
0.055500,0.001558
0.055550,0.001629
0.055600,0.001700
0.055650,0.001773
0.055700,0.001847
0.055750,0.001922
0.055800,0.001998
0.055850,0.002075
0.055900,0.002152
0.055950,0.002231
0.056000,0.002310
0.056050,0.002390
0.056100,0.002471
0.056150,0.002552
0.056200,0.002634
0.056250,0.002716
0.056300,0.002799
0.056350,0.002883
0.056400,0.002967
0.056450,0.003051
0.056500,0.003135
0.056550,0.003220
0.056600,0.003305
0.056650,0.003390
0.056700,0.003476
0.056750,0.003561
0.056800,0.003647
0.056850,0.003732
0.056900,0.003817
0.056950,0.003903
0.057000,0.003988
0.057050,0.004073
0.057100,0.004158
0.057150,0.004242
0.057200,0.004326
0.057250,0.004410
0.057300,0.004493
0.057350,0.004576
0.057400,0.004658
0.057450,0.004740
0.057500,0.004821
0.057550,0.004902
0.057600,0.004982
0.057650,0.005061
0.057700,0.005139
0.057750,0.005216
0.057800,0.005293
0.057850,0.005369
0.057900,0.005443
0.057950,0.005517
0.058000,0.005590
0.058050,0.005661
0.058100,0.005732
0.058150,0.005801
0.058200,0.005869
0.058250,0.005936
0.058300,0.006001
0.058350,0.006066
0.058400,0.006129
0.058450,0.006190
0.058500,0.006250
0.058550,0.006309
0.058600,0.006366
0.058650,0.006422
0.058700,0.006476
0.058750,0.006529
0.058800,0.006580
0.058850,0.006629
0.058900,0.006677
0.058950,0.006723
0.059000,0.006767
0.059050,0.006810
0.059100,0.006851
0.059150,0.006890
0.059200,0.006927
0.059250,0.006963
0.059300,0.006996
0.059350,0.007028
0.059400,0.007058
0.059450,0.007086
0.059500,0.007112
0.059550,0.007136
0.059600,0.007158
0.059650,0.007179
0.059700,0.007197
0.059750,0.007213
0.059800,0.007228
0.059850,0.007240
0.059900,0.007251
0.059950,0.007259
0.060000,0.007265
0.060050,0.007270
0.060100,0.007272
0.060150,0.007273
0.060200,0.007271
0.060250,0.007267
0.060300,0.007262
0.060350,0.007254
0.060400,0.007245
0.060450,0.007233
0.060500,0.007219
0.060550,0.007204
0.060600,0.007186
0.060650,0.007167
0.060700,0.007145
0.060750,0.007122
0.060800,0.007096
0.060850,0.007069
0.060900,0.007040
0.060950,0.007009
0.061000,0.006976
0.061050,0.006941
0.061100,0.006905
0.061150,0.006866
0.061200,0.006826
0.061250,0.006784
0.061300,0.006741
0.061350,0.006695
0.061400,0.006648
0.061450,0.006599
0.061500,0.006549
0.061550,0.006497
0.061600,0.006443
0.061650,0.006388
0.061700,0.006332
0.061750,0.006274
0.061800,0.006214
0.061850,0.006153
0.061900,0.006091
0.061950,0.006027
0.062000,0.005962
0.062050,0.005895
0.062100,0.005828
0.062150,0.005759
0.062200,0.005689
0.062250,0.005618
0.062300,0.005546
0.062350,0.005472
0.062400,0.005398
0.062450,0.005323
0.062500,0.005247
0.062550,0.005170
0.062600,0.005092
0.062650,0.005013
0.062700,0.004933
0.062750,0.004853
0.062800,0.004772
0.062850,0.004691
0.062900,0.004609
0.062950,0.004526
0.063000,0.004443
0.063050,0.004359
0.063100,0.004275
0.063150,0.004191
0.063200,0.004106
0.063250,0.004021
0.063300,0.003936
0.063350,0.003851
0.063400,0.003766
0.063450,0.003680
0.063500,0.003595
0.063550,0.003509
0.063600,0.003424
0.063650,0.003339
0.063700,0.003254
0.063750,0.003169
0.063800,0.003084
0.063850,0.003000
0.063900,0.002916
0.063950,0.002832
0.064000,0.002749
0.064050,0.002666
0.064100,0.002584
0.064150,0.002503
0.064200,0.002422
0.064250,0.002342
0.064300,0.002262
0.064350,0.002183
0.064400,0.002105
0.064450,0.002028
0.064500,0.001952
0.064550,0.001877
0.064600,0.001802
0.064650,0.001729
0.064700,0.001657
0.064750,0.001586
0.064800,0.001516
0.064850,0.001447
0.064900,0.001379
0.064950,0.001313
0.065000,0.001248
0.065050,0.001184
0.065100,0.001121
0.065150,0.001060
0.065200,0.001001
0.065250,0.000943
0.065300,0.000886
0.065350,0.000831
0.065400,0.000777
0.065450,0.000725
0.065500,0.000675
0.065550,0.000626
0.065600,0.000579
0.065650,0.000533
0.065700,0.000490
0.065750,0.000448
0.065800,0.000407
0.065850,0.000369
0.065900,0.000332
0.065950,0.000298
0.066000,0.000265
0.066050,0.000234
0.066100,0.000204
0.066150,0.000177
0.066200,0.000152
0.066250,0.000128
0.066300,0.000107
0.066350,0.000087
0.066400,0.000070
0.066450,0.000054
0.066500,0.000040
0.066550,0.000029
0.066600,0.000019
0.066650,0.000011
0.066700,0.000005
0.066750,0.000002
0.066800,0.000000
0.066850,0.000000
0.066900,0.000003
0.066950,0.000007
0.067000,0.000014
0.067050,0.000022
0.067100,0.000032
0.067150,0.000045
0.067200,0.000059
0.067250,0.000075
0.067300,0.000094
0.067350,0.000114
0.067400,0.000136
0.067450,0.000160
0.067500,0.000186
0.067550,0.000214
0.067600,0.000244
0.067650,0.000276
0.067700,0.000309
0.067750,0.000345
0.067800,0.000382
0.067850,0.000421
0.067900,0.000462
0.067950,0.000504
0.068000,0.000549
0.068050,0.000595
0.068100,0.000642
0.068150,0.000692
0.068200,0.000743
0.068250,0.000795
0.068300,0.000849
0.068350,0.000905
0.068400,0.000962
0.068450,0.001021
0.068500,0.001081
0.068550,0.001142
0.068600,0.001205
0.068650,0.001270
0.068700,0.001335
0.068750,0.001402
0.068800,0.001470
0.068850,0.001539
0.068900,0.001610
0.068950,0.001681
0.069000,0.001754
0.069050,0.001827
0.069100,0.001902
0.069150,0.001978
0.069200,0.002054
0.069250,0.002132
0.069300,0.002210
0.069350,0.002289
0.069400,0.002369
0.069450,0.002449
0.069500,0.002530
0.069550,0.002612
0.069600,0.002694
0.069650,0.002777
0.069700,0.002860
0.069750,0.002944
0.069800,0.003028
0.069850,0.003113
