time (ms), velocity (mm/s)
4495.500000,-0.439304
4495.501000,-0.383492
4495.502000,-0.343924
4495.503000,-0.341396
4495.504000,-0.354505
4495.505000,-0.332644
4495.506000,-0.245797
4495.507000,-0.220662
4495.508000,-0.333652
4495.509000,-0.391201
4495.510000,-0.491592
4495.511000,-0.476083
4495.512000,-0.396584
4495.513000,-0.521662
4495.514000,-0.471770
4495.515000,-0.496402
4495.516000,-0.513060
4495.517000,-0.510002
4495.518000,-0.417129
4495.519000,-0.454551
4495.520000,-0.513908
4495.521000,-0.567394
4495.522000,-0.577296
4495.523000,-0.529895
4495.524000,-0.504057
4495.525000,-0.571194
4495.526000,-0.624709
4495.527000,-0.600691
4495.528000,-0.629359
4495.529000,-0.708736
4495.530000,-0.623403
4495.531000,-0.603532
4495.532000,-0.644147
4495.533000,-0.710396
4495.534000,-0.569320
4495.535000,-0.629089
4495.536000,-0.653775
4495.537000,-0.693431
4495.538000,-0.633086
4495.539000,-0.605023
4495.540000,-0.546577
4495.541000,-0.614333
4495.542000,-0.564746
4495.543000,-0.563848
4495.544000,-0.553080
4495.545000,-0.472269
4495.546000,-0.468352
4495.547000,-0.431892
4495.548000,-0.375783
4495.549000,-0.463023
4495.550000,-0.438866
4495.551000,-0.369412
4495.552000,-0.442221
4495.553000,-0.338325
4495.554000,-0.424659
4495.555000,-0.402796
4495.556000,-0.390757
4495.557000,-0.413520
4495.558000,-0.320487
4495.559000,-0.300972
4495.560000,-0.380720
4495.561000,-0.434647
4495.562000,-0.457593
4495.563000,-0.542753
4495.564000,-0.519932
4495.565000,-0.495293
4495.566000,-0.490885
4495.567000,-0.542666
4495.568000,-0.525154
4495.569000,-0.504164
4495.570000,-0.491714
4495.571000,-0.530310
4495.572000,-0.637738
4495.573000,-0.610470
4495.574000,-0.650513
4495.575000,-0.655475
4495.576000,-0.625439
4495.577000,-0.576399
4495.578000,-0.643451
4495.579000,-0.522475
4495.580000,-0.514166
4495.581000,-0.365294
4495.582000,-0.475793
4495.583000,-0.403005
4495.584000,-0.325525
4495.585000,-0.217947
4495.586000,-0.154592
4495.587000,-0.193077
4495.588000,-0.201756
4495.589000,-0.142438
4495.590000,-0.009644
4495.591000,0.030357
4495.592000,0.016398
4495.593000,0.108326
4495.594000,0.105787
4495.595000,0.128221
4495.596000,0.185173
4495.597000,0.088757
4495.598000,0.100320
4495.599000,0.141594
4495.600000,0.224449
4495.601000,0.106076
4495.602000,0.145005
4495.603000,0.098860
4495.604000,0.106797
4495.605000,0.094248
4495.606000,0.096886
4495.607000,0.058527
4495.608000,-0.036031
4495.609000,-0.020574
4495.610000,-0.060695
4495.611000,-0.009445
4495.612000,-0.074253
4495.613000,-0.121571
4495.614000,-0.092918
4495.615000,-0.121715
4495.616000,-0.137265
4495.617000,-0.153006
4495.618000,-0.168438
4495.619000,-0.097271
4495.620000,0.063044
4495.621000,0.126297
4495.622000,0.082377
4495.623000,0.031124
4495.624000,0.080431
4495.625000,0.102219
4495.626000,0.199103
4495.627000,0.262139
4495.628000,0.211604
4495.629000,0.195970
4495.630000,0.278165
4495.631000,0.252080
4495.632000,0.238843
4495.633000,0.327423
4495.634000,0.267309
4495.635000,0.239125
4495.636000,0.277632
4495.637000,0.312399
4495.638000,0.296886
4495.639000,0.412082
4495.640000,0.401515
4495.641000,0.370129
4495.642000,0.218323
4495.643000,0.227487
