frequencies, power
-20.000000,0.005644
-19.989990,0.013507
-19.979980,0.027870
-19.969970,0.033523
-19.959960,0.155499
-19.949950,0.009019
-19.939940,0.021146
-19.929930,0.011877
-19.919920,0.002479
-19.909910,0.023284
-19.899900,0.009239
-19.889890,0.007801
-19.879880,0.028597
-19.869870,0.030499
-19.859860,0.013242
-19.849850,0.013184
-19.839840,0.028747
-19.829830,0.036982
-19.819820,0.016431
-19.809810,0.004403
-19.799800,0.006888
-19.789790,0.023537
-19.779780,0.002902
-19.769770,0.052335
-19.759760,0.035590
-19.749750,0.013510
-19.739740,0.008870
-19.729730,0.002616
-19.719720,0.012291
-19.709710,0.011703
-19.699700,0.027560
-19.689690,0.005307
-19.679680,0.004333
-19.669670,0.079590
-19.659660,0.005235
-19.649650,0.027755
-19.639640,0.108479
-19.629630,0.027251
-19.619620,0.018366
-19.609610,0.005958
-19.599600,0.053158
-19.589590,0.000490
-19.579580,0.048557
-19.569570,0.004381
-19.559560,0.026593
-19.549550,0.002964
-19.539540,0.025460
-19.529530,0.058587
-19.519520,0.005661
-19.509510,0.016674
-19.499499,0.004497
-19.489489,0.003070
-19.479479,0.007471
-19.469469,0.027498
-19.459459,0.049329
-19.449449,0.000134
-19.439439,0.008921
-19.429429,0.004100
-19.419419,0.009569
-19.409409,0.000404
-19.399399,0.005337
-19.389389,0.131169
-19.379379,0.023185
-19.369369,0.044686
-19.359359,0.026278
-19.349349,0.013596
-19.339339,0.002620
-19.329329,0.007396
-19.319319,0.007770
-19.309309,0.012555
-19.299299,0.008604
-19.289289,0.006582
-19.279279,0.002824
-19.269269,0.022226
-19.259259,0.033908
-19.249249,0.032112
-19.239239,0.054794
-19.229229,0.039655
-19.219219,0.007630
-19.209209,0.046907
-19.199199,0.009040
-19.189189,0.014358
-19.179179,0.045534
-19.169169,0.018280
-19.159159,0.002346
-19.149149,0.034964
-19.139139,0.051478
-19.129129,0.019997
-19.119119,0.002406
-19.109109,0.021815
-19.099099,0.027923
-19.089089,0.009580
-19.079079,0.040763
-19.069069,0.001045
-19.059059,0.009584
-19.049049,0.007411
-19.039039,0.027056
-19.029029,0.009475
-19.019019,0.000865
-19.009009,0.017830
-18.998999,0.027154
-18.988989,0.000185
-18.978979,0.001654
-18.968969,0.036773
-18.958959,0.001848
-18.948949,0.025934
-18.938939,0.025227
-18.928929,0.044643
-18.918919,0.007112
-18.908909,0.014996
-18.898899,0.002018
-18.888889,0.029022
-18.878879,0.006160
-18.868869,0.013086
-18.858859,0.010527
-18.848849,0.034741
-18.838839,0.049530
-18.828829,0.002042
-18.818819,0.000571
-18.808809,0.029069
-18.798799,0.006055
-18.788789,0.002853
-18.778779,0.025958
-18.768769,0.011552
-18.758759,0.021250
-18.748749,0.010425
-18.738739,0.076832
-18.728729,0.061363
-18.718719,0.013214
-18.708709,0.092892
-18.698699,0.045988
-18.688689,0.028337
-18.678679,0.000344
-18.668669,0.003617
-18.658659,0.002236
-18.648649,0.019310
-18.638639,0.012598
-18.628629,0.003027
-18.618619,0.008655
-18.608609,0.019142
-18.598599,0.023437
-18.588589,0.022345
-18.578579,0.026952
-18.568569,0.025089
-18.558559,0.001570
-18.548549,0.027225
-18.538539,0.013351
-18.528529,0.089556
-18.518519,0.013268
-18.508509,0.014238
-18.498498,0.011317
-18.488488,0.007371
-18.478478,0.008497
-18.468468,0.037226
-18.458458,0.011011
-18.448448,0.021872
-18.438438,0.043284
-18.428428,0.008983
-18.418418,0.009213
-18.408408,0.018543
-18.398398,0.005540
-18.388388,0.019521
-18.378378,0.029493
-18.368368,0.019087
-18.358358,0.026740
-18.348348,0.018568
-18.338338,0.069982
-18.328328,0.043120
-18.318318,0.009100
-18.308308,0.001482
-18.298298,0.005290
-18.288288,0.016259
-18.278278,0.024690
-18.268268,0.016481
-18.258258,0.081142
-18.248248,0.012836
-18.238238,0.052543
-18.228228,0.007458
-18.218218,0.060227
-18.208208,0.014937
-18.198198,0.029671
-18.188188,0.051330
-18.178178,0.010943
-18.168168,0.025512
-18.158158,0.000715
-18.148148,0.015972
-18.138138,0.106791
-18.128128,0.038439
-18.118118,0.015937
-18.108108,0.023323
-18.098098,0.008087
-18.088088,0.076518
-18.078078,0.009978
-18.068068,0.070764
-18.058058,0.018152
-18.048048,0.030679
-18.038038,0.013856
-18.028028,0.008158
-18.018018,0.011141
-18.008008,0.067156
-17.997998,0.009257
-17.987988,0.053084
-17.977978,0.019510
-17.967968,0.061597
-17.957958,0.154753
-17.947948,0.052186
-17.937938,0.011947
-17.927928,0.034318
-17.917918,0.006885
-17.907908,0.003253
-17.897898,0.091082
-17.887888,0.014086
-17.877878,0.026924
-17.867868,0.001543
-17.857858,0.000812
-17.847848,0.000899
-17.837838,0.057121
-17.827828,0.005252
-17.817818,0.019441
-17.807808,0.012837
-17.797798,0.040742
-17.787788,0.034150
-17.777778,0.011050
-17.767768,0.036780
-17.757758,0.006453
-17.747748,0.027592
-17.737738,0.012944
-17.727728,0.010916
-17.717718,0.059725
-17.707708,0.031135
-17.697698,0.056296
-17.687688,0.016450
-17.677678,0.002235
-17.667668,0.018488
-17.657658,0.008683
-17.647648,0.012190
-17.637638,0.006148
-17.627628,0.026150
-17.617618,0.023793
-17.607608,0.037270
-17.597598,0.267825
-17.587588,0.013708
-17.577578,0.022483
-17.567568,0.005083
-17.557558,0.007701
-17.547548,0.158262
-17.537538,0.041702
-17.527528,0.016518
-17.517518,0.013695
-17.507508,0.107285
-17.497497,0.017158
-17.487487,0.029796
-17.477477,0.002795
-17.467467,0.034986
-17.457457,0.011355
-17.447447,0.024525
-17.437437,0.024249
-17.427427,0.006367
-17.417417,0.005525
-17.407407,0.005096
-17.397397,0.003174
-17.387387,0.020189
-17.377377,0.089088
-17.367367,0.040715
-17.357357,0.035894
-17.347347,0.018465
-17.337337,0.002412
-17.327327,0.048152
-17.317317,0.024340
-17.307307,0.029467
-17.297297,0.011632
-17.287287,0.038761
-17.277277,0.151323
-17.267267,0.006898
-17.257257,0.013370
-17.247247,0.042594
-17.237237,0.021015
-17.227227,0.044273
-17.217217,0.045440
-17.207207,0.016388
-17.197197,0.009592
-17.187187,0.001047
-17.177177,0.019971
-17.167167,0.003544
-17.157157,0.023188
-17.147147,0.039928
-17.137137,0.007389
-17.127127,0.022297
-17.117117,0.009810
-17.107107,0.048601
-17.097097,0.003693
-17.087087,0.027242
-17.077077,0.033637
-17.067067,0.034277
-17.057057,0.006345
-17.047047,0.067062
-17.037037,0.015611
-17.027027,0.044572
-17.017017,0.037957
-17.007007,0.016844
-16.996997,0.002511
-16.986987,0.007829
-16.976977,0.023866
-16.966967,0.034475
-16.956957,0.021915
-16.946947,0.007773
-16.936937,0.018735
