time (ms), velocity (mm/s)
2397.600000,0.811173
2397.601000,0.797113
2397.602000,0.755679
2397.603000,0.827272
2397.604000,0.817472
2397.605000,0.922295
2397.606000,0.950680
2397.607000,1.001131
2397.608000,1.068761
2397.609000,1.149080
2397.610000,1.154275
2397.611000,1.126007
2397.612000,1.195892
2397.613000,1.251947
2397.614000,1.345574
2397.615000,1.320120
2397.616000,1.367010
2397.617000,1.354438
2397.618000,1.346458
2397.619000,1.292548
2397.620000,1.322770
2397.621000,1.381303
2397.622000,1.380574
2397.623000,1.402490
2397.624000,1.505945
2397.625000,1.488105
2397.626000,1.525947
2397.627000,1.417033
2397.628000,1.493954
2397.629000,1.589128
2397.630000,1.648475
2397.631000,1.757546
2397.632000,1.737688
2397.633000,1.742488
2397.634000,1.741022
2397.635000,1.797273
2397.636000,1.715919
2397.637000,1.688479
2397.638000,1.644764
2397.639000,1.653719
2397.640000,1.783938
2397.641000,1.726301
2397.642000,1.776087
2397.643000,1.705551
2397.644000,1.713459
2397.645000,1.658070
2397.646000,1.665584
2397.647000,1.624519
2397.648000,1.675087
2397.649000,1.691777
2397.650000,1.662374
2397.651000,1.532574
2397.652000,1.451072
2397.653000,1.417081
2397.654000,1.423994
2397.655000,1.468896
2397.656000,1.481718
2397.657000,1.553967
2397.658000,1.598111
2397.659000,1.443329
2397.660000,1.317744
2397.661000,1.348041
2397.662000,1.350074
2397.663000,1.289407
2397.664000,1.237176
2397.665000,1.156596
2397.666000,1.096987
2397.667000,1.125234
2397.668000,1.099053
2397.669000,1.110988
2397.670000,1.053416
2397.671000,0.962790
2397.672000,0.836655
2397.673000,0.823269
2397.674000,0.793785
2397.675000,0.765932
2397.676000,0.694957
2397.677000,0.609493
2397.678000,0.713319
2397.679000,0.632660
2397.680000,0.657767
2397.681000,0.635345
2397.682000,0.566818
2397.683000,0.566069
2397.684000,0.524979
2397.685000,0.444903
2397.686000,0.441840
2397.687000,0.376116
2397.688000,0.363685
2397.689000,0.344949
2397.690000,0.380283
2397.691000,0.322554
2397.692000,0.294153
2397.693000,0.309764
2397.694000,0.211615
2397.695000,0.213686
2397.696000,0.154450
2397.697000,0.119850
2397.698000,0.074545
2397.699000,0.004084
2397.700000,0.043874
2397.701000,-0.081740
2397.702000,-0.102475
2397.703000,-0.058242
2397.704000,0.022257
2397.705000,-0.006812
2397.706000,0.044205
2397.707000,0.097211
2397.708000,0.132876
2397.709000,0.110022
2397.710000,0.089738
2397.711000,0.103961
2397.712000,0.081364
2397.713000,0.021966
2397.714000,0.011091
2397.715000,-0.116312
2397.716000,-0.273474
2397.717000,-0.343807
2397.718000,-0.371293
2397.719000,-0.422150
2397.720000,-0.417625
2397.721000,-0.501097
2397.722000,-0.470584
2397.723000,-0.570829
2397.724000,-0.506086
2397.725000,-0.521305
2397.726000,-0.568903
2397.727000,-0.578369
2397.728000,-0.583791
2397.729000,-0.596091
2397.730000,-0.586075
2397.731000,-0.646941
2397.732000,-0.705948
2397.733000,-0.700617
2397.734000,-0.681569
2397.735000,-0.669485
2397.736000,-0.799579
2397.737000,-0.768999
2397.738000,-0.784926
2397.739000,-0.944671
2397.740000,-0.898018
2397.741000,-0.935410
2397.742000,-0.952586
2397.743000,-1.019686
2397.744000,-1.098835
2397.745000,-1.111564
2397.746000,-1.158482
2397.747000,-1.060689
2397.748000,-1.161400
2397.749000,-1.121244
2397.750000,-1.116658
2397.751000,-1.127567
2397.752000,-1.118580
2397.753000,-1.094744
2397.754000,-1.117830
2397.755000,-1.248423
2397.756000,-1.335029
2397.757000,-1.353218
2397.758000,-1.380649
2397.759000,-1.359485
2397.760000,-1.252295
2397.761000,-1.254351
2397.762000,-1.314438
2397.763000,-1.355673
2397.764000,-1.396685
2397.765000,-1.384529
2397.766000,-1.395569
2397.767000,-1.399259
2397.768000,-1.373768
2397.769000,-1.341911
2397.770000,-1.320821
2397.771000,-1.398081
2397.772000,-1.422402
2397.773000,-1.448560
2397.774000,-1.387681
2397.775000,-1.373726
2397.776000,-1.240256
2397.777000,-1.179271
2397.778000,-1.162627
2397.779000,-1.286797
2397.780000,-1.283548
2397.781000,-1.353543
2397.782000,-1.217864
2397.783000,-1.231979
2397.784000,-1.195197
2397.785000,-1.167937
2397.786000,-1.216784
2397.787000,-1.218279
2397.788000,-1.198713
2397.789000,-1.133889
2397.790000,-1.099654
2397.791000,-1.079864
2397.792000,-1.015028
2397.793000,-1.044944
2397.794000,-1.053324
2397.795000,-0.919612
2397.796000,-0.907779
2397.797000,-0.883081
2397.798000,-0.807315
2397.799000,-0.744337
2397.800000,-0.823738
2397.801000,-0.711011
2397.802000,-0.699948
2397.803000,-0.712448
2397.804000,-0.816317
2397.805000,-0.820857
2397.806000,-0.762131
2397.807000,-0.721335
2397.808000,-0.679396
2397.809000,-0.631786
2397.810000,-0.596981
2397.811000,-0.496891
2397.812000,-0.612882
2397.813000,-0.536942
2397.814000,-0.478188
2397.815000,-0.512640
2397.816000,-0.552435
2397.817000,-0.559791
2397.818000,-0.565962
2397.819000,-0.524685
2397.820000,-0.471321
2397.821000,-0.475300
2397.822000,-0.454544
2397.823000,-0.403038
2397.824000,-0.344953
2397.825000,-0.337449
2397.826000,-0.439098
2397.827000,-0.509963
2397.828000,-0.580442
2397.829000,-0.563749
2397.830000,-0.538328
2397.831000,-0.502833
2397.832000,-0.464300
2397.833000,-0.353807
2397.834000,-0.338055
2397.835000,-0.407794
2397.836000,-0.398781
2397.837000,-0.438836
2397.838000,-0.476918
2397.839000,-0.437701
2397.840000,-0.419816
2397.841000,-0.381998
2397.842000,-0.369181
2397.843000,-0.328037
2397.844000,-0.180197
2397.845000,-0.219327
2397.846000,-0.174683
2397.847000,-0.140367
2397.848000,-0.125697
2397.849000,0.067773
2397.850000,0.104023
2397.851000,0.075802
2397.852000,0.142328
2397.853000,0.120120
2397.854000,0.148863
2397.855000,0.086381
2397.856000,0.017310
2397.857000,0.073048
2397.858000,0.058639
2397.859000,0.064033
2397.860000,0.097394
2397.861000,0.093900
2397.862000,0.170501
2397.863000,0.324654
2397.864000,0.327101
2397.865000,0.361846
2397.866000,0.354897
2397.867000,0.458026
2397.868000,0.452529
2397.869000,0.495847
2397.870000,0.458541
2397.871000,0.523735
2397.872000,0.680542
2397.873000,0.705427
2397.874000,0.636035
2397.875000,0.674458
2397.876000,0.658857
2397.877000,0.629109
2397.878000,0.611047
2397.879000,0.505824
2397.880000,0.464377
2397.881000,0.534290
2397.882000,0.524972
2397.883000,0.557930
2397.884000,0.511363
2397.885000,0.562418
2397.886000,0.615407
2397.887000,0.575506
2397.888000,0.440605
2397.889000,0.428341
2397.890000,0.367244
2397.891000,0.254774
2397.892000,0.223307
2397.893000,0.220892
2397.894000,0.179711
2397.895000,0.219874
2397.896000,0.180748
2397.897000,0.247251
2397.898000,0.282951
2397.899000,0.258960
2397.900000,0.210507
2397.901000,0.253641
2397.902000,0.256908
2397.903000,0.266295
2397.904000,0.258226
2397.905000,0.317718
2397.906000,0.415149
2397.907000,0.496250
2397.908000,0.529011
2397.909000,0.549153
2397.910000,0.537933
2397.911000,0.508868
2397.912000,0.523105
2397.913000,0.541710
2397.914000,0.494183
2397.915000,0.516755
2397.916000,0.620694
2397.917000,0.732793
2397.918000,0.666308
2397.919000,0.717976
2397.920000,0.706080
2397.921000,0.665260
2397.922000,0.589400
2397.923000,0.617016
2397.924000,0.653850
2397.925000,0.673908
2397.926000,0.705977
2397.927000,0.812186
2397.928000,0.760515
2397.929000,0.682527
2397.930000,0.766551
2397.931000,0.735532
2397.932000,0.710485
2397.933000,0.744999
2397.934000,0.754750
2397.935000,0.809454
2397.936000,0.686611
2397.937000,0.668230
2397.938000,0.793578
2397.939000,0.732893
2397.940000,0.683621
2397.941000,0.692924
2397.942000,0.815783
2397.943000,0.703790
2397.944000,0.756414
2397.945000,0.762365
2397.946000,0.802001
2397.947000,0.763488
2397.948000,0.778661
2397.949000,0.747441
2397.950000,0.696524
2397.951000,0.713788
2397.952000,0.757031
2397.953000,0.719279
2397.954000,0.678591
2397.955000,0.627778
2397.956000,0.682162
2397.957000,0.760647
2397.958000,0.723557
2397.959000,0.661710
2397.960000,0.740096
2397.961000,0.748963
2397.962000,0.773402
2397.963000,0.702402
2397.964000,0.685631
2397.965000,0.800704
2397.966000,0.717613
2397.967000,0.707914
2397.968000,0.665119
2397.969000,0.561486
2397.970000,0.618529
2397.971000,0.711436
2397.972000,0.719685
2397.973000,0.728619
2397.974000,0.738833
2397.975000,0.739468
2397.976000,0.704373
2397.977000,0.720389
2397.978000,0.686197
2397.979000,0.663371
2397.980000,0.690423
2397.981000,0.687625
2397.982000,0.573802
2397.983000,0.475859
2397.984000,0.467751
2397.985000,0.472551
2397.986000,0.492190
2397.987000,0.503198
2397.988000,0.428729
2397.989000,0.522167
2397.990000,0.514987
2397.991000,0.458095
2397.992000,0.351100
2397.993000,0.498694
2397.994000,0.445340
2397.995000,0.421050
2397.996000,0.418807
2397.997000,0.336877
2397.998000,0.207900
2397.999000,0.148774
2398.000000,0.110245
2398.001000,0.076347
2398.002000,0.121215
2398.003000,0.171039
2398.004000,0.058996
2398.005000,0.045305
2398.006000,0.161375
2398.007000,0.168132
2398.008000,0.152890
2398.009000,0.141148
2398.010000,0.158543
2398.011000,0.195690
2398.012000,0.185071
2398.013000,0.289483
2398.014000,0.305743
2398.015000,0.320431
2398.016000,0.302634
2398.017000,0.348163
2398.018000,0.336931
2398.019000,0.465012
2398.020000,0.497551
2398.021000,0.476580
2398.022000,0.468073
2398.023000,0.418955
2398.024000,0.401575
2398.025000,0.330325
2398.026000,0.320356
2398.027000,0.277975
