frequencies, power
-20.000000,0.004957
-19.989990,0.017388
-19.979980,0.000401
-19.969970,0.062782
-19.959960,0.051351
-19.949950,0.017196
-19.939940,0.111464
-19.929930,0.006093
-19.919920,0.013841
-19.909910,0.071517
-19.899900,0.005215
-19.889890,0.048398
-19.879880,0.017504
-19.869870,0.050284
-19.859860,0.011706
-19.849850,0.100391
-19.839840,0.003141
-19.829830,0.030782
-19.819820,0.025894
-19.809810,0.040196
-19.799800,0.013367
-19.789790,0.026015
-19.779780,0.001298
-19.769770,0.021238
-19.759760,0.044926
-19.749750,0.050668
-19.739740,0.039428
-19.729730,0.022688
-19.719720,0.003396
-19.709710,0.042481
-19.699700,0.026731
-19.689690,0.055077
-19.679680,0.022239
-19.669670,0.036599
-19.659660,0.004208
-19.649650,0.004348
-19.639640,0.008986
-19.629630,0.005238
-19.619620,0.013206
-19.609610,0.003768
-19.599600,0.013137
-19.589590,0.043209
-19.579580,0.004844
-19.569570,0.001050
-19.559560,0.066738
-19.549550,0.002157
-19.539540,0.016664
-19.529530,0.001365
-19.519520,0.002336
-19.509510,0.031267
-19.499499,0.043143
-19.489489,0.041670
-19.479479,0.016204
-19.469469,0.007546
-19.459459,0.007657
-19.449449,0.019831
-19.439439,0.030386
-19.429429,0.133991
-19.419419,0.017422
-19.409409,0.009835
-19.399399,0.021331
-19.389389,0.012797
-19.379379,0.001879
-19.369369,0.016171
-19.359359,0.017173
-19.349349,0.004040
-19.339339,0.007550
-19.329329,0.006163
-19.319319,0.005391
-19.309309,0.002659
-19.299299,0.014305
-19.289289,0.015794
-19.279279,0.047440
-19.269269,0.030291
-19.259259,0.007866
-19.249249,0.013317
-19.239239,0.024173
-19.229229,0.033507
-19.219219,0.001386
-19.209209,0.012214
-19.199199,0.016605
-19.189189,0.022050
-19.179179,0.002263
-19.169169,0.044587
-19.159159,0.040272
-19.149149,0.022261
-19.139139,0.100458
-19.129129,0.006635
-19.119119,0.018450
-19.109109,0.016913
-19.099099,0.063752
-19.089089,0.000394
-19.079079,0.008917
-19.069069,0.020407
-19.059059,0.012668
-19.049049,0.034263
-19.039039,0.095738
-19.029029,0.001132
-19.019019,0.048721
-19.009009,0.042248
-18.998999,0.007410
-18.988989,0.033318
-18.978979,0.039890
-18.968969,0.064811
-18.958959,0.051567
-18.948949,0.031944
-18.938939,0.079967
-18.928929,0.012270
