frequencies, power
-10.000000,0.023109
-9.989990,0.013414
-9.979980,0.049661
-9.969970,0.012307
-9.959960,0.021777
-9.949950,0.031178
-9.939940,0.020815
-9.929930,0.011179
-9.919920,0.001678
-9.909910,0.002321
-9.899900,0.011865
-9.889890,0.097557
-9.879880,0.050503
-9.869870,0.017940
-9.859860,0.010958
-9.849850,0.023784
-9.839840,0.038386
-9.829830,0.038989
-9.819820,0.217069
-9.809810,0.056672
-9.799800,0.060741
-9.789790,0.005892
-9.779780,0.054265
-9.769770,0.006713
-9.759760,0.016222
-9.749750,0.021424
-9.739740,0.037423
-9.729730,0.045469
-9.719720,0.015830
-9.709710,0.000220
-9.699700,0.016046
-9.689690,0.057309
-9.679680,0.049148
-9.669670,0.090615
-9.659660,0.210055
-9.649650,0.062630
-9.639640,0.169729
-9.629630,0.075309
-9.619620,0.144851
-9.609610,0.109641
-9.599600,0.025938
-9.589590,0.072036
-9.579580,0.043737
-9.569570,0.152510
-9.559560,0.039319
-9.549550,0.182449
-9.539540,0.099353
-9.529530,0.209605
-9.519520,0.059912
-9.509510,0.027600
-9.499499,0.000954
-9.489489,0.017965
-9.479479,0.010929
-9.469469,0.061986
-9.459459,0.055144
-9.449449,0.075355
-9.439439,0.039967
-9.429429,0.040099
-9.419419,0.048477
-9.409409,0.028229
-9.399399,0.004757
-9.389389,0.066054
-9.379379,0.010192
-9.369369,0.005833
-9.359359,0.180919
-9.349349,0.040148
-9.339339,0.042275
-9.329329,0.035601
-9.319319,0.051636
-9.309309,0.018846
-9.299299,0.114698
-9.289289,0.060083
-9.279279,0.125021
-9.269269,0.063441
-9.259259,0.077213
-9.249249,0.001091
-9.239239,0.028110
-9.229229,0.103940
-9.219219,0.004428
-9.209209,0.050941
-9.199199,0.102750
-9.189189,0.055003
-9.179179,0.165255
-9.169169,0.178941
-9.159159,0.056752
-9.149149,0.033736
-9.139139,0.090183
-9.129129,0.035569
-9.119119,0.173694
-9.109109,0.052603
-9.099099,0.005943
-9.089089,0.011424
-9.079079,0.041088
-9.069069,0.068217
-9.059059,0.020522
-9.049049,0.087163
-9.039039,0.020574
