frequencies, power
-10.000000,0.036915
-9.989990,0.022781
-9.979980,0.006039
-9.969970,0.000146
-9.959960,0.105255
-9.949950,0.095517
-9.939940,0.034251
-9.929930,0.046039
-9.919920,0.072621
-9.909910,0.009070
-9.899900,0.012054
-9.889890,0.044789
-9.879880,0.014639
-9.869870,0.035732
-9.859860,0.006268
-9.849850,0.017472
-9.839840,0.113145
-9.829830,0.100373
-9.819820,0.135858
-9.809810,0.081236
-9.799800,0.009610
-9.789790,0.034671
-9.779780,0.007860
-9.769770,0.058344
-9.759760,0.018263
-9.749750,0.017463
-9.739740,0.056134
-9.729730,0.000142
-9.719720,0.079810
-9.709710,0.049714
-9.699700,0.031574
-9.689690,0.005989
-9.679680,0.087244
-9.669670,0.071883
-9.659660,0.114436
-9.649650,0.018617
-9.639640,0.073927
-9.629630,0.017051
-9.619620,0.041509
-9.609610,0.002539
-9.599600,0.036676
-9.589590,0.046383
-9.579580,0.124725
-9.569570,0.003351
-9.559560,0.229937
-9.549550,0.066537
-9.539540,0.192880
-9.529530,0.037885
-9.519520,0.029800
-9.509510,0.024438
-9.499499,0.015090
-9.489489,0.002692
-9.479479,0.019403
-9.469469,0.000366
-9.459459,0.203526
-9.449449,0.063801
-9.439439,0.014000
-9.429429,0.013198
-9.419419,0.032220
-9.409409,0.011041
-9.399399,0.036026
-9.389389,0.042001
-9.379379,0.035015
-9.369369,0.013113
-9.359359,0.014206
-9.349349,0.112389
-9.339339,0.100297
-9.329329,0.008773
-9.319319,0.009494
-9.309309,0.015439
-9.299299,0.047279
-9.289289,0.022911
-9.279279,0.003639
-9.269269,0.019635
-9.259259,0.005657
-9.249249,0.167730
-9.239239,0.026689
-9.229229,0.025444
-9.219219,0.089539
-9.209209,0.047363
-9.199199,0.024786
-9.189189,0.133146
-9.179179,0.106270
-9.169169,0.040416
-9.159159,0.018840
-9.149149,0.049143
-9.139139,0.129653
-9.129129,0.095536
-9.119119,0.019293
-9.109109,0.129174
-9.099099,0.129374
-9.089089,0.001808
-9.079079,0.010085
-9.069069,0.039950
-9.059059,0.002470
-9.049049,0.052153
-9.039039,0.064162
-9.029029,0.013344
-9.019019,0.034241
-9.009009,0.034818
-8.998999,0.027219
-8.988989,0.020377
-8.978979,0.039672
-8.968969,0.002680
-8.958959,0.047916
-8.948949,0.050769
-8.938939,0.015586
-8.928929,0.040319
-8.918919,0.020368
-8.908909,0.027797
-8.898899,0.025928
-8.888889,0.088687
-8.878879,0.018682
-8.868869,0.102536
-8.858859,0.104687
-8.848849,0.001759
-8.838839,0.045467
-8.828829,0.049222
-8.818819,0.238602
-8.808809,0.012361
-8.798799,0.002548
-8.788789,0.020242
-8.778779,0.024258
-8.768769,0.064310
-8.758759,0.071154
-8.748749,0.063540
-8.738739,0.118585
-8.728729,0.043242
-8.718719,0.109464
-8.708709,0.048854
-8.698699,0.002628
-8.688689,0.019277
-8.678679,0.051010
-8.668669,0.012984
-8.658659,0.064972
-8.648649,0.012490
-8.638639,0.011289
-8.628629,0.049924
-8.618619,0.005116
-8.608609,0.007423
-8.598599,0.002356
-8.588589,0.006385
-8.578579,0.072898
-8.568569,0.049125
-8.558559,0.004290
-8.548549,0.018877
-8.538539,0.023023
-8.528529,0.105873
-8.518519,0.063665
-8.508509,0.112007
-8.498498,0.047199
-8.488488,0.160261
-8.478478,0.089757
-8.468468,0.005204
-8.458458,0.140779
-8.448448,0.099217
-8.438438,0.013435
-8.428428,0.031075
-8.418418,0.024081
-8.408408,0.027699
-8.398398,0.046026
-8.388388,0.030604
-8.378378,0.045896
-8.368368,0.028406
-8.358358,0.055597
-8.348348,0.009860
-8.338338,0.001098
-8.328328,0.023745
-8.318318,0.004503
-8.308308,0.088565
-8.298298,0.012090
-8.288288,0.041931
-8.278278,0.014430
-8.268268,0.033209
-8.258258,0.030493
-8.248248,0.082047
-8.238238,0.000352
-8.228228,0.028106
-8.218218,0.016562
-8.208208,0.129449
-8.198198,0.175142
-8.188188,0.149049
-8.178178,0.062707
-8.168168,0.374723
-8.158158,0.042056
-8.148148,0.008433
-8.138138,0.081762
-8.128128,0.034806
-8.118118,0.114854
-8.108108,0.036102
-8.098098,0.035345
-8.088088,0.341425
-8.078078,0.023841
-8.068068,0.042784
-8.058058,0.133216
-8.048048,0.018537
-8.038038,0.059875
-8.028028,0.001045
-8.018018,0.142531
-8.008008,0.015210
-7.997998,0.107320
-7.987988,0.035475
-7.977978,0.163024
-7.967968,0.277905
-7.957958,0.124766
-7.947948,0.003447
-7.937938,0.061881
-7.927928,0.012055
-7.917918,0.012267
-7.907908,0.124826
-7.897898,0.041451
-7.887888,0.008450
-7.877878,0.046784
-7.867868,0.047944
-7.857858,0.097478
-7.847848,0.013761
-7.837838,0.003659
-7.827828,0.005626
-7.817818,0.058181
-7.807808,0.011550
-7.797798,0.012844
-7.787788,0.073741
-7.777778,0.019981
-7.767768,0.015897
-7.757758,0.048311
-7.747748,0.002843
-7.737738,0.048837
-7.727728,0.129464
-7.717718,0.406145
-7.707708,0.102516
-7.697698,0.011057
-7.687688,0.009930
-7.677678,0.002365
