time (ms), velocity (mm/s)
1898.100000,-0.118883
1898.101000,-0.084656
1898.102000,-0.144804
1898.103000,-0.132779
1898.104000,-0.210974
1898.105000,-0.262134
1898.106000,-0.426763
1898.107000,-0.503676
1898.108000,-0.541618
1898.109000,-0.555244
1898.110000,-0.572977
1898.111000,-0.614430
1898.112000,-0.660725
1898.113000,-0.677672
1898.114000,-0.610270
1898.115000,-0.647279
1898.116000,-0.690525
1898.117000,-0.688448
1898.118000,-0.865591
1898.119000,-0.822959
1898.120000,-0.882069
1898.121000,-0.862755
1898.122000,-0.850101
1898.123000,-0.853431
1898.124000,-0.924193
1898.125000,-0.849381
1898.126000,-0.836568
1898.127000,-0.787500
1898.128000,-0.804655
1898.129000,-0.805384
1898.130000,-0.860945
1898.131000,-0.868413
1898.132000,-0.877933
1898.133000,-0.892561
1898.134000,-0.834113
1898.135000,-0.843418
1898.136000,-0.883463
1898.137000,-0.855672
1898.138000,-0.998648
1898.139000,-0.997030
1898.140000,-0.946616
1898.141000,-1.030298
1898.142000,-1.035532
1898.143000,-1.109007
1898.144000,-1.194081
1898.145000,-1.164266
1898.146000,-1.130210
1898.147000,-1.141244
1898.148000,-0.974196
1898.149000,-0.952681
1898.150000,-0.947412
1898.151000,-0.990763
1898.152000,-0.899290
1898.153000,-0.868294
1898.154000,-0.918494
1898.155000,-0.896647
1898.156000,-0.921898
1898.157000,-0.896701
1898.158000,-0.951641
1898.159000,-0.890331
1898.160000,-0.863610
1898.161000,-0.765142
1898.162000,-0.761177
1898.163000,-0.705173
1898.164000,-0.723152
1898.165000,-0.710584
1898.166000,-0.632771
1898.167000,-0.612045
1898.168000,-0.533185
1898.169000,-0.556752
1898.170000,-0.605189
1898.171000,-0.546510
1898.172000,-0.526409
1898.173000,-0.391165
1898.174000,-0.469375
1898.175000,-0.397238
1898.176000,-0.451146
1898.177000,-0.514926
1898.178000,-0.486743
1898.179000,-0.549236
1898.180000,-0.518388
1898.181000,-0.480202
1898.182000,-0.512926
1898.183000,-0.555696
1898.184000,-0.404673
1898.185000,-0.276989
1898.186000,-0.254336
1898.187000,-0.214547
1898.188000,-0.250357
1898.189000,-0.193397
1898.190000,-0.223426
1898.191000,-0.274458
1898.192000,-0.202394
1898.193000,-0.201014
1898.194000,-0.250331
1898.195000,-0.205489
1898.196000,-0.156101
1898.197000,-0.092677
1898.198000,-0.043747
1898.199000,-0.041533
1898.200000,-0.057223
1898.201000,0.024041
1898.202000,0.047078
1898.203000,-0.056763
1898.204000,-0.057060
1898.205000,-0.106982
1898.206000,-0.008260
1898.207000,0.020005
1898.208000,0.066588
1898.209000,0.085387
1898.210000,0.138108
1898.211000,0.189655
1898.212000,0.173074
1898.213000,0.155810
1898.214000,0.025248
1898.215000,-0.011004
1898.216000,0.001204
1898.217000,-0.013825
1898.218000,-0.020191
1898.219000,-0.145685
1898.220000,-0.116954
1898.221000,-0.040391
1898.222000,-0.072799
1898.223000,-0.021885
1898.224000,-0.107276
1898.225000,-0.132990
1898.226000,-0.129179
1898.227000,-0.068712
1898.228000,-0.020771
1898.229000,0.086503
1898.230000,0.125463
1898.231000,0.092349
1898.232000,0.091967
1898.233000,0.122496
1898.234000,0.184019
