frequencies, power
-20.000000,0.005027
-19.989990,0.005490
-19.979980,0.012443
-19.969970,0.001921
-19.959960,0.044064
-19.949950,0.061593
-19.939940,0.105632
-19.929930,0.012230
-19.919920,0.009138
-19.909910,0.015865
-19.899900,0.040196
-19.889890,0.035209
-19.879880,0.029433
-19.869870,0.042805
-19.859860,0.011081
-19.849850,0.017478
-19.839840,0.018755
-19.829830,0.002476
-19.819820,0.039790
-19.809810,0.006890
-19.799800,0.049259
-19.789790,0.002543
-19.779780,0.030730
-19.769770,0.051382
-19.759760,0.019422
-19.749750,0.035042
-19.739740,0.004296
-19.729730,0.051216
-19.719720,0.034586
-19.709710,0.063327
-19.699700,0.018785
-19.689690,0.001029
-19.679680,0.005459
-19.669670,0.014058
-19.659660,0.005177
-19.649650,0.060822
-19.639640,0.084301
-19.629630,0.074054
-19.619620,0.001965
-19.609610,0.021331
-19.599600,0.032533
-19.589590,0.002399
-19.579580,0.022163
-19.569570,0.032807
-19.559560,0.022917
-19.549550,0.039680
-19.539540,0.000328
-19.529530,0.019685
-19.519520,0.006235
-19.509510,0.005362
-19.499499,0.009318
-19.489489,0.008811
-19.479479,0.027962
-19.469469,0.036371
-19.459459,0.029907
-19.449449,0.002193
-19.439439,0.024540
-19.429429,0.023842
-19.419419,0.040596
-19.409409,0.056297
-19.399399,0.053629
-19.389389,0.001399
-19.379379,0.010751
-19.369369,0.013800
-19.359359,0.013590
-19.349349,0.000947
-19.339339,0.038826
-19.329329,0.012591
-19.319319,0.001043
-19.309309,0.003117
-19.299299,0.022585
-19.289289,0.018051
-19.279279,0.017278
-19.269269,0.006085
-19.259259,0.008898
-19.249249,0.006939
-19.239239,0.044946
-19.229229,0.023065
-19.219219,0.022590
-19.209209,0.007280
-19.199199,0.048919
-19.189189,0.025291
-19.179179,0.025763
-19.169169,0.040441
-19.159159,0.008072
-19.149149,0.024200
-19.139139,0.001213
-19.129129,0.023409
-19.119119,0.007483
-19.109109,0.057605
-19.099099,0.040050
-19.089089,0.035287
-19.079079,0.009843
-19.069069,0.038458
-19.059059,0.008428
-19.049049,0.027801
-19.039039,0.007246
-19.029029,0.011162
-19.019019,0.026830
-19.009009,0.024335
-18.998999,0.002621
-18.988989,0.001718
-18.978979,0.000788
-18.968969,0.023650
-18.958959,0.015938
-18.948949,0.015934
-18.938939,0.017020
-18.928929,0.019665
-18.918919,0.032925
-18.908909,0.014146
-18.898899,0.006383
-18.888889,0.026436
-18.878879,0.028819
-18.868869,0.040263
-18.858859,0.016592
-18.848849,0.016586
-18.838839,0.032153
-18.828829,0.008131
-18.818819,0.096974
-18.808809,0.032031
-18.798799,0.003705
-18.788789,0.002186
-18.778779,0.021078
-18.768769,0.043494
-18.758759,0.010760
-18.748749,0.006986
-18.738739,0.004408
-18.728729,0.013835
-18.718719,0.049535
-18.708709,0.031425
-18.698699,0.042111
-18.688689,0.043703
-18.678679,0.002239
-18.668669,0.056591
-18.658659,0.014172
-18.648649,0.002335
-18.638639,0.060198
-18.628629,0.028249
-18.618619,0.005014
-18.608609,0.006170
-18.598599,0.063767
-18.588589,0.001643
-18.578579,0.024838
-18.568569,0.003030
-18.558559,0.017142
-18.548549,0.005643
-18.538539,0.040698
-18.528529,0.000550
-18.518519,0.022519
-18.508509,0.027995
-18.498498,0.014637
-18.488488,0.009496
-18.478478,0.000995
-18.468468,0.000923
-18.458458,0.040558
-18.448448,0.015628
-18.438438,0.004781
-18.428428,0.044873
-18.418418,0.004319
-18.408408,0.010838
-18.398398,0.018338
-18.388388,0.085613
-18.378378,0.056080
-18.368368,0.019212
-18.358358,0.037769
-18.348348,0.006830
-18.338338,0.023482
-18.328328,0.006817
-18.318318,0.016469
-18.308308,0.002467
-18.298298,0.018981
-18.288288,0.056236
-18.278278,0.002523
-18.268268,0.082094
-18.258258,0.039399
-18.248248,0.002747
-18.238238,0.030634
-18.228228,0.048616
-18.218218,0.010341
-18.208208,0.061159
-18.198198,0.018107
-18.188188,0.049461
-18.178178,0.021155
-18.168168,0.014314
-18.158158,0.108883
-18.148148,0.016997
-18.138138,0.004661
-18.128128,0.017728
-18.118118,0.043413
-18.108108,0.046037
-18.098098,0.026724
-18.088088,0.011764
-18.078078,0.073998
-18.068068,0.002045
-18.058058,0.014424
-18.048048,0.004200
-18.038038,0.005038
-18.028028,0.057662
-18.018018,0.001014
-18.008008,0.014236
-17.997998,0.000119
-17.987988,0.011814
-17.977978,0.032895
-17.967968,0.033236
-17.957958,0.007186
-17.947948,0.010920
-17.937938,0.027438
-17.927928,0.038712
-17.917918,0.023381
-17.907908,0.005562
-17.897898,0.012737
-17.887888,0.085088
-17.877878,0.108261
-17.867868,0.008293
-17.857858,0.022121
-17.847848,0.020077
-17.837838,0.008315
-17.827828,0.027729
-17.817818,0.012907
-17.807808,0.031298
-17.797798,0.005722
-17.787788,0.007863
-17.777778,0.003731
-17.767768,0.042953
-17.757758,0.009180
-17.747748,0.021991
-17.737738,0.016170
-17.727728,0.033476
-17.717718,0.002800
-17.707708,0.022793
-17.697698,0.046418
-17.687688,0.032386
-17.677678,0.007011
-17.667668,0.001642
-17.657658,0.004297
-17.647648,0.005083
-17.637638,0.003014
-17.627628,0.027167
-17.617618,0.012121
-17.607608,0.011633
-17.597598,0.020467
-17.587588,0.022564
-17.577578,0.003854
-17.567568,0.005465
-17.557558,0.007174
-17.547548,0.002771
-17.537538,0.019783
-17.527528,0.007968
-17.517518,0.007462
-17.507508,0.004645
-17.497497,0.056774
-17.487487,0.011922
-17.477477,0.011512
-17.467467,0.053451
-17.457457,0.008995
-17.447447,0.037617
-17.437437,0.025847
-17.427427,0.040406
-17.417417,0.025375
-17.407407,0.039392
-17.397397,0.048219
-17.387387,0.039666
-17.377377,0.034186
-17.367367,0.046768
-17.357357,0.014096
-17.347347,0.008670
-17.337337,0.003016
-17.327327,0.010362
-17.317317,0.013889
-17.307307,0.010749
-17.297297,0.000231
-17.287287,0.002701
-17.277277,0.029154
-17.267267,0.011493
-17.257257,0.006042
-17.247247,0.015417
-17.237237,0.030476
-17.227227,0.018512
-17.217217,0.009296
-17.207207,0.011118
-17.197197,0.023033
-17.187187,0.003131
-17.177177,0.040921
-17.167167,0.025412
-17.157157,0.019147
-17.147147,0.015505
-17.137137,0.059626
-17.127127,0.005485
-17.117117,0.004848
-17.107107,0.075219
-17.097097,0.026744
-17.087087,0.038947
-17.077077,0.005410
-17.067067,0.046402
-17.057057,0.023263
-17.047047,0.012748
-17.037037,0.002666
-17.027027,0.034572
-17.017017,0.066784
-17.007007,0.019140
-16.996997,0.035672
-16.986987,0.025958
-16.976977,0.013565
-16.966967,0.139748
-16.956957,0.054916
-16.946947,0.077011
-16.936937,0.005995
-16.926927,0.007259
-16.916917,0.056502
-16.906907,0.052130
-16.896897,0.019508
-16.886887,0.015597
-16.876877,0.052519
-16.866867,0.023356
-16.856857,0.005936
-16.846847,0.017590
-16.836837,0.059744
-16.826827,0.011181
-16.816817,0.000537
-16.806807,0.023212
-16.796797,0.014303
-16.786787,0.079504
-16.776777,0.012465
-16.766767,0.025034
-16.756757,0.074072
-16.746747,0.029961
-16.736737,0.023616
-16.726727,0.007289
-16.716717,0.002414
-16.706707,0.020314
-16.696697,0.000845
-16.686687,0.012159
-16.676677,0.003229
-16.666667,0.022676
-16.656657,0.017013
-16.646647,0.034959
-16.636637,0.034351
-16.626627,0.002726
-16.616617,0.064889
-16.606607,0.015292
-16.596597,0.004143
-16.586587,0.024683
-16.576577,0.041393
-16.566567,0.012549
-16.556557,0.000118
-16.546547,0.033133
-16.536537,0.004107
-16.526527,0.007503
-16.516517,0.023121
-16.506507,0.047923
-16.496496,0.009655
-16.486486,0.006914
-16.476476,0.077308
-16.466466,0.081561
-16.456456,0.004602
-16.446446,0.006712
-16.436436,0.012323
-16.426426,0.007920
-16.416416,0.058383
-16.406406,0.039758
-16.396396,0.014288
-16.386386,0.035896
-16.376376,0.021483
-16.366366,0.075171
-16.356356,0.007371
-16.346346,0.014130
-16.336336,0.004793
-16.326326,0.021778
-16.316316,0.001549
-16.306306,0.002850
-16.296296,0.008393
-16.286286,0.013824
-16.276276,0.009864
-16.266266,0.071905
-16.256256,0.019200
-16.246246,0.083950
-16.236236,0.013756
-16.226226,0.017210
-16.216216,0.045404
-16.206206,0.026142
-16.196196,0.007826
-16.186186,0.002921
-16.176176,0.000832
-16.166166,0.023712
-16.156156,0.070771
-16.146146,0.106427
-16.136136,0.098032
-16.126126,0.008824
-16.116116,0.038778
-16.106106,0.008218
-16.096096,0.008851
-16.086086,0.018606
-16.076076,0.020241
-16.066066,0.076648
-16.056056,0.074628
-16.046046,0.023484
-16.036036,0.006085
-16.026026,0.009398
-16.016016,0.003848
-16.006006,0.092193
-15.995996,0.035939
-15.985986,0.003250
-15.975976,0.089032
-15.965966,0.003945
-15.955956,0.019870
-15.945946,0.035815
-15.935936,0.005135
-15.925926,0.001461
-15.915916,0.013462
-15.905906,0.091962
-15.895896,0.044186
-15.885886,0.039558
-15.875876,0.046323
-15.865866,0.011383
-15.855856,0.008849
-15.845846,0.082671
-15.835836,0.013248
-15.825826,0.016285
-15.815816,0.030790
-15.805806,0.006942
-15.795796,0.016679
-15.785786,0.010927
-15.775776,0.000004
-15.765766,0.148329
-15.755756,0.055348
-15.745746,0.040522
-15.735736,0.004881
-15.725726,0.016190
-15.715716,0.017529
-15.705706,0.000819
-15.695696,0.005272
-15.685686,0.003668
-15.675676,0.032051
-15.665666,0.025893
-15.655656,0.001310
-15.645646,0.154559
-15.635636,0.011153
-15.625626,0.026198
-15.615616,0.015238
-15.605606,0.001782
-15.595596,0.001395
-15.585586,0.024124
-15.575576,0.003641
-15.565566,0.022875
-15.555556,0.002046
-15.545546,0.020997
-15.535536,0.014982
-15.525526,0.004171
-15.515516,0.008369
-15.505506,0.000465
-15.495495,0.038352
-15.485485,0.070997
-15.475475,0.061249
-15.465465,0.060344
-15.455455,0.008246
-15.445445,0.027076
-15.435435,0.013283
-15.425425,0.023431
-15.415415,0.056556
-15.405405,0.021316
-15.395395,0.010357
-15.385385,0.008502
-15.375375,0.002204
-15.365365,0.009918
-15.355355,0.069485
-15.345345,0.015325
-15.335335,0.019402
-15.325325,0.003054
-15.315315,0.006958
-15.305305,0.018888
-15.295295,0.040358
-15.285285,0.023533
-15.275275,0.021711
-15.265265,0.060102
-15.255255,0.007213
-15.245245,0.015807
-15.235235,0.107726
-15.225225,0.046150
-15.215215,0.007972
-15.205205,0.012665
-15.195195,0.026250
-15.185185,0.009960
-15.175175,0.043684
-15.165165,0.189560
-15.155155,0.017199
-15.145145,0.070152
-15.135135,0.016878
-15.125125,0.013927
-15.115115,0.043227
-15.105105,0.044856
-15.095095,0.022258
-15.085085,0.055068
-15.075075,0.052350
-15.065065,0.035444
-15.055055,0.019354
-15.045045,0.002216
-15.035035,0.003844
-15.025025,0.010709
-15.015015,0.000525
-15.005005,0.010167
-14.994995,0.094233
-14.984985,0.039858
-14.974975,0.005535
-14.964965,0.066014
-14.954955,0.014772
-14.944945,0.008798
-14.934935,0.008968
-14.924925,0.000490
-14.914915,0.052170
-14.904905,0.005001
-14.894895,0.041588
-14.884885,0.007861
-14.874875,0.002935
-14.864865,0.030396
-14.854855,0.063171
-14.844845,0.008499
-14.834835,0.005682
-14.824825,0.018344
-14.814815,0.037742
-14.804805,0.048647
-14.794795,0.010224
-14.784785,0.022545
-14.774775,0.043174
-14.764765,0.000951
-14.754755,0.004859
-14.744745,0.037076
-14.734735,0.043083
-14.724725,0.045744
-14.714715,0.034611
-14.704705,0.013591
-14.694695,0.084933
-14.684685,0.023042
-14.674675,0.025668
-14.664665,0.071926
-14.654655,0.017325
-14.644645,0.023074
-14.634635,0.017429
-14.624625,0.069307
-14.614615,0.004397
-14.604605,0.008824
-14.594595,0.016303
-14.584585,0.004970
-14.574575,0.106411
-14.564565,0.010959
-14.554555,0.014562
-14.544545,0.007362
-14.534535,0.007394
-14.524525,0.059093
-14.514515,0.028453
-14.504505,0.001810
-14.494494,0.024564
-14.484484,0.039357
-14.474474,0.012260
-14.464464,0.010835
-14.454454,0.013516
-14.444444,0.021227
-14.434434,0.045761
-14.424424,0.021923
-14.414414,0.009852
-14.404404,0.014294
-14.394394,0.002661
-14.384384,0.001154
-14.374374,0.011099
-14.364364,0.073963
-14.354354,0.028702
-14.344344,0.052722
-14.334334,0.097900
-14.324324,0.019715
-14.314314,0.002128
-14.304304,0.089149
-14.294294,0.031130
-14.284284,0.010177
-14.274274,0.067842
-14.264264,0.054307
-14.254254,0.016821
-14.244244,0.109583
-14.234234,0.005708
-14.224224,0.012517
-14.214214,0.001938
-14.204204,0.125112
-14.194194,0.004386
-14.184184,0.002621
-14.174174,0.011753
-14.164164,0.047540
-14.154154,0.075860
-14.144144,0.009047
-14.134134,0.046481
-14.124124,0.063883
-14.114114,0.220564
-14.104104,0.003644
-14.094094,0.022149
-14.084084,0.023992
-14.074074,0.006475
-14.064064,0.060320
-14.054054,0.005105
-14.044044,0.030197
-14.034034,0.075114
-14.024024,0.019395
-14.014014,0.000333
-14.004004,0.016898
-13.993994,0.031637
-13.983984,0.028639
-13.973974,0.018015
-13.963964,0.033667
-13.953954,0.002430
-13.943944,0.028319
-13.933934,0.001339
