time (ms), velocity (mm/s)
8791.200000,-0.099478
8791.201000,-0.055381
8791.202000,-0.033528
8791.203000,0.042630
8791.204000,0.106590
8791.205000,0.156874
8791.206000,0.152535
8791.207000,0.120289
8791.208000,0.098363
8791.209000,0.156419
8791.210000,0.256942
8791.211000,0.165058
8791.212000,0.356436
8791.213000,0.267265
8791.214000,0.298149
8791.215000,0.286554
8791.216000,0.372976
8791.217000,0.430892
8791.218000,0.343367
8791.219000,0.438430
8791.220000,0.492062
8791.221000,0.588000
8791.222000,0.605844
8791.223000,0.630879
8791.224000,0.718263
8791.225000,0.847866
8791.226000,0.766476
8791.227000,0.744125
8791.228000,0.673573
8791.229000,0.708737
8791.230000,0.616598
8791.231000,0.540495
8791.232000,0.444893
8791.233000,0.521820
8791.234000,0.476169
8791.235000,0.421650
8791.236000,0.322745
8791.237000,0.325208
8791.238000,0.322750
8791.239000,0.399214
8791.240000,0.444765
8791.241000,0.398347
8791.242000,0.433273
8791.243000,0.507831
8791.244000,0.585970
8791.245000,0.607473
8791.246000,0.568611
8791.247000,0.551072
8791.248000,0.604494
8791.249000,0.640488
8791.250000,0.448571
8791.251000,0.371735
8791.252000,0.407456
8791.253000,0.431012
8791.254000,0.500865
8791.255000,0.568963
8791.256000,0.603483
8791.257000,0.631335
8791.258000,0.632358
8791.259000,0.673644
8791.260000,0.603448
8791.261000,0.604279
8791.262000,0.560629
8791.263000,0.543858
8791.264000,0.628025
8791.265000,0.656058
8791.266000,0.696809
8791.267000,0.710258
8791.268000,0.664389
8791.269000,0.725214
8791.270000,0.746428
8791.271000,0.758688
8791.272000,0.778300
8791.273000,0.835164
8791.274000,0.845676
8791.275000,0.946702
8791.276000,0.965379
8791.277000,0.964040
8791.278000,1.040839
8791.279000,0.928902
8791.280000,0.912467
8791.281000,0.791263
8791.282000,0.795906
8791.283000,0.768521
8791.284000,0.796609
8791.285000,0.747019
8791.286000,0.767332
8791.287000,0.756137
8791.288000,0.730175
