time (ms), velocity (mm/s)
3696.300000,0.369736
3696.301000,0.430855
3696.302000,0.407038
3696.303000,0.344598
3696.304000,0.359520
3696.305000,0.351155
3696.306000,0.340867
3696.307000,0.362353
3696.308000,0.433241
3696.309000,0.405640
3696.310000,0.392898
3696.311000,0.361785
3696.312000,0.532287
3696.313000,0.507327
3696.314000,0.466700
3696.315000,0.580244
3696.316000,0.592255
3696.317000,0.573771
3696.318000,0.614394
3696.319000,0.661055
3696.320000,0.642008
3696.321000,0.634272
3696.322000,0.576974
3696.323000,0.635735
3696.324000,0.599296
3696.325000,0.636676
3696.326000,0.589923
3696.327000,0.702845
3696.328000,0.750190
3696.329000,0.722142
3696.330000,0.735016
3696.331000,0.732902
3696.332000,0.664169
3696.333000,0.644183
3696.334000,0.694235
3696.335000,0.657206
3696.336000,0.529296
3696.337000,0.618601
3696.338000,0.588608
3696.339000,0.579176
3696.340000,0.598034
3696.341000,0.672237
3696.342000,0.604873
3696.343000,0.689684
3696.344000,0.693423
3696.345000,0.727899
3696.346000,0.731304
3696.347000,0.797321
3696.348000,0.814786
3696.349000,0.802772
3696.350000,0.818437
3696.351000,0.810213
3696.352000,0.745344
3696.353000,0.843743
3696.354000,0.887764
3696.355000,0.940939
3696.356000,0.904425
3696.357000,0.943927
3696.358000,1.051884
3696.359000,1.034211
3696.360000,0.941626
3696.361000,0.860136
3696.362000,0.888151
3696.363000,0.854717
3696.364000,0.858065
3696.365000,0.904929
3696.366000,0.829744
3696.367000,0.744502
3696.368000,0.759088
3696.369000,0.810018
3696.370000,0.919690
3696.371000,0.874465
3696.372000,0.896009
3696.373000,0.822965
3696.374000,0.777090
3696.375000,0.764450
3696.376000,0.742322
3696.377000,0.570134
3696.378000,0.456906
3696.379000,0.375199
3696.380000,0.345357
3696.381000,0.261287
3696.382000,0.248813
3696.383000,0.163036
3696.384000,0.095889
3696.385000,0.061895
3696.386000,0.102167
3696.387000,0.050597
3696.388000,-0.007573
3696.389000,0.067495
3696.390000,0.100145
3696.391000,0.154644
3696.392000,0.096752
3696.393000,0.075642
3696.394000,0.028889
3696.395000,0.052104
3696.396000,0.031294
3696.397000,0.080969
3696.398000,0.046984
3696.399000,0.015396
