time (ms), velocity (mm/s)
5094.900000,-0.215457
5094.901000,-0.234676
5094.902000,-0.145218
5094.903000,-0.197997
5094.904000,-0.279327
5094.905000,-0.147764
5094.906000,-0.181618
5094.907000,-0.151671
5094.908000,-0.139419
5094.909000,-0.067899
5094.910000,-0.063490
5094.911000,-0.081107
5094.912000,-0.107567
5094.913000,-0.100069
5094.914000,0.027560
5094.915000,0.019132
5094.916000,0.088771
5094.917000,0.028023
5094.918000,-0.016992
5094.919000,0.073100
5094.920000,0.143697
5094.921000,0.144059
5094.922000,0.121006
5094.923000,0.262852
5094.924000,0.308218
5094.925000,0.316714
5094.926000,0.424066
5094.927000,0.415219
5094.928000,0.550111
5094.929000,0.579139
5094.930000,0.505548
5094.931000,0.484202
5094.932000,0.389743
5094.933000,0.385686
5094.934000,0.466563
5094.935000,0.495047
5094.936000,0.442762
5094.937000,0.474544
5094.938000,0.515875
5094.939000,0.619321
5094.940000,0.696093
5094.941000,0.644983
5094.942000,0.545973
5094.943000,0.561760
5094.944000,0.660918
5094.945000,0.697328
5094.946000,0.625247
5094.947000,0.752983
5094.948000,0.608581
5094.949000,0.545963
5094.950000,0.623356
5094.951000,0.541003
5094.952000,0.519691
5094.953000,0.598702
5094.954000,0.686158
5094.955000,0.643506
5094.956000,0.513048
5094.957000,0.505573
5094.958000,0.530052
5094.959000,0.557505
5094.960000,0.616587
5094.961000,0.760974
5094.962000,0.642344
5094.963000,0.604631
5094.964000,0.554617
5094.965000,0.604899
5094.966000,0.632623
5094.967000,0.649069
5094.968000,0.587064
5094.969000,0.597273
5094.970000,0.678218
5094.971000,0.613223
5094.972000,0.688318
5094.973000,0.567992
5094.974000,0.693938
5094.975000,0.657311
5094.976000,0.721912
5094.977000,0.567817
5094.978000,0.656882
5094.979000,0.698981
5094.980000,0.671857
5094.981000,0.691561
5094.982000,0.738599
5094.983000,0.708159
5094.984000,0.794384
5094.985000,0.738494
5094.986000,0.831331
5094.987000,0.956633
5094.988000,0.912421
5094.989000,0.944346
5094.990000,0.965122
5094.991000,0.957537
5094.992000,0.989652
5094.993000,0.866284
5094.994000,0.895886
5094.995000,0.877770
5094.996000,0.893976
5094.997000,1.045180
5094.998000,0.912796
5094.999000,0.904714
5095.000000,0.883283
5095.001000,0.854524
5095.002000,0.766843
5095.003000,0.677421
5095.004000,0.649624
5095.005000,0.707442
5095.006000,0.527673
5095.007000,0.563008
5095.008000,0.541633
5095.009000,0.523730
5095.010000,0.599007
5095.011000,0.582384
5095.012000,0.521873
5095.013000,0.536092
5095.014000,0.607325
5095.015000,0.591347
5095.016000,0.566362
5095.017000,0.569521
5095.018000,0.485753
5095.019000,0.471835
5095.020000,0.436794
5095.021000,0.378147
5095.022000,0.454721
5095.023000,0.504199
5095.024000,0.479934
5095.025000,0.450505
5095.026000,0.424920
5095.027000,0.283637
5095.028000,0.325366
5095.029000,0.326957
5095.030000,0.324288
5095.031000,0.194507
5095.032000,0.162945
5095.033000,0.165653
5095.034000,0.168821
5095.035000,0.102867
5095.036000,0.132268
5095.037000,0.079371
5095.038000,0.103433
5095.039000,0.116432
5095.040000,0.141056
5095.041000,0.135598
