time (ms), velocity (mm/s)
2497.500000,-0.000505
2497.501000,-0.021612
2497.502000,0.064211
2497.503000,0.179198
2497.504000,0.112874
2497.505000,-0.034696
2497.506000,-0.044515
2497.507000,-0.081090
2497.508000,-0.208584
2497.509000,-0.194838
2497.510000,-0.180776
2497.511000,-0.164903
2497.512000,-0.128502
2497.513000,-0.055534
2497.514000,-0.113372
2497.515000,-0.073018
2497.516000,-0.015840
2497.517000,0.051622
2497.518000,0.031158
2497.519000,0.079070
2497.520000,-0.021900
2497.521000,-0.034950
2497.522000,0.030036
2497.523000,-0.058192
2497.524000,0.028264
2497.525000,0.102084
2497.526000,0.032508
2497.527000,0.092795
2497.528000,0.116016
2497.529000,0.142403
2497.530000,0.089824
2497.531000,0.161433
2497.532000,0.276600
2497.533000,0.352828
2497.534000,0.327788
2497.535000,0.443042
2497.536000,0.499698
2497.537000,0.364721
2497.538000,0.271023
2497.539000,0.215428
2497.540000,0.189035
2497.541000,0.107430
2497.542000,0.121954
2497.543000,0.176380
2497.544000,0.107158
2497.545000,0.118862
2497.546000,0.034512
2497.547000,0.016431
2497.548000,0.049885
2497.549000,0.032320
2497.550000,0.056485
2497.551000,0.079713
2497.552000,0.037554
2497.553000,0.097983
2497.554000,0.097373
2497.555000,0.223438
2497.556000,0.215102
2497.557000,0.197741
2497.558000,0.091860
2497.559000,0.027839
2497.560000,-0.020079
2497.561000,-0.070432
2497.562000,0.020907
2497.563000,0.036046
2497.564000,0.020933
2497.565000,-0.027088
2497.566000,-0.069388
2497.567000,0.007920
2497.568000,0.038388
2497.569000,0.034418
2497.570000,0.041037
2497.571000,0.081671
2497.572000,0.102297
2497.573000,0.012116
2497.574000,0.023490
2497.575000,0.157706
2497.576000,0.151999
2497.577000,0.164338
2497.578000,0.132208
2497.579000,0.022372
2497.580000,-0.039180
2497.581000,-0.142767
2497.582000,-0.090428
2497.583000,-0.103812
2497.584000,-0.135428
2497.585000,-0.116794
2497.586000,-0.085865
2497.587000,-0.078690
2497.588000,-0.137320
2497.589000,-0.085874
2497.590000,0.003980
2497.591000,-0.050765
2497.592000,-0.064647
2497.593000,-0.154429
2497.594000,-0.210936
2497.595000,-0.150844
2497.596000,-0.152411
2497.597000,-0.106951
2497.598000,-0.110307
2497.599000,-0.142712
2497.600000,-0.109004
2497.601000,-0.142077
2497.602000,-0.172618
2497.603000,-0.228831
2497.604000,-0.207989
2497.605000,-0.298105
2497.606000,-0.312902
2497.607000,-0.217406
2497.608000,-0.224582
2497.609000,-0.185020
2497.610000,-0.133797
2497.611000,-0.051699
2497.612000,-0.038388
2497.613000,-0.011361
2497.614000,-0.020601
2497.615000,-0.039981
2497.616000,-0.096608
2497.617000,-0.077703
2497.618000,-0.008703
2497.619000,0.122614
2497.620000,0.041418
2497.621000,0.102020
2497.622000,0.091040
2497.623000,0.152160
2497.624000,0.122305
2497.625000,0.137499
2497.626000,0.139138
2497.627000,0.120044
2497.628000,0.086358
2497.629000,0.095575
2497.630000,0.192920
2497.631000,0.198223
2497.632000,0.213483
2497.633000,0.186500
2497.634000,0.064589
2497.635000,0.063162
2497.636000,0.083111
2497.637000,0.083775
2497.638000,0.069141
2497.639000,0.015711
2497.640000,-0.093714
2497.641000,-0.084063
2497.642000,-0.140149
2497.643000,-0.085270
2497.644000,-0.063957
2497.645000,-0.156159
2497.646000,-0.234444
2497.647000,-0.165597
2497.648000,-0.219112
2497.649000,-0.194331
2497.650000,-0.162673
2497.651000,-0.182241
2497.652000,-0.214966
2497.653000,-0.209555
2497.654000,-0.254555
2497.655000,-0.256269
2497.656000,-0.079482
2497.657000,-0.060034
2497.658000,-0.120109
2497.659000,-0.081394
2497.660000,-0.207552
2497.661000,-0.190209
2497.662000,-0.131882
2497.663000,-0.067283
2497.664000,-0.137731
2497.665000,-0.187732
2497.666000,-0.288309
2497.667000,-0.279119
2497.668000,-0.300918
2497.669000,-0.326681
2497.670000,-0.219615
2497.671000,-0.154439
2497.672000,-0.140886
2497.673000,-0.154183
2497.674000,-0.202009
2497.675000,-0.164085
2497.676000,-0.209984
2497.677000,-0.124266
2497.678000,-0.165346
2497.679000,-0.133855
2497.680000,-0.125378
2497.681000,-0.127020
2497.682000,-0.065988
2497.683000,-0.035441
2497.684000,-0.010842
2497.685000,-0.000341
2497.686000,0.053540
2497.687000,-0.037352
2497.688000,-0.084737
2497.689000,-0.002783
2497.690000,0.033091
2497.691000,0.005638
2497.692000,0.031888
2497.693000,0.114431
2497.694000,0.199894
2497.695000,0.198035
2497.696000,0.165515
2497.697000,0.097186
2497.698000,0.164848
2497.699000,0.179133
2497.700000,0.216468
2497.701000,0.257882
2497.702000,0.239261
2497.703000,0.353086
2497.704000,0.234874
2497.705000,0.363922
2497.706000,0.476240
2497.707000,0.498540
2497.708000,0.599961
2497.709000,0.643325
2497.710000,0.633407
2497.711000,0.657903
2497.712000,0.546511
2497.713000,0.624055
2497.714000,0.600359
2497.715000,0.738378
2497.716000,0.806385
2497.717000,0.806055
2497.718000,0.911311
2497.719000,0.986008
2497.720000,0.980844
2497.721000,0.929788
2497.722000,0.867363
2497.723000,0.842464
2497.724000,0.907848
2497.725000,0.753918
2497.726000,0.768970
2497.727000,0.754788
2497.728000,0.753725
2497.729000,0.793875
2497.730000,0.792486
2497.731000,0.826913
2497.732000,0.795259
2497.733000,0.774607
2497.734000,0.721657
2497.735000,0.659600
2497.736000,0.567936
2497.737000,0.545500
2497.738000,0.499657
2497.739000,0.451669
2497.740000,0.483444
2497.741000,0.449044
2497.742000,0.340806
2497.743000,0.386747
2497.744000,0.399803
2497.745000,0.342767
2497.746000,0.386826
2497.747000,0.305480
2497.748000,0.198131
2497.749000,0.184940
2497.750000,0.262577
2497.751000,0.314013
2497.752000,0.185327
2497.753000,0.186899
2497.754000,0.156676
2497.755000,0.157930
2497.756000,0.108324
2497.757000,0.076582
2497.758000,0.123829
2497.759000,0.112172
2497.760000,0.178818
2497.761000,0.229005
2497.762000,0.170360
2497.763000,0.160924
2497.764000,0.097586
2497.765000,0.073367
2497.766000,-0.015146
2497.767000,0.020728
2497.768000,-0.020310
2497.769000,0.046010
2497.770000,-0.041547
2497.771000,-0.084355
2497.772000,-0.028573
2497.773000,0.000617
2497.774000,-0.145975
2497.775000,-0.170296
2497.776000,-0.173753
2497.777000,-0.314947
2497.778000,-0.236383
2497.779000,-0.205748
2497.780000,-0.262011
2497.781000,-0.395147
2497.782000,-0.386132
2497.783000,-0.342474
2497.784000,-0.344969
2497.785000,-0.404477
2497.786000,-0.355451
2497.787000,-0.414439
2497.788000,-0.505913
2497.789000,-0.564211
2497.790000,-0.656274
2497.791000,-0.613499
2497.792000,-0.525408
2497.793000,-0.345562
2497.794000,-0.377885
2497.795000,-0.407323
2497.796000,-0.383034
2497.797000,-0.447284
2497.798000,-0.494211
2497.799000,-0.430876
2497.800000,-0.366407
2497.801000,-0.391019
2497.802000,-0.406499
2497.803000,-0.407295
2497.804000,-0.456096
2497.805000,-0.503457
2497.806000,-0.499217
2497.807000,-0.444141
2497.808000,-0.434528
2497.809000,-0.475261
2497.810000,-0.448165
2497.811000,-0.523102
2497.812000,-0.428108
2497.813000,-0.432112
2497.814000,-0.394017
2497.815000,-0.414445
2497.816000,-0.395004
2497.817000,-0.260946
2497.818000,-0.263663
2497.819000,-0.245330
2497.820000,-0.257614
2497.821000,-0.219181
2497.822000,-0.192862
2497.823000,-0.202040
2497.824000,-0.172924
2497.825000,-0.160303
2497.826000,-0.057099
2497.827000,-0.025065
2497.828000,0.023507
2497.829000,0.055770
2497.830000,0.048581
2497.831000,0.117753
2497.832000,0.171218
2497.833000,0.225380
2497.834000,0.265994
2497.835000,0.241088
2497.836000,0.182909
2497.837000,0.312718
2497.838000,0.371493
2497.839000,0.276259
2497.840000,0.332490
2497.841000,0.342281
2497.842000,0.316921
2497.843000,0.253099
2497.844000,0.300331
2497.845000,0.261172
2497.846000,0.256405
2497.847000,0.246920
2497.848000,0.175173
2497.849000,0.204896
2497.850000,0.182334
2497.851000,0.108541
2497.852000,0.098065
2497.853000,0.015438
2497.854000,0.098340
2497.855000,0.165189
2497.856000,0.222613
2497.857000,0.266829
2497.858000,0.257628
2497.859000,0.201833
2497.860000,0.171745
2497.861000,0.098885
2497.862000,0.100162
2497.863000,0.067491
2497.864000,0.102075
2497.865000,0.121226
2497.866000,-0.011117
2497.867000,-0.002779
2497.868000,-0.040754
2497.869000,-0.069838
2497.870000,-0.193246
2497.871000,-0.135154
2497.872000,-0.188150
2497.873000,-0.198954
2497.874000,-0.160173
2497.875000,-0.174705
2497.876000,-0.068969
2497.877000,-0.067887
2497.878000,-0.069827
2497.879000,-0.100997
2497.880000,-0.111494
2497.881000,-0.177192
2497.882000,-0.119733
2497.883000,-0.171151
2497.884000,-0.229005
2497.885000,-0.341285
2497.886000,-0.357459
2497.887000,-0.300294
2497.888000,-0.319038
2497.889000,-0.325522
2497.890000,-0.305356
2497.891000,-0.242004
2497.892000,-0.252784
2497.893000,-0.167771
2497.894000,-0.283435
2497.895000,-0.228229
2497.896000,-0.286696
2497.897000,-0.136307
2497.898000,-0.204713
2497.899000,-0.194803
2497.900000,-0.047956
2497.901000,-0.013929
2497.902000,0.128036
2497.903000,0.138014
2497.904000,0.155606
2497.905000,0.190579
2497.906000,0.246137
2497.907000,0.185447
2497.908000,0.134660
2497.909000,0.167545
2497.910000,0.131059
2497.911000,0.109586
2497.912000,0.122483
2497.913000,0.141520
2497.914000,0.077244
2497.915000,0.001839
2497.916000,-0.028208
2497.917000,-0.096529
2497.918000,-0.067610
2497.919000,0.020028
2497.920000,-0.032260
2497.921000,-0.061931
2497.922000,-0.048552
2497.923000,0.033396
2497.924000,0.030045
2497.925000,0.018587
2497.926000,-0.025631
2497.927000,0.031286
2497.928000,-0.027282
2497.929000,-0.033566
2497.930000,0.045235
2497.931000,0.093691
2497.932000,0.238255
2497.933000,0.336289
2497.934000,0.300826
2497.935000,0.352142
2497.936000,0.282823
2497.937000,0.275881
2497.938000,0.283570
2497.939000,0.207617
2497.940000,0.274198
2497.941000,0.301094
2497.942000,0.177963
2497.943000,0.157762
2497.944000,0.066872
2497.945000,0.174506
2497.946000,0.116509
2497.947000,0.183437
2497.948000,0.212193
2497.949000,0.150267
2497.950000,0.192290
2497.951000,0.221784
2497.952000,0.195795
2497.953000,0.224360
2497.954000,0.262328
2497.955000,0.303411
2497.956000,0.347161
2497.957000,0.283948
2497.958000,0.277242
2497.959000,0.198141
2497.960000,0.270826
2497.961000,0.256819
2497.962000,0.243351
2497.963000,0.194107
2497.964000,0.164221
2497.965000,0.134077
2497.966000,0.131775
2497.967000,0.128816
2497.968000,0.229838
2497.969000,0.184905
2497.970000,0.174240
2497.971000,0.014927
2497.972000,0.083432
2497.973000,0.074276
2497.974000,0.136911
2497.975000,0.059053
2497.976000,-0.022493
2497.977000,0.021678
2497.978000,0.045749
2497.979000,0.106745
2497.980000,0.100196
2497.981000,0.011798
2497.982000,-0.057146
2497.983000,-0.066016
2497.984000,-0.113606
2497.985000,-0.165079
2497.986000,-0.157976
2497.987000,-0.264371
2497.988000,-0.254508
2497.989000,-0.325090
2497.990000,-0.272249
2497.991000,-0.306299
2497.992000,-0.338871
2497.993000,-0.411618
2497.994000,-0.446066
2497.995000,-0.544117
2497.996000,-0.578623
2497.997000,-0.501815
2497.998000,-0.500164
2497.999000,-0.559315
2498.000000,-0.556483
2498.001000,-0.515922
2498.002000,-0.490526
2498.003000,-0.472099
2498.004000,-0.433633
2498.005000,-0.441580
2498.006000,-0.589598
2498.007000,-0.570562
2498.008000,-0.551423
2498.009000,-0.483530
2498.010000,-0.529312
2498.011000,-0.423771
2498.012000,-0.409600
2498.013000,-0.428190
2498.014000,-0.461628
2498.015000,-0.471759
2498.016000,-0.391124
2498.017000,-0.388239
2498.018000,-0.345136
2498.019000,-0.293497
2498.020000,-0.263500
2498.021000,-0.193543
2498.022000,-0.094204
2498.023000,-0.181271
2498.024000,-0.234762
2498.025000,-0.202349
2498.026000,-0.193940
2498.027000,-0.181293
2498.028000,-0.243288
2498.029000,-0.160096
2498.030000,-0.180203
2498.031000,-0.150618
2498.032000,-0.166963
2498.033000,-0.257090
2498.034000,-0.278812
2498.035000,-0.267894
2498.036000,-0.188591
2498.037000,-0.194555
2498.038000,-0.325174
2498.039000,-0.351090
2498.040000,-0.299109
2498.041000,-0.232035
2498.042000,-0.316730
2498.043000,-0.313756
2498.044000,-0.344482
2498.045000,-0.323327
2498.046000,-0.401509
2498.047000,-0.471089
2498.048000,-0.513182
2498.049000,-0.515678
2498.050000,-0.474278
2498.051000,-0.493628
2498.052000,-0.623346
2498.053000,-0.585842
2498.054000,-0.700395
2498.055000,-0.722445
2498.056000,-0.725087
2498.057000,-0.649841
2498.058000,-0.686980
2498.059000,-0.596901
2498.060000,-0.522833
2498.061000,-0.622298
2498.062000,-0.577867
2498.063000,-0.620067
2498.064000,-0.602525
2498.065000,-0.735906
2498.066000,-0.704468
2498.067000,-0.771597
2498.068000,-0.911484
2498.069000,-0.828806
2498.070000,-0.860001
2498.071000,-0.884233
2498.072000,-0.843030
2498.073000,-0.875953
2498.074000,-0.953940
2498.075000,-0.993449
