time (ms), velocity (mm/s)
4695.300000,0.427108
4695.301000,0.480037
4695.302000,0.426240
4695.303000,0.372246
4695.304000,0.464842
4695.305000,0.500799
4695.306000,0.424491
4695.307000,0.404090
4695.308000,0.390617
4695.309000,0.406119
4695.310000,0.305374
4695.311000,0.274601
4695.312000,0.347936
4695.313000,0.423011
4695.314000,0.448089
4695.315000,0.470312
4695.316000,0.442581
4695.317000,0.430827
4695.318000,0.470308
4695.319000,0.394081
4695.320000,0.436229
4695.321000,0.463722
4695.322000,0.417629
4695.323000,0.428889
4695.324000,0.459560
4695.325000,0.457264
4695.326000,0.487056
4695.327000,0.347506
4695.328000,0.303113
4695.329000,0.348353
4695.330000,0.333794
4695.331000,0.333119
4695.332000,0.367544
4695.333000,0.481156
4695.334000,0.483046
4695.335000,0.355626
4695.336000,0.297070
4695.337000,0.284201
4695.338000,0.262191
4695.339000,0.151626
4695.340000,0.267966
4695.341000,0.279734
4695.342000,0.239836
4695.343000,0.231257
4695.344000,0.220963
4695.345000,0.078775
4695.346000,0.016300
4695.347000,-0.028007
4695.348000,-0.021523
4695.349000,-0.086714
4695.350000,0.056254
4695.351000,0.144850
4695.352000,0.050241
4695.353000,-0.095160
4695.354000,-0.068673
4695.355000,-0.119470
4695.356000,-0.078127
4695.357000,-0.096088
4695.358000,-0.037349
4695.359000,-0.139355
4695.360000,-0.171344
4695.361000,-0.234708
4695.362000,-0.192428
4695.363000,-0.251946
4695.364000,-0.223307
4695.365000,-0.206194
4695.366000,-0.189891
4695.367000,-0.230060
4695.368000,-0.131766
4695.369000,-0.168366
4695.370000,-0.225607
4695.371000,-0.235510
4695.372000,-0.228289
4695.373000,-0.241130
4695.374000,-0.152485
4695.375000,-0.230669
4695.376000,-0.292934
4695.377000,-0.262226
4695.378000,-0.311448
4695.379000,-0.336509
4695.380000,-0.334999
4695.381000,-0.448344
4695.382000,-0.421800
4695.383000,-0.409974
4695.384000,-0.428575
4695.385000,-0.585996
4695.386000,-0.589246
4695.387000,-0.563433
4695.388000,-0.520607
4695.389000,-0.511329
4695.390000,-0.403376
4695.391000,-0.408000
4695.392000,-0.430296
4695.393000,-0.454072
4695.394000,-0.540560
4695.395000,-0.605732
4695.396000,-0.655808
4695.397000,-0.726815
4695.398000,-0.875234
4695.399000,-0.937561
4695.400000,-0.921955
4695.401000,-0.986226
4695.402000,-0.969522
4695.403000,-0.995977
4695.404000,-1.030458
4695.405000,-1.030995
4695.406000,-0.992887
4695.407000,-0.929374
4695.408000,-0.920497
4695.409000,-0.971801
4695.410000,-0.988297
4695.411000,-1.011735
4695.412000,-1.082066
4695.413000,-1.047830
4695.414000,-1.009029
4695.415000,-1.009765
4695.416000,-1.100333
4695.417000,-1.078439
4695.418000,-1.110151
4695.419000,-1.115388
4695.420000,-1.165836
4695.421000,-1.248255
4695.422000,-1.180140
4695.423000,-1.335327
4695.424000,-1.509905
4695.425000,-1.542523
4695.426000,-1.558881
4695.427000,-1.584363
4695.428000,-1.566394
4695.429000,-1.445383
4695.430000,-1.470447
4695.431000,-1.383080
4695.432000,-1.338562
4695.433000,-1.339982
4695.434000,-1.380864
4695.435000,-1.365723
4695.436000,-1.300940
4695.437000,-1.431369
4695.438000,-1.536464
4695.439000,-1.430948
4695.440000,-1.396195
4695.441000,-1.307125
4695.442000,-1.311454
4695.443000,-1.241270
4695.444000,-1.292776
4695.445000,-1.359622
4695.446000,-1.414746
4695.447000,-1.432742
4695.448000,-1.369022
4695.449000,-1.305042
4695.450000,-1.400071
4695.451000,-1.424953
4695.452000,-1.413372
4695.453000,-1.451393
4695.454000,-1.454717
4695.455000,-1.494327
4695.456000,-1.419179
4695.457000,-1.439468
4695.458000,-1.445542
4695.459000,-1.361460
4695.460000,-1.223969
4695.461000,-1.164609
4695.462000,-1.108912
4695.463000,-1.034625
4695.464000,-1.012690
4695.465000,-1.012260
4695.466000,-0.921599
4695.467000,-0.883544
4695.468000,-0.859520
4695.469000,-0.894294
4695.470000,-0.919134
4695.471000,-1.011563
4695.472000,-0.916972
4695.473000,-0.840740
4695.474000,-0.825957
4695.475000,-0.696582
4695.476000,-0.662607
4695.477000,-0.542933
4695.478000,-0.479467
4695.479000,-0.341962
4695.480000,-0.344622
4695.481000,-0.370787
4695.482000,-0.258714
4695.483000,-0.240941
4695.484000,-0.178836
4695.485000,-0.066292
4695.486000,-0.104708
4695.487000,-0.071231
4695.488000,-0.103306
4695.489000,-0.019705
4695.490000,0.121494
4695.491000,0.080595
4695.492000,0.132251
4695.493000,0.109029
4695.494000,0.169863
4695.495000,0.321270
4695.496000,0.227029
4695.497000,0.303475
4695.498000,0.282056
4695.499000,0.246129
4695.500000,0.288700
4695.501000,0.408857
4695.502000,0.371682
4695.503000,0.454745
4695.504000,0.471862
4695.505000,0.322767
4695.506000,0.349313
4695.507000,0.416856
4695.508000,0.506340
4695.509000,0.522781
4695.510000,0.497452
4695.511000,0.599952
4695.512000,0.635466
4695.513000,0.681142
4695.514000,0.744080
4695.515000,0.648971
4695.516000,0.792058
4695.517000,0.751138
4695.518000,0.703721
4695.519000,0.736577
4695.520000,0.779435
4695.521000,0.797179
4695.522000,0.888846
4695.523000,0.884369
4695.524000,0.873755
4695.525000,0.982223
4695.526000,1.011025
4695.527000,1.038977
4695.528000,1.098794
4695.529000,1.016680
4695.530000,1.028171
4695.531000,1.071286
4695.532000,1.127591
4695.533000,1.127898
4695.534000,1.159583
4695.535000,1.200668
4695.536000,1.221438
4695.537000,1.258129
4695.538000,1.321216
4695.539000,1.356350
4695.540000,1.350722
4695.541000,1.386291
4695.542000,1.372731
4695.543000,1.366471
4695.544000,1.361779
4695.545000,1.415527
4695.546000,1.549293
4695.547000,1.599514
4695.548000,1.637118
4695.549000,1.643758
4695.550000,1.714265
4695.551000,1.754118
4695.552000,1.733500
4695.553000,1.767644
4695.554000,1.642626
4695.555000,1.685819
4695.556000,1.599671
4695.557000,1.599280
4695.558000,1.545440
4695.559000,1.433217
4695.560000,1.448534
4695.561000,1.373844
4695.562000,1.332917
4695.563000,1.307018
4695.564000,1.305438
4695.565000,1.347062
4695.566000,1.290925
4695.567000,1.316543
4695.568000,1.304621
4695.569000,1.279912
4695.570000,1.227357
4695.571000,1.234994
4695.572000,1.304032
4695.573000,1.284989
4695.574000,1.348279
4695.575000,1.366328
4695.576000,1.238374
4695.577000,1.323207
4695.578000,1.273182
4695.579000,1.303437
4695.580000,1.352268
4695.581000,1.390298
4695.582000,1.332378
4695.583000,1.179305
4695.584000,1.137100
4695.585000,1.129237
4695.586000,1.246019
4695.587000,1.176338
4695.588000,1.153255
4695.589000,1.036094
4695.590000,1.085234
4695.591000,1.068007
4695.592000,1.053725
4695.593000,1.055177
4695.594000,0.970566
4695.595000,0.947748
4695.596000,0.825621
4695.597000,0.749099
4695.598000,0.690295
4695.599000,0.735876
4695.600000,0.686146
4695.601000,0.665247
4695.602000,0.603079
4695.603000,0.538172
4695.604000,0.539963
4695.605000,0.594336
4695.606000,0.574306
4695.607000,0.523081
4695.608000,0.506946
4695.609000,0.494062
4695.610000,0.451803
4695.611000,0.437107
4695.612000,0.538342
4695.613000,0.527507
4695.614000,0.603252
4695.615000,0.568835
4695.616000,0.544863
4695.617000,0.390430
4695.618000,0.350712
4695.619000,0.490050
4695.620000,0.569109
4695.621000,0.518934
4695.622000,0.479267
4695.623000,0.622910
4695.624000,0.571549
4695.625000,0.607946
4695.626000,0.533931
4695.627000,0.571660
4695.628000,0.520847
4695.629000,0.613227
4695.630000,0.464700
4695.631000,0.385358
4695.632000,0.360006
4695.633000,0.389961
4695.634000,0.440211
4695.635000,0.473442
4695.636000,0.416572
4695.637000,0.405870
4695.638000,0.319648
4695.639000,0.250544
4695.640000,0.228480
4695.641000,0.175653
4695.642000,0.061550
4695.643000,-0.024895
4695.644000,-0.013321
4695.645000,0.083863
4695.646000,0.019238
4695.647000,0.004515
4695.648000,-0.106028
4695.649000,-0.069295
4695.650000,-0.113156
4695.651000,-0.110423
4695.652000,-0.228065
4695.653000,-0.278101
4695.654000,-0.325562
4695.655000,-0.296144
4695.656000,-0.374957
4695.657000,-0.356670
4695.658000,-0.426111
4695.659000,-0.417459
4695.660000,-0.435785
4695.661000,-0.549680
4695.662000,-0.571611
4695.663000,-0.604431
4695.664000,-0.543463
4695.665000,-0.489289
4695.666000,-0.489895
4695.667000,-0.478555
4695.668000,-0.445577
4695.669000,-0.437761
4695.670000,-0.352235
4695.671000,-0.347080
4695.672000,-0.343769
4695.673000,-0.260536
4695.674000,-0.188912
4695.675000,-0.179889
4695.676000,-0.257326
4695.677000,-0.282191
4695.678000,-0.311260
4695.679000,-0.326192
4695.680000,-0.299207
4695.681000,-0.342741
4695.682000,-0.409896
4695.683000,-0.423985
4695.684000,-0.352470
4695.685000,-0.311368
4695.686000,-0.272929
4695.687000,-0.316184
4695.688000,-0.317340
4695.689000,-0.302934
4695.690000,-0.312022
4695.691000,-0.438954
4695.692000,-0.496715
4695.693000,-0.501522
4695.694000,-0.551719
4695.695000,-0.544774
4695.696000,-0.478316
4695.697000,-0.528994
4695.698000,-0.481575
4695.699000,-0.506249
4695.700000,-0.556427
4695.701000,-0.564956
4695.702000,-0.685264
4695.703000,-0.782561
4695.704000,-0.705378
4695.705000,-0.617312
4695.706000,-0.476746
4695.707000,-0.447179
4695.708000,-0.400169
4695.709000,-0.307051
4695.710000,-0.274447
4695.711000,-0.291568
4695.712000,-0.242433
4695.713000,-0.298871
4695.714000,-0.314399
4695.715000,-0.296267
4695.716000,-0.402597
4695.717000,-0.314114
4695.718000,-0.337004
4695.719000,-0.347485
4695.720000,-0.545965
4695.721000,-0.557130
4695.722000,-0.559521
4695.723000,-0.648616
4695.724000,-0.733461
4695.725000,-0.651271
4695.726000,-0.507503
4695.727000,-0.421920
4695.728000,-0.445828
4695.729000,-0.504688
4695.730000,-0.531265
4695.731000,-0.526702
4695.732000,-0.500200
4695.733000,-0.552499
4695.734000,-0.602443
4695.735000,-0.573480
4695.736000,-0.568547
4695.737000,-0.510824
4695.738000,-0.460061
4695.739000,-0.452133
4695.740000,-0.466939
4695.741000,-0.512414
4695.742000,-0.422177
4695.743000,-0.463425
4695.744000,-0.527541
4695.745000,-0.560703
4695.746000,-0.519443
4695.747000,-0.464518
4695.748000,-0.515863
4695.749000,-0.583057
4695.750000,-0.570536
4695.751000,-0.543095
4695.752000,-0.554408
4695.753000,-0.597708
4695.754000,-0.646522
4695.755000,-0.589999
4695.756000,-0.616794
4695.757000,-0.769439
4695.758000,-0.731854
4695.759000,-0.776529
4695.760000,-0.803542
4695.761000,-0.879428
4695.762000,-0.920738
4695.763000,-0.970202
4695.764000,-1.033648
4695.765000,-0.982765
4695.766000,-0.944748
4695.767000,-0.949996
4695.768000,-0.879470
4695.769000,-0.886533
4695.770000,-0.795162
4695.771000,-0.686288
4695.772000,-0.696965
4695.773000,-0.700902
4695.774000,-0.659295
4695.775000,-0.661649
4695.776000,-0.580293
4695.777000,-0.514610
4695.778000,-0.430659
4695.779000,-0.399409
4695.780000,-0.364684
4695.781000,-0.308422
4695.782000,-0.332466
4695.783000,-0.304950
4695.784000,-0.351183
4695.785000,-0.332044
4695.786000,-0.262366
4695.787000,-0.389505
4695.788000,-0.280645
4695.789000,-0.273842
4695.790000,-0.285656
4695.791000,-0.307132
4695.792000,-0.324878
4695.793000,-0.353084
4695.794000,-0.386222
4695.795000,-0.481477
4695.796000,-0.498529
4695.797000,-0.502759
4695.798000,-0.490743
4695.799000,-0.480321
4695.800000,-0.459521
4695.801000,-0.438908
4695.802000,-0.429628
4695.803000,-0.414625
4695.804000,-0.425389
4695.805000,-0.514379
4695.806000,-0.364705
4695.807000,-0.350583
4695.808000,-0.412955
4695.809000,-0.360133
4695.810000,-0.320366
4695.811000,-0.382265
4695.812000,-0.401165
4695.813000,-0.363624
4695.814000,-0.365326
4695.815000,-0.272888
4695.816000,-0.338573
4695.817000,-0.299254
4695.818000,-0.206962
4695.819000,-0.230828
4695.820000,-0.212488
4695.821000,-0.207086
4695.822000,-0.152532
4695.823000,-0.139155
4695.824000,-0.185061
4695.825000,-0.186256
4695.826000,-0.087012
4695.827000,-0.071567
4695.828000,-0.083642
4695.829000,-0.004602
4695.830000,-0.044995
4695.831000,-0.001150
4695.832000,-0.021828
4695.833000,0.030001
4695.834000,0.065734
4695.835000,0.006679
4695.836000,-0.082726
4695.837000,-0.082021
4695.838000,-0.046141
4695.839000,0.041800
4695.840000,0.066641
4695.841000,0.078248
4695.842000,0.044959
4695.843000,0.094974
4695.844000,0.163017
4695.845000,0.134432
4695.846000,0.079474
4695.847000,0.065580
4695.848000,0.077348
4695.849000,0.016305
4695.850000,-0.059637
4695.851000,-0.028096
4695.852000,-0.113252
4695.853000,-0.085733
4695.854000,0.025209
4695.855000,0.012259
4695.856000,0.110903
4695.857000,0.020479
4695.858000,-0.030458
4695.859000,-0.109233
4695.860000,-0.103832
4695.861000,-0.054664
4695.862000,-0.067975
4695.863000,-0.035984
4695.864000,-0.049827
4695.865000,-0.085638
4695.866000,-0.148836
4695.867000,-0.023509
4695.868000,0.106809
4695.869000,0.201286
4695.870000,0.244602
4695.871000,0.230648
4695.872000,0.251373
4695.873000,0.244369
4695.874000,0.226274
4695.875000,0.196469
4695.876000,0.159175
4695.877000,0.205512
4695.878000,0.234974
4695.879000,0.229928
4695.880000,0.359693
4695.881000,0.356037
4695.882000,0.420098
4695.883000,0.384472
4695.884000,0.327864
4695.885000,0.442918
4695.886000,0.413980
4695.887000,0.394723
4695.888000,0.405899
4695.889000,0.436244
4695.890000,0.521045
4695.891000,0.518654
4695.892000,0.644442
4695.893000,0.601332
4695.894000,0.631568
4695.895000,0.658063
4695.896000,0.666630
4695.897000,0.790450
4695.898000,0.814533
4695.899000,0.821772
4695.900000,0.807649
4695.901000,0.869388
4695.902000,1.016132
4695.903000,1.081726
4695.904000,0.932972
4695.905000,0.973906
4695.906000,1.057743
4695.907000,0.834532
4695.908000,0.770384
4695.909000,0.713196
4695.910000,0.645805
4695.911000,0.690489
4695.912000,0.606953
4695.913000,0.457255
4695.914000,0.429222
4695.915000,0.387804
4695.916000,0.360066
4695.917000,0.443679
4695.918000,0.449273
4695.919000,0.479447
4695.920000,0.484314
